date,nav,ret
2017-06-21,1.0,0.0
2017-06-23,0.9994,0.0
2017-06-28,0.9981,0.0
2017-06-29,0.9984,0.000301
2017-06-30,0.9987,0.0003
2017-07-03,1.0009,0.002203
2017-07-04,1.003,0.002098
2017-07-05,1.0075,0.004487
2017-07-06,1.0068,-0.0006950000000000001
2017-07-07,1.0047,-0.002086
2017-07-10,1.0026,-0.00209
2017-07-11,0.9991,-0.003491
2017-07-12,1.001,0.001902
2017-07-13,1.0025,0.0014990000000000001
2017-07-14,1.0004,-0.002095
2017-07-17,0.9908,-0.009596
2017-07-18,0.9978,0.007065
2017-07-19,1.0062,0.008419
2017-07-20,1.0035,-0.0026829999999999996
2017-07-21,1.0082,0.004684
2017-07-24,1.0107,0.00248
2017-07-25,1.0082,-0.002474
2017-07-26,1.0052,-0.002976
2017-07-27,1.0112,0.0059689999999999995
2017-07-28,1.0156,0.004351
2017-07-31,1.0265,0.010733
2017-08-01,1.0317,0.005066
2017-08-02,1.0328,0.001066
2017-08-03,1.0284,-0.00426
2017-08-04,1.0194,-0.008751
2017-08-07,1.0205,0.0010789999999999999
2017-08-08,1.0262,0.005585
2017-08-09,1.0295,0.003216
2017-08-10,1.0276,-0.0018459999999999998
2017-08-11,1.0155,-0.011775
2017-08-14,1.0341,0.018316
2017-08-15,1.0323,-0.0017410000000000001
2017-08-16,1.0285,-0.003681
2017-08-17,1.0294,0.0008749999999999999
2017-08-18,1.0249,-0.004371
2017-08-21,1.0313,0.0062450000000000006
2017-08-22,1.0264,-0.004751
2017-08-23,1.0211,-0.005163999999999999
2017-08-24,1.0124,-0.00852
2017-08-25,1.019,0.0065190000000000005
2017-08-28,1.0293,0.010107999999999999
2017-08-29,1.035,0.0055379999999999995
2017-08-30,1.0421,0.006860000000000001
2017-08-31,1.0413,-0.0007679999999999999
2017-09-01,1.0458,0.0043219999999999995
2017-09-04,1.048,0.002104
2017-09-05,1.0444,-0.003435
2017-09-06,1.0469,0.002394
2017-09-07,1.0423,-0.004394
2017-09-08,1.0453,0.002878
2017-09-11,1.0585,0.012627999999999999
2017-09-12,1.0592,0.000661
2017-09-13,1.0693,0.009535
2017-09-14,1.0595,-0.009165
2017-09-15,1.049,-0.00991
2017-09-18,1.0547,0.005434
2017-09-19,1.0427,-0.011378
2017-09-20,1.0487,0.0057540000000000004
2017-09-21,1.0346,-0.013445
2017-09-22,1.0329,-0.001643
2017-09-25,1.0151,-0.017233000000000002
2017-09-26,1.0196,0.004433
2017-09-27,1.0319,0.012063999999999998
2017-09-28,1.0376,0.005524
2017-09-29,1.0499,0.011854
2017-10-09,1.0565,0.006286000000000001
2017-10-10,1.054,-0.002366
2017-10-11,1.0554,0.001328
2017-10-12,1.0592,0.0036009999999999996
2017-10-13,1.0583,-0.0008500000000000001
2017-10-16,1.0532,-0.004819
2017-10-17,1.0447,-0.008071
2017-10-18,1.0417,-0.002872
2017-10-19,1.0395,-0.002112
2017-10-20,1.0432,0.003559
2017-10-23,1.05,0.006518
2017-10-24,1.054,0.00381
2017-10-25,1.0539,-9.499999999999999e-05
2017-10-26,1.0656,0.011102
2017-10-27,1.0794,0.01295
2017-10-30,1.074,-0.005003
2017-10-31,1.076,0.001862
2017-11-01,1.0732,-0.0026019999999999997
2017-11-02,1.0743,0.0010249999999999999
2017-11-03,1.077,0.002513
2017-11-06,1.1022,0.023398
2017-11-07,1.0978,-0.003992
2017-11-08,1.0914,-0.005829999999999999
2017-11-09,1.1047,0.012185999999999999
2017-11-10,1.1289,0.021906
2017-11-13,1.1284,-0.000443
2017-11-14,1.1029,-0.022597999999999997
2017-11-15,1.1011,-0.0016320000000000002
2017-11-16,1.1203,0.017437
2017-11-17,1.0909,-0.026243
2017-11-20,1.1036,0.011642
2017-11-21,1.1175,0.012595
2017-11-22,1.0968,-0.018523
2017-11-23,1.0533,-0.039661
2017-11-24,1.0483,-0.004747
2017-11-27,1.0379,-0.009921
2017-11-28,1.0515,0.013103
2017-11-29,1.0419,-0.009130000000000001
2017-11-30,1.0334,-0.008158
2017-12-01,1.0383,0.004742
2017-12-04,1.051,0.012232
2017-12-05,1.0403,-0.010181
2017-12-06,1.0423,0.001923
2017-12-07,1.0286,-0.013144
2017-12-08,1.0458,0.016722
2017-12-11,1.0797,0.032415
2017-12-12,1.0737,-0.0055569999999999994
2017-12-13,1.0873,0.012666
2017-12-14,1.0837,-0.003311
2017-12-15,1.068,-0.014487000000000002
2017-12-18,1.0698,0.001685
2017-12-19,1.0791,0.008693
2017-12-20,1.0834,0.003985
2017-12-21,1.094,0.009784000000000001
2017-12-22,1.0858,-0.007495000000000001
2017-12-25,1.0802,-0.005157
2017-12-26,1.0787,-0.001389
2017-12-27,1.0549,-0.022064
2017-12-28,1.0738,0.017916
2017-12-29,1.0753,0.0013969999999999998
2017-12-31,1.0752,0.0
2018-01-02,1.0761,0.000744
2018-01-03,1.0835,0.006876999999999999
2018-01-04,1.0822,-0.0012
2018-01-05,1.0759,-0.005821
2018-01-08,1.0779,0.0018590000000000002
2018-01-09,1.0785,0.000557
2018-01-10,1.0689,-0.008901
2018-01-11,1.0658,-0.0029
2018-01-12,1.066,0.00018800000000000002
2018-01-15,1.0481,-0.016792
2018-01-16,1.0452,-0.002767
2018-01-17,1.0437,-0.0014349999999999999
2018-01-18,1.044,0.000287
2018-01-19,1.0447,0.00067
2018-01-22,1.0616,0.016177
2018-01-23,1.0623,0.000659
2018-01-24,1.0709,0.008095999999999999
2018-01-25,1.0742,0.0030819999999999997
2018-01-26,1.0687,-0.00512
2018-01-29,1.0578,-0.010199
2018-01-30,1.0566,-0.001134
2018-01-31,1.0347,-0.020727000000000002
2018-02-01,0.9982,-0.035276
2018-02-02,0.9937,-0.004508
2018-02-05,0.9853,-0.008453
2018-02-06,0.9482,-0.037654
2018-02-07,0.9452,-0.003164
2018-02-08,0.9591,0.014705999999999999
2018-02-09,0.9303,-0.030028000000000003
2018-02-12,0.9607,0.032678
2018-02-13,0.967,0.0065580000000000005
2018-02-14,0.9693,0.002378
2018-02-22,0.9837,0.014856000000000001
2018-02-23,0.9774,-0.006404
2018-02-26,1.0071,0.030387
2018-02-27,1.0196,0.012412000000000001
2018-02-28,1.0229,0.003237
2018-03-01,1.0368,0.013589
2018-03-02,1.0316,-0.0050149999999999995
2018-03-05,1.0389,0.007076
2018-03-06,1.0518,0.012417000000000001
2018-03-07,1.0449,-0.00656
2018-03-08,1.0507,0.005551
2018-03-09,1.0688,0.017227
2018-03-12,1.0865,0.016561
2018-03-13,1.0788,-0.0070869999999999995
2018-03-14,1.0753,-0.0032440000000000004
2018-03-15,1.0763,0.0009299999999999999
2018-03-16,1.0678,-0.007897
2018-03-19,1.0745,0.006274999999999999
2018-03-20,1.0754,0.000838
2018-03-21,1.0704,-0.0046489999999999995
2018-03-22,1.0664,-0.003737
2018-03-23,1.016,-0.047262000000000005
2018-03-26,1.0273,0.011122
2018-03-27,1.0534,0.025405999999999998
2018-03-28,1.0448,-0.008164
2018-03-29,1.0539,0.00871
2018-03-30,1.0698,0.015087
2018-04-02,1.0698,0.0
2018-04-03,1.0635,-0.005889
2018-04-04,1.0577,-0.005454
2018-04-09,1.0683,0.010022
2018-04-10,1.068,-0.000281
2018-04-11,1.0814,0.012546999999999999
2018-04-12,1.0719,-0.008785
2018-04-13,1.0622,-0.009049
2018-04-16,1.057,-0.004895
2018-04-17,1.0357,-0.020151
2018-04-18,1.0457,0.009655
2018-04-19,1.0522,0.006216
2018-04-20,1.0309,-0.020243
2018-04-23,1.0162,-0.014258999999999999
2018-04-24,1.0363,0.01978
2018-04-25,1.0377,0.001351
2018-04-26,1.018,-0.018984
2018-04-27,1.0109,-0.006974
2018-05-02,1.0034,-0.007419
2018-05-03,1.018,0.014551000000000001
2018-05-04,1.0202,0.0021609999999999997
2018-05-07,1.0396,0.019015999999999998
2018-05-08,1.0457,0.005868
2018-05-09,1.0491,0.003251
2018-05-10,1.0533,0.004003
2018-05-11,1.0467,-0.006266000000000001
2018-05-14,1.0404,-0.006019
2018-05-15,1.0491,0.008362000000000001
2018-05-16,1.0492,9.499999999999999e-05
2018-05-17,1.0402,-0.008578
2018-05-18,1.0489,0.008364
2018-05-21,1.0637,0.014110000000000001
2018-05-22,1.0693,0.005265
2018-05-23,1.0649,-0.004115
2018-05-24,1.0583,-0.006198
2018-05-25,1.0487,-0.009071000000000001
2018-05-28,1.0491,0.00038100000000000005
2018-05-29,1.0426,-0.006196
2018-05-30,1.0146,-0.026856
2018-05-31,1.025,0.010249999999999999
2018-06-01,1.0208,-0.004098
2018-06-04,1.0141,-0.006563
2018-06-05,1.0254,0.011143
