date,close,pe
2024-11-26,7166.45,20.55
2024-11-27,7376.7,21.13
2024-11-28,7279.24,20.86
2024-11-29,7256.54,20.78
2024-12-02,7320.85,20.99
2024-12-03,7371.01,21.14
2024-12-04,7340.29,21.07
2024-12-05,7275.29,20.93
2024-12-06,7410.71,21.32
2024-12-09,7730.05,22.19
2024-12-10,7629.43,21.88
2024-12-11,7541.15,21.62
2024-12-12,7665.17,21.99
2024-12-13,7505.79,21.55
2024-12-16,7382.75,21.96
2024-12-17,7356.11,21.88
2024-12-18,7415.17,22.07
2024-12-19,7405.6,22.09
2024-12-20,7409.07,22.15
2024-12-23,7392.41,22.09
2024-12-24,7444.85,22.22
2024-12-25,7446.55,22.23
2024-12-26,7444.45,22.22
2024-12-27,7405.15,22.1
2024-12-30,7354.74,21.96
2024-12-31,7360.09,21.97
2025-01-01,7360.09,21.97
2025-01-02,7273.65,21.74
2025-01-03,7332.58,21.89
2025-01-06,7292.8,21.8
2025-01-07,7068.28,21.09
2025-01-08,6975.53,20.79
2025-01-09,6988.05,20.87
2025-01-10,6868.74,20.51
2025-01-13,6793.69,20.3
2025-01-14,6985.24,20.85
2025-01-15,7039.81,21.05
2025-01-16,7106.77,21.24
2025-01-17,7157.02,21.39
2025-01-20,7363.12,21.97
2025-01-21,7377.87,22.0
2025-01-22,7220.29,21.57
2025-01-23,7204.75,21.51
2025-01-24,7410.67,22.16
2025-01-27,7508.81,22.43
2025-01-28,7593.65,22.71
2025-01-29,7587.75,22.7
2025-01-30,7623.8,22.8
2025-01-31,7584.87,22.7
2025-02-03,7591.9,22.66
2025-02-04,7929.38,23.67
2025-02-05,7854.1,23.43
2025-02-06,7937.2,23.69
2025-02-07,8072.17,24.1
2025-02-10,8341.31,24.83
2025-02-11,8212.68,24.44
2025-02-12,8475.95,25.19
2025-02-13,8537.89,25.31
2025-02-14,9046.23,26.87
2025-02-17,9065.16,27.01
2025-02-18,9301.42,27.77
2025-02-19,9181.98,27.41
2025-02-20,8961.14,26.79
2025-02-21,9599.06,28.64
2025-02-24,9372.19,27.85
2025-02-25,9114.87,27.14
2025-02-26,9527.79,28.3
2025-02-27,9377.38,27.83
2025-02-28,8973.45,26.66
2025-03-03,9027.93,26.81
2025-03-04,9047.74,26.92
2025-03-05,9399.04,27.93
2025-03-06,9944.49,29.54
2025-03-07,9866.18,29.25
2025-03-10,9535.92,28.33
2025-03-11,9563.06,28.42
2025-03-12,9456.58,28.08
2025-03-13,9359.62,27.83
2025-03-14,9654.72,28.66
2025-03-17,9763.75,28.98
2025-03-18,10099.29,29.98
2025-03-19,10027.56,29.8
2025-03-20,9707.04,28.91
2025-03-21,9471.09,28.23
2025-03-24,9581.69,28.57
2025-03-25,9277.0,27.68
2025-03-26,9346.88,27.86
2025-03-27,9388.97,27.95
2025-03-28,9340.08,27.8
2025-03-31,9122.73,27.17
2025-04-01,9196.2,27.4
2025-04-02,9167.59,27.27
2025-04-03,8983.79,26.76
2025-04-04,8880.76,26.48
2025-04-07,7622.03,22.79
2025-04-08,7766.63,23.22
2025-04-09,7897.17,23.6
2025-04-10,7955.67,23.77
2025-04-11,7934.34,23.77
2025-04-14,8155.38,24.4
2025-04-15,8196.2,24.49
2025-04-16,7928.86,23.74
2025-04-17,8088.8,24.24
2025-04-18,8084.21,24.22
2025-04-21,8093.06,24.23
2025-04-22,8149.14,24.43
2025-04-23,8457.44,25.32
2025-04-24,8368.46,25.12
2025-04-25,8445.81,25.36
2025-04-28,8438.68,25.33
2025-04-29,8445.53,25.34
2025-04-30,8551.22,25.69
2025-05-01,8553.88,25.7
2025-05-02,8821.43,26.51
2025-05-05,8820.89,26.51
2025-05-06,8915.44,26.76
2025-05-07,8795.29,26.42
2025-05-08,8866.39,26.65
2025-05-09,8859.13,26.59
2025-05-12,9246.48,27.7
2025-05-13,8996.86,27.0
2025-05-14,9226.25,27.71
2025-05-15,9124.81,27.44
2025-05-16,8977.01,27.09
2025-05-19,8951.96,27.06
2025-05-20,9050.92,27.37
2025-05-21,9076.97,27.45
2025-05-22,8937.72,27.1
2025-05-23,8950.76,27.15
2025-05-26,8786.24,26.67
2025-05-27,8755.28,26.48
2025-05-28,8675.44,26.22
2025-05-29,8837.42,26.65
2025-05-30,8590.37,25.93
2025-06-02,8582.61,25.93
2025-06-03,8681.06,26.24
2025-06-04,8772.62,26.52
2025-06-05,8899.0,26.86
2025-06-06,8834.49,26.7
2025-06-09,9017.55,27.22
2025-06-10,8945.36,27.01
2025-06-11,8990.61,27.18
2025-06-12,8825.05,26.71
2025-06-13,8710.02,26.4
2025-06-16,8800.91,27.18
2025-06-17,8831.88,27.26
2025-06-18,8699.8,26.9
2025-06-19,8521.96,26.37
2025-06-20,8602.51,26.61
2025-06-23,8618.05,26.66
2025-06-24,8772.22,27.16
2025-06-25,8856.56,27.4
2025-06-26,8790.77,27.24
2025-06-27,8812.98,27.32
2025-06-30,8701.36,27.02
2025-07-01,8698.33,27.01
2025-07-02,8672.4,26.9
2025-07-03,8553.3,26.58
2025-07-04,8505.14,26.42
2025-07-07,8543.59,26.56
2025-07-08,8677.59,26.95
2025-07-09,8505.51,26.45
2025-07-10,8484.6,26.35
2025-07-11,8519.05,26.42
2025-07-14,8549.23,26.52
2025-07-15,8868.34,27.45
2025-07-16,8853.49,27.42
2025-07-17,8827.75,27.39
2025-07-18,8962.38,27.76
2025-07-21,9067.5,28.08
2025-07-22,9100.33,28.21
2025-07-23,9388.1,29.14
2025-07-24,9374.44,29.12
2025-07-25,9233.91,28.72
2025-07-28,9282.8,28.85
2025-07-29,9233.31,28.69
2025-07-30,9075.72,28.23
2025-07-31,9004.84,28.05
2025-08-01,8901.75,27.66
2025-08-04,9020.05,28.1
2025-08-05,9077.03,28.3
2025-08-06,9136.84,28.52
2025-08-07,9152.12,28.49
2025-08-08,9040.55,28.19
2025-08-11,9044.83,28.18
2025-08-12,9043.18,28.24
2025-08-13,9418.49,29.39
2025-08-14,9368.27,29.27
2025-08-15,9322.71,29.22
2025-08-18,9336.53,29.26
2025-08-19,9355.86,29.34
2025-08-20,9341.11,29.27
2025-08-21,9296.09,29.17
2025-08-22,9447.25,29.66
2025-08-25,9726.77,30.48
2025-08-26,9605.48,30.14
2025-08-27,9484.66,29.73
2025-08-28,9278.82,29.18
2025-08-29,9302.02,29.2
2025-09-01,9750.35,30.36
2025-09-02,9694.65,30.23
2025-09-03,9662.19,30.14
2025-09-04,9537.74,29.78
2025-09-05,9682.58,30.23
2025-09-08,9886.74,30.83
2025-09-09,10069.79,31.41
2025-09-10,10162.45,31.68
2025-09-11,10112.91,31.53
2025-09-12,10366.01,32.24
2025-09-15,10472.0,32.55
2025-09-16,10499.26,32.62
2025-09-17,10900.52,33.8
2025-09-18,10700.82,33.14
2025-09-19,10702.84,33.1
2025-09-22,10645.61,32.91
2025-09-23,10541.05,32.62
2025-09-24,10927.93,33.67
2025-09-25,10959.37,33.79
2025-09-26,10687.96,32.99
2025-09-29,10930.26,33.68
2025-09-30,11056.2,34.04
2025-10-01,11069.86,34.09
2025-10-02,11326.06,34.83
2025-10-03,11290.73,34.68
2025-10-06,11195.77,34.43
2025-10-07,11183.29,34.41
2025-10-08,11100.15,34.23
2025-10-09,11021.91,34.02
2025-10-10,10610.07,32.78
2025-10-13,10423.89,32.21
2025-10-14,10128.18,31.35
2025-10-15,10334.87,31.93
2025-10-16,10239.1,31.61
2025-10-17,9953.88,30.78
2025-10-20,10303.67,31.83
2025-10-21,10375.78,32.02
2025-10-22,10232.74,31.58
2025-10-23,10376.66,31.99
2025-10-24,10482.32,32.28
2025-10-27,10728.85,33.03
2025-10-28,10579.49,32.56
2025-10-29,10572.94,32.54
2025-10-30,10570.93,32.51
2025-10-31,10288.6,31.65
2025-11-03,10293.18,31.71
2025-11-04,10156.49,31.35
2025-11-05,10156.15,31.37
2025-11-06,10388.29,32.03
2025-11-07,10178.36,31.4
2025-11-10,10371.75,32.01
2025-11-11,10331.89,31.91
2025-11-12,10310.69,31.9
2025-11-13,10388.47,32.07
2025-11-14,10077.39,31.19
2025-11-17,9994.05,30.96
2025-11-18,9823.03,30.33
2025-11-19,9791.94,30.19
2025-11-20,9696.11,29.9
2025-11-21,9450.41,29.2
2025-11-24,9730.48,30.01
2025-11-25,9848.86,30.32
2025-11-26,9795.46,30.16
2025-11-27,9688.56,29.85
2025-11-28,9698.53,29.87
2025-12-01,9804.08,30.21
2025-12-02,9813.62,30.23
2025-12-03,9671.54,29.8
2025-12-04,9745.44,30.02
2025-12-05,9799.89,30.15
2025-12-08,9746.32,29.98
2025-12-09,9622.82,29.63
2025-12-10,9678.58,29.75
2025-12-11,9605.12,29.52
2025-12-12,9782.28,30.09
2025-12-15,9542.96,29.45
2025-12-16,9368.8,28.94
2025-12-17,9449.34,29.16
2025-12-18,9406.88,29.05
2025-12-19,9504.7,29.4
2025-12-22,9555.11,29.53
2025-12-23,9484.37,29.24
2025-12-24,9466.66,29.22
2025-12-25,9456.47,29.19
2025-12-26,9462.23,29.21
2025-12-29,9367.47,28.93
2025-12-30,9458.87,29.19
2025-12-31,9373.57,28.95
2026-01-01,9373.57,28.95
2026-01-02,9735.29,30.04
2026-01-05,9816.2,30.26
2026-01-06,9884.05,30.53
2026-01-07,9694.51,29.99
2026-01-08,9560.12,29.61
2026-01-09,9565.73,29.57
2026-01-12,9874.24,30.43
2026-01-13,9927.07,30.51
2026-01-14,10051.06,30.82
2026-01-15,9819.57,30.15
2026-01-16,9794.05,30.02
2026-01-19,9629.57,29.57
2026-01-20,9539.76,29.26
2026-01-21,9625.04,29.47
2026-01-22,9649.43,29.48
2026-01-23,9717.47,29.63
2026-01-26,9649.27,29.49
2026-01-27,9763.69,29.81
2026-01-28,9905.77,30.23
2026-01-29,9902.27,30.21
2026-01-30,9666.61,29.49
2026-02-02,9468.43,28.94
2026-02-03,9290.73,28.38
2026-02-04,9060.6,27.64
2026-02-05,9107.59,27.77
2026-02-06,8966.71,27.37
2026-02-09,9094.05,27.78
2026-02-10,9093.0,27.71
2026-02-11,9091.88,27.71
2026-02-12,8891.55,27.06
2026-02-13,8773.19,26.77
2026-02-16,8768.36,26.76
2026-02-17,8774.59,26.79
2026-02-18,8781.2,26.81
2026-02-19,8774.23,26.79
2026-02-20,8523.77,26.08
2026-02-23,8763.91,26.81
2026-02-24,8545.51,26.14
2026-02-25,8552.95,26.16
2026-02-26,8327.67,25.51
2026-02-27,8345.68,25.58
2026-03-02,8119.5,24.97
2026-03-03,7989.19,24.57
2026-03-04,7903.83,24.36
2026-03-05,7778.03,24.0
2026-03-06,8047.2,24.83
2026-03-09,8019.46,24.75
2026-03-10,8302.37,25.7
2026-03-11,8240.66,25.5
2026-03-12,8165.2,25.28
2026-03-13,8184.79,25.34
2026-03-16,8349.67,25.88
2026-03-17,8299.37,25.64
2026-03-18,8313.95,25.63
2026-03-19,8003.47,24.6
2026-03-20,7747.51,23.88
2026-03-23,7557.63,23.34
2026-03-24,7738.77,23.91
2026-03-25,7901.3,24.26
2026-03-26,7701.6,23.68
2026-03-27,7686.41,23.65
2026-03-30,7548.84,23.22
2026-03-31,7526.83,23.18
2026-04-01,7662.47,23.6
2026-04-02,7492.64,23.11
2026-04-03,7498.47,23.12
2026-04-06,7499.22,23.12
2026-04-07,7481.23,23.07
2026-04-08,7830.72,24.1
2026-04-09,7704.23,23.75
2026-04-10,7714.98,23.74
2026-04-13,7587.84,23.3
2026-04-14,7648.87,23.48
2026-04-15,7792.75,23.86
2026-04-16,8116.79,24.81
2026-04-17,8073.58,24.65
2026-04-20,8134.76,24.89
2026-04-21,8075.46,24.67
2026-04-22,7876.66,24.09
2026-04-23,7754.26,23.69
2026-04-24,7769.75,23.71
2026-04-27,7662.04,23.35
2026-04-28,7525.25,22.96
2026-04-29,7652.67,23.33
2026-04-30,7520.59,22.94
2026-05-01,7520.05,22.93
2026-05-04,7690.8,23.4
2026-05-05,7662.31,23.31
2026-05-06,7721.12,23.43
2026-05-07,7947.16,24.08
2026-05-08,7909.84,23.95
2026-05-11,7769.24,23.57
2026-05-12,7697.91,23.32
2026-05-13,7789.4,23.61
2026-05-14,7818.57,23.62
2026-05-15,7622.4,23.09
2026-05-18,7550.14,22.85
2026-05-19,7644.84,23.17
2026-05-20,7584.91,22.99
2026-05-21,7333.55,22.25
2026-05-22,7345.69,22.3
2026-05-25,7341.08,22.28
2026-05-26,7337.23,22.28
2026-05-27,7185.24,21.81
2026-05-28,7032.77,21.33
2026-05-29,7041.03,21.37
2026-06-01,7180.42,21.8
2026-06-02,7645.82,23.24
2026-06-03,7391.82,22.48
2026-06-04,7281.89,22.17
2026-06-05,7201.04,21.91
2026-06-08,7031.24,21.43
2026-06-09,7025.69,21.46
2026-06-10,7039.22,21.59
2026-06-11,6873.28,21.14
2026-06-12,6977.09,21.45
2026-06-15,6957.83,21.6
2026-06-16,6786.9,21.07
2026-06-17,6761.72,20.97
2026-06-18,6648.45,20.64
2026-06-19,6648.45,20.64
2026-06-22,6537.85,20.28
2026-06-23,6303.2,19.56
2026-06-24,6371.35,19.82
2026-06-25,6182.31,19.28
2026-06-26,6019.64,18.84
2026-06-29,6201.59,19.37
2026-06-30,6246.72,19.54
2026-07-01,6285.48,19.68
2026-07-02,6356.83,19.87
2026-07-03,6385.62,19.97
2026-07-06,6573.47,20.59
2026-07-07,6587.8,20.65
2026-07-08,6998.22,21.83
2026-07-09,6927.34,21.59
2026-07-10,6931.2,21.53
2026-07-13,6919.57,21.47
2026-07-14,6905.05,21.4
2026-07-15,7077.55,21.94
2026-07-16,7270.73,22.53
2026-07-17,7014.26,21.71
2026-07-20,7247.88,22.43
2026-07-21,7205.02,22.28
2026-07-22,6907.98,21.27
2026-07-23,6981.42,21.47
2026-07-24,6816.17,20.98
2026-07-27,6954.76,21.43
2026-07-28,7031.68,21.68
2026-07-29,7254.11,22.41
2026-07-30,7243.48,22.39
2026-07-31,7326.15,22.6
2026-08-03,7557.58,23.26
2026-08-04,7555.36,23.24
