date,nav,ret
2023-03-03,1.316,0.0
2023-03-06,1.315,-0.0008
2023-03-07,1.289,-0.019799999999999998
2023-03-08,1.297,0.0062
2023-03-09,1.3,0.0023
2023-03-10,1.287,-0.01
2023-03-13,1.307,0.0155
2023-03-14,1.302,-0.0038
2023-03-15,1.299,-0.0023
2023-03-16,1.281,-0.0139
2023-03-17,1.294,0.0101
2023-03-20,1.279,-0.0116
2023-03-21,1.296,0.013300000000000001
2023-03-22,1.304,0.0062
2023-03-23,1.318,0.010700000000000001
2023-03-24,1.319,0.0008
2023-03-27,1.327,0.0060999999999999995
2023-03-28,1.318,-0.0068000000000000005
2023-03-29,1.311,-0.0053
2023-03-30,1.313,0.0015
2023-03-31,1.331,0.0137
2023-04-03,1.341,0.0075
2023-04-04,1.349,0.006
2023-04-06,1.347,-0.0015
2023-04-07,1.363,0.011899999999999999
2023-04-10,1.34,-0.0169
2023-04-11,1.334,-0.0045000000000000005
2023-04-12,1.344,0.0075
2023-04-13,1.331,-0.0097
2023-04-14,1.334,0.0023
2023-04-17,1.335,0.0007000000000000001
2023-04-18,1.342,0.0052
2023-04-19,1.336,-0.0045000000000000005
2023-04-20,1.334,-0.0015
2023-04-21,1.296,-0.0285
2023-04-24,1.287,-0.0069
2023-04-25,1.266,-0.0163
2023-04-26,1.256,-0.0079
2023-04-27,1.27,0.0111
2023-04-28,1.267,-0.0024
2023-05-04,1.248,-0.015
2023-05-05,1.237,-0.0088
2023-05-08,1.234,-0.0024
2023-05-09,1.223,-0.0089
2023-05-10,1.223,0.0
2023-05-11,1.223,0.0
2023-05-12,1.209,-0.011399999999999999
2023-05-15,1.22,0.0091
2023-05-16,1.203,-0.0139
2023-05-17,1.207,0.0033
2023-05-18,1.219,0.009899999999999999
2023-05-19,1.227,0.0066
2023-05-22,1.231,0.0033
2023-05-23,1.22,-0.0089
2023-05-24,1.212,-0.0066
2023-05-25,1.203,-0.0074
2023-05-26,1.21,0.0058
2023-05-29,1.198,-0.009899999999999999
2023-05-30,1.2,0.0017000000000000001
2023-05-31,1.197,-0.0025
2023-06-01,1.209,0.01
2023-06-02,1.228,0.015700000000000002
2023-06-05,1.224,-0.0033
2023-06-06,1.204,-0.0163
2023-06-07,1.208,0.0033
2023-06-08,1.2,-0.0066
2023-06-09,1.199,-0.0008
2023-06-12,1.216,0.014199999999999999
2023-06-13,1.229,0.010700000000000001
2023-06-14,1.235,0.0049
2023-06-15,1.251,0.013000000000000001
2023-06-16,1.259,0.0064
2023-06-19,1.277,0.0143
2023-06-20,1.294,0.013300000000000001
2023-06-21,1.27,-0.018500000000000003
2023-06-26,1.244,-0.020499999999999997
2023-06-27,1.254,0.008
2023-06-28,1.24,-0.011200000000000002
2023-06-29,1.248,0.006500000000000001
2023-06-30,1.255,0.005600000000000001
2023-07-03,1.274,0.0151
2023-07-04,1.276,0.0016
2023-07-05,1.26,-0.0125
2023-07-06,1.26,0.0
2023-07-07,1.244,-0.0127
2023-07-10,1.251,0.005600000000000001
2023-07-11,1.26,0.0072
2023-07-12,1.251,-0.0070999999999999995
2023-07-13,1.26,0.0072
2023-07-14,1.268,0.0063
2023-07-17,1.259,-0.0070999999999999995
2023-07-18,1.251,-0.0064
2023-07-19,1.248,-0.0024
2023-07-20,1.235,-0.0104
2023-07-21,1.226,-0.0073
2023-07-24,1.222,-0.0033
2023-07-25,1.24,0.0147
2023-07-26,1.231,-0.0073
2023-07-27,1.218,-0.0106
2023-07-28,1.231,0.010700000000000001
2023-07-31,1.238,0.005699999999999999
2023-08-01,1.239,0.0008
2023-08-02,1.238,-0.0008
2023-08-03,1.239,0.0008
2023-08-04,1.248,0.0073
2023-08-07,1.239,-0.0072
2023-08-08,1.236,-0.0024
2023-08-09,1.229,-0.005699999999999999
2023-08-10,1.226,-0.0024
2023-08-11,1.203,-0.018799999999999997
2023-08-14,1.211,0.0067
2023-08-15,1.197,-0.0116
2023-08-16,1.177,-0.0167
2023-08-17,1.182,0.0042
2023-08-18,1.166,-0.013500000000000002
2023-08-21,1.16,-0.0051
2023-08-22,1.158,-0.0017000000000000001
2023-08-23,1.133,-0.0216
2023-08-24,1.136,0.0026
2023-08-25,1.114,-0.0194
2023-08-28,1.11,-0.0036
2023-08-29,1.144,0.030600000000000002
2023-08-30,1.162,0.015700000000000002
2023-08-31,1.155,-0.006
2023-09-01,1.148,-0.0060999999999999995
2023-09-04,1.152,0.0034999999999999996
2023-09-05,1.146,-0.0052
2023-09-06,1.144,-0.0017000000000000001
2023-09-07,1.124,-0.0175
2023-09-08,1.127,0.0027
2023-09-11,1.143,0.014199999999999999
2023-09-12,1.144,0.0009
2023-09-13,1.126,-0.015700000000000002
2023-09-14,1.113,-0.0115
2023-09-15,1.111,-0.0018
2023-09-18,1.116,0.0045000000000000005
2023-09-19,1.1,-0.0143
2023-09-20,1.093,-0.0064
2023-09-21,1.087,-0.0055000000000000005
2023-09-22,1.109,0.0202
2023-09-25,1.106,-0.0027
2023-09-26,1.109,0.0027
2023-09-27,1.112,0.0027
2023-09-28,1.115,0.0027
2023-10-09,1.112,-0.0027
2023-10-10,1.108,-0.0036
2023-10-11,1.111,0.0027
2023-10-12,1.114,0.0027
2023-10-13,1.101,-0.011699999999999999
2023-10-16,1.088,-0.0118
2023-10-17,1.091,0.0028000000000000004
2023-10-18,1.072,-0.0174
2023-10-19,1.064,-0.0075
2023-10-20,1.046,-0.0169
2023-10-23,1.025,-0.020099999999999996
2023-10-24,1.04,0.0146
2023-10-25,1.043,0.0029
2023-10-26,1.045,0.0019
2023-10-27,1.069,0.023
2023-10-30,1.081,0.011200000000000002
2023-10-31,1.072,-0.0083
