date,nav,ret
2022-05-11,1.0,0.0
2022-05-13,0.9999,0.0
2022-05-20,0.9998,0.0
2022-05-27,0.9996,0.0
2022-06-02,0.9995,0.0
2022-06-10,0.9992,0.0
2022-06-13,0.999,-0.0002
2022-06-14,0.999,0.0
2022-06-15,0.9978,-0.0012
2022-06-16,0.9977,-0.0001
2022-06-17,1.0004,0.0027
2022-06-20,1.0042,0.0038
2022-06-21,1.0041,-0.0001
2022-06-22,1.0008,-0.0033
2022-06-23,1.0027,0.0019
2022-06-24,1.0057,0.003
2022-06-27,1.0077,0.002
2022-06-28,1.0091,0.0014000000000000002
2022-06-29,1.007,-0.0021
2022-06-30,1.0096,0.0026
2022-07-01,1.0079,-0.0017000000000000001
2022-07-04,1.0109,0.003
2022-07-05,1.0057,-0.0051
2022-07-06,1.0012,-0.0045000000000000005
2022-07-07,1.0006,-0.0006
2022-07-08,1.0,-0.0006
2022-07-11,0.9979,-0.0021
2022-07-12,0.9947,-0.0032
2022-07-13,0.9968,0.0021
2022-07-14,0.9972,0.0004
2022-07-15,0.9926,-0.0046
2022-07-18,0.9972,0.0046
2022-07-19,0.9983,0.0011
2022-07-20,1.005,0.0067
2022-07-21,1.0018,-0.0032
2022-07-22,1.0006,-0.0012
2022-07-25,0.9968,-0.0038
2022-07-26,0.9999,0.0031
2022-07-27,1.0027,0.0028000000000000004
2022-07-28,1.0047,0.002
2022-07-29,0.9995,-0.0052
2022-08-01,1.003,0.0034999999999999996
2022-08-02,0.9939,-0.0091
2022-08-03,0.9909,-0.003
2022-08-04,0.9937,0.0028000000000000004
2022-08-05,0.9991,0.0054
2022-08-08,1.0015,0.0024
2022-08-09,1.0029,0.0014000000000000002
2022-08-10,1.003,0.0001
2022-08-11,1.008,0.005
2022-08-12,1.0102,0.0022
2022-08-15,1.0112,0.001
2022-08-16,1.0148,0.0036
2022-08-17,1.0193,0.0044
2022-08-18,1.0188,-0.0005
2022-08-19,1.0123,-0.0064
2022-08-22,1.0118,-0.0005
2022-08-23,1.0112,-0.0006
2022-08-24,0.9958,-0.0152
2022-08-25,1.0018,0.006
2022-08-26,0.9996,-0.0022
2022-08-29,0.9981,-0.0015
2022-08-30,0.9948,-0.0033
2022-08-31,0.9912,-0.0036
2022-09-01,0.9895,-0.0017000000000000001
2022-09-02,0.9884,-0.0011
2022-09-05,0.9897,0.0013
2022-09-06,0.9929,0.0032
2022-09-07,0.9925,-0.0004
2022-09-08,0.9913,-0.0012
2022-09-09,0.9976,0.0064
2022-09-13,1.0002,0.0026
2022-09-14,0.9968,-0.0034000000000000002
2022-09-15,0.9935,-0.0033
2022-09-16,0.989,-0.0045000000000000005
2022-09-19,0.9868,-0.0022
2022-09-20,0.9883,0.0015
2022-09-21,0.9839,-0.0045000000000000005
2022-09-22,0.9812,-0.0027
2022-09-23,0.9747,-0.0066
2022-09-26,0.9708,-0.004
2022-09-27,0.9863,0.016
2022-09-28,0.9765,-0.009899999999999999
2022-09-29,0.9746,-0.0019
2022-09-30,0.9677,-0.0070999999999999995
2022-10-10,0.9572,-0.0109
2022-10-11,0.956,-0.0013
2022-10-12,0.9656,0.01
2022-10-13,0.9675,0.002
2022-10-14,0.9786,0.0115
2022-10-17,0.9859,0.0075
2022-10-18,0.9882,0.0023
2022-10-19,0.9803,-0.008
2022-10-20,0.9768,-0.0036
2022-10-21,0.9789,0.0021
2022-10-24,0.9656,-0.013600000000000001
2022-10-25,0.9686,0.0031
2022-10-26,0.975,0.0066
2022-10-27,0.9716,-0.0034999999999999996
2022-10-28,0.9619,-0.01
2022-10-31,0.9587,-0.0033
2022-11-01,0.9797,0.0219
2022-11-02,0.9889,0.009399999999999999
2022-11-03,0.9828,-0.0062
2022-11-04,0.9997,0.0172
2022-11-07,1.0013,0.0016
2022-11-08,0.9966,-0.004699999999999999
2022-11-09,0.9956,-0.001
2022-11-10,0.9942,-0.0014000000000000002
2022-11-11,1.0011,0.0069
2022-11-14,0.9946,-0.006500000000000001
2022-11-15,1.0086,0.0141
2022-11-16,1.0051,-0.0034999999999999996
2022-11-17,1.0063,0.0012
2022-11-18,1.0036,-0.0027
2022-11-21,0.9978,-0.0058
2022-11-22,0.9889,-0.0089
2022-11-23,0.9852,-0.0037
2022-11-24,0.98,-0.0053
2022-11-25,0.9769,-0.0032
2022-11-28,0.9763,-0.0006
2022-11-29,1.003,0.0273
2022-11-30,1.0011,-0.0019
2022-12-01,1.0051,0.004
2022-12-02,1.0074,0.0023
2022-12-05,1.0177,0.0102
2022-12-06,1.0166,-0.0011
2022-12-07,1.0127,-0.0038
2022-12-08,1.0148,0.0021
2022-12-09,1.0215,0.0066
2022-12-12,1.0143,-0.006999999999999999
2022-12-13,1.0204,0.006
2022-12-14,1.0235,0.003
2022-12-15,1.0165,-0.0068000000000000005
2022-12-16,1.0181,0.0016
2022-12-19,1.0037,-0.0141
2022-12-20,0.9919,-0.0118
2022-12-21,0.9944,0.0025
2022-12-22,0.9966,0.0022
2022-12-23,0.9964,-0.0002
2022-12-26,0.996,-0.0004
2022-12-27,1.0056,0.0096
2022-12-28,1.0056,0.0
2022-12-29,1.0053,-0.0003
2022-12-30,1.0054,0.0001
2022-12-31,1.0053,-0.0001
2023-01-03,1.0139,0.0085
2023-01-04,1.0195,0.0055000000000000005
2023-01-05,1.0325,0.0128
2023-01-06,1.0275,-0.0048
2023-01-09,1.0314,0.0038
2023-01-10,1.0326,0.0012
2023-01-11,1.0263,-0.0060999999999999995
2023-01-12,1.0212,-0.005
2023-01-13,1.0318,0.0104
2023-01-16,1.0487,0.016399999999999998
2023-01-17,1.0505,0.0017000000000000001
2023-01-18,1.0456,-0.004699999999999999
2023-01-19,1.0528,0.0069
2023-01-20,1.0545,0.0016
2023-01-30,1.0565,0.0019
2023-01-31,1.0502,-0.006
2023-02-01,1.0635,0.0127
2023-02-02,1.0645,0.0009
2023-02-03,1.0604,-0.0039000000000000003
2023-02-06,1.0515,-0.0084
2023-02-07,1.0521,0.0006
2023-02-08,1.0382,-0.0132
2023-02-09,1.051,0.0123
2023-02-10,1.0491,-0.0018
2023-02-13,1.0668,0.0169
2023-02-14,1.0689,0.002
2023-02-15,1.0568,-0.0113
2023-02-16,1.0431,-0.013000000000000001
2023-02-17,1.0382,-0.004699999999999999
2023-02-20,1.071,0.0316
2023-02-21,1.0719,0.0008
2023-02-22,1.0701,-0.0017000000000000001
2023-02-23,1.066,-0.0038
2023-02-24,1.0551,-0.0102
2023-02-27,1.047,-0.0077
2023-02-28,1.057,0.0096
2023-03-01,1.0687,0.0111
2023-03-02,1.0644,-0.004
2023-03-03,1.0622,-0.0021
2023-03-06,1.0516,-0.01
2023-03-07,1.0294,-0.021099999999999997
2023-03-08,1.0257,-0.0036
2023-03-09,1.0259,0.0002
2023-03-10,1.013,-0.0126
2023-03-13,1.0225,0.009399999999999999
2023-03-14,1.0118,-0.0105
2023-03-15,1.016,0.0042
2023-03-16,1.0077,-0.008199999999999999
2023-03-17,1.0098,0.0021
2023-03-20,0.9985,-0.011200000000000002
2023-03-21,1.0107,0.012199999999999999
2023-03-22,1.0162,0.0054
2023-03-23,1.0267,0.0103
2023-03-24,1.02,-0.006500000000000001
2023-03-27,1.011,-0.0088
2023-03-28,1.0095,-0.0015
2023-03-29,1.0052,-0.0043
2023-03-30,1.0138,0.0086
2023-03-31,1.0111,-0.0027
2023-04-03,1.0162,0.005
2023-04-04,1.0174,0.0012
2023-04-06,1.0157,-0.0017000000000000001
2023-04-07,1.0265,0.0106
2023-04-10,1.0244,-0.002
2023-04-11,1.0302,0.005699999999999999
2023-04-12,1.0245,-0.0055000000000000005
2023-04-13,1.0207,-0.0037
2023-04-14,1.0199,-0.0008
2023-04-17,1.034,0.0138
2023-04-18,1.0314,-0.0025
2023-04-19,1.0171,-0.0139
2023-04-20,1.0175,0.0004
2023-04-21,0.995,-0.022099999999999998
2023-04-24,0.9903,-0.004699999999999999
2023-04-25,0.9815,-0.0089
2023-04-26,0.9811,-0.0004
2023-04-27,0.9908,0.009899999999999999
2023-04-28,0.9924,0.0016
2023-05-04,0.9943,0.0019
2023-05-05,0.9914,-0.0029
2023-05-08,0.9941,0.0027
2023-05-09,0.983,-0.011200000000000002
2023-05-10,0.9762,-0.0069
2023-05-11,0.974,-0.0023
2023-05-12,0.9699,-0.0042
2023-05-15,0.981,0.011399999999999999
2023-05-16,0.9757,-0.0054
2023-05-17,0.9708,-0.005
2023-05-18,0.9651,-0.0059
2023-05-19,0.9653,0.0002
