date,pe
2025-03-13,30.74
2025-03-14,31.71
2025-03-17,30.78
2025-03-18,30.98
2025-03-19,30.97
2025-03-20,30.62
2025-03-21,30.1
2025-03-24,30.13
2025-03-25,30.02
2025-03-26,29.92
2025-03-27,30.0
2025-03-28,29.89
2025-03-31,29.51
2025-04-01,29.51
2025-04-02,29.54
2025-04-03,28.91
2025-04-07,25.16
2025-04-08,25.56
2025-04-09,25.76
2025-04-10,26.36
2025-04-11,26.76
2025-04-14,26.83
2025-04-15,26.19
2025-04-16,25.87
2025-04-17,25.91
2025-04-18,25.93
2025-04-21,26.61
2025-04-22,26.86
2025-04-23,26.71
2025-04-24,26.23
2025-04-25,26.43
2025-04-28,25.67
2025-04-29,25.76
2025-04-30,25.95
2025-05-06,26.43
2025-05-07,26.79
2025-05-08,27.5
2025-05-09,27.25
2025-05-12,28.3
2025-05-13,28.15
2025-05-14,28.51
2025-05-15,27.94
2025-05-16,27.87
2025-05-19,27.77
2025-05-20,28.12
2025-05-21,28.49
2025-05-22,28.15
2025-05-23,27.87
2025-05-26,27.51
2025-05-27,27.32
2025-05-28,27.24
2025-05-29,27.48
2025-05-30,27.2
2025-06-03,27.3
2025-06-04,27.59
2025-06-05,27.97
2025-06-06,27.8
2025-06-09,28.09
2025-06-10,27.72
2025-06-11,28.07
2025-06-12,28.15
2025-06-13,28.01
2025-06-16,28.19
2025-06-17,28.06
2025-06-18,28.19
2025-06-19,27.77
2025-06-20,27.54
2025-06-23,27.62
2025-06-24,28.19
2025-06-25,29.18
2025-06-26,28.98
2025-06-27,29.07
2025-06-30,29.52
2025-07-01,29.45
2025-07-02,29.12
2025-07-03,29.8
2025-07-04,29.76
2025-07-07,29.33
2025-07-08,30.02
2025-07-09,30.13
2025-07-10,30.27
2025-07-11,30.53
2025-07-14,30.3
2025-07-15,30.76
2025-07-16,30.63
2025-07-17,31.21
2025-07-18,31.36
2025-07-21,31.67
2025-07-22,31.87
2025-07-23,31.89
2025-07-24,32.31
2025-07-25,32.15
2025-07-28,32.53
2025-07-29,33.21
2025-07-30,32.55
2025-07-31,31.0
2025-08-01,30.84
2025-08-04,31.0
2025-08-05,31.12
2025-08-06,31.34
2025-08-07,31.11
2025-08-08,31.0
2025-08-11,31.61
2025-08-12,32.02
2025-08-13,33.21
2025-08-14,32.93
2025-08-15,33.76
2025-08-18,34.6
2025-08-19,34.29
2025-08-20,34.38
2025-08-21,34.29
2025-08-22,35.5
2025-08-25,36.76
2025-08-26,35.75
2025-08-27,35.08
2025-08-28,36.45
2025-08-29,37.54
2025-09-01,38.38
2025-09-02,37.35
2025-09-03,37.67
2025-09-04,35.98
2025-09-05,38.5
2025-09-08,38.11
2025-09-09,37.16
2025-09-10,37.61
2025-09-11,39.54
2025-09-12,39.11
2025-09-15,39.91
2025-09-16,40.22
2025-09-17,41.2
2025-09-18,40.44
2025-09-19,40.43
2025-09-22,40.72
2025-09-23,40.82
2025-09-24,41.74
2025-09-25,42.57
2025-09-26,41.44
2025-09-29,42.7
2025-09-30,42.72
2025-10-09,42.98
2025-10-10,40.83
2025-10-13,40.19
2025-10-14,38.61
2025-10-15,39.59
2025-10-16,39.85
2025-10-17,38.45
2025-10-20,39.28
2025-10-21,39.14
2025-10-22,38.81
2025-10-23,38.82
2025-10-24,40.19
2025-10-27,40.57
2025-10-28,40.46
2025-10-29,41.01
2025-10-30,39.41
2025-10-31,37.92
2025-11-03,38.04
2025-11-04,37.23
2025-11-05,37.69
2025-11-06,38.46
2025-11-07,38.25
2025-11-10,37.76
2025-11-11,37.21
2025-11-12,37.11
2025-11-13,38.14
2025-11-14,37.05
2025-11-17,36.81
2025-11-18,36.31
2025-11-19,36.46
2025-11-20,35.98
2025-11-21,34.6
2025-11-24,34.63
2025-11-25,35.18
2025-11-26,35.95
2025-11-27,35.75
2025-11-28,35.99
2025-12-01,36.57
2025-12-02,36.36
2025-12-03,35.94
2025-12-04,36.38
2025-12-05,36.93
2025-12-08,37.94
2025-12-09,38.16
2025-12-10,37.99
2025-12-11,37.53
2025-12-12,37.86
2025-12-15,37.09
2025-12-16,36.32
2025-12-17,37.57
2025-12-18,36.66
2025-12-19,36.82
2025-12-22,37.52
2025-12-23,37.69
2025-12-24,37.94
2025-12-25,38.07
2025-12-26,38.14
2025-12-29,37.81
2025-12-30,38.03
2025-12-31,37.44
2026-01-05,38.53
2026-01-06,38.87
2026-01-07,38.86
2026-01-08,38.46
2026-01-09,38.72
2026-01-12,39.3
2026-01-13,38.53
2026-01-14,38.72
2026-01-15,38.97
2026-01-16,38.98
2026-01-19,38.67
2026-01-20,37.94
2026-01-21,38.02
2026-01-22,38.36
2026-01-23,38.54
2026-01-26,38.93
2026-01-27,39.17
2026-01-28,39.08
2026-01-29,38.87
2026-01-30,39.5
2026-02-02,38.71
2026-02-03,39.35
2026-02-04,39.4
2026-02-05,38.77
2026-02-06,38.53
2026-02-09,39.61
2026-02-10,39.46
2026-02-11,39.05
2026-02-12,39.6
2026-02-13,39.01
2026-02-24,39.52
2026-02-25,40.0
2026-02-26,39.87
2026-02-27,39.37
2026-03-02,38.79
2026-03-03,37.9
2026-03-04,37.41
2026-03-05,38.01
2026-03-06,38.12
2026-03-09,37.84
2026-03-10,37.12
2026-03-11,37.73
2026-03-12,37.39
2026-03-13,37.16
2026-03-16,37.73
2026-03-17,36.82
2026-03-18,37.52
2026-03-19,37.19
2026-03-20,37.8
2026-03-23,36.57
2026-03-24,36.64
2026-03-25,37.37
2026-03-26,36.9
2026-03-27,37.13
2026-03-30,36.73
2026-03-31,35.55
2026-04-01,36.64
2026-04-02,35.78
2026-04-03,35.48
2026-04-07,35.54
2026-04-08,37.53
2026-04-09,37.25
2026-04-10,38.83
2026-04-13,39.19
2026-04-14,40.09
2026-04-15,39.64
2026-04-16,39.88
2026-04-17,39.52
2026-04-20,39.42
2026-04-21,39.61
2026-04-22,40.74
2026-04-23,40.37
2026-04-24,39.27
2026-04-27,38.71
2026-04-28,37.59
2026-04-29,38.37
2026-04-30,38.11
2026-05-06,39.51
2026-05-07,39.96
2026-05-08,39.63
2026-05-11,41.06
2026-05-12,41.05
2026-05-13,42.23
2026-05-14,41.3
2026-05-15,41.05
2026-05-18,40.92
2026-05-19,40.67
2026-05-20,40.77
2026-05-21,39.94
2026-05-22,41.09
2026-05-25,41.84
2026-05-26,42.08
2026-05-27,42.36
2026-05-28,43.2
2026-05-29,42.51
2026-06-01,41.57
2026-06-02,42.74
2026-06-03,43.47
2026-06-04,42.94
2026-06-05,41.49
2026-06-08,39.97
2026-06-09,41.5
2026-06-10,40.28
2026-06-11,39.77
2026-06-12,40.1
2026-06-15,42.02
2026-06-16,42.79
2026-06-17,43.3
2026-06-18,44.12
2026-06-22,45.31
2026-06-23,43.56
2026-06-24,43.98
2026-06-25,45.32
2026-06-26,43.37
2026-06-29,43.54
2026-06-30,44.76
2026-07-01,44.97
2026-07-02,42.34
2026-07-03,42.4
2026-07-06,41.62
2026-07-07,41.25
2026-07-08,40.41
2026-07-09,42.26
2026-07-10,40.23
2026-07-13,39.07
2026-07-14,40.37
2026-07-15,39.86
2026-07-16,38.7
2026-07-17,36.03
2026-07-20,36.44
2026-07-21,38.89
2026-07-22,37.61
2026-07-23,37.89
2026-07-24,36.93
2026-07-27,36.98
2026-07-28,34.22
2026-07-29,34.77
2026-07-30,33.49
2026-07-31,34.55
