date,nav,ret
2022-03-02,1.0,0.0
2022-03-04,0.9999,0.0
2022-03-11,0.9985,0.0
2022-03-18,0.9976,0.0
2022-03-25,0.9972,0.0
2022-04-01,0.9998,0.0
2022-04-08,1.0003,0.0
2022-04-15,0.9979,0.0
2022-04-22,0.9926,0.0
2022-04-29,0.9931,0.0
2022-05-06,0.9863,0.0
2022-05-13,0.9887,0.0
2022-05-20,0.9943,0.0
2022-05-27,0.9897,0.0
2022-05-31,0.9939,0.0
2022-06-01,0.9939,0.0
2022-06-02,0.996,0.0021
2022-06-06,1.0033,0.0073
2022-06-07,1.0024,-0.0009
2022-06-08,1.0044,0.002
2022-06-09,0.9996,-0.0048
2022-06-10,1.0051,0.0055000000000000005
2022-06-13,1.0045,-0.0006
2022-06-14,1.0033,-0.0012
2022-06-15,1.0032,-0.0001
2022-06-16,1.0042,0.001
2022-06-17,1.0138,0.0096
2022-06-20,1.0134,-0.0004
2022-06-21,1.0102,-0.0032
2022-06-22,1.0092,-0.001
2022-06-23,1.0149,0.005600000000000001
2022-06-24,1.0195,0.0045000000000000005
2022-06-27,1.0235,0.0039000000000000003
2022-06-28,1.029,0.0054
2022-06-29,1.0169,-0.0118
2022-06-30,1.0265,0.009399999999999999
2022-07-01,1.0234,-0.003
2022-07-04,1.0284,0.0049
2022-07-05,1.0321,0.0036
2022-07-06,1.0238,-0.008
2022-07-07,1.0345,0.0105
2022-07-08,1.0314,-0.003
2022-07-11,1.0166,-0.0143
2022-07-12,1.0088,-0.0077
2022-07-13,1.0209,0.012
2022-07-14,1.0361,0.0149
2022-07-15,1.029,-0.0069
2022-07-18,1.048,0.018500000000000003
2022-07-19,1.0398,-0.0078000000000000005
2022-07-20,1.0462,0.0062
2022-07-21,1.0358,-0.009899999999999999
2022-07-22,1.035,-0.0008
2022-07-25,1.0174,-0.017
2022-07-26,1.0271,0.0095
2022-07-27,1.0286,0.0015
2022-07-28,1.0246,-0.0039000000000000003
2022-07-29,1.0272,0.0025
2022-08-01,1.0402,0.0127
2022-08-02,1.0262,-0.013500000000000002
2022-08-03,1.0091,-0.0167
2022-08-04,1.0054,-0.0037
