date,nav,ret
2017-08-23,1.0,0.0
2017-08-24,1.0,0.0
2017-08-25,1.0001,0.0001
2017-08-28,1.0001,0.0
2017-08-29,1.0001,0.0
2017-08-30,1.0001,0.0
2017-08-31,1.0001,0.0
2017-09-01,1.0006,0.0005
2017-09-04,1.0006,0.0
2017-09-05,1.0006,0.0
2017-09-06,1.0006,0.0
2017-09-07,1.0006,0.0
2017-09-08,1.0009,0.0003
2017-09-11,1.0009,0.0
2017-09-12,1.0009,0.0
2017-09-13,1.0009,0.0
2017-09-14,1.0009,0.0
2017-09-15,1.0015,0.000599
2017-09-18,1.0015,0.0
2017-09-19,1.0015,0.0
2017-09-20,1.0015,0.0
2017-09-21,1.0015,0.0
2017-09-22,1.0018,0.0003
2017-09-25,1.0018,0.0
2017-09-26,1.0018,0.0
2017-09-27,1.0018,0.0
2017-09-28,1.0018,0.0
2017-09-29,1.0024,0.000599
2017-10-09,1.0024,0.0
2017-10-10,1.0024,0.0
2017-10-11,1.0024,0.0
2017-10-12,1.0024,0.0
2017-10-13,1.0041,0.001696
2017-10-16,1.0041,0.0
2017-10-17,1.0041,0.0
2017-10-18,1.0041,0.0
2017-10-19,1.0041,0.0
2017-10-20,1.0044,0.000299
2017-10-23,1.0044,0.0
2017-10-24,1.0044,0.0
2017-10-25,1.0044,0.0
2017-10-26,1.0044,0.0
2017-10-27,1.005,0.000597
2017-10-30,1.0052,0.000199
2017-10-31,1.0051,-9.900000000000001e-05
2017-11-01,1.0054,0.000298
2017-11-02,1.0055,9.900000000000001e-05
2017-11-03,1.005,-0.000497
2017-11-06,1.0059,0.000896
2017-11-07,1.0064,0.000497
2017-11-08,1.0063,-9.900000000000001e-05
2017-11-09,1.0066,0.000298
2017-11-10,1.0069,0.000298
2017-11-13,1.0072,0.000298
2017-11-14,1.0066,-0.000596
2017-11-15,1.0059,-0.0006950000000000001
2017-11-16,1.0065,0.000596
2017-11-17,1.0062,-0.000298
2017-11-20,1.0068,0.000596
2017-11-21,1.0081,0.0012909999999999998
2017-11-22,1.008,-9.900000000000001e-05
2017-11-23,1.005,-0.002976
2017-11-24,1.0051,0.0001
2017-11-27,1.0038,-0.0012929999999999999
2017-11-28,1.0044,0.000598
2017-11-29,1.005,0.000597
2017-11-30,1.0039,-0.001095
2017-12-01,1.004,0.0001
2017-12-04,1.0046,0.000598
2017-12-05,1.005,0.000398
2017-12-06,1.0048,-0.000199
2017-12-07,1.0032,-0.001592
2017-12-08,1.0041,0.000897
2017-12-11,1.0063,0.002191
