date,nav,ret
2020-04-10,1.0667,0.0
2020-04-13,1.0668,9.400000000000001e-05
2020-04-14,1.0669,9.400000000000001e-05
2020-04-15,1.0672,0.000281
2020-04-16,1.0674,0.00018700000000000002
2020-04-17,1.0678,0.000375
2020-04-20,1.068,0.00018700000000000002
2020-04-21,1.0689,0.000843
2020-04-22,1.069,9.400000000000001e-05
2020-04-23,1.0694,0.00037400000000000004
2020-04-24,1.0697,0.000281
2020-04-27,1.07,0.00028000000000000003
2020-04-28,1.0701,9.3e-05
2020-04-29,1.0703,0.00018700000000000002
2020-04-30,1.0705,0.00018700000000000002
2020-05-06,1.0708,0.00028000000000000003
2020-05-07,1.0706,-0.00018700000000000002
2020-05-08,1.0708,0.00018700000000000002
2020-05-11,1.0706,-0.00018700000000000002
2020-05-12,1.0705,-9.3e-05
2020-05-13,1.0707,0.00018700000000000002
2020-05-14,1.0706,-9.3e-05
2020-05-15,1.0707,9.3e-05
2020-05-18,1.071,0.00028000000000000003
2020-05-19,1.0709,-9.3e-05
2020-05-20,1.0709,0.0
2020-05-21,1.0709,0.0
2020-05-22,1.0711,0.00018700000000000002
2020-05-25,1.0712,9.3e-05
2020-05-26,1.071,-0.00018700000000000002
2020-05-27,1.0708,-0.00018700000000000002
2020-05-28,1.0706,-0.00018700000000000002
2020-05-29,1.0705,-9.3e-05
2020-06-01,1.0706,9.3e-05
2020-06-02,1.07,-0.0005600000000000001
2020-06-03,1.0683,-0.0015890000000000001
2020-06-04,1.0678,-0.000468
2020-06-05,1.0662,-0.001498
2020-06-08,1.0655,-0.0006569999999999999
2020-06-09,1.0659,0.000375
2020-06-10,1.0663,0.000375
2020-06-11,1.0666,0.000281
2020-06-12,1.067,0.000375
2020-06-15,1.0674,0.000375
2020-06-16,1.0674,0.0
2020-06-17,1.0673,-9.400000000000001e-05
2020-06-18,1.0673,0.0
2020-06-19,1.0674,9.400000000000001e-05
2020-06-22,1.0673,-9.400000000000001e-05
2020-06-23,1.0666,-0.000656
2020-06-24,1.0666,0.0
2020-06-29,1.0671,0.00046899999999999996
2020-06-30,1.0673,0.00018700000000000002
2020-07-01,1.0676,0.000281
2020-07-02,1.0679,0.000281
2020-07-03,1.0681,0.00018700000000000002
2020-07-06,1.068,-9.400000000000001e-05
2020-07-07,1.0675,-0.000468
2020-07-08,1.0672,-0.000281
2020-07-09,1.0666,-0.000562
2020-07-10,1.0661,-0.00046899999999999996
2020-07-13,1.0659,-0.00018800000000000002
2020-07-14,1.0657,-0.00018800000000000002
2020-07-15,1.0657,0.0
2020-07-16,1.0661,0.000375
2020-07-17,1.0662,9.400000000000001e-05
2020-07-20,1.0669,0.0006569999999999999
2020-07-21,1.0673,0.000375
2020-07-22,1.0676,0.000281
2020-07-23,1.0679,0.000281
2020-07-24,1.0683,0.000375
2020-07-27,1.0687,0.00037400000000000004
2020-07-28,1.0688,9.400000000000001e-05
2020-07-29,1.0689,9.400000000000001e-05
2020-07-30,1.069,9.400000000000001e-05
2020-07-31,1.069,0.0
2020-08-03,1.0693,0.000281
2020-08-04,1.0694,9.400000000000001e-05
2020-08-05,1.0695,9.400000000000001e-05
2020-08-06,1.0696,9.400000000000001e-05
2020-08-07,1.0698,0.00018700000000000002
2020-08-10,1.07,0.00018700000000000002
2020-08-11,1.0702,0.00018700000000000002
2020-08-12,1.0703,9.3e-05
2020-08-13,1.0706,0.00028000000000000003
2020-08-14,1.0707,9.3e-05
2020-08-17,1.071,0.00028000000000000003
2020-08-18,1.0712,0.00018700000000000002
2020-08-19,1.0713,9.3e-05
2020-08-20,1.0713,0.0
2020-08-21,1.0713,0.0
2020-08-24,1.0715,0.0002
2020-08-25,1.0715,0.0
2020-08-26,1.0713,-0.0002
2020-08-27,1.0712,-0.0001
2020-08-28,1.0711,-0.0001
2020-08-31,1.0713,0.0002
2020-09-01,1.0714,0.0001
2020-09-02,1.0713,-0.0001
2020-09-03,1.0713,0.0
2020-09-04,1.0713,0.0
2020-09-07,1.0714,0.0001
2020-09-08,1.0715,0.0001
2020-09-09,1.0716,0.0001
2020-09-10,1.0717,0.0001
2020-09-11,1.0719,0.0002
2020-09-14,1.0722,0.0003
2020-09-15,1.0723,0.0001
2020-09-16,1.0725,0.0002
2020-09-17,1.0727,0.0002
2020-09-18,1.0728,0.0001
2020-09-21,1.0732,0.0004
2020-09-22,1.0733,0.0001
2020-09-23,1.0734,0.0001
2020-09-24,1.0735,0.0001
2020-09-25,1.0736,0.0001
2020-09-28,1.0738,0.0002
2020-09-29,1.074,0.0002
2020-09-30,1.0741,0.0001
2020-10-09,1.0749,0.0007000000000000001
2020-10-12,1.075,0.0001
2020-10-13,1.0749,-0.0001
2020-10-14,1.0748,-0.0001
2020-10-15,1.0749,0.0001
2020-10-16,1.075,0.0001
2020-10-19,1.0754,0.0004
2020-10-20,1.0758,0.0004
2020-10-21,1.0761,0.0003
2020-10-22,1.0763,0.0002
2020-10-23,1.0767,0.0004
2020-10-26,1.077,0.0003
2020-10-27,1.077,0.0
2020-10-28,1.0771,0.0001
2020-10-29,1.0771,0.0
2020-10-30,1.0772,0.0001
2020-11-02,1.0775,0.0003
2020-11-03,1.0776,0.0001
2020-11-04,1.0777,0.0001
2020-11-05,1.0778,0.0001
2020-11-06,1.0779,0.0001
2020-11-09,1.078,0.0001
2020-11-10,1.0783,0.0003
2020-11-11,1.0783,0.0
2020-11-12,1.078,-0.0003
2020-11-13,1.0773,-0.0006
2020-11-16,1.0772,-0.0001
2020-11-17,1.0767,-0.0005
2020-11-18,1.0762,-0.0005
2020-11-19,1.0757,-0.0005
2020-11-20,1.075,-0.0007000000000000001
2020-11-23,1.0751,0.0001
2020-11-24,1.0751,0.0
2020-11-25,1.075,-0.0001
2020-11-26,1.0751,0.0001
2020-11-27,1.0751,0.0
2020-11-30,1.0755,0.0004
2020-12-01,1.0755,0.0
2020-12-02,1.0756,0.0001
2020-12-03,1.0756,0.0
2020-12-04,1.0758,0.0002
2020-12-07,1.076,0.0002
2020-12-08,1.0759,-0.0001
2020-12-09,1.0761,0.0002
2020-12-10,1.0763,0.0002
2020-12-11,1.0764,0.0001
2020-12-14,1.0768,0.0004
2020-12-15,1.0769,0.0001
2020-12-16,1.0771,0.0002
2020-12-17,1.0774,0.0003
2020-12-18,1.0775,0.0001
2020-12-21,1.0778,0.0003
2020-12-22,1.078,0.0002
2020-12-23,1.0783,0.0003
2020-12-24,1.0781,-0.0002
2020-12-25,1.0782,0.0001
2020-12-28,1.0787,0.0005
2020-12-29,1.0788,0.0001
2020-12-30,1.079,0.0002
2020-12-31,1.0795,0.0005
2021-01-04,1.0799,0.0004
2021-01-05,1.0802,0.0003
2021-01-06,1.0803,0.0001
2021-01-07,1.0808,0.0005
2021-01-08,1.0809,0.0001
2021-01-11,1.0815,0.0006
2021-01-12,1.0817,0.0002
2021-01-13,1.0818,0.0001
2021-01-14,1.0819,0.0001
2021-01-15,1.0819,0.0
2021-01-18,1.0818,-0.0001
2021-01-19,1.0816,-0.0002
2021-01-20,1.0816,0.0
2021-01-21,1.0818,0.0002
2021-01-22,1.0818,0.0
2021-01-25,1.082,0.0002
2021-01-26,1.0814,-0.0006
2021-01-27,1.0813,-0.0001
2021-01-28,1.0808,-0.0005
2021-01-29,1.0806,-0.0002
2021-02-01,1.081,0.0004
2021-02-02,1.0814,0.0004
2021-02-03,1.0815,0.0001
2021-02-04,1.0813,-0.0002
2021-02-05,1.0813,0.0
2021-02-08,1.0815,0.0002
2021-02-09,1.0817,0.0002
2021-02-10,1.0818,0.0001
2021-02-18,1.0826,0.0007000000000000001
2021-02-19,1.0828,0.0002
2021-02-22,1.0831,0.0003
2021-02-23,1.0833,0.0002
2021-02-24,1.0836,0.0003
2021-02-25,1.0837,0.0001
2021-02-26,1.0838,0.0001
2021-03-01,1.0841,0.0003
2021-03-02,1.0843,0.0002
2021-03-03,1.0846,0.0003
2021-03-04,1.0847,0.0001
2021-03-05,1.085,0.0003
2021-03-08,1.0855,0.0005
2021-03-09,1.0858,0.0003
2021-03-10,1.086,0.0002
2021-03-11,1.0861,0.0001
2021-03-12,1.0861,0.0
2021-03-15,1.0865,0.0004
2021-03-16,1.0867,0.0002
2021-03-17,1.0869,0.0002
2021-03-18,1.0869,0.0
2021-03-19,1.087,0.0001
2021-03-22,1.0874,0.0004
2021-03-23,1.0876,0.0002
