date,pe
2020-07-09,36.1
2020-07-10,35.99
2020-07-13,37.21
2020-07-14,36.9
2020-07-15,35.93
2020-07-16,34.0
2020-07-17,34.1
2020-07-20,35.19
2020-07-21,35.47
2020-07-22,35.8
2020-07-23,35.81
2020-07-24,34.1
2020-07-27,34.09
2020-07-28,34.44
2020-07-29,35.42
2020-07-30,35.28
2020-07-31,35.66
2020-08-03,36.75
2020-08-04,36.48
2020-08-05,36.7
2020-08-06,36.66
2020-08-07,36.15
2020-08-10,36.18
2020-08-11,35.47
2020-08-12,34.75
2020-08-13,34.86
2020-08-14,35.16
2020-08-17,35.8
2020-08-18,36.06
2020-08-19,35.4
2020-08-20,34.62
2020-08-21,34.9
2020-08-24,35.26
2020-08-25,34.9
2020-08-26,33.87
2020-08-27,33.89
2020-08-28,34.3
2020-08-31,34.31
2020-09-01,34.45
2020-09-02,34.49
2020-09-03,34.09
2020-09-04,33.95
2020-09-07,33.23
2020-09-08,33.33
2020-09-09,32.27
2020-09-10,31.32
2020-09-11,31.85
2020-09-14,32.28
2020-09-15,32.49
2020-09-16,32.17
2020-09-17,32.25
2020-09-18,32.77
2020-09-21,32.73
2020-09-22,32.3
2020-09-23,32.55
2020-09-24,31.69
2020-09-25,31.51
2020-09-28,31.14
2020-09-29,31.49
2020-09-30,31.48
2020-10-09,32.43
2020-10-12,33.45
2020-10-13,33.52
2020-10-14,33.24
2020-10-15,32.96
2020-10-16,32.84
2020-10-19,32.52
2020-10-20,32.72
2020-10-21,32.23
2020-10-22,32.01
2020-10-23,31.4
2020-10-26,31.18
2020-10-27,31.22
2020-10-28,30.73
2020-10-29,30.35
2020-10-30,29.35
2020-11-02,28.97
2020-11-03,29.53
2020-11-04,29.49
2020-11-05,30.01
2020-11-06,29.72
2020-11-09,30.4
2020-11-10,30.12
2020-11-11,29.64
2020-11-12,29.7
2020-11-13,29.73
2020-11-16,29.98
2020-11-17,29.67
2020-11-18,29.63
2020-11-19,29.81
2020-11-20,30.03
2020-11-23,30.21
2020-11-24,30.21
2020-11-25,29.69
2020-11-26,29.51
2020-11-27,29.53
2020-11-30,29.45
2020-12-01,29.88
2020-12-02,30.01
2020-12-03,29.93
2020-12-04,30.13
2020-12-07,30.1
2020-12-08,30.11
2020-12-09,29.57
2020-12-10,29.63
2020-12-11,29.19
2020-12-14,29.08
2020-12-15,29.24
2020-12-16,29.06
2020-12-17,29.28
2020-12-18,29.16
2020-12-21,29.7
2020-12-22,29.08
2020-12-23,29.34
2020-12-24,28.92
2020-12-25,29.18
2020-12-28,28.99
2020-12-29,28.74
2020-12-30,28.95
2020-12-31,29.49
2021-01-04,30.21
2021-01-05,30.33
2021-01-06,30.04
2021-01-07,29.59
2021-01-08,29.38
2021-01-11,28.89
2021-01-12,29.3
2021-01-13,29.08
2021-01-14,29.04
2021-01-15,29.15
2021-01-18,29.71
2021-01-19,29.5
2021-01-20,29.82
2021-01-21,30.13
2021-01-22,30.08
2021-01-25,29.81
2021-01-26,29.28
2021-01-27,29.29
2021-01-28,28.62
2021-01-29,28.23
2021-02-01,28.46
2021-02-02,28.79
2021-02-03,28.32
2021-02-04,27.74
2021-02-05,27.2
2021-02-08,27.36
2021-02-09,28.1
2021-02-10,28.31
2021-02-18,28.71
2021-02-19,29.22
2021-02-22,29.25
2021-02-23,29.08
2021-02-24,28.78
2021-02-25,28.6
2021-02-26,28.25
2021-03-01,28.91
2021-03-02,28.85
2021-03-03,29.24
2021-03-04,28.65
2021-03-05,28.73
2021-03-08,28.07
2021-03-09,27.14
2021-03-10,26.95
2021-03-11,27.58
2021-03-12,27.54
2021-03-15,27.34
2021-03-16,27.3
2021-03-17,27.54
2021-03-18,27.71
2021-03-19,27.54
2021-03-22,28.0
2021-03-23,27.69
2021-03-24,27.24
2021-03-25,27.13
2021-03-26,27.66
2021-03-29,27.78
2021-03-30,27.81
2021-03-31,27.69
2021-04-01,27.84
2021-04-02,27.92
2021-04-06,28.2
2021-04-07,28.17
2021-04-08,28.02
2021-04-09,27.77
2021-04-12,27.16
2021-04-13,26.94
2021-04-14,27.31
2021-04-15,27.3
2021-04-16,27.43
2021-04-19,27.95
2021-04-20,27.83
2021-04-21,27.78
2021-04-22,27.79
2021-04-23,27.28
2021-04-26,26.93
2021-04-27,26.29
2021-04-28,25.68
2021-04-29,25.14
2021-04-30,24.67
2021-05-06,24.73
2021-05-07,24.42
2021-05-10,24.49
2021-05-11,24.5
2021-05-12,24.77
2021-05-13,24.57
2021-05-14,24.92
2021-05-17,25.02
2021-05-18,25.13
2021-05-19,25.13
2021-05-20,25.12
2021-05-21,25.1
2021-05-24,25.29
2021-05-25,25.61
2021-05-26,25.72
2021-05-27,25.96
2021-05-28,25.9
2021-05-31,26.37
2021-06-01,26.54
2021-06-02,26.15
2021-06-03,26.08
2021-06-04,26.19
2021-06-07,26.45
2021-06-08,26.23
2021-06-09,26.27
2021-06-10,26.53
2021-06-11,26.38
2021-06-15,27.65
2021-06-16,27.03
2021-06-17,27.47
2021-06-18,27.74
2021-06-21,28.15
2021-06-22,28.29
2021-06-23,28.49
2021-06-24,28.24
2021-06-25,28.37
2021-06-28,28.62
2021-06-29,28.4
2021-06-30,28.68
2021-07-01,28.28
2021-07-02,27.98
2021-07-05,28.35
2021-07-06,28.22
2021-07-07,28.69
2021-07-08,28.68
2021-07-09,28.84
2021-07-12,29.35
2021-07-13,29.55
2021-07-14,29.22
2021-07-15,29.22
2021-07-16,29.14
2021-07-19,29.05
2021-07-20,29.18
2021-07-21,29.73
2021-07-22,29.9
2021-07-23,29.57
2021-07-26,29.18
2021-07-27,28.39
2021-07-28,27.79
2021-07-29,28.79
2021-07-30,28.83
2021-08-02,29.36
2021-08-03,28.98
2021-08-04,29.62
2021-08-05,29.46
2021-08-06,29.55
2021-08-09,29.65
2021-08-10,29.72
2021-08-11,29.91
2021-08-12,30.03
2021-08-13,29.98
2021-08-16,29.76
2021-08-17,28.75
2021-08-18,28.77
2021-08-19,28.97
2021-08-20,28.79
2021-08-23,29.62
2021-08-24,29.77
2021-08-25,29.98
2021-08-26,29.22
2021-08-27,29.08
2021-08-30,29.16
2021-08-31,29.18
2021-09-01,28.75
2021-09-02,29.05
2021-09-03,28.79
2021-09-06,29.19
2021-09-07,29.72
2021-09-08,29.75
2021-09-09,29.8
2021-09-10,29.9
2021-09-13,30.11
2021-09-14,29.97
2021-09-15,30.19
2021-09-16,29.43
2021-09-17,29.33
2021-09-22,29.54
2021-09-23,29.66
2021-09-24,29.26
2021-09-27,28.44
2021-09-28,28.48
2021-09-29,27.46
2021-09-30,28.25
2021-10-08,28.26
2021-10-11,28.11
2021-10-12,27.51
2021-10-13,27.78
2021-10-14,27.97
2021-10-15,27.94
2021-10-18,28.22
2021-10-19,28.52
2021-10-20,28.49
2021-10-21,28.33
2021-10-22,28.0
2021-10-25,28.36
2021-10-26,28.07
2021-10-27,27.76
2021-10-28,26.94
2021-10-29,27.17
2021-11-01,27.15
2021-11-02,26.82
2021-11-03,26.87
2021-11-04,27.23
2021-11-05,26.86
2021-11-08,26.93
2021-11-09,27.31
2021-11-10,27.3
2021-11-11,27.51
2021-11-12,27.87
2021-11-15,27.77
2021-11-16,27.49
2021-11-17,27.96
2021-11-18,27.96
2021-11-19,28.3
2021-11-22,28.81
2021-11-23,28.8
2021-11-24,28.82
2021-11-25,28.75
2021-11-26,28.83
2021-11-29,29.04
2021-11-30,29.22
2021-12-01,29.22
2021-12-02,28.92
2021-12-03,29.14
2021-12-06,28.74
2021-12-07,28.31
2021-12-08,28.8
2021-12-09,28.85
2021-12-10,28.92
2021-12-13,28.01
2021-12-14,28.0
2021-12-15,27.91
2021-12-16,28.1
2021-12-17,27.7
2021-12-20,27.23
2021-12-21,27.53
2021-12-22,27.78
2021-12-23,27.8
2021-12-24,27.31
2021-12-27,27.32
2021-12-28,27.58
2021-12-29,27.57
2021-12-30,27.81
2021-12-31,28.08
2022-01-04,27.98
2022-01-05,27.32
2022-01-06,27.53
2022-01-07,27.03
2022-01-10,27.23
2022-01-11,26.92
2022-01-12,27.35
2022-01-13,26.89
2022-01-14,27.0
2022-01-17,27.4
2022-01-18,27.25
2022-01-19,26.94
2022-01-20,26.34
2022-01-21,25.96
2022-01-24,26.08
2022-01-25,25.11
2022-01-26,25.27
2022-01-27,24.57
2022-01-28,24.62
2022-02-07,24.96
2022-02-08,25.02
2022-02-09,25.44
2022-02-10,25.31
2022-02-11,24.8
2022-02-14,24.69
2022-02-15,25.09
2022-02-16,25.26
2022-02-17,25.38
2022-02-18,25.48
2022-02-21,25.74
2022-02-22,25.51
2022-02-23,26.08
2022-02-24,25.51
2022-02-25,25.77
2022-02-28,25.82
2022-03-01,25.79
2022-03-02,25.68
2022-03-03,25.45
2022-03-04,25.11
2022-03-07,24.48
2022-03-08,23.66
2022-03-09,23.35
2022-03-10,23.85
2022-03-11,23.92
2022-03-14,23.26
2022-03-15,22.11
2022-03-16,22.86
2022-03-17,23.33
2022-03-18,23.52
2022-03-21,23.79
2022-03-22,23.71
2022-03-23,23.87
2022-03-24,23.63
2022-03-25,23.38
2022-03-28,23.29
2022-03-29,23.15
2022-03-30,23.67
2022-03-31,23.46
2022-04-01,23.5
2022-04-06,23.48
2022-04-07,22.99
2022-04-08,22.85
2022-04-11,22.09
2022-04-12,22.45
2022-04-13,22.05
2022-04-14,22.31
2022-04-15,21.91
2022-04-18,22.18
2022-04-19,22.21
2022-04-20,21.84
2022-04-21,20.98
2022-04-22,20.7
2022-04-25,19.21
2022-04-26,18.62
2022-04-27,19.51
2022-04-28,19.54
2022-04-29,20.27
2022-05-05,20.69
2022-05-06,20.43
2022-05-09,20.69
2022-05-10,21.08
2022-05-11,21.28
2022-05-12,21.38
2022-05-13,21.47
2022-05-16,21.5
2022-05-17,21.61
2022-05-18,21.62
2022-05-19,21.8
2022-05-20,22.09
2022-05-23,22.36
2022-05-24,21.46
2022-05-25,21.84
2022-05-26,21.98
2022-05-27,21.95
2022-05-30,22.23
2022-05-31,22.48
2022-06-01,22.55
2022-06-02,22.81
2022-06-06,23.35
2022-06-07,23.31
2022-06-08,23.35
2022-06-09,22.94
2022-06-10,23.43
2022-06-13,22.94
2022-06-14,22.92
2022-06-15,22.86
2022-06-16,22.97
2022-06-17,23.23
2022-06-20,23.48
2022-06-21,23.24
2022-06-22,22.93
2022-06-23,23.44
2022-06-24,23.75
2022-06-27,23.99
2022-06-28,24.22
2022-06-29,23.62
2022-06-30,23.94
2022-07-01,23.94
2022-07-04,24.22
2022-07-05,24.09
2022-07-06,23.81
2022-07-07,24.06
2022-07-08,23.92
2022-07-11,23.59
2022-07-12,23.22
2022-07-13,23.4
2022-07-14,23.67
2022-07-15,23.42
2022-07-18,23.76
2022-07-19,23.92
2022-07-20,24.28
2022-07-21,24.16
2022-07-22,23.99
2022-07-25,23.72
2022-07-26,23.98
2022-07-27,24.23
2022-07-28,24.38
2022-07-29,24.28
2022-08-01,24.48
2022-08-02,23.73
2022-08-03,23.56
2022-08-04,23.69
2022-08-05,24.08
2022-08-08,24.38
2022-08-09,24.46
2022-08-10,24.43
2022-08-11,24.69
2022-08-12,24.48
2022-08-15,24.65
2022-08-16,24.82
2022-08-17,24.84
2022-08-18,24.89
2022-08-19,24.56
2022-08-22,24.63
2022-08-23,24.53
2022-08-24,23.62
2022-08-25,23.43
2022-08-26,23.37
2022-08-29,23.57
2022-08-30,23.35
2022-08-31,22.55
2022-09-01,22.45
2022-09-02,22.63
2022-09-05,22.72
2022-09-06,23.16
2022-09-07,23.32
2022-09-08,23.11
2022-09-09,23.17
2022-09-13,23.14
2022-09-14,22.89
2022-09-15,22.2
2022-09-16,21.74
2022-09-19,21.48
2022-09-20,21.75
2022-09-21,21.72
2022-09-22,21.75
2022-09-23,21.33
2022-09-26,21.09
2022-09-27,21.5
2022-09-28,20.86
2022-09-29,20.95
2022-09-30,20.59
2022-10-10,20.12
2022-10-11,20.21
2022-10-12,20.78
2022-10-13,20.97
2022-10-14,21.47
2022-10-17,21.66
2022-10-18,21.72
2022-10-19,21.56
2022-10-20,21.41
2022-10-21,21.39
2022-10-24,21.12
2022-10-25,21.02
2022-10-26,21.52
2022-10-27,21.33
2022-10-28,20.72
2022-10-31,20.95
2022-11-01,21.43
2022-11-02,21.73
2022-11-03,21.9
2022-11-04,22.36
2022-11-07,22.36
2022-11-08,22.28
2022-11-09,22.21
2022-11-10,21.95
2022-11-11,22.08
2022-11-14,21.91
2022-11-15,22.42
2022-11-16,22.26
2022-11-17,22.26
2022-11-18,22.1
2022-11-21,22.23
2022-11-22,21.91
2022-11-23,21.88
2022-11-24,21.95
2022-11-25,21.7
2022-11-28,21.65
2022-11-29,21.97
2022-11-30,21.98
2022-12-01,22.21
2022-12-02,22.26
2022-12-05,22.37
2022-12-06,22.36
2022-12-07,22.37
2022-12-08,22.23
2022-12-09,22.27
2022-12-12,22.17
2022-12-13,21.97
2022-12-14,21.9
2022-12-15,21.96
2022-12-16,21.7
2022-12-19,21.28
2022-12-20,21.14
2022-12-21,20.96
2022-12-22,20.62
2022-12-23,20.52
2022-12-26,20.89
2022-12-27,21.09
2022-12-28,20.9
2022-12-29,20.88
2022-12-30,20.94
2023-01-03,21.39
2023-01-04,21.38
2023-01-05,21.61
2023-01-06,21.68
2023-01-09,21.79
2023-01-10,21.8
2023-01-11,21.64
2023-01-12,21.66
2023-01-13,21.78
2023-01-16,22.0
2023-01-17,22.03
2023-01-18,22.04
2023-01-19,22.24
2023-01-20,22.44
2023-01-30,22.6
2023-01-31,22.67
2023-02-01,23.0
2023-02-02,23.06
2023-02-03,23.01
2023-02-06,22.89
2023-02-07,23.01
2023-02-08,22.86
2023-02-09,23.26
2023-02-10,23.18
2023-02-13,23.47
2023-02-14,23.52
2023-02-15,23.46
2023-02-16,22.98
2023-02-17,22.82
2023-02-20,23.14
2023-02-21,23.25
2023-02-22,23.3
2023-02-23,23.21
2023-02-24,23.13
2023-02-27,22.99
2023-02-28,23.27
2023-03-01,23.4
2023-03-02,23.3
2023-03-03,23.29
2023-03-06,23.42
2023-03-07,22.91
2023-03-08,23.02
2023-03-09,23.04
2023-03-10,22.72
2023-03-13,22.75
2023-03-14,22.55
2023-03-15,22.67
2023-03-16,22.27
2023-03-17,22.43
2023-03-20,22.39
2023-03-21,22.63
2023-03-22,22.71
2023-03-23,22.77
2023-03-24,22.78
2023-03-27,22.85
2023-03-28,22.64
2023-03-29,22.59
2023-03-30,22.66
2023-03-31,22.87
2023-04-03,23.08
2023-04-04,23.05
2023-04-06,23.15
2023-04-07,23.33
2023-04-10,23.18
2023-04-11,23.25
2023-04-12,23.37
2023-04-13,23.19
2023-04-14,23.39
2023-04-17,23.69
2023-04-18,23.68
2023-04-19,23.52
2023-04-20,23.51
2023-04-21,22.96
2023-04-24,22.78
2023-04-25,22.57
2023-04-26,22.84
2023-04-27,22.97
2023-04-28,23.35
2023-05-04,24.55
2023-05-05,24.23
2023-05-08,24.41
2023-05-09,24.09
2023-05-10,24.16
2023-05-11,24.13
2023-05-12,23.85
2023-05-15,24.07
2023-05-16,23.85
2023-05-17,23.99
2023-05-18,24.07
2023-05-19,24.14
2023-05-22,24.17
2023-05-23,23.93
2023-05-24,23.85
2023-05-25,23.82
2023-05-26,23.96
2023-05-29,23.93
2023-05-30,23.99
2023-05-31,23.95
2023-06-01,23.96
2023-06-02,24.12
2023-06-05,24.14
2023-06-06,23.63
2023-06-07,23.61
2023-06-08,23.46
2023-06-09,23.63
2023-06-12,24.53
2023-06-13,24.6
2023-06-14,24.7
2023-06-15,24.86
2023-06-16,25.04
2023-06-19,25.1
2023-06-20,25.11
2023-06-21,24.63
2023-06-26,24.19
2023-06-27,24.5
2023-06-28,24.42
2023-06-29,24.59
2023-06-30,24.89
2023-07-03,24.96
2023-07-04,25.02
2023-07-05,24.82
2023-07-06,24.7
2023-07-07,24.55
2023-07-10,24.56
2023-07-11,24.77
2023-07-12,24.42
2023-07-13,24.65
2023-07-14,24.62
2023-07-17,24.55
2023-07-18,24.54
2023-07-19,24.47
2023-07-20,24.16
2023-07-21,24.13
2023-07-24,24.09
2023-07-25,24.47
2023-07-26,24.33
2023-07-27,24.14
2023-07-28,24.35
2023-07-31,24.51
2023-08-01,24.46
2023-08-02,24.42
2023-08-03,24.42
2023-08-04,24.51
2023-08-07,24.43
2023-08-08,24.34
2023-08-09,24.17
2023-08-10,24.21
2023-08-11,23.78
2023-08-14,23.86
2023-08-15,23.68
2023-08-16,23.4
2023-08-17,23.65
2023-08-18,23.22
2023-08-21,22.97
2023-08-22,23.22
2023-08-23,22.78
2023-08-24,22.8
2023-08-25,22.55
2023-08-28,22.67
2023-08-29,23.44
2023-08-30,23.73
2023-08-31,23.62
2023-09-01,23.66
2023-09-04,23.97
2023-09-05,23.84
2023-09-06,23.95
2023-09-07,23.52
2023-09-08,23.59
2023-09-11,23.89
2023-09-12,23.92
2023-09-13,23.64
2023-09-14,23.52
2023-09-15,23.56
2023-09-18,23.59
2023-09-19,23.4
2023-09-20,23.22
2023-09-21,23.04
2023-09-22,23.45
2023-09-25,23.37
2023-09-26,23.26
2023-09-27,23.42
2023-09-28,23.58
2023-10-09,23.5
2023-10-10,23.36
2023-10-11,23.41
2023-10-12,23.57
2023-10-13,23.46
2023-10-16,23.27
2023-10-17,23.23
2023-10-18,22.77
2023-10-19,22.52
2023-10-20,22.27
2023-10-23,21.79
2023-10-24,22.17
2023-10-25,22.32
2023-10-26,22.56
2023-10-27,23.05
2023-10-30,23.41
2023-10-31,23.34
2023-11-01,23.32
2023-11-02,23.05
2023-11-03,23.36
2023-11-06,23.81
2023-11-07,23.85
2023-11-08,23.94
2023-11-09,23.81
2023-11-10,23.76
2023-11-13,23.96
2023-11-14,24.08
2023-11-15,24.21
2023-11-16,23.97
2023-11-17,24.18
2023-11-20,24.38
2023-11-21,24.24
2023-11-22,23.93
2023-11-23,24.22
2023-11-24,23.94
2023-11-27,23.92
2023-11-28,24.05
2023-11-29,23.95
2023-11-30,23.85
2023-12-01,24.03
2023-12-04,23.96
2023-12-05,23.52
2023-12-06,23.62
2023-12-07,23.56
2023-12-08,23.49
2023-12-11,23.64
2023-12-12,23.68
2023-12-13,23.49
2023-12-14,23.4
2023-12-15,23.24
2023-12-18,22.91
2023-12-19,22.91
2023-12-20,22.56
2023-12-21,22.7
2023-12-22,22.5
2023-12-25,22.52
2023-12-26,22.22
2023-12-27,22.39
2023-12-28,22.79
2023-12-29,23.1
2024-01-02,23.05
2024-01-03,22.9
2024-01-04,22.77
2024-01-05,22.39
2024-01-08,21.87
2024-01-09,21.93
2024-01-10,21.78
2024-01-11,22.15
2024-01-12,22.05
2024-01-15,22.0
2024-01-16,21.93
2024-01-17,21.36
2024-01-18,21.27
2024-01-19,21.03
2024-01-22,19.84
2024-01-23,20.16
2024-01-24,20.44
2024-01-25,21.14
2024-01-26,20.98
2024-01-29,20.53
2024-01-30,19.94
2024-01-31,19.23
2024-02-01,19.12
2024-02-02,18.45
2024-02-05,17.44
2024-02-06,18.64
2024-02-07,19.45
2024-02-08,20.13
2024-02-19,20.26
2024-02-20,20.32
2024-02-21,20.43
2024-02-22,20.69
2024-02-23,20.93
2024-02-26,21.05
2024-02-27,21.55
2024-02-28,20.68
2024-02-29,21.36
2024-03-01,21.55
2024-03-04,21.67
2024-03-05,21.49
2024-03-06,21.54
2024-03-07,21.28
2024-03-08,21.55
2024-03-11,21.87
2024-03-12,21.87
2024-03-13,21.96
2024-03-14,21.84
2024-03-15,22.13
2024-03-18,22.45
2024-03-19,22.29
2024-03-20,22.5
2024-03-21,22.47
2024-03-22,22.23
2024-03-25,21.76
2024-03-26,21.67
2024-03-27,21.05
2024-03-28,21.51
2024-03-29,21.75
2024-04-01,22.28
2024-04-02,22.17
2024-04-03,22.1
2024-04-08,21.74
2024-04-09,21.98
2024-04-10,21.67
2024-04-11,21.74
2024-04-12,21.67
2024-04-15,21.67
2024-04-16,21.0
2024-04-17,21.83
2024-04-18,21.85
2024-04-19,21.75
2024-04-22,21.75
2024-04-23,21.74
2024-04-24,22.1
2024-04-25,22.14
2024-04-26,22.58
2024-04-29,23.03
2024-04-30,23.08
2024-05-06,23.57
2024-05-07,23.63
2024-05-08,23.3
2024-05-09,23.69
2024-05-10,23.52
2024-05-13,23.52
2024-05-14,23.65
2024-05-15,23.41
2024-05-16,23.34
2024-05-17,23.62
2024-05-20,23.78
2024-05-21,23.55
2024-05-22,23.5
2024-05-23,22.99
2024-05-24,22.77
2024-05-27,23.02
2024-05-28,22.78
2024-05-29,22.81
2024-05-30,22.73
2024-05-31,22.8
2024-06-03,22.54
2024-06-04,22.72
2024-06-05,22.4
2024-06-06,22.0
2024-06-07,22.09
2024-06-11,22.22
2024-06-12,22.29
2024-06-13,22.14
2024-06-14,22.12
2024-06-17,22.1
2024-06-18,22.27
2024-06-19,21.97
2024-06-20,21.55
2024-06-21,21.56
2024-06-24,20.87
2024-06-25,20.74
2024-06-26,21.28
2024-06-27,20.76
2024-06-28,20.92
2024-07-01,21.13
2024-07-02,20.95
2024-07-03,20.77
2024-07-04,20.36
2024-07-05,20.55
2024-07-08,20.07
2024-07-09,20.53
2024-07-10,20.43
2024-07-11,20.89
2024-07-12,20.8
2024-07-15,20.6
2024-07-16,20.6
2024-07-17,20.43
2024-07-18,20.52
2024-07-19,20.52
2024-07-22,20.5
2024-07-23,19.93
2024-07-24,19.69
2024-07-25,19.69
2024-07-26,19.98
2024-07-29,19.89
2024-07-30,19.93
2024-07-31,20.72
2024-08-01,20.66
2024-08-02,20.38
2024-08-05,19.83
2024-08-06,20.13
2024-08-07,20.11
2024-08-08,20.13
2024-08-09,19.95
2024-08-12,19.86
2024-08-13,19.9
2024-08-14,19.67
2024-08-15,19.79
2024-08-16,19.62
2024-08-19,19.67
2024-08-20,19.32
2024-08-21,19.21
2024-08-22,19.01
2024-08-23,19.07
2024-08-26,19.27
2024-08-27,18.99
2024-08-28,19.0
2024-08-29,19.35
2024-08-30,19.8
2024-09-02,19.46
2024-09-03,19.62
2024-09-04,19.55
2024-09-05,19.69
2024-09-06,19.36
2024-09-09,19.21
2024-09-10,19.25
2024-09-11,19.22
2024-09-12,19.13
2024-09-13,18.88
2024-09-18,18.88
2024-09-19,19.21
2024-09-20,19.1
2024-09-23,19.09
2024-09-24,19.85
2024-09-25,19.99
2024-09-26,20.77
2024-09-27,21.82
2024-09-30,24.14
2024-10-08,26.02
2024-10-09,23.92
2024-10-10,23.76
2024-10-11,22.77
2024-10-14,23.55
2024-10-15,23.04
2024-10-16,23.1
2024-10-17,22.99
2024-10-18,23.9
2024-10-21,24.23
2024-10-22,24.39
2024-10-23,24.44
2024-10-24,24.2
2024-10-25,24.57
2024-10-28,25.0
2024-10-29,24.61
2024-10-30,24.55
2024-10-31,24.68
2024-11-01,24.13
2024-11-04,24.6
2024-11-05,25.39
2024-11-06,25.48
2024-11-07,25.94
2024-11-08,25.94
2024-11-11,26.51
2024-11-12,26.2
2024-11-13,26.18
2024-11-14,25.42
2024-11-15,24.89
2024-11-18,24.41
2024-11-19,25.01
2024-11-20,25.38
2024-11-21,25.37
2024-11-22,24.45
2024-11-25,24.56
2024-11-26,24.32
2024-11-27,24.83
2024-11-28,24.72
2024-11-29,25.15
2024-12-02,25.63
2024-12-03,25.62
2024-12-04,25.25
2024-12-05,25.51
2024-12-06,25.78
2024-12-09,25.65
2024-12-10,25.86
2024-12-11,26.23
2024-12-12,26.43
2024-12-13,25.89
2024-12-16,25.77
2024-12-17,25.27
2024-12-18,25.44
2024-12-19,25.49
2024-12-20,25.74
2024-12-23,25.11
2024-12-24,25.46
2024-12-25,25.23
2024-12-26,25.5
2024-12-27,25.56
2024-12-30,25.48
2024-12-31,24.78
2025-01-02,24.12
2025-01-03,23.5
2025-01-06,23.47
2025-01-07,23.75
2025-01-08,23.65
2025-01-09,23.64
2025-01-10,23.15
2025-01-13,23.19
2025-01-14,24.16
2025-01-15,24.03
2025-01-16,24.1
2025-01-17,24.28
2025-01-20,24.44
2025-01-21,24.59
2025-01-22,24.4
2025-01-23,24.33
2025-01-24,24.75
2025-01-27,24.42
2025-02-05,24.43
2025-02-06,25.03
2025-02-07,25.35
2025-02-10,25.57
2025-02-11,25.51
2025-02-12,25.83
2025-02-13,25.49
2025-02-14,25.59
2025-02-17,25.77
2025-02-18,25.27
2025-02-19,25.86
2025-02-20,26.05
2025-02-21,26.43
2025-02-24,26.49
2025-02-25,26.37
2025-02-26,26.72
2025-02-27,26.57
2025-02-28,25.76
2025-03-03,25.79
2025-03-04,26.11
2025-03-05,26.27
2025-03-06,26.75
2025-03-07,26.7
2025-03-10,26.75
2025-03-11,26.85
2025-03-12,26.93
2025-03-13,26.53
2025-03-14,26.94
2025-03-17,26.98
2025-03-18,27.11
2025-03-19,26.94
2025-03-20,26.8
2025-03-21,26.32
2025-03-24,26.21
2025-03-25,26.05
2025-03-26,26.15
2025-03-27,26.12
2025-03-28,25.99
2025-03-31,25.93
2025-04-01,26.07
2025-04-02,26.17
2025-04-03,25.95
2025-04-07,23.12
2025-04-08,23.27
2025-04-09,23.74
2025-04-10,24.32
2025-04-11,24.66
2025-04-14,24.96
2025-04-15,24.95
2025-04-16,24.66
2025-04-17,24.68
2025-04-18,24.58
2025-04-21,25.16
2025-04-22,25.11
2025-04-23,25.33
2025-04-24,25.02
2025-04-25,25.0
2025-04-28,24.87
2025-04-29,25.16
2025-04-30,25.25
2025-05-06,25.84
2025-05-07,25.89
2025-05-08,26.05
2025-05-09,25.77
2025-05-12,26.09
2025-05-13,26.05
2025-05-14,26.08
2025-05-15,25.7
2025-05-16,25.72
2025-05-19,25.85
2025-05-20,26.03
2025-05-21,26.01
2025-05-22,25.75
2025-05-23,25.45
2025-05-26,25.58
2025-05-27,25.48
2025-05-28,25.43
2025-05-29,25.8
2025-05-30,25.55
2025-06-03,25.73
2025-06-04,25.95
2025-06-05,26.1
2025-06-06,26.04
2025-06-09,26.28
2025-06-10,26.06
2025-06-11,26.17
2025-06-12,26.18
2025-06-13,25.85
2025-06-16,26.32
2025-06-17,26.3
2025-06-18,26.27
2025-06-19,25.91
2025-06-20,25.72
2025-06-23,25.98
2025-06-24,26.47
2025-06-25,26.76
2025-06-26,26.65
2025-06-27,26.79
2025-06-30,27.11
2025-07-01,27.18
2025-07-02,26.93
2025-07-03,27.05
2025-07-04,26.94
2025-07-07,27.01
2025-07-08,27.31
2025-07-09,27.25
2025-07-10,27.31
2025-07-11,27.53
2025-07-14,27.57
2025-07-15,27.49
2025-07-16,27.58
2025-07-17,27.84
2025-07-18,27.92
2025-07-21,28.21
2025-07-22,28.36
2025-07-23,28.23
2025-07-24,28.6
2025-07-25,28.66
2025-07-28,28.7
2025-07-29,28.83
2025-07-30,28.6
2025-07-31,28.35
2025-08-01,28.35
2025-08-04,28.69
2025-08-05,28.91
2025-08-06,29.17
2025-08-07,29.17
2025-08-08,29.14
2025-08-11,29.52
2025-08-12,29.59
2025-08-13,29.99
2025-08-14,29.58
2025-08-15,30.1
2025-08-18,30.54
2025-08-19,30.54
2025-08-20,30.84
2025-08-21,30.59
2025-08-22,31.1
2025-08-25,31.42
2025-08-26,31.49
2025-08-27,30.91
2025-08-28,31.28
2025-08-29,31.13
2025-09-01,31.32
2025-09-02,30.59
2025-09-03,30.17
2025-09-04,29.54
2025-09-05,30.34
2025-09-08,30.65
2025-09-09,30.32
2025-09-10,30.34
2025-09-11,30.99
2025-09-12,31.07
2025-09-15,31.03
2025-09-16,31.3
2025-09-17,31.6
2025-09-18,31.32
2025-09-19,31.21
2025-09-22,31.37
2025-09-23,31.12
2025-09-24,31.63
2025-09-25,31.52
2025-09-26,31.15
2025-09-29,31.51
2025-09-30,31.82
