date,nav,ret
2025-06-10,1.0,0.0
2025-06-11,1.0,0.0
2025-06-13,0.9999,0.0
2025-06-18,0.9998,0.0
2025-06-20,0.9998,0.0
2025-06-25,1.0009,0.0
2025-06-27,1.001,0.0
2025-06-30,1.0046,0.0036
2025-07-04,1.001,0.0
2025-07-11,1.0134,0.0
2025-07-18,1.034,0.0
2025-07-21,1.0336,-0.0004
2025-07-22,1.0332,-0.0004
2025-07-23,1.0371,0.0038
2025-07-24,1.0643,0.0262
2025-07-25,1.077,0.011899999999999999
2025-07-28,1.0895,0.0116
2025-07-29,1.1207,0.0286
2025-07-30,1.1022,-0.0165
2025-07-31,1.0983,-0.0034999999999999996
2025-08-01,1.0952,-0.0028000000000000004
2025-08-04,1.12,0.0226
2025-08-05,1.1205,0.0004
2025-08-06,1.128,0.0067
2025-08-07,1.1292,0.0011
2025-08-08,1.1036,-0.0227
2025-08-11,1.1217,0.016399999999999998
2025-08-12,1.1448,0.0206
2025-08-13,1.1611,0.014199999999999999
2025-08-14,1.1539,-0.0062
2025-08-15,1.1865,0.028300000000000002
2025-08-18,1.199,0.0105
2025-08-19,1.2053,0.0053
2025-08-20,1.2296,0.0202
2025-08-21,1.2259,-0.003
2025-08-22,1.2827,0.0463
2025-08-25,1.292,0.0073
2025-08-26,1.2696,-0.0173
2025-08-27,1.2526,-0.0134
2025-08-28,1.2986,0.036699999999999997
2025-08-29,1.2963,-0.0018
2025-09-01,1.325,0.022099999999999998
2025-09-02,1.2757,-0.037200000000000004
2025-09-03,1.2649,-0.0085
2025-09-04,1.2139,-0.0403
2025-09-05,1.2628,0.0403
2025-09-08,1.2649,0.0017000000000000001
2025-09-09,1.2482,-0.0132
2025-09-10,1.2527,0.0036
2025-09-11,1.2965,0.035
2025-09-12,1.3141,0.013600000000000001
2025-09-15,1.313,-0.0008
2025-09-16,1.3172,0.0032
2025-09-17,1.3426,0.019299999999999998
2025-09-18,1.3475,0.0036
2025-09-19,1.3461,-0.001
2025-09-22,1.396,0.0371
2025-09-23,1.3775,-0.013300000000000001
2025-09-24,1.3938,0.0118
2025-09-25,1.4164,0.016200000000000003
2025-09-26,1.3863,-0.0213
2025-09-29,1.413,0.019299999999999998
2025-09-30,1.4746,0.0436
2025-10-09,1.5333,0.0398
2025-10-10,1.4749,-0.0381
2025-10-13,1.5108,0.024300000000000002
2025-10-14,1.4663,-0.029500000000000002
2025-10-15,1.4921,0.0176
2025-10-16,1.4915,-0.0004
2025-10-17,1.4252,-0.044500000000000005
2025-10-20,1.4361,0.0076
2025-10-21,1.4561,0.0139
2025-10-22,1.4501,-0.0040999999999999995
2025-10-23,1.4433,-0.004699999999999999
2025-10-24,1.4572,0.0096
2025-10-27,1.4705,0.0091
2025-10-28,1.4662,-0.0029
2025-10-29,1.4734,0.0049
2025-10-30,1.4676,-0.0039000000000000003
2025-10-31,1.4562,-0.0078000000000000005
2025-11-03,1.4623,0.0042
2025-11-04,1.4569,-0.0037
2025-11-05,1.4624,0.0038
2025-11-06,1.4801,0.0121
2025-11-07,1.4726,-0.0051
2025-11-10,1.4883,0.010700000000000001
2025-11-11,1.4831,-0.0034999999999999996
2025-11-12,1.4867,0.0024
2025-11-13,1.5097,0.0155
2025-11-14,1.4967,-0.0086
2025-11-17,1.4906,-0.0040999999999999995
2025-11-18,1.4785,-0.008100000000000001
2025-11-19,1.4783,-0.0001
2025-11-20,1.4724,-0.004
2025-11-21,1.4416,-0.0209
2025-11-24,1.4411,-0.0003
2025-11-25,1.4484,0.0051
2025-11-26,1.454,0.0039000000000000003
2025-11-27,1.4578,0.0026
2025-11-28,1.4537,-0.0028000000000000004
2025-12-01,1.4563,0.0018
2025-12-02,1.453,-0.0023
2025-12-03,1.4475,-0.0038
2025-12-04,1.4552,0.0053
2025-12-05,1.4676,0.0085
2025-12-08,1.4778,0.006999999999999999
2025-12-09,1.4623,-0.0105
2025-12-10,1.4639,0.0011
2025-12-11,1.4519,-0.008199999999999999
2025-12-12,1.4675,0.010700000000000001
2025-12-15,1.469,0.001
2025-12-16,1.4623,-0.0046
2025-12-17,1.485,0.0155
2025-12-18,1.4841,-0.0006
2025-12-19,1.4954,0.0076
2025-12-22,1.5051,0.006500000000000001
2025-12-23,1.501,-0.0027
2025-12-24,1.5036,0.0017000000000000001
2025-12-25,1.5128,0.0060999999999999995
2025-12-26,1.5042,-0.005699999999999999
2025-12-29,1.5104,0.0040999999999999995
2025-12-30,1.5134,0.002
2025-12-31,1.5063,-0.004699999999999999
2026-01-05,1.5606,0.036000000000000004
2026-01-06,1.5909,0.0194
2026-01-07,1.5921,0.0008
2026-01-08,1.573,-0.012
2026-01-09,1.5699,-0.002
2026-01-12,1.5825,0.008
2026-01-13,1.5786,-0.0025
2026-01-14,1.5872,0.0054
2026-01-15,1.588,0.0005
2026-01-16,1.5921,0.0026
2026-01-19,1.6012,0.005699999999999999
2026-01-20,1.5988,-0.0015
2026-01-21,1.6116,0.008
2026-01-22,1.6062,-0.0034000000000000002
2026-01-23,1.6231,0.0105
2026-01-26,1.6138,-0.005699999999999999
2026-01-27,1.6371,0.0144
2026-01-28,1.6256,-0.006999999999999999
2026-01-29,1.607,-0.011399999999999999
2026-01-30,1.6023,-0.0029
2026-02-02,1.5474,-0.034300000000000004
2026-02-03,1.593,0.029500000000000002
2026-02-04,1.5899,-0.0019
2026-02-05,1.578,-0.0075
2026-02-06,1.578,0.0
2026-02-09,1.6289,0.0323
2026-02-10,1.6346,0.0034999999999999996
2026-02-11,1.6382,0.0022
2026-02-12,1.6868,0.0297
2026-02-13,1.6618,-0.0148
2026-02-24,1.643,-0.0113
2026-02-25,1.6645,0.0131
2026-02-26,1.6793,0.0089
2026-02-27,1.6904,0.0066
2026-03-02,1.6598,-0.0181
2026-03-03,1.5921,-0.0408
2026-03-04,1.5862,-0.0037
2026-03-05,1.6124,0.0165
2026-03-06,1.6305,0.011200000000000002
2026-03-09,1.6224,-0.005
2026-03-10,1.6569,0.0213
2026-03-11,1.6505,-0.0039000000000000003
2026-03-12,1.6346,-0.0096
2026-03-13,1.5955,-0.0239
2026-03-16,1.598,0.0016
2026-03-17,1.5717,-0.0165
2026-03-18,1.6061,0.0219
2026-03-19,1.5716,-0.0215
2026-03-20,1.5279,-0.0278
2026-03-23,1.4828,-0.029500000000000002
2026-03-24,1.5058,0.0155
2026-03-25,1.5481,0.0281
2026-03-26,1.5187,-0.019
2026-03-27,1.5257,0.0046
