date,nav,ret
2018-03-21,1.0,0.0
2018-03-23,1.0003,0.0
2018-03-30,1.0016,0.0
2018-04-04,1.0016,0.0
2018-04-09,1.0019,0.0003
2018-04-13,1.0019,0.0
2018-04-20,1.0007,0.0
2018-04-27,1.0044,0.0
2018-05-04,1.0073,0.0
2018-05-11,1.0076,0.0
2018-05-18,1.0101,0.0
2018-05-25,1.0096,0.0
2018-06-01,1.0075,0.0
2018-06-08,1.0085,0.0
2018-06-15,1.004,0.0
2018-06-20,1.0019,0.0
2018-06-21,1.0013,-0.000599
2018-06-22,1.0018,0.000499
2018-06-25,1.0016,-0.0002
2018-06-26,1.0022,0.000599
2018-06-27,1.0014,-0.000798
2018-06-28,1.0007,-0.0006990000000000001
2018-06-29,1.0034,0.002698
2018-06-30,1.0036,0.0
2018-07-02,1.0026,-0.000797
2018-07-03,1.0015,-0.001097
2018-07-04,0.9994,-0.002097
2018-07-05,0.9973,-0.002101
2018-07-06,0.9979,0.000602
2018-07-09,1.0039,0.006012999999999999
2018-07-10,1.0052,0.0012950000000000001
2018-07-11,1.0009,-0.0042780000000000006
2018-07-12,1.0068,0.005895
2018-07-13,1.0092,0.002384
2018-07-16,1.0103,0.00109
2018-07-17,1.0102,-9.900000000000001e-05
2018-07-18,1.0088,-0.001386
2018-07-20,1.0101,0.0
2018-07-27,1.0072,0.0
2018-08-03,0.9933,0.0
2018-08-10,0.9963,0.0
2018-08-17,0.9854,0.0
2018-08-24,0.9884,0.0
2018-08-31,0.9872,0.0
2018-09-07,0.9832,0.0
2018-09-14,0.9801,0.0
2018-09-21,0.984,0.0
2018-09-28,0.9852,0.0
2018-10-12,0.9735,0.0
2018-10-18,0.9705,0.0
2018-10-19,0.974,0.003606
2018-10-22,0.9816,0.007803
2018-10-23,0.9776,-0.004075
2018-10-24,0.9777,0.00010200000000000001
2018-10-25,0.9761,-0.0016359999999999999
2018-10-26,0.9751,-0.001024
2018-10-29,0.9715,-0.0036919999999999995
2018-10-30,0.9728,0.001338
2018-10-31,0.9763,0.003598
2018-11-01,0.9811,0.004917
2018-11-02,0.9868,0.005809999999999999
2018-11-05,0.9853,-0.0015199999999999999
2018-11-06,0.9849,-0.00040599999999999995
2018-11-07,0.9845,-0.00040599999999999995
2018-11-08,0.9845,0.0
2018-11-09,0.9838,-0.0007109999999999999
2018-11-12,0.9842,0.000407
2018-11-13,0.9844,0.00020299999999999997
2018-11-14,0.9843,-0.00010200000000000001
2018-11-15,0.9847,0.00040599999999999995
2018-11-16,0.983,-0.001726
2018-11-23,0.9721,0.0
2018-11-29,0.9701,0.0
2018-11-30,0.9718,0.0017519999999999999
2018-12-07,0.9713,0.0
2018-12-14,0.975,0.0
2018-12-21,0.9706,0.0
2018-12-28,0.9686,0.0
2018-12-31,0.9688,0.0
2019-01-04,0.9683,0.0
2019-01-11,0.9689,0.0
2019-01-18,0.9728,0.0
2019-01-25,0.9755,0.0
2019-02-01,0.9685,0.0
2019-02-12,0.9736,0.0
2019-02-13,0.9768,0.003287
2019-02-14,0.9775,0.000717
2019-02-15,0.9759,-0.0016370000000000002
2019-02-18,0.9827,0.006967999999999999
2019-02-19,0.9831,0.000407
2019-02-20,0.9824,-0.000712
2019-02-21,0.9815,-0.000916
2019-02-22,0.9857,0.004279
2019-02-25,0.9989,0.013391
2019-02-26,0.99,-0.00891
2019-02-27,0.9867,-0.003333
2019-02-28,0.9882,0.0015199999999999999
2019-03-01,0.9908,0.002631
2019-03-04,0.9953,0.004542
2019-03-05,1.0013,0.006028
2019-03-06,0.9968,-0.004494000000000001
2019-03-07,0.9963,-0.0005020000000000001
2019-03-08,0.9853,-0.011041
2019-03-11,0.9933,0.008119
2019-03-12,1.0072,0.013994
2019-03-13,0.9928,-0.014296999999999999
2019-03-14,0.9898,-0.0030220000000000004
2019-03-15,0.9918,0.0020210000000000002
2019-03-18,1.0007,0.008974
2019-03-19,0.9983,-0.002398
2019-03-20,0.9975,-0.0008010000000000001
2019-03-21,0.9985,0.001003
2019-03-22,0.9996,0.0011020000000000001
2019-03-25,0.9967,-0.0029010000000000004
2019-03-26,0.9935,-0.003211
2019-03-27,0.9979,0.004429
2019-03-28,0.9955,-0.002405
2019-03-29,1.0122,0.016774999999999998
2019-04-01,1.0327,0.020253
2019-04-02,1.0287,-0.0038729999999999997
2019-04-03,1.0416,0.01254
2019-04-04,1.045,0.0032640000000000004
