date,nav,ret
2016-12-29,1.0,0.0
2016-12-30,1.0,0.0
2016-12-31,1.0,0.0
2017-01-06,1.0,0.0
2017-01-13,1.0,0.0
2017-01-20,1.002,0.0
2017-01-26,1.007,0.0
2017-02-03,1.005,-0.001986
2017-02-10,1.009,0.0
2017-02-17,1.007,0.0
2017-02-24,1.012,0.0
2017-02-27,1.009,-0.002964
2017-03-03,1.007,0.0
2017-03-10,1.005,0.0
2017-03-17,1.007,0.0
2017-03-24,1.015,0.0
2017-03-28,1.014,0.0
2017-03-29,1.014,0.0
2017-03-30,1.013,-0.000986
2017-03-31,1.016,0.0029620000000000002
2017-04-05,1.019,0.002953
2017-04-06,1.02,0.000981
2017-04-07,1.021,0.00098
2017-04-10,1.018,-0.002938
2017-04-11,1.019,0.000982
2017-04-12,1.019,0.0
2017-04-13,1.02,0.000981
2017-04-14,1.017,-0.0029409999999999996
2017-04-17,1.016,-0.000983
2017-04-18,1.015,-0.000984
2017-04-19,1.013,-0.00197
2017-04-20,1.017,0.003948999999999999
2017-04-21,1.016,-0.000983
2017-04-24,1.011,-0.004921
2017-04-25,1.012,0.000989
2017-04-26,1.012,0.0
2017-04-27,1.011,-0.000988
2017-04-28,1.009,-0.001978
2017-05-02,1.008,-0.000991
2017-05-03,1.008,0.0
2017-05-04,1.008,0.0
2017-05-05,1.007,-0.000992
2017-05-08,1.007,0.0
2017-05-09,1.004,-0.002979
2017-05-10,1.007,0.002988
2017-05-11,1.009,0.001986
2017-05-12,1.013,0.003964
2017-05-15,1.015,0.001974
2017-05-16,1.018,0.002956
2017-05-17,1.016,-0.001965
2017-05-18,1.016,0.0
2017-05-19,1.016,0.0
2017-05-22,1.02,0.0039369999999999995
2017-05-23,1.023,0.0029409999999999996
2017-05-24,1.023,0.0
2017-05-25,1.026,0.002933
2017-05-26,1.026,0.0
2017-05-31,1.027,0.0009750000000000001
2017-06-01,1.03,0.0029210000000000004
2017-06-02,1.027,-0.0029130000000000002
2017-06-05,1.024,-0.0029210000000000004
2017-06-06,1.026,0.001953
2017-06-07,1.029,0.002924
2017-06-08,1.033,0.003887
2017-06-09,1.035,0.001936
2017-06-12,1.038,0.002899
2017-06-13,1.038,0.0
2017-06-14,1.034,-0.0038540000000000002
2017-06-15,1.032,-0.001934
2017-06-16,1.031,-0.000969
2017-06-19,1.035,0.00388
2017-06-20,1.033,-0.0019320000000000001
2017-06-21,1.038,0.00484
2017-06-22,1.037,-0.000963
2017-06-23,1.039,0.001929
2017-06-26,1.044,0.004812
2017-06-27,1.045,0.000958
2017-06-28,1.042,-0.0028710000000000003
2017-06-29,1.045,0.002879
2017-06-30,1.045,0.0
2017-07-03,1.043,-0.001914
2017-07-04,1.041,-0.001918
2017-07-05,1.043,0.001921
2017-07-06,1.042,-0.000959
2017-07-07,1.042,0.0
2017-07-10,1.041,-0.00096
2017-07-11,1.043,0.001921
2017-07-12,1.041,-0.001918
2017-07-13,1.041,0.0
2017-07-14,1.043,0.001921
2017-07-17,1.041,-0.001918
2017-07-18,1.039,-0.001921
2017-07-19,1.044,0.004812
2017-07-20,1.046,0.001916
2017-07-21,1.043,-0.002868
2017-07-24,1.044,0.000959
2017-07-25,1.043,-0.000958
2017-07-26,1.043,0.0
2017-07-27,1.044,0.000959
2017-07-28,1.043,-0.000958
2017-07-31,1.044,0.000959
2017-08-01,1.05,0.0057469999999999995
2017-08-02,1.051,0.000952
2017-08-03,1.048,-0.0028539999999999998
2017-08-04,1.046,-0.001908
2017-08-07,1.046,0.0
2017-08-08,1.047,0.000956
2017-08-09,1.045,-0.00191
2017-08-10,1.044,-0.000957
2017-08-11,1.039,-0.004789
2017-08-14,1.041,0.001925
2017-08-15,1.044,0.002882
2017-08-16,1.043,-0.000958
2017-08-17,1.044,0.000959
2017-08-18,1.044,0.0
2017-08-21,1.045,0.000958
2017-08-22,1.047,0.001914
2017-08-23,1.05,0.002865
2017-08-24,1.048,-0.001905
2017-08-25,1.057,0.008588
2017-08-28,1.061,0.003784
2017-08-29,1.062,0.0009429999999999999
2017-08-30,1.06,-0.001883
2017-08-31,1.06,0.0
2017-09-01,1.06,0.0
2017-09-04,1.061,0.0009429999999999999
2017-09-05,1.064,0.002828
2017-09-06,1.063,-0.00094
2017-09-07,1.061,-0.0018809999999999999
2017-09-08,1.061,0.0
2017-09-11,1.06,-0.0009429999999999999
2017-09-12,1.062,0.001887
2017-09-13,1.062,0.0
2017-09-14,1.063,0.000942
2017-09-15,1.064,0.000941
2017-09-18,1.064,0.0
2017-09-19,1.065,0.00094
2017-09-20,1.063,-0.001878
