date,nav,ret
2019-04-29,1.0,0.0
2019-04-30,1.0,0.0
2019-05-10,0.9996,0.0
2019-05-17,0.9991,0.0
2019-05-24,0.9944,0.0
2019-05-31,0.9944,0.0
2019-06-06,0.9903,0.0
2019-06-14,0.9927,0.0
2019-06-21,1.0012,0.0
2019-06-28,1.0078,0.0
2019-06-30,1.0078,0.0
2019-07-05,1.0131,0.0
2019-07-12,1.0075,0.0
2019-07-19,1.012,0.0
2019-07-26,1.019,0.0
2019-07-29,1.0196,0.000589
2019-07-30,1.0205,0.000883
2019-07-31,1.016,-0.00441
2019-08-01,1.0144,-0.001575
2019-08-02,1.002,-0.012223999999999999
2019-08-05,0.9899,-0.012076
2019-08-06,0.9925,0.002627
2019-08-07,0.9979,0.0054410000000000005
2019-08-08,1.0012,0.003307
2019-08-09,1.0002,-0.000999
2019-08-12,1.001,0.0008
2019-08-13,0.9903,-0.010688999999999999
2019-08-14,0.9925,0.002222
2019-08-15,0.9978,0.00534
2019-08-16,1.0098,0.012025999999999998
2019-08-19,1.0248,0.014854000000000001
2019-08-20,1.0362,0.011124
2019-08-21,1.0472,0.010616
2019-08-22,1.0501,0.0027689999999999998
2019-08-23,1.0592,0.008666
2019-08-26,1.0488,-0.009819
2019-08-27,1.0608,0.011442
2019-08-28,1.0624,0.0015079999999999998
2019-08-29,1.0737,0.010636000000000001
2019-08-30,1.0661,-0.007078
2019-09-02,1.075,0.008348
2019-09-03,1.056,-0.017674000000000002
2019-09-04,1.0755,0.018466
2019-09-05,1.0806,0.004742
2019-09-06,1.0883,0.007126
2019-09-09,1.0786,-0.008912999999999999
2019-09-10,1.0723,-0.005841
2019-09-11,1.066,-0.005875
2019-09-12,1.0782,0.011445
2019-09-16,1.0703,-0.007327
2019-09-17,1.0591,-0.010464
2019-09-18,1.0648,0.0053820000000000005
2019-09-19,1.0612,-0.0033810000000000003
2019-09-20,1.0553,-0.005560000000000001
2019-09-23,1.04,-0.014498
2019-09-24,1.0501,0.009712
2019-09-25,1.043,-0.0067610000000000005
2019-09-26,1.043,0.0
2019-09-27,1.0391,-0.003739
