date,nav,ret
2021-08-27,1.0,0.0
2021-09-03,0.9992,0.0
2021-09-10,0.9995,0.0
2021-09-13,0.9991,-0.0004
2021-09-14,0.9979,-0.0012
2021-09-15,0.9972,-0.0007000000000000001
2021-09-16,0.995,-0.0022
2021-09-17,0.9942,-0.0008
2021-09-22,0.9932,-0.001
2021-09-23,0.9934,0.0002
2021-09-24,0.9929,-0.0005
2021-09-27,0.9928,-0.0001
2021-09-28,0.9935,0.0007000000000000001
2021-09-29,0.9926,-0.0009
2021-09-30,0.9939,0.0013
2021-10-08,0.9959,0.002
2021-10-11,0.9962,0.0003
2021-10-12,0.9944,-0.0018
2021-10-13,0.995,0.0006
2021-10-14,0.9954,0.0004
2021-10-15,0.9966,0.0012
2021-10-18,0.9943,-0.0023
2021-10-19,0.9957,0.0014000000000000002
2021-10-20,0.9965,0.0008
2021-10-21,0.9976,0.0011
2021-10-22,0.9995,0.0019
2021-10-25,0.9985,-0.001
2021-10-26,0.9978,-0.0007000000000000001
2021-10-27,0.9967,-0.0011
2021-10-28,0.9967,0.0
2021-10-29,0.9977,0.001
2021-11-01,0.9976,-0.0001
2021-11-02,0.9954,-0.0022
2021-11-03,0.9963,0.0009
2021-11-04,0.9976,0.0013
2021-11-05,0.9977,0.0001
2021-11-08,0.9959,-0.0018
2021-11-09,0.9959,0.0
2021-11-10,0.9958,-0.0001
2021-11-11,0.9988,0.003
2021-11-12,0.9991,0.0003
2021-11-15,1.001,0.0019
2021-11-16,1.002,0.001
2021-11-17,1.0022,0.0002
2021-11-18,1.001,-0.0012
2021-11-19,1.0042,0.0032
2021-11-22,1.0043,0.0001
2021-11-23,1.0022,-0.0021
2021-11-24,1.0026,0.0004
2021-11-25,1.0017,-0.0009
2021-11-26,1.0006,-0.0011
2021-11-29,0.9987,-0.0019
2021-11-30,0.9977,-0.001
2021-12-01,0.9981,0.0004
2021-12-02,0.9981,0.0
2021-12-03,0.9988,0.0007000000000000001
2021-12-06,1.0001,0.0013
2021-12-07,1.0026,0.0025
2021-12-08,1.0057,0.0031
2021-12-09,1.0113,0.005600000000000001
2021-12-10,1.0101,-0.0012
2021-12-13,1.0126,0.0025
2021-12-14,1.0108,-0.0018
2021-12-15,1.0077,-0.0031
2021-12-16,1.009,0.0013
2021-12-17,1.0045,-0.0045000000000000005
2021-12-20,1.0,-0.0045000000000000005
2021-12-21,1.0025,0.0025
2021-12-22,1.0041,0.0016
2021-12-23,1.0061,0.002
2021-12-24,1.006,-0.0001
2021-12-27,1.0069,0.0009
2021-12-28,1.0077,0.0008
2021-12-29,1.0052,-0.0025
2021-12-30,1.008,0.0028000000000000004
2021-12-31,1.0103,0.0023
2022-01-04,1.0074,-0.0029
2022-01-05,1.0034,-0.004
2022-01-06,1.001,-0.0024
2022-01-07,1.0023,0.0013
2022-01-10,1.0045,0.0022
2022-01-11,1.0017,-0.0028000000000000004
2022-01-12,1.0056,0.0039000000000000003
2022-01-13,0.9975,-0.008100000000000001
2022-01-14,0.9951,-0.0024
2022-01-17,0.9948,-0.0003
2022-01-18,0.9993,0.0045000000000000005
2022-01-19,0.9998,0.0005
2022-01-20,1.0063,0.006500000000000001
2022-01-21,1.004,-0.0023
2022-01-24,1.0038,-0.0002
2022-01-25,0.9985,-0.0053
2022-01-26,0.9993,0.0008
2022-01-27,0.9926,-0.0067
2022-01-28,0.9913,-0.0013
2022-02-07,0.9959,0.0046
2022-02-08,0.9908,-0.0051
2022-02-09,0.9938,0.003
2022-02-10,0.9937,-0.0001
2022-02-11,0.9918,-0.0019
2022-02-14,0.9864,-0.0054
2022-02-15,0.9891,0.0027
2022-02-16,0.9901,0.001
2022-02-17,0.9912,0.0011
2022-02-18,0.9901,-0.0011
2022-02-21,0.9877,-0.0024
2022-02-22,0.9823,-0.0055000000000000005
2022-02-23,0.9869,0.004699999999999999
2022-02-24,0.979,-0.008
2022-02-25,0.9826,0.0037
2022-02-28,0.9817,-0.0009
2022-03-01,0.9829,0.0012
2022-03-02,0.9778,-0.0052
2022-03-03,0.973,-0.0049
2022-03-04,0.9685,-0.0046
2022-03-07,0.9567,-0.012199999999999999
2022-03-08,0.9527,-0.0042
2022-03-09,0.9493,-0.0036
2022-03-10,0.9535,0.0044
2022-03-11,0.9515,-0.0021
2022-03-14,0.9389,-0.0132
2022-03-15,0.9266,-0.0131
2022-03-16,0.9424,0.0171
2022-03-17,0.954,0.0123
2022-03-18,0.9524,-0.0017000000000000001
2022-03-21,0.9507,-0.0018
2022-03-22,0.9518,0.0012
2022-03-23,0.9537,0.002
2022-03-24,0.9499,-0.004
2022-03-25,0.9438,-0.0064
2022-03-28,0.9433,-0.0005
2022-03-29,0.9431,-0.0002
2022-03-30,0.9516,0.009000000000000001
2022-03-31,0.9497,-0.002
2022-04-01,0.9527,0.0032
2022-04-06,0.9542,0.0016
2022-04-07,0.9514,-0.0029
2022-04-08,0.9523,0.0009
2022-04-11,0.944,-0.0087
2022-04-12,0.9493,0.005600000000000001
2022-04-13,0.9484,-0.0009
2022-04-14,0.9526,0.0044
2022-04-15,0.9519,-0.0007000000000000001
2022-04-18,0.9527,0.0008
2022-04-19,0.9481,-0.0048
2022-04-20,0.9454,-0.0028000000000000004
2022-04-21,0.9406,-0.0051
2022-04-22,0.9417,0.0012
2022-04-25,0.9322,-0.0101
2022-04-26,0.934,0.0019
2022-04-27,0.9407,0.0072
2022-04-28,0.9415,0.0009
2022-04-29,0.9523,0.0115
2022-05-05,0.9479,-0.0046
2022-05-06,0.941,-0.0073
2022-05-09,0.9396,-0.0015
2022-05-10,0.9409,0.0014000000000000002
2022-05-11,0.9464,0.0058
2022-05-12,0.9448,-0.0017000000000000001
2022-05-13,0.9472,0.0025
2022-05-16,0.9459,-0.0014000000000000002
2022-05-17,0.95,0.0043
2022-05-18,0.9488,-0.0013
2022-05-19,0.9471,-0.0018
2022-05-20,0.9526,0.0058
2022-05-23,0.9508,-0.0019
2022-05-24,0.9444,-0.0067
2022-05-25,0.9451,0.0007000000000000001
2022-05-26,0.9465,0.0015
2022-05-27,0.9489,0.0025
2022-05-30,0.9528,0.0040999999999999995
2022-05-31,0.9594,0.0069
2022-06-01,0.9587,-0.0007000000000000001
2022-06-02,0.9592,0.0005
2022-06-06,0.9676,0.0088
2022-06-07,0.969,0.0014000000000000002
2022-06-08,0.9753,0.006500000000000001
2022-06-09,0.9715,-0.0039000000000000003
2022-06-10,0.9742,0.0028000000000000004
2022-06-13,0.9661,-0.0083
2022-06-14,0.9685,0.0025
2022-06-15,0.9735,0.0052
2022-06-16,0.971,-0.0026
2022-06-17,0.9746,0.0037
2022-06-20,0.9782,0.0037
2022-06-21,0.9794,0.0012
2022-06-22,0.9731,-0.0064
2022-06-23,0.9777,0.004699999999999999
2022-06-24,0.9844,0.0069
2022-06-27,0.9901,0.0058
2022-06-28,0.9926,0.0025
2022-06-29,0.9887,-0.0039000000000000003
2022-06-30,0.9929,0.0042
2022-07-01,0.9932,0.0003
2022-07-04,0.9946,0.0014000000000000002
2022-07-05,0.993,-0.0016
2022-07-06,0.9894,-0.0036
2022-07-07,0.9893,-0.0001
2022-07-08,0.9895,0.0002
2022-07-11,0.9848,-0.004699999999999999
2022-07-12,0.982,-0.0028000000000000004
2022-07-13,0.9823,0.0003
2022-07-14,0.9832,0.0009
2022-07-15,0.9803,-0.0029
2022-07-18,0.9838,0.0036
2022-07-19,0.9827,-0.0011
2022-07-20,0.9853,0.0026
2022-07-21,0.983,-0.0023
2022-07-22,0.982,-0.001
2022-07-25,0.9819,-0.0001
2022-07-26,0.9861,0.0043
2022-07-27,0.9821,-0.0040999999999999995
2022-07-28,0.9836,0.0015
2022-07-29,0.9772,-0.006500000000000001
2022-08-01,0.9778,0.0006
2022-08-02,0.9711,-0.0069
2022-08-03,0.9698,-0.0013
2022-08-04,0.974,0.0043
2022-08-05,0.9808,0.006999999999999999
2022-08-08,0.9794,-0.0014000000000000002
2022-08-09,0.9784,-0.001
2022-08-10,0.9742,-0.0043
2022-08-11,0.9831,0.0091
2022-08-12,0.984,0.0009
2022-08-15,0.9817,-0.0023
2022-08-16,0.9789,-0.0029
2022-08-17,0.9807,0.0018
2022-08-18,0.9779,-0.0029
2022-08-19,0.9763,-0.0016
2022-08-22,0.9783,0.002
2022-08-23,0.9757,-0.0027
2022-08-24,0.9702,-0.005600000000000001
2022-08-25,0.9767,0.0067
2022-08-26,0.9782,0.0015
2022-08-29,0.9764,-0.0018
2022-08-30,0.9745,-0.0019
2022-08-31,0.9779,0.0034999999999999996
2022-09-01,0.9735,-0.0045000000000000005
2022-09-02,0.9714,-0.0022
2022-09-05,0.9685,-0.003
2022-09-06,0.9713,0.0029
2022-09-07,0.9697,-0.0016
2022-09-08,0.9674,-0.0024
2022-09-09,0.9736,0.0064
2022-09-13,0.9726,-0.001
2022-09-14,0.9697,-0.003
2022-09-15,0.9703,0.0006
2022-09-16,0.9634,-0.0070999999999999995
2022-09-19,0.9602,-0.0033
2022-09-20,0.9615,0.0014000000000000002
2022-09-21,0.9577,-0.004
2022-09-22,0.9545,-0.0033
2022-09-23,0.9511,-0.0036
2022-09-26,0.9509,-0.0002
2022-09-27,0.9566,0.006
2022-09-28,0.9502,-0.0067
2022-09-29,0.9477,-0.0026
2022-09-30,0.946,-0.0018
2022-10-10,0.939,-0.0074
2022-10-11,0.9368,-0.0023
2022-10-12,0.9385,0.0018
2022-10-13,0.9367,-0.0019
2022-10-14,0.9458,0.0097
2022-10-17,0.948,0.0023
2022-10-18,0.9496,0.0017000000000000001
2022-10-19,0.9443,-0.005600000000000001
2022-10-20,0.9418,-0.0026
2022-10-21,0.942,0.0002
2022-10-24,0.9278,-0.0151
2022-10-25,0.9269,-0.001
2022-10-26,0.9317,0.0052
2022-10-27,0.9312,-0.0005
2022-10-28,0.9214,-0.0105
2022-10-31,0.9183,-0.0034000000000000002
2022-11-01,0.9312,0.013999999999999999
2022-11-02,0.9381,0.0074
2022-11-03,0.9349,-0.0034000000000000002
2022-11-04,0.9477,0.0137
2022-11-07,0.952,0.0045000000000000005
2022-11-08,0.9496,-0.0025
2022-11-09,0.9464,-0.0034000000000000002
2022-11-10,0.943,-0.0036
2022-11-11,0.9605,0.018600000000000002
2022-11-14,0.9624,0.002
2022-11-15,0.9698,0.0077
2022-11-16,0.965,-0.0049
2022-11-17,0.9612,-0.0039000000000000003
2022-11-18,0.9625,0.0014000000000000002
2022-11-21,0.9602,-0.0024
2022-11-22,0.9583,-0.002
2022-11-23,0.9578,-0.0005
2022-11-24,0.9596,0.0019
2022-11-25,0.9624,0.0029
2022-11-28,0.9583,-0.0043
2022-11-29,0.9694,0.0116
2022-11-30,0.9698,0.0004
2022-12-01,0.973,0.0033
2022-12-02,0.9706,-0.0025
2022-12-05,0.9801,0.0098
2022-12-06,0.981,0.0009
2022-12-07,0.9763,-0.0048
2022-12-08,0.9779,0.0016
2022-12-09,0.9827,0.0049
2022-12-12,0.9781,-0.004699999999999999
2022-12-13,0.9747,-0.0034999999999999996
2022-12-14,0.9764,0.0017000000000000001
2022-12-15,0.9755,-0.0009
2022-12-16,0.9754,-0.0001
