date,nav,ret
2019-08-30,1.84,0.0
2019-09-02,1.8808,0.0
2019-09-03,1.874,0.0
2019-09-04,1.8784,0.0
2019-09-05,1.8911,0.0
2019-09-06,1.8938,0.0
2019-09-09,1.9268,0.0
2019-09-10,1.9317,0.0
2019-09-11,1.9229,0.0
2019-09-12,1.9343,0.0
2019-09-16,1.9312,0.0
2019-09-17,1.9309,0.0
2019-09-18,1.9311,0.0
2019-09-19,1.9346,0.0
2019-09-20,1.9328,0.0
2019-09-23,1.9283,0.0
2019-09-24,1.9281,0.0
2019-09-25,1.9207,0.0
2019-09-26,1.9068,0.0
2019-09-27,1.907,0.0
2019-09-30,1.898,0.0
2019-10-08,1.9004,0.0
2019-10-09,1.9072,0.0
2019-10-10,1.9168,0.0
2019-10-11,1.9218,0.0
2019-10-14,1.9327,0.0
2019-10-15,1.9228,0.0
2019-10-16,1.9199,0.0
2019-10-17,1.9216,0.0
2019-10-18,1.9063,0.0
2019-10-21,1.9054,-0.000472
2019-10-22,1.9202,0.007767
2019-10-23,1.9088,-0.0059370000000000004
2019-10-24,1.9037,-0.002672
2019-10-25,1.9067,0.001576
2019-10-28,1.923,0.008549
2019-10-29,1.9101,-0.0067079999999999996
2019-10-30,1.8926,-0.009162
2019-10-31,1.8929,0.00015900000000000002
2019-11-01,1.9119,0.010038
2019-11-04,1.9233,0.005963
2019-11-05,1.9294,0.003172
2019-11-06,1.9224,-0.003628
2019-11-07,1.9368,0.007491
2019-11-08,1.9302,-0.003408
2019-11-11,1.8984,-0.016475
2019-11-12,1.8996,0.0006320000000000001
2019-11-13,1.8983,-0.000684
2019-11-14,1.9057,0.003898
2019-11-15,1.8909,-0.0077659999999999995
2019-11-18,1.9032,0.0065049999999999995
2019-11-19,1.9206,0.009142
2019-11-20,1.9094,-0.005832
2019-11-21,1.9026,-0.0035610000000000004
2019-11-22,1.8813,-0.011195
2019-11-25,1.8884,0.003774
2019-11-26,1.8826,-0.003071
2019-11-27,1.8818,-0.00042500000000000003
2019-11-28,1.8766,-0.002763
2019-11-29,1.8661,-0.005595
2019-12-02,1.869,0.001554
2019-12-03,1.8765,0.004013
2019-12-04,1.8744,-0.001119
2019-12-05,1.8857,0.006029
2019-12-06,1.8941,0.004455
2019-12-09,1.8929,-0.000634
2019-12-10,1.8971,0.002219
2019-12-11,1.901,0.002056
2019-12-12,1.8996,-0.000736
2019-12-13,1.928,0.014951
2019-12-16,1.9389,0.005654
2019-12-17,1.9552,0.008407
2019-12-18,1.9549,-0.000153
2019-12-19,1.9576,0.001381
2019-12-20,1.9472,-0.005313
2019-12-23,1.9261,-0.010835999999999998
2019-12-24,1.9382,0.006281999999999999
2019-12-25,1.9334,-0.002477
2019-12-26,1.9477,0.007396000000000001
2019-12-27,1.9441,-0.0018479999999999998
2019-12-30,1.9686,0.012602
2019-12-31,1.9793,0.005435
2020-01-02,2.006,0.01349
2020-01-03,2.0103,0.002144
2020-01-06,2.0082,-0.001045
2020-01-07,2.0299,0.010806
2020-01-08,2.0113,-0.009163
2020-01-09,2.0368,0.012678
2020-01-10,2.0485,0.005744
2020-01-13,2.0677,0.009373
2020-01-14,2.0559,-0.005707
2020-01-15,2.0506,-0.0025779999999999996
2020-01-16,2.051,0.000195
2020-01-17,2.0483,-0.001316
2020-01-20,2.0534,0.00249
2020-01-21,2.0269,-0.012905
2020-01-22,2.025,-0.000937
2020-01-23,1.9567,-0.033728
2020-02-03,1.8055,-0.077273
2020-02-04,1.8425,0.020493
2020-02-05,1.8698,0.014817
2020-02-06,1.907,0.019895
2020-02-07,1.9259,0.009911
2020-02-10,1.9343,0.0043619999999999996
2020-02-11,1.9437,0.00486
2020-02-12,1.9724,0.014766
2020-02-13,1.9639,-0.004309
2020-02-14,1.9694,0.002801
2020-02-17,2.0093,0.020259999999999997
2020-02-18,2.0191,0.004877
