date,nav,ret
2021-03-16,1.0,0.0
2021-03-19,1.0,0.0
2021-03-26,0.9996,0.0
2021-04-02,1.0022,0.0
2021-04-09,0.9973,0.0
2021-04-16,0.9974,0.0
2021-04-20,0.9993,0.0
2021-04-21,0.9987,-0.0006
2021-04-22,0.9995,0.0008
2021-04-23,1.0039,0.0044
2021-04-26,1.0007,-0.0032
2021-04-27,1.0019,0.0012
2021-04-28,1.0043,0.0024
2021-04-29,1.0049,0.0006
2021-04-30,1.0032,-0.0017000000000000001
2021-05-06,1.0001,-0.0031
2021-05-07,0.9957,-0.0044
2021-05-10,0.9917,-0.004
2021-05-11,0.9936,0.0019
2021-05-12,0.9988,0.0052
2021-05-13,0.9977,-0.0011
2021-05-14,1.0068,0.0091
2021-05-17,1.0136,0.0068000000000000005
2021-05-18,1.0162,0.0026
2021-05-19,1.0118,-0.0043
2021-05-20,1.0166,0.004699999999999999
2021-05-21,1.0159,-0.0007000000000000001
2021-05-24,1.0207,0.004699999999999999
2021-05-25,1.0333,0.0123
2021-05-26,1.0308,-0.0024
2021-05-27,1.0333,0.0024
2021-05-28,1.032,-0.0013
2021-05-31,1.0418,0.0095
2021-06-01,1.0406,-0.0012
2021-06-02,1.0344,-0.006
2021-06-03,1.0299,-0.0044
2021-06-04,1.0377,0.0076
2021-06-07,1.0457,0.0077
2021-06-08,1.0289,-0.0161
2021-06-09,1.029,0.0001
2021-06-10,1.038,0.0087
2021-06-11,1.0279,-0.0097
2021-06-15,1.0318,0.0038
2021-06-16,1.0195,-0.011899999999999999
2021-06-17,1.0382,0.0183
2021-06-18,1.0437,0.0053
2021-06-21,1.0473,0.0034000000000000002
2021-06-22,1.0546,0.006999999999999999
2021-06-23,1.0546,0.0
2021-06-24,1.0541,-0.0005
2021-06-25,1.0618,0.0073
2021-06-28,1.0672,0.0051
2021-06-29,1.0616,-0.0052
2021-06-30,1.0724,0.0102
2021-07-01,1.0702,-0.0021
2021-07-02,1.0544,-0.0148
2021-07-05,1.0664,0.011399999999999999
2021-07-06,1.052,-0.013500000000000002
2021-07-07,1.0721,0.0191
2021-07-08,1.0821,0.009300000000000001
2021-07-09,1.0733,-0.008100000000000001
2021-07-12,1.0845,0.0104
2021-07-13,1.0837,-0.0007000000000000001
2021-07-14,1.0751,-0.0079
2021-07-15,1.0872,0.0113
2021-07-16,1.0815,-0.0052
2021-07-19,1.0768,-0.0043
2021-07-20,1.0812,0.0040999999999999995
2021-07-21,1.1036,0.0207
2021-07-22,1.1092,0.0051
2021-07-23,1.1073,-0.0017000000000000001
2021-07-26,1.0997,-0.0069
2021-07-27,1.0645,-0.032
2021-07-28,1.0681,0.0034000000000000002
2021-07-29,1.1024,0.0321
2021-07-30,1.0937,-0.0079
2021-08-02,1.1048,0.0101
2021-08-03,1.0792,-0.0232
2021-08-04,1.1041,0.0231
2021-08-05,1.1075,0.0031
2021-08-06,1.1015,-0.0054
2021-08-09,1.0993,-0.002
2021-08-10,1.113,0.0125
2021-08-11,1.1055,-0.0067
2021-08-12,1.0959,-0.0087
2021-08-13,1.086,-0.009000000000000001
2021-08-16,1.0828,-0.0029
2021-08-17,1.0612,-0.0199
2021-08-18,1.0665,0.005
2021-08-19,1.0815,0.0141
2021-08-20,1.0811,-0.0004
2021-08-23,1.0971,0.0148
2021-08-24,1.1036,0.0059
2021-08-25,1.1101,0.0059
2021-08-26,1.1039,-0.005600000000000001
2021-08-27,1.1087,0.0043
2021-08-30,1.12,0.0102
2021-08-31,1.112,-0.0070999999999999995
2021-09-01,1.0899,-0.0199
2021-09-02,1.0945,0.0042
2021-09-03,1.0766,-0.016399999999999998
2021-09-06,1.082,0.005
2021-09-07,1.0975,0.0143
2021-09-08,1.0777,-0.018000000000000002
2021-09-09,1.0764,-0.0012
2021-09-10,1.082,0.0052
2021-09-13,1.0682,-0.0128
