date,nav,ret
2022-11-16,1.5502,0.0
2022-11-17,1.5442,-0.0039000000000000003
2022-11-18,1.5389,-0.0034000000000000002
2022-11-21,1.537,-0.0012
2022-11-22,1.5266,-0.0068000000000000005
2022-11-23,1.5298,0.0021
2022-11-24,1.5303,0.0003
2022-11-25,1.5238,-0.0042
2022-11-28,1.5169,-0.0045000000000000005
2022-11-29,1.5329,0.0105
2022-11-30,1.5367,0.0025
2022-12-01,1.5491,0.008100000000000001
2022-12-02,1.547,-0.0014000000000000002
2022-12-05,1.5511,0.0027
2022-12-06,1.5516,0.0003
2022-12-07,1.5515,-0.0001
2022-12-08,1.551,-0.0003
2022-12-09,1.555,0.0026
2022-12-12,1.5445,-0.0068000000000000005
2022-12-13,1.5327,-0.0076
2022-12-14,1.5309,-0.0012
2022-12-15,1.5369,0.0039000000000000003
2022-12-16,1.5275,-0.0060999999999999995
2022-12-19,1.5178,-0.0064
2022-12-20,1.5081,-0.0064
2022-12-21,1.5036,-0.003
2022-12-22,1.4995,-0.0027
2022-12-23,1.4943,-0.0034999999999999996
2022-12-26,1.5125,0.012199999999999999
2022-12-27,1.524,0.0076
2022-12-28,1.5186,-0.0034999999999999996
2022-12-29,1.5178,-0.0005
2022-12-30,1.5194,0.0011
2022-12-31,1.5194,0.0
2023-01-03,1.5282,0.0058
2023-01-04,1.5256,-0.0017000000000000001
2023-01-05,1.5451,0.0128
2023-01-06,1.5528,0.005
2023-01-09,1.5586,0.0037
2023-01-10,1.5623,0.0024
2023-01-11,1.556,-0.004
2023-01-12,1.5593,0.0021
2023-01-13,1.5662,0.0044
2023-01-16,1.5799,0.0087
2023-01-17,1.584,0.0026
2023-01-18,1.5856,0.001
2023-01-19,1.5926,0.0044
2023-01-20,1.6013,0.0055000000000000005
2023-01-30,1.6085,0.0045000000000000005
2023-01-31,1.6031,-0.0034000000000000002
2023-02-01,1.6162,0.008199999999999999
2023-02-02,1.6132,-0.0019
2023-02-03,1.605,-0.0051
2023-02-06,1.5909,-0.0088
2023-02-07,1.5918,0.0006
2023-02-08,1.5861,-0.0036
2023-02-09,1.6024,0.0103
2023-02-10,1.593,-0.0059
2023-02-13,1.602,0.005600000000000001
2023-02-14,1.5994,-0.0016
2023-02-15,1.5937,-0.0036
2023-02-16,1.581,-0.008
2023-02-17,1.5629,-0.011399999999999999
2023-02-20,1.5782,0.0098
2023-02-21,1.5797,0.001
2023-02-22,1.5746,-0.0032
2023-02-23,1.5787,0.0026
2023-02-24,1.5691,-0.0060999999999999995
2023-02-27,1.563,-0.0039000000000000003
2023-02-28,1.5671,0.0026
2023-03-01,1.5751,0.0051
2023-03-02,1.566,-0.0058
2023-03-03,1.5683,0.0015
2023-03-06,1.5731,0.0031
2023-03-07,1.5581,-0.0095
2023-03-08,1.5536,-0.0029
2023-03-09,1.5512,-0.0015
2023-03-10,1.5415,-0.0063
2023-03-13,1.5435,0.0013
2023-03-14,1.5361,-0.0048
2023-03-15,1.5369,0.0005
2023-03-16,1.5204,-0.010700000000000001
2023-03-17,1.5228,0.0016
2023-03-20,1.5208,-0.0013
2023-03-21,1.535,0.009300000000000001
2023-03-22,1.5373,0.0015
2023-03-23,1.5414,0.0027
2023-03-24,1.5404,-0.0006
2023-03-27,1.5446,0.0027
2023-03-28,1.5381,-0.0042
2023-03-29,1.5408,0.0018
2023-03-30,1.5463,0.0036
2023-03-31,1.5511,0.0031
2023-04-03,1.5605,0.0060999999999999995
2023-04-04,1.5543,-0.004
2023-04-06,1.5552,0.0006
2023-04-07,1.5621,0.0044
2023-04-10,1.5633,0.0008
2023-04-11,1.5621,-0.0008
2023-04-12,1.5567,-0.0034999999999999996
2023-04-13,1.5509,-0.0037
2023-04-14,1.5579,0.0045000000000000005
2023-04-17,1.5672,0.006
2023-04-18,1.5678,0.0004
2023-04-19,1.5596,-0.0052
2023-04-20,1.5489,-0.0069
2023-04-21,1.5328,-0.0104
2023-04-24,1.5186,-0.009300000000000001
2023-04-25,1.5055,-0.0086
2023-04-26,1.5239,0.012199999999999999
2023-04-27,1.5289,0.0033
2023-04-28,1.5325,0.0024
2023-05-04,1.5278,-0.0031
2023-05-05,1.5201,-0.005
2023-05-08,1.5256,0.0036
2023-05-09,1.5147,-0.0070999999999999995
2023-05-10,1.518,0.0022
2023-05-11,1.522,0.0026
2023-05-12,1.5099,-0.008
