date,close
2015-03-09,7450.816
2015-03-10,7566.481
2015-03-11,7566.312
2015-03-12,7514.445
2015-03-13,7649.345
2015-03-16,7903.363
2015-03-17,7993.243
2015-03-18,8150.951
2015-03-19,8216.624
2015-03-20,8318.829
2015-03-23,8560.441
2015-03-24,8655.38
2015-03-25,8784.909
2015-03-26,8611.864
2015-03-27,8710.291
2015-03-30,8719.22
2015-03-31,8780.739
2015-04-01,9008.201
2015-04-02,9238.053
2015-04-03,9419.201
2015-04-07,9600.722
2015-04-08,9455.59
2015-04-09,9369.657
2015-04-10,9600.401
2015-04-13,9813.596
2015-04-14,9830.062
2015-04-15,9441.192
2015-04-16,9541.766
2015-04-17,9567.695
2015-04-20,9353.612
2015-04-21,9716.349
2015-04-22,9995.262
2015-04-23,10105.27
2015-04-24,10123.91
2015-04-27,10174.9
2015-04-28,9847.893
2015-04-29,10107.4
2015-04-30,10180.49
2015-05-04,10270.13
2015-05-05,10007.27
2015-05-06,9973.991
2015-05-07,9806.508
2015-05-08,10274.38
2015-05-11,10771.62
2015-05-12,11051.43
2015-05-13,11137.3
2015-05-14,11211.1
2015-05-15,11217.93
2015-05-18,11542.28
2015-05-19,11831.36
2015-05-20,12132.37
2015-05-21,12586.05
2015-05-22,12687.29
2015-05-25,12877.87
2015-05-26,13401.31
2015-05-27,13582.55
2015-05-28,12818.99
2015-05-29,13027.21
2015-06-01,13691.17
2015-06-02,14276.32
2015-06-03,14356.6
2015-06-04,14308.65
2015-06-05,14465.75
2015-06-08,14099.73
2015-06-09,14106.23
2015-06-10,14461.81
2015-06-11,14768.88
2015-06-12,15006.34
2015-06-15,14707.78
2015-06-16,14102.22
2015-06-17,14407.31
2015-06-18,13934.21
2015-06-19,13024.72
2015-06-23,13047.02
2015-06-24,13313.79
2015-06-25,12760.48
2015-06-26,11730.75
2015-06-29,10906.04
2015-06-30,11381.47
2015-07-01,10734.01
2015-07-02,10002.36
2015-07-03,9358.732
2015-07-06,8858.912
2015-07-07,8356.126
2015-07-08,8114.604
2015-07-09,8348.875
2015-07-10,8620.272
2015-07-13,9032.556
2015-07-14,9338.169
2015-07-15,8942.905
2015-07-16,9041.229
2015-07-17,9541.259
2015-07-20,9839.917
2015-07-21,10062.89
2015-07-22,10228.86
2015-07-23,10553.22
2015-07-24,10449.75
2015-07-27,9719.551
2015-07-28,9284.541
2015-07-29,9727.232
2015-07-30,9460.729
2015-07-31,9223.636
2015-08-03,8723.594
2015-08-04,9265.221
2015-08-05,9240.885
2015-08-06,9229.349
2015-08-07,9585.136
2015-08-10,10077.94
2015-08-11,10153.71
2015-08-12,10005.93
2015-08-13,10308.79
2015-08-14,10377.98
2015-08-17,10563.13
2015-08-18,9806.701
2015-08-19,10057.84
2015-08-20,9739.916
2015-08-21,9208.154
2015-08-24,8506.724
2015-08-25,7882.112
2015-08-26,7543.784
2015-08-27,7793.539
2015-08-28,8270.959
2015-08-31,7950.459
2015-09-01,7441.338
2015-09-02,7129.97
2015-09-07,7291.468
2015-09-08,7651.5
2015-09-09,7956.729
2015-09-10,7842.999
2015-09-11,7952.136
2015-09-14,7412.302
2015-09-15,7034.9
2015-09-16,7500.61
2015-09-17,7428.637
2015-09-18,7556.203
2015-09-21,7847.885
2015-09-22,7880.836
2015-09-23,7824.066
2015-09-24,7928.825
2015-09-25,7640.173
2015-09-28,7839.618
2015-09-29,7720.677
2015-09-30,7727.509
2015-10-08,8056.279
2015-10-09,8180.397
2015-10-12,8522.629
2015-10-13,8651.052
2015-10-14,8534.726
2015-10-15,8808.465
2015-10-16,8943.018
2015-10-19,8935.391
2015-10-20,9116.539
2015-10-21,8541.607
2015-10-22,8894.757
2015-10-23,9182.553
2015-10-26,9262.89
2015-10-27,9345.966
2015-10-28,9131.87
2015-10-29,9214.588
2015-10-30,9188.266
2015-11-02,8944.683
2015-11-03,8924.415
2015-11-04,9396.842
2015-11-05,9391.446
2015-11-06,9629.28
2015-11-09,9816.034
2015-11-10,9911.24
2015-11-11,10100.51
2015-11-12,10135.08
2015-11-13,9934.769
2015-11-16,10194.78
2015-11-17,10109.4
2015-11-18,9928.663
2015-11-19,10235.35
2015-11-20,10440.35
2015-11-23,10341.42
2015-11-24,10459.6
2015-11-25,10696.31
2015-11-26,10620.83
2015-11-27,9933.496
2015-11-30,10001.19
2015-12-01,9955.205
2015-12-02,9822.055
2015-12-03,10102.89
2015-12-04,10081.57
2015-12-07,10238.02
2015-12-08,10057.74
2015-12-09,10034.194
2015-12-10,10035.45
2015-12-11,9946.121
2015-12-14,10118.9
2015-12-15,10278.47
2015-12-16,10374.23
2015-12-17,10679.96
2015-12-18,10629.97
2015-12-21,10699.61
2015-12-22,10809.242
2015-12-23,10638.16
2015-12-24,10633.19
2015-12-25,10726.991
2015-12-28,10515.361
2015-12-29,10653.709
2015-12-30,10806.704
2015-12-31,10614.379
2016-01-04,9694.836
2016-01-05,9452.041
2016-01-06,9709.569
2016-01-07,8856.491
2016-01-08,8876.253
2016-01-11,8205.122
2016-01-12,8187.96
2016-01-13,7836.123
2016-01-14,8157.737
2016-01-15,7868.168
2016-01-18,8060.879
2016-01-19,8388.384
2016-01-20,8321.392
2016-01-21,7944.567
2016-01-22,8074.285
2016-01-25,8180.504
2016-01-26,7545.544
2016-01-27,7466.746
2016-01-28,7100.901
2016-01-29,7385.759
2016-02-01,7292.613
2016-02-02,7576.065
2016-02-03,7630.459
2016-02-04,7807.401
2016-02-05,7718.708
2016-02-15,7726.37
2016-02-16,8069.594
2016-02-17,8202.147
2016-02-18,8176.14
2016-02-19,8239.256
2016-02-22,8407.852
2016-02-23,8357.355
2016-02-24,8364.663
2016-02-25,7702.591
2016-02-26,7666.823
2016-02-29,7183.676
2016-03-01,7345.086
2016-03-02,7711.886
2016-03-03,7727.16
2016-03-04,7418.801
2016-03-07,7600.437
2016-03-08,7670.69
2016-03-09,7500.17
2016-03-10,7376.697
2016-03-11,7349.567
2016-03-14,7640.131
2016-03-15,7571.82
2016-03-16,7484.226
2016-03-17,7779.875
2016-03-18,8097.204
2016-03-21,8325.977
2016-03-22,8311.211
2016-03-23,8408.639
2016-03-24,8279.649
2016-03-25,8343.242
2016-03-28,8298.778
2016-03-29,8118.996
2016-03-30,8438.684
2016-03-31,8447.179
2016-04-01,8389.287
2016-04-05,8635.667
2016-04-06,8691.23
2016-04-07,8549.513
2016-04-08,8484.174
2016-04-11,8677.409
2016-04-12,8608.374
2016-04-13,8729.841
2016-04-14,8837.018
2016-04-15,8841.095
2016-04-18,8715.85
2016-04-19,8754.504
2016-04-20,8312.201
2016-04-21,8198.511
2016-04-22,8282.424
2016-04-25,8232.478
2016-04-26,8343.422
2016-04-27,8323.458
2016-04-28,8303.557
2016-04-29,8291.699
2016-05-03,8558.578
2016-05-04,8565.114
2016-05-05,8628.741
2016-05-06,8276.033
2016-05-09,7918.148
2016-05-10,7898.662
2016-05-11,7823.98
2016-05-12,7821.912
2016-05-13,7806.957
2016-05-16,7961.146
2016-05-17,7961.502
2016-05-18,7711.955
2016-05-19,7767.315
2016-05-20,7860.128
2016-05-23,7995.581
2016-05-24,7913.675
2016-05-25,7889.73
2016-05-26,7929.468
2016-05-27,7912.864
2016-05-30,7867.597
2016-05-31,8197.557
2016-06-01,8270.517
2016-06-02,8369.432
2016-06-03,8391.763
2016-06-06,8422.472
2016-06-07,8434.669
2016-06-08,8431.892
2016-06-13,8000.819
2016-06-14,8038.589
2016-06-15,8340.539
2016-06-16,8358.034
2016-06-17,8414.508
2016-06-20,8457.932
2016-06-21,8350.762
2016-06-22,8513.543
2016-06-23,8495.78
2016-06-24,8428.823
2016-06-27,8646.161
2016-06-28,8730.197
2016-06-29,8745.815
2016-06-30,8741.099
2016-07-01,8710.517
2016-07-04,8874.071
2016-07-05,8914.84
2016-07-06,8947.137
2016-07-07,8954.276
2016-07-08,8939.259
2016-07-11,8874.996
2016-07-12,8943.065
2016-07-13,9023.237
2016-07-14,9042.763
2016-07-15,8982.886
2016-07-18,8937.855
2016-07-19,8996.833
2016-07-20,8997.89
2016-07-21,9007.554
2016-07-22,8931.966
2016-07-25,8925.341
2016-07-26,9035.557
2016-07-27,8602.92
2016-07-28,8571.565
2016-07-29,8501.09
2016-08-01,8363.61
2016-08-02,8445.78
2016-08-03,8482.198
2016-08-04,8553.006
2016-08-05,8505.364
2016-08-08,8607.398
2016-08-09,8699.388
2016-08-10,8671.778
2016-08-11,8531.692
2016-08-12,8615.053
2016-08-15,8807.832
2016-08-16,8877.066
2016-08-17,8911.748
2016-08-18,8908.325
2016-08-19,8923.363
2016-08-22,8810.843
2016-08-23,8820.21
2016-08-24,8850.511
2016-08-25,8784.584
2016-08-26,8814.464
2016-08-29,8836.993
2016-08-30,8838.464
2016-08-31,8838.38
2016-09-01,8770.751
2016-09-02,8724.942
2016-09-05,8761.962
2016-09-06,8906.868
2016-09-07,8897.797
2016-09-08,8938.431
2016-09-09,8872.314
2016-09-12,8587.399
2016-09-13,8656.68
2016-09-14,8618.149
2016-09-19,8716.486
2016-09-20,8712.283
2016-09-21,8731.999
2016-09-22,8770.095
2016-09-23,8729.611
2016-09-26,8544.176
2016-09-27,8604.099
2016-09-28,8592.126
2016-09-29,8618.606
2016-09-30,8661.019
2016-10-10,8842.818
2016-10-11,8903.459
2016-10-12,8915.441
2016-10-13,8929.511
2016-10-14,8913.695
2016-10-17,8832.094
2016-10-18,8966.691
2016-10-19,8954.203
2016-10-20,8995.41
2016-10-21,8943.011
2016-10-24,9000.703
2016-10-25,9039.48
2016-10-26,9000.76
2016-10-27,8997.016
2016-10-28,8914.617
2016-10-31,8910.508
2016-11-01,9006.789
2016-11-02,8946.744
2016-11-03,9004.855
2016-11-04,8979.926
2016-11-07,8975.566
2016-11-08,9030.731
2016-11-09,8967.596
2016-11-10,9083.844
2016-11-11,9121.509
2016-11-14,9152.165
2016-11-15,9197.861
2016-11-16,9211.949
2016-11-17,9174.439
2016-11-18,9146.214
2016-11-21,9167.492
2016-11-22,9244.212
2016-11-23,9180.011
2016-11-24,9116.566
2016-11-25,9134.815
2016-11-28,9133.91
2016-11-29,9031.29
2016-11-30,9014.913
2016-12-01,9055.986
2016-12-02,8900.414
2016-12-05,8851.516
2016-12-06,8871.729
2016-12-07,8969.136
2016-12-08,8914.512
2016-12-09,8881.343
2016-12-12,8397.484
2016-12-13,8433.587
2016-12-14,8378.056
2016-12-15,8467.708
2016-12-16,8559.991
2016-12-19,8551.326
2016-12-20,8546.191
2016-12-21,8609.405
2016-12-22,8607.945
2016-12-23,8509.361
2016-12-26,8547.097
2016-12-27,8555.99
2016-12-28,8521.375
2016-12-29,8488.297
2016-12-30,8490.861
2017-01-03,8565.136
2017-01-04,8669.949
2017-01-05,8670.761
2017-01-06,8609.899
2017-01-09,8653.847
2017-01-10,8609.553
2017-01-11,8519.845
2017-01-12,8443.261
2017-01-13,8286.241
2017-01-16,7931.955
2017-01-17,8028.651
2017-01-18,7989.141
2017-01-19,7955.392
2017-01-20,8087.772
2017-01-23,8169.109
2017-01-24,8123.586
2017-01-25,8150.596
2017-01-26,8205.871
2017-02-03,8182.279
2017-02-06,8280.008
2017-02-07,8282.375
2017-02-08,8342.434
2017-02-09,8410.261
2017-02-10,8380.786
2017-02-13,8432.957
2017-02-14,8423.836
2017-02-15,8344.074
2017-02-16,8397.562
2017-02-17,8324.417
2017-02-20,8397.244
2017-02-21,8479.608
2017-02-22,8510.305
2017-02-23,8512.705
2017-02-24,8543.449
2017-02-27,8476.906
2017-02-28,8508.086
2017-03-01,8526.472
2017-03-02,8471.44
2017-03-03,8505.452
2017-03-06,8608.154
2017-03-07,8624.465
2017-03-08,8589.87
2017-03-09,8535.556
2017-03-10,8537.78
2017-03-13,8598.518
2017-03-14,8581.713
2017-03-15,8574.03
2017-03-16,8664.981
2017-03-17,8603.865
2017-03-20,8634.844
2017-03-21,8639.566
2017-03-22,8592.508
2017-03-23,8590.96
2017-03-24,8602.29
2017-03-27,8586.91
2017-03-28,8558.072
2017-03-29,8488.217
2017-03-30,8315.045
2017-03-31,8339.146
2017-04-05,8522.01
2017-04-06,8543.663
2017-04-07,8544.747
2017-04-10,8449.157
2017-04-11,8514.436
2017-04-12,8444.394
2017-04-13,8470.313
2017-04-14,8345.652
2017-04-17,8220.657
2017-04-18,8136.409
2017-04-19,8033.503
2017-04-20,7987.651
2017-04-21,7945.39
2017-04-24,7698.285
2017-04-25,7723.999
2017-04-26,7751.944
2017-04-27,7799.122
2017-04-28,7842.082
2017-05-02,7845.468
2017-05-03,7830.638
2017-05-04,7804.58
2017-05-05,7700.265
2017-05-08,7555.283
2017-05-09,7602.962
2017-05-10,7451.776
2017-05-11,7387.153
2017-05-12,7371.302
2017-05-15,7391.605
2017-05-16,7549.765
2017-05-17,7570.439
2017-05-18,7519.192
2017-05-19,7510.106
2017-05-22,7372.79
2017-05-23,7138.238
2017-05-24,7172.143
2017-05-25,7232.631
2017-05-26,7233.338
2017-05-31,7212.696
2017-06-01,7016.304
2017-06-02,7094.427
2017-06-05,7160.527
2017-06-06,7197.618
2017-06-07,7347.597
2017-06-08,7342.482
2017-06-09,7348.521
2017-06-12,7246.713
2017-06-13,7352.976
2017-06-14,7362.856
2017-06-15,7455.388
2017-06-16,7442.953
2017-06-19,7489.76
2017-06-20,7503.801
2017-06-21,7504.192
2017-06-22,7371.962
2017-06-23,7376.665
2017-06-26,7462.096
2017-06-27,7474.033
2017-06-28,7423.468
2017-06-29,7456.672
2017-06-30,7465.762
2017-07-03,7537.106
2017-07-04,7523.695
2017-07-05,7588.087
2017-07-06,7601.785
2017-07-07,7623.38
2017-07-10,7577.818
2017-07-11,7484.058
2017-07-12,7474.333
2017-07-13,7474.3
2017-07-14,7433.18
2017-07-17,7048.535
2017-07-18,7109.6
2017-07-19,7202.805
2017-07-20,7244.9
2017-07-21,7252.707
2017-07-24,7292.649
2017-07-25,7278.843
2017-07-26,7289.877
2017-07-27,7383.115
2017-07-28,7386.208
2017-07-31,7444.957
2017-08-01,7452.933
2017-08-02,7389.51
2017-08-03,7424.107
2017-08-04,7389.146
2017-08-07,7445.18
2017-08-08,7470.693
2017-08-09,7495.388
2017-08-10,7441.237
2017-08-11,7328.402
2017-08-14,7474.644
2017-08-15,7507.291
2017-08-16,7544.387
2017-08-17,7614.212
2017-08-18,7576.055
2017-08-21,7631.75
2017-08-22,7585.112
2017-08-23,7534.461
2017-08-24,7486.058
2017-08-25,7559.306
2017-08-28,7642.646
2017-08-29,7623.255
2017-08-30,7654.372
2017-08-31,7679.871
2017-09-01,7739.905
2017-09-04,7798.179
2017-09-05,7800.537
2017-09-06,7858.285
2017-09-07,7823.399
2017-09-08,7838.796
2017-09-11,7920.69
2017-09-12,7899.424
2017-09-13,7928.751
2017-09-14,7916.666
2017-09-15,7880.566
2017-09-18,7941.683
2017-09-19,7905.705
2017-09-20,7975.39
2017-09-21,7886.515
2017-09-22,7849.727
2017-09-25,7731.798
2017-09-26,7746.239
2017-09-27,7810.234
2017-09-28,7768.375
2017-09-29,7842.586
2017-10-09,7941.18
2017-10-10,7994.459
2017-10-11,7961.11
2017-10-12,7940.138
2017-10-13,7972.419
2017-10-16,7819.586
2017-10-17,7805.068
2017-10-18,7730.272
2017-10-19,7656.056
2017-10-20,7751.428
2017-10-23,7793.537
2017-10-24,7752.924
2017-10-25,7799.749
2017-10-26,7830.106
2017-10-27,7770.713
2017-10-30,7574.655
2017-10-31,7631.533
2017-11-01,7635.435
2017-11-02,7542.355
2017-11-03,7476.981
2017-11-06,7551.353
2017-11-07,7596.168
2017-11-08,7617.525
2017-11-09,7656.668
2017-11-10,7669.971
2017-11-13,7681.635
2017-11-14,7627.494
2017-11-15,7556.421
2017-11-16,7535.589
2017-11-17,7272.656
2017-11-20,7292.456
2017-11-21,7289.307
2017-11-22,7297.391
2017-11-23,7129.055
2017-11-24,7139.553
2017-11-27,7065.84
2017-11-28,7176.92
2017-11-29,7193.12
2017-11-30,7153.573
2017-12-01,7215.776
2017-12-04,7139.749
2017-12-05,6946.557
2017-12-06,7016.764
2017-12-07,7012.707
2017-12-08,7078.001
2017-12-11,7160.425
2017-12-12,7095.595
2017-12-13,7139.719
2017-12-14,7146.449
2017-12-15,7122.748
2017-12-18,7075.865
2017-12-19,7115.851
2017-12-20,7041.5
2017-12-21,7051.339
2017-12-22,7037.397
2017-12-25,6940.511
2017-12-26,6970.746
2017-12-27,6942.539
2017-12-28,6956.483
2017-12-29,7017.351
2018-01-02,7092.095
2018-01-03,7159.876
2018-01-04,7174.865
2018-01-05,7176.868
2018-01-08,7188.291
2018-01-09,7176.742
2018-01-10,7138.781
2018-01-11,7175.398
2018-01-12,7127.828
2018-01-15,6929.307
2018-01-16,6960.677
2018-01-17,6942.863
2018-01-18,6955.232
2018-01-19,6938.312
2018-01-22,7014.548
2018-01-23,7019.975
2018-01-24,7072.406
2018-01-25,7062.635
2018-01-26,7056.013
2018-01-29,6972.479
2018-01-30,6955.243
2018-01-31,6791.009
2018-02-01,6506.453
2018-02-02,6487.867
2018-02-05,6461.813
2018-02-06,6142.668
2018-02-07,6158.257
2018-02-08,6238.221
2018-02-09,6053.02
2018-02-12,6203.752
2018-02-13,6216.51
2018-02-14,6230.663
2018-02-22,6347.083
2018-02-23,6365.916
2018-02-26,6507.128
2018-02-27,6529.38
2018-02-28,6563.808
2018-03-01,6658.578
2018-03-02,6632.371
2018-03-05,6674.277
2018-03-06,6735.859
2018-03-07,6688.545
2018-03-08,6725.183
2018-03-09,6837.126
2018-03-12,6947.46
2018-03-13,6911.666
2018-03-14,6834.835
2018-03-15,6824.052
2018-03-16,6805.926
2018-03-19,6820.502
2018-03-20,6822.255
2018-03-21,6771.055
2018-03-22,6764.69
2018-03-23,6402.893
2018-03-26,6515.251
2018-03-27,6680.844
2018-03-28,6635.873
2018-03-29,6684.275
2018-03-30,6798.668
2018-04-02,6835.875
2018-04-03,6769.558
2018-04-04,6708.922
2018-04-09,6718.649
2018-04-10,6720.774
2018-04-11,6759.812
2018-04-12,6727.645
2018-04-13,6721.663
2018-04-16,6717.931
2018-04-17,6564.692
2018-04-18,6661.291
2018-04-19,6677.09
2018-04-20,6535.963
2018-04-23,6466.519
2018-04-24,6606.584
2018-04-25,6632.019
2018-04-26,6510.534
2018-04-27,6517.054
2018-05-02,6486.814
2018-05-03,6545.274
2018-05-04,6531.293
2018-05-07,6646.584
2018-05-08,6678.145
2018-05-09,6674.909
2018-05-10,6703.211
2018-05-11,6636.767
2018-05-14,6591.73
2018-05-15,6661.129
2018-05-16,6622.641
2018-05-17,6591.255
2018-05-18,6620.775
2018-05-21,6697.144
2018-05-22,6724.398
2018-05-23,6652.292
2018-05-24,6628.502
2018-05-25,6541.45
2018-05-28,6490.405
2018-05-29,6436.773
2018-05-30,6232.416
2018-05-31,6315.172
2018-06-01,6243.732
2018-06-04,6215.609
2018-06-05,6316.419
2018-06-06,6320.474
2018-06-07,6274.884
2018-06-08,6205.956
2018-06-11,6151.938
2018-06-12,6199.154
2018-06-13,6092.345
2018-06-14,6060.129
2018-06-15,5928.073
2018-06-19,5522.529
2018-06-20,5588.27
2018-06-21,5456.911
2018-06-22,5541.374
2018-06-25,5512.433
2018-06-26,5558.714
2018-06-27,5508.915
2018-06-28,5443.849
2018-06-29,5608.536
2018-07-02,5538.092
2018-07-03,5601.591
2018-07-04,5500.665
2018-07-05,5352.66
2018-07-06,5374.58
2018-07-09,5487.549
2018-07-10,5524.802
2018-07-11,5396.312
2018-07-12,5541.36
2018-07-13,5561.685
2018-07-16,5566.96
2018-07-17,5575.474
2018-07-18,5544.519
2018-07-19,5480.767
2018-07-20,5541.212
2018-07-23,5582.307
2018-07-24,5672.222
2018-07-25,5685.586
2018-07-26,5663.178
2018-07-27,5630.227
2018-07-30,5549.037
2018-07-31,5542.543
2018-08-01,5456.205
2018-08-02,5325.801
2018-08-03,5255.631
2018-08-06,5144.642
2018-08-07,5279.642
2018-08-08,5191.786
2018-08-09,5307.967
2018-08-10,5342.047
2018-08-13,5369.176
2018-08-14,5351.019
2018-08-15,5242.087
2018-08-16,5178.237
2018-08-17,5084.207
2018-08-20,5103.634
2018-08-21,5162.026
2018-08-22,5102.359
2018-08-23,5133.329
2018-08-24,5116.139
2018-08-27,5229.361
2018-08-28,5233.503
2018-08-29,5203.712
2018-08-30,5114.266
2018-08-31,5057.985
2018-09-03,5054.105
2018-09-04,5113.147
2018-09-05,5032.502
2018-09-06,5012.509
2018-09-07,5022.284
2018-09-10,4923.644
2018-09-11,4925.301
2018-09-12,4919.806
2018-09-13,4958.165
2018-09-14,4907.934
2018-09-17,4831.563
2018-09-18,4917.35
2018-09-19,4970.012
2018-09-20,4951.585
2018-09-21,5011.691
2018-09-25,4995.695
2018-09-26,5017.058
2018-09-27,4945.691
2018-09-28,4987.273
2018-10-08,4817.434
2018-10-09,4818.733
2018-10-10,4812.427
2018-10-11,4456.608
2018-10-12,4427.68
2018-10-15,4358.869
2018-10-16,4261.173
2018-10-17,4292.197
2018-10-18,4149.444
2018-10-19,4241.234
2018-10-22,4452.737
2018-10-23,4379.056
2018-10-24,4377.551
2018-10-25,4345.327
2018-10-26,4359.474
2018-10-29,4296.699
2018-10-30,4336.65
2018-10-31,4400.613
2018-11-01,4428.736
2018-11-02,4564.177
2018-11-05,4598.201
2018-11-06,4603.109
2018-11-07,4592.836
2018-11-08,4572.378
2018-11-09,4561.213
2018-11-12,4697.346
2018-11-13,4790.448
2018-11-14,4791.226
2018-11-15,4871.089
2018-11-16,4923.986
2018-11-19,4942.492
2018-11-20,4811.882
2018-11-21,4847.036
2018-11-22,4850.131
2018-11-23,4642.117
2018-11-26,4633.731
2018-11-27,4671.644
2018-11-28,4728.576
2018-11-29,4617.348
2018-11-30,4648.184
2018-12-03,4802.293
2018-12-04,4846.17
2018-12-05,4816.992
2018-12-06,4730.913
2018-12-07,4731.902
2018-12-10,4676.615
2018-12-11,4720.469
2018-12-12,4718.822
2018-12-13,4763.717
2018-12-14,4641.888
2018-12-17,4627.228
2018-12-18,4596.61
2018-12-19,4533.396
2018-12-20,4550.597
2018-12-21,4517.78
2018-12-24,4558.317
2018-12-25,4514.618
2018-12-26,4494.498
2018-12-27,4424.653
2018-12-28,4430.024
2019-01-02,4408.525
2019-01-03,4376.858
2019-01-04,4497.893
2019-01-07,4594.148
2019-01-08,4585.033
2019-01-09,4594.739
2019-01-10,4582.483
2019-01-11,4621.611
2019-01-14,4594.19
2019-01-15,4644.166
2019-01-16,4637.197
2019-01-17,4595.49
2019-01-18,4626.413
2019-01-21,4655.111
2019-01-22,4603.203
2019-01-23,4609.672
2019-01-24,4635.747
2019-01-25,4607.945
2019-01-28,4570.399
2019-01-29,4490.051
2019-01-30,4423.136
2019-01-31,4355.736
2019-02-01,4482.985
2019-02-11,4611.83
2019-02-12,4675.792
2019-02-13,4759.826
2019-02-14,4780.044
2019-02-15,4773.514
2019-02-18,4942.876
2019-02-19,4963.751
2019-02-20,4967.039
2019-02-21,4947.658
2019-02-22,5059.509
2019-02-25,5324.247
2019-02-26,5323.757
2019-02-27,5310.275
2019-02-28,5330.339
2019-03-01,5364.366
2019-03-04,5482.299
2019-03-05,5654.306
2019-03-06,5776.973
2019-03-07,5877.297
2019-03-08,5633.319
2019-03-11,5876.342
2019-03-12,6006.178
2019-03-13,5866.633
2019-03-14,5688.95
2019-03-15,5777.109
2019-03-18,5916.344
2019-03-19,5941.909
2019-03-20,5926.17
2019-03-21,5990.639
2019-03-22,6014.546
2019-03-25,5961.435
2019-03-26,5788.36
2019-03-27,5826.527
2019-03-28,5747.863
2019-03-29,5911.212
2019-04-01,6137.733
2019-04-02,6174.942
2019-04-03,6237.016
2019-04-04,6260.07
2019-04-08,6230.214
2019-04-09,6245.432
2019-04-10,6235.707
2019-04-11,6106.95
2019-04-12,6101.205
2019-04-15,6052.053
2019-04-16,6179.801
2019-04-17,6234.111
2019-04-18,6202.845
2019-04-19,6255.252
2019-04-22,6192.144
2019-04-23,6078.267
2019-04-24,6153.391
2019-04-25,5899.907
2019-04-26,5834.377
2019-04-29,5622.484
2019-04-30,5682.236
2019-05-06,5246.83
2019-05-07,5312.496
2019-05-08,5292.746
2019-05-09,5237.825
2019-05-10,5445.526
2019-05-13,5405.615
2019-05-14,5368.229
2019-05-15,5486.387
2019-05-16,5527.275
2019-05-17,5330.986
2019-05-20,5313.149
2019-05-21,5418.045
2019-05-22,5395.43
2019-05-23,5267.827
2019-05-24,5200.774
2019-05-27,5354.634
2019-05-28,5354.525
2019-05-29,5376.513
2019-05-30,5341.98
2019-05-31,5334.248
2019-06-03,5255.074
2019-06-04,5160.977
2019-06-05,5158.465
2019-06-06,5030.801
2019-06-10,5098.938
2019-06-11,5289.624
2019-06-12,5264.886
2019-06-13,5294.113
2019-06-14,5173.069
2019-06-17,5160.673
2019-06-18,5160.878
2019-06-19,5234.275
2019-06-20,5317.31
2019-06-21,5406.04
2019-06-24,5403.798
2019-06-25,5351.69
2019-06-26,5351.391
2019-06-27,5397.571
2019-06-28,5321.433
2019-07-01,5481.409
2019-07-02,5483.515
2019-07-03,5428.514
2019-07-04,5404.384
2019-07-05,5424.25
2019-07-08,5244.266
2019-07-09,5260.344
2019-07-10,5214.644
2019-07-11,5206.399
2019-07-12,5219.189
2019-07-15,5273.815
2019-07-16,5285.229
2019-07-17,5289.424
2019-07-18,5194.602
2019-07-19,5220.027
2019-07-22,5073.333
2019-07-23,5131.097
2019-07-24,5194.829
2019-07-25,5211.086
