date,nav,ret
2018-02-13,1.0,0.0
2018-02-14,1.0002,0.0002
2018-02-23,1.0005,0.0
2018-02-26,1.0008,0.0003
2018-02-27,0.9996,-0.001199
2018-02-28,0.9993,-0.0003
2018-03-01,1.0002,0.000901
2018-03-02,0.9991,-0.0011
2018-03-05,1.0001,0.001001
2018-03-06,1.0019,0.0018
2018-03-07,0.9978,-0.004092
2018-03-08,1.0036,0.0058130000000000005
2018-03-09,1.006,0.002391
2018-03-12,1.0076,0.00159
2018-03-13,1.0029,-0.004665
2018-03-14,0.999,-0.003889
2018-03-15,1.0019,0.002903
2018-03-16,0.9927,-0.009183
2018-03-19,0.9923,-0.00040300000000000004
2018-03-20,0.9956,0.003326
2018-03-21,0.9868,-0.008839
2018-03-22,0.979,-0.007904
2018-03-23,0.9622,-0.017159999999999998
2018-03-26,0.9661,0.004053
2018-03-27,0.9795,0.01387
2018-03-28,0.9725,-0.007147
2018-03-29,0.979,0.006684
2018-03-30,0.9901,0.011337999999999999
2018-04-02,0.9896,-0.000505
2018-04-03,0.9839,-0.0057599999999999995
2018-04-04,0.9786,-0.005386999999999999
2018-04-09,0.9769,-0.0017369999999999998
2018-04-10,0.9812,0.004402
2018-04-11,0.9861,0.004994
2018-04-12,0.9806,-0.005578
2018-04-13,0.979,-0.0016320000000000002
2018-04-16,0.9823,0.0033710000000000003
2018-04-17,0.964,-0.01863
2018-04-18,0.9804,0.017012
2018-04-19,0.9842,0.003876
2018-04-20,0.9704,-0.014022
2018-04-23,0.9569,-0.013912
2018-04-24,0.9809,0.025081000000000003
2018-04-25,0.9861,0.005301
2018-04-26,0.9679,-0.018456999999999998
2018-04-27,0.9688,0.0009299999999999999
2018-05-02,0.9706,0.0018579999999999998
2018-05-03,0.9794,0.009066999999999999
2018-05-04,0.9789,-0.000511
2018-05-07,1.0015,0.023087
2018-05-08,1.005,0.003495
2018-05-09,1.0001,-0.004876
2018-05-10,0.9987,-0.0014000000000000002
2018-05-11,0.9908,-0.00791
2018-05-14,1.0032,0.012515
2018-05-15,1.011,0.007775
2018-05-16,1.0115,0.000495
2018-05-17,0.994,-0.017301
2018-05-18,1.0003,0.006338
2018-05-21,1.0061,0.005798
2018-05-22,1.0072,0.001093
2018-05-23,0.9951,-0.012014
2018-05-24,0.9911,-0.00402
2018-05-25,0.995,0.003935
2018-05-28,0.9987,0.003719
2018-05-29,0.9944,-0.004306
2018-05-30,0.987,-0.007442
2018-05-31,1.0128,0.02614
2018-06-01,0.9967,-0.015896999999999998
2018-06-04,0.9987,0.002007
2018-06-05,1.0125,0.013817999999999999
2018-06-06,1.0126,9.900000000000001e-05
2018-06-07,1.0051,-0.007407
2018-06-08,0.9996,-0.005472
2018-06-11,0.9968,-0.002801
2018-06-12,1.0111,0.014346000000000001
2018-06-13,0.9994,-0.011572
2018-06-14,0.9931,-0.006304
2018-06-15,0.9838,-0.009365
2018-06-19,0.9491,-0.035271
2018-06-20,0.9649,0.016647000000000002
2018-06-21,0.9575,-0.0076690000000000005
2018-06-22,0.9668,0.009713000000000001
2018-06-25,0.959,-0.008067999999999999
2018-06-26,0.9605,0.001564
2018-06-27,0.9443,-0.016866000000000003
2018-06-28,0.9356,-0.009213
2018-06-29,0.9634,0.029714
2018-06-30,0.9634,0.0
2018-07-02,0.9473,-0.016712
2018-07-03,0.9514,0.004328
2018-07-04,0.9375,-0.014610000000000001
2018-07-05,0.9256,-0.012693000000000001
2018-07-06,0.9302,0.00497
2018-07-09,0.9537,0.025263
2018-07-10,0.9585,0.005032999999999999
2018-07-11,0.9488,-0.01012
2018-07-12,0.9658,0.017917000000000002
2018-07-13,0.9753,0.009836000000000001
2018-07-16,0.9756,0.000308
2018-07-17,0.9717,-0.003998
2018-07-18,0.9738,0.0021609999999999997
2018-07-19,0.9692,-0.004724
2018-07-20,0.9782,0.009285999999999999
2018-07-23,0.987,0.008995999999999999
2018-07-24,0.9895,0.002533
2018-07-25,0.99,0.000505
2018-07-26,0.9743,-0.015859
2018-07-27,0.9701,-0.004311
2018-07-30,0.9574,-0.013090999999999998
2018-07-31,0.9584,0.001044
2018-08-01,0.9459,-0.013043
2018-08-02,0.9327,-0.013955
2018-08-03,0.9083,-0.026161
2018-08-06,0.8895,-0.020697999999999998
2018-08-07,0.9099,0.022934
2018-08-08,0.8947,-0.016705
2018-08-09,0.9197,0.027942
2018-08-10,0.9256,0.006415
2018-08-13,0.9288,0.003457
