date,equity,n_pos,drawdown
2010-03-24,108021.79974715877,2,-0.024192818778830394
2010-03-25,107837.78424788231,2,-0.025855109594853265
2010-03-26,108084.58684762225,2,-0.023625636009577122
2010-03-29,108468.63660999562,2,-0.020156350023346592
2010-03-30,108503.89402468246,2,-0.019837854696262203
2010-03-31,108439.27108626932,3,-0.020421621375976473
2010-04-01,108864.14867242462,3,-0.0165835201715836
2010-04-02,108974.26978097553,3,-0.01558874903483587
2010-04-06,108929.16267990685,3,-0.01599622079747931
2010-04-07,108923.1762443312,3,-0.01605029883393405
2010-04-08,108782.4434202527,3,-0.017321598707577768
2010-04-09,109196.53165849422,3,-0.0135809623038049
2010-04-12,109272.84914996542,3,-0.012891553717716775
2010-04-13,109339.58051164476,3,-0.012288740747633087
2010-04-14,109462.32939292688,3,-0.011179897531520044
2010-04-15,109212.88375747361,3,-0.01343324679036706
2010-04-16,109048.9269251697,3,-0.01491433907680284
2010-04-19,107863.04042465216,3,-0.02562695973325224
2010-04-20,108096.47072899238,3,-0.02351828381947385
2010-04-21,108758.654623012,3,-0.01753649310143557
2010-04-22,108640.72115106847,3,-0.018601836662626048
2010-04-23,108470.76538618845,3,-0.02013711987627409
2010-04-26,108364.64502780722,3,-0.02109575052327828
2010-04-27,107767.0947393816,3,-0.026493678200388948
2010-04-28,107649.42105232013,3,-0.027556675013477805
2010-04-29,107140.02546810023,3,-0.0321582634921701
2010-04-30,107014.76206031177,4,-0.03328982150314863
2010-05-04,106771.51391770273,4,-0.035487186154841144
2010-05-05,107277.99218355009,4,-0.03091195106245137
2010-05-06,106007.84448815715,4,-0.04238573918000721
2010-05-07,105424.81610919471,4,-0.04765248422942259
2010-05-10,105214.73088863271,4,-0.04955027400308565
2010-05-11,104538.85399058237,4,-0.05565575949104018
2010-05-12,104464.92775651684,4,-0.05632356682484341
2010-05-13,105342.05855834042,4,-0.04840006863009838
2010-05-14,105337.87855021491,4,-0.048437828433730346
2010-05-17,103822.71417607868,4,-0.062124957147316806
2010-05-18,104337.09949006067,4,-0.057478294302657607
2010-05-19,104378.61891036137,4,-0.05710323159694086
2010-05-20,103991.91206742826,4,-0.06059652012985495
2010-05-21,104496.45514253335,4,-0.056038766444253096
2010-05-24,105554.01187505809,4,-0.04648540354378383
2010-05-25,105036.5674846101,4,-0.05115970033631645
2010-05-26,104994.04841977874,4,-0.051543793259211323
2010-05-27,105447.15050639147,4,-0.047450728054059366
2010-05-28,105466.92476965391,4,-0.04727209866499149
2010-05-31,104786.36286074285,6,-0.05341990586257017
2010-06-01,104129.91023715139,6,-0.0593499235602144
2010-06-02,104420.47168858348,6,-0.05672515752634788
2010-06-03,104270.8911672279,6,-0.05807638243883051
2010-06-04,104404.08637980156,6,-0.05687317303815509
2010-06-07,104206.36015050672,6,-0.05865931875053265
2010-06-08,104305.7531727291,6,-0.05776145901226781
2010-06-09,105429.46558996852,6,-0.047610483478290444
2010-06-10,105422.02272926447,6,-0.04767771802669485
2010-06-11,105281.91639707223,6,-0.04894335853081311
2010-06-17,104478.8851027905,6,-0.05619748413823289
2010-06-18,103067.70497048303,6,-0.06894527866050004
2010-06-21,104235.16060257179,6,-0.05839915193223033
2010-06-22,104416.34388983567,6,-0.05676244570031064
2010-06-23,104250.62602687745,6,-0.05825944613086964
2010-06-24,104341.65050678141,6,-0.057437183019487414
2010-06-25,103837.87461618416,6,-0.06198800639885649
2010-06-28,103268.25688029031,6,-0.06713360736585738
2010-06-29,101293.72082962353,6,-0.08497043717549413
2010-06-30,101086.90633097092,10,-0.08683868111734883
2010-07-01,99952.67428796676,10,-0.0970846849362561
2010-07-02,99425.82640063402,10,-0.10184392754352445
2010-07-05,99127.32739496249,10,-0.10454039690437045
2010-07-06,100731.03080965404,10,-0.09005345711751422
2010-07-07,101621.91882509895,10,-0.08200568412012088
2010-07-08,101511.02922646416,10,-0.08300739735692897
2010-07-09,103456.1674303783,10,-0.06543613088766254
2010-07-12,103819.69393681247,10,-0.062152240262131286
2010-07-13,102906.41842770099,10,-0.07040224907804016
2010-07-14,103173.46973168895,10,-0.06798986027507736
2010-07-15,101934.32786718236,10,-0.07918355944290778
2010-07-16,102098.71535008916,10,-0.07769857690513504
2010-07-19,103765.27377254282,10,-0.06264384091331332
2010-07-20,105605.24303246949,10,-0.04602261055735579
2010-07-21,105796.8377335765,10,-0.04429185356513987
2010-07-22,106820.58071266263,10,-0.03504394478140127
2010-07-23,107213.63221118359,10,-0.031493342257241874
2010-07-26,107993.15642006605,10,-0.02445156621996325
2010-07-27,108021.29750407266,10,-0.024197355755730343
2010-07-28,109857.1089870556,10,-0.007613684379618513
2010-07-29,109960.82032082984,10,-0.006676815483638299
2010-07-30,109807.54315871805,10,-0.008061433735287227
2010-08-02,111561.31301165528,10,0.0
2010-08-03,110159.8867747941,10,-0.012561937458684835
2010-08-04,110725.9401122242,10,-0.007488016023474042
2010-08-05,110959.60134449841,10,-0.00539355132091357
2010-08-06,112414.76155833858,10,0.0
2010-08-09,113395.93440700592,10,0.0
2010-08-10,110211.4667226674,10,-0.028082732427678336
2010-08-11,111006.78969995327,10,-0.02106905083984245
2010-08-12,110246.95860029766,10,-0.027769741685851
2010-08-13,111592.48539531547,10,-0.01590400062507913
2010-08-16,113652.33413847003,10,0.0
2010-08-17,114367.24913193536,10,0.0
2010-08-18,114368.70363926361,10,0.0
2010-08-19,114448.72339022855,10,0.0
2010-08-20,112378.63786872594,10,-0.018087449647160914
2010-08-23,112720.67522053106,10,-0.015098885496568348
2010-08-24,113603.57931952257,10,-0.007384477918764953
2010-08-25,112037.53477562666,10,-0.021067850677378153
2010-08-26,112526.86965504094,10,-0.01679226887166574
2010-08-27,113461.34090402836,10,-0.00862729139261409
2010-08-30,115917.80320440959,10,0.0
2010-08-31,116590.92294299872,10,0.0
2010-09-01,115471.92326647593,10,-0.00959765690395864
2010-09-02,117128.53320904089,10,0.0
2010-09-03,117352.4511505195,10,0.0
2010-09-06,117428.69064442856,10,0.0
2010-09-07,117841.13608711664,10,0.0
2010-09-08,118617.55376998862,10,0.0
2010-09-09,117306.42146361261,10,-0.01105344246871276
2010-09-10,118321.88149773829,10,-0.0024926519124114366
2010-09-13,119883.80312598201,10,0.0
2010-09-14,120302.3172271175,10,0.0
2010-09-15,118429.30799175886,10,-0.015569186683433545
2010-09-16,116541.8705170079,10,-0.03125830654625117
2010-09-17,117057.9592846022,10,-0.026968374486006863
2010-09-20,116570.99521586284,10,-0.031016210637159425
2010-09-21,116724.22895329366,10,-0.029742471768592904
2010-09-27,119081.32807108441,10,-0.01014934029681236
2010-09-28,118984.95800398369,10,-0.010950406056159157
2010-09-29,117870.37616993366,10,-0.020215246998049108
2010-09-30,119506.71351764108,10,-0.006613369782183076
2010-10-08,122168.01132133849,10,0.0
2010-10-11,122128.06688087557,10,-0.00032696317170832767
2010-10-12,122453.71483522997,10,0.0
2010-10-13,123122.79562537704,10,0.0
2010-10-14,121149.47760394405,10,-0.016027235341838364
2010-10-15,121919.51094072292,10,-0.009773045507473155
2010-10-18,120388.9139055751,10,-0.022204513030391726
2010-10-19,123608.10322236044,10,0.0
2010-10-20,125168.20403115435,10,0.0
2010-10-21,125074.92806121413,10,-0.0007452049876580658
2010-10-22,126207.12507183873,10,0.0
2010-10-25,129247.95365791414,10,0.0
2010-10-26,128738.71075115961,10,-0.003940046185198165
2010-10-27,127092.1817169115,10,-0.016679350658877157
