date,equity,n_pos,cash,cash_ratio,crisis,cppi_hwm,cppi_locked,drawdown
2007-07-04,101851.13318757172,0,101851.13318757172,1.0,False,101851.13318757172,False,0.0
2007-07-05,101858.10451770091,0,101858.10451770091,1.0,False,101858.10451770091,False,0.0
2007-07-06,101865.07632499165,0,101865.07632499165,1.0,False,101865.07632499165,False,0.0
2007-07-09,101885.99317844647,0,101885.99317844647,1.0,False,101885.99317844647,False,0.0
2007-07-10,101892.96689461201,0,101892.96689461201,1.0,False,101892.96689461201,False,0.0
2007-07-11,101899.9410881024,0,101899.9410881024,1.0,False,101899.9410881024,False,0.0
2007-07-12,101906.91575895032,0,101906.91575895032,1.0,False,101906.91575895032,False,0.0
2007-07-13,101913.89090718844,0,101913.89090718844,1.0,False,101913.89090718844,False,0.0
2007-07-16,101934.81778417144,0,101934.81778417144,1.0,False,101934.81778417144,False,0.0
2007-07-17,101941.7948421991,0,101941.7948421991,1.0,False,101941.7948421991,False,0.0
2007-07-18,101948.77237778036,0,101948.77237778036,1.0,False,101948.77237778036,False,0.0
2007-07-19,101955.7503909479,0,101955.7503909479,1.0,False,101955.7503909479,False,0.0
2007-07-20,101962.72888173441,0,101962.72888173441,1.0,False,101962.72888173441,False,0.0
2007-07-23,101983.66578704893,0,101983.66578704893,1.0,False,101983.66578704893,False,0.0
2007-07-24,101990.64618854017,0,101990.64618854017,1.0,False,101990.64618854017,False,0.0
2007-07-25,101997.62706781385,0,101997.62706781385,1.0,False,101997.62706781385,False,0.0
2007-07-26,102004.60842490269,0,102004.60842490269,1.0,False,102004.60842490269,False,0.0
2007-07-27,102011.59025983937,0,102011.59025983937,1.0,False,102011.59025983937,False,0.0
2007-07-30,102032.53719829109,0,102032.53719829109,1.0,False,102032.53719829109,False,0.0
2007-07-31,102039.52094484812,0,102039.52094484812,1.0,False,102039.52094484812,False,0.0
2007-08-01,102046.50516941656,0,102046.50516941656,1.0,False,102046.50516941656,False,0.0
2007-08-02,102053.48987202911,0,102053.48987202911,1.0,False,102053.48987202911,False,0.0
2007-08-03,102060.4750527185,0,102060.4750527185,1.0,False,102060.4750527185,False,0.0
2007-08-06,102081.43202911536,0,102081.43202911536,1.0,False,102081.43202911536,False,0.0
2007-08-07,102088.41912234116,0,102088.41912234116,1.0,False,102088.41912234116,False,0.0
2007-08-08,102095.40669380744,0,102095.40669380744,1.0,False,102095.40669380744,False,0.0
2007-08-09,102102.39474354692,0,102102.39474354692,1.0,False,102102.39474354692,False,0.0
2007-08-10,102109.38327159233,0,102109.38327159233,1.0,False,102109.38327159233,False,0.0
2007-08-13,102130.35029074461,0,102130.35029074461,1.0,False,102130.35029074461,False,0.0
2007-08-14,102137.34073224296,0,102137.34073224296,1.0,False,102137.34073224296,False,0.0
2007-08-15,102144.33165221094,0,102144.33165221094,1.0,False,102144.33165221094,False,0.0
2007-08-16,102151.32305068131,0,102151.32305068131,1.0,False,102151.32305068131,False,0.0
2007-08-17,102158.31492768684,0,102158.31492768684,1.0,False,102158.31492768684,False,0.0
2007-08-20,102179.2919944071,0,102179.2919944071,1.0,False,102179.2919944071,False,0.0
2007-08-21,102186.28578578249,0,102186.28578578249,1.0,False,102186.28578578249,False,0.0
2007-08-22,102193.2800558568,0,102193.2800558568,1.0,False,102193.2800558568,False,0.0
2007-08-23,102200.27480466281,0,102200.27480466281,1.0,False,102200.27480466281,False,0.0
2007-08-24,102207.27003223328,0,102207.27003223328,1.0,False,102207.27003223328,False,0.0
2007-08-27,102228.25715133641,0,102228.25715133641,1.0,False,102228.25715133641,False,0.0
2007-08-28,102235.25429419414,0,102235.25429419414,1.0,False,102235.25429419414,False,0.0
2007-08-29,102242.25191598019,0,102242.25191598019,1.0,False,102242.25191598019,False,0.0
2007-08-30,102249.25001672735,0,102249.25001672735,1.0,False,102249.25001672735,False,0.0
2007-08-31,102256.2485964684,0,102256.2485964684,1.0,False,102256.2485964684,False,0.0
2007-09-03,102277.24577277158,0,102277.24577277158,1.0,False,102277.24577277158,False,0.0
2007-09-04,102284.2462687177,0,102284.2462687177,1.0,False,102284.2462687177,False,0.0
2007-09-05,102291.24724382165,0,102291.24724382165,1.0,False,102291.24724382165,False,0.0
2007-09-06,102298.24869811624,0,102298.24869811624,1.0,False,102298.24869811624,False,0.0
2007-09-07,102305.25063163425,0,102305.25063163425,1.0,False,102305.25063163425,False,0.0
2007-09-10,102326.25786995697,0,102326.25786995697,1.0,False,102326.25786995697,False,0.0
2007-09-11,102333.26172059831,0,102333.26172059831,1.0,False,102333.26172059831,False,0.0
2007-09-12,102340.2660506271,0,102340.2660506271,1.0,False,102340.2660506271,False,0.0
2007-09-13,102347.27086007615,0,102347.27086007615,1.0,False,102347.27086007615,False,0.0
2007-09-14,102354.27614897829,0,102354.27614897829,1.0,False,102354.27614897829,False,0.0
2007-09-17,102375.29345414235,0,102375.29345414235,1.0,False,102375.29345414235,False,0.0
2007-09-18,102382.3006610865,0,102382.3006610865,1.0,False,102382.3006610865,False,0.0
2007-09-19,102389.30834764784,0,102389.30834764784,1.0,False,102389.30834764784,False,0.0
2007-09-20,102396.31651385917,0,102396.31651385917,1.0,False,102396.31651385917,False,0.0
2007-09-21,102403.32515975334,0,102403.32515975334,1.0,False,102403.32515975334,False,0.0
2007-09-24,102424.35253658285,0,102424.35253658285,1.0,False,102424.35253658285,False,0.0
2007-09-25,102431.3631014382,0,102431.3631014382,1.0,False,102431.3631014382,False,0.0
2007-09-26,102438.37414614056,0,102438.37414614056,1.0,False,102438.37414614056,False,0.0
2007-09-27,102445.38567072277,0,102445.38567072277,1.0,False,102445.38567072277,False,0.0
2007-09-28,102452.39767521768,0,102452.39767521768,1.0,False,102452.39767521768,False,0.0
2007-10-08,102522.52251962235,0,102522.52251962235,1.0,False,102522.52251962235,False,0.0
2007-10-09,102529.53980384683,0,102529.53980384683,1.0,False,102529.53980384683,False,0.0
2007-10-10,102536.55756837824,0,102536.55756837824,1.0,False,102536.55756837824,False,0.0
2007-10-11,102543.57581324945,0,102543.57581324945,1.0,False,102543.57581324945,False,0.0
2007-10-12,102550.59453849334,0,102550.59453849334,1.0,False,102550.59453849334,False,0.0
2007-10-15,102571.6521554417,0,102571.6521554417,1.0,False,102571.6521554417,False,0.0
2007-10-16,102578.67280240648,0,102578.67280240648,1.0,False,102578.67280240648,False,0.0
2007-10-17,102585.69392990836,0,102585.69392990836,1.0,False,102585.69392990836,False,0.0
2007-10-18,102592.71553798023,0,102592.71553798023,1.0,False,102592.71553798023,False,0.0
2007-10-19,102599.73762665497,0,102599.73762665497,1.0,False,102599.73762665497,False,0.0
2007-10-22,102620.80533458652,0,102620.80533458652,1.0,False,102620.80533458652,False,0.0
2007-10-23,102627.82934590305,0,102627.82934590305,1.0,False,102627.82934590305,False,0.0
2007-10-24,102634.85383798696,0,102634.85383798696,1.0,False,102634.85383798696,False,0.0
2007-10-25,102641.87881087115,0,102641.87881087115,1.0,False,102641.87881087115,False,0.0
2007-10-26,102648.90426458852,0,102648.90426458852,1.0,False,102648.90426458852,False,0.0
2007-10-29,102669.98206833896,0,102669.98206833896,1.0,False,102669.98206833896,False,0.0
2007-10-30,102677.00944561948,0,102677.00944561948,1.0,False,102677.00944561948,False,0.0
2007-10-31,102684.03730389776,0,102684.03730389776,1.0,False,102684.03730389776,False,0.0
2007-11-01,102691.06564320672,0,102691.06564320672,1.0,False,102691.06564320672,False,0.0
2007-11-02,102698.09446357928,0,102698.09446357928,1.0,False,102698.09446357928,False,0.0
2007-11-05,102719.18236798659,0,102719.18236798659,1.0,False,102719.18236798659,False,0.0
2007-11-06,102726.21311284408,0,102726.21311284408,1.0,False,102726.21311284408,False,0.0
2007-11-07,102733.24433892983,0,102733.24433892983,1.0,False,102733.24433892983,False,0.0
2007-11-08,102740.27604627678,0,102740.27604627678,1.0,False,102740.27604627678,False,0.0
2007-11-09,102747.30823491786,0,102747.30823491786,1.0,False,102747.30823491786,False,0.0
2007-11-12,102768.40624482236,0,102768.40624482236,1.0,False,102768.40624482236,False,0.0
2007-11-13,102775.4403588706,0,102775.4403588706,1.0,False,102775.4403588706,False,0.0
2007-11-14,102782.47495437771,0,102782.47495437771,1.0,False,102782.47495437771,False,0.0
2007-11-15,102789.51003137665,0,102789.51003137665,1.0,False,102789.51003137665,False,0.0
2007-11-16,102796.54558990036,0,102796.54558990036,1.0,False,102796.54558990036,False,0.0
2007-11-19,102817.65371014469,0,102817.65371014469,1.0,False,102817.65371014469,False,0.0
2007-11-20,102824.69119499822,0,102824.69119499822,1.0,False,102824.69119499822,False,0.0
2007-11-21,102831.72916154134,0,102831.72916154134,1.0,False,102831.72916154134,False,0.0
2007-11-22,102838.76760980702,0,102838.76760980702,1.0,False,102838.76760980702,False,0.0
2007-11-23,102845.80653982823,0,102845.80653982823,1.0,False,102845.80653982823,False,0.0
2007-11-26,102866.92477525736,0,102866.92477525736,1.0,False,102866.92477525736,False,0.0
2007-11-27,102873.9656325315,0,102873.9656325315,1.0,False,102873.9656325315,False,0.0
2007-11-28,102881.00697172606,0,102881.00697172606,1.0,False,102881.00697172606,False,0.0
2007-11-29,102888.04879287402,0,102888.04879287402,1.0,False,102888.04879287402,False,0.0
2007-11-30,102895.09109600837,0,102895.09109600837,1.0,False,102895.09109600837,False,0.0
2007-12-03,102916.21945146956,0,102916.21945146956,1.0,False,102916.21945146956,False,0.0
2007-12-04,102923.26368278041,0,102923.26368278041,1.0,False,102923.26368278041,False,0.0
2007-12-05,102930.30839624262,0,102930.30839624262,1.0,False,102930.30839624262,False,0.0
2007-12-06,102937.35359188917,0,102937.35359188917,1.0,False,102937.35359188917,False,0.0
2007-12-07,102944.39926975309,0,102944.39926975309,1.0,False,102944.39926975309,False,0.0
2007-12-10,102965.53775009596,0,102965.53775009596,1.0,False,102965.53775009596,False,0.0
2007-12-11,102972.58535706038,0,102972.58535706038,1.0,False,102972.58535706038,False,0.0
2007-12-12,102979.6334464072,0,102979.6334464072,1.0,False,102979.6334464072,False,0.0
2007-12-13,102986.68201816945,0,102986.68201816945,1.0,False,102986.68201816945,False,0.0
2007-12-14,102993.73107238013,0,102993.73107238013,1.0,False,102993.73107238013,False,0.0
2007-12-17,103014.8796824566,0,103014.8796824566,1.0,False,103014.8796824566,False,0.0
2007-12-18,103021.93066669222,0,103021.93066669222,1.0,False,103021.93066669222,False,0.0
2007-12-19,103028.98213354142,0,103028.98213354142,1.0,False,103028.98213354142,False,0.0
2007-12-20,103036.03408303722,0,103036.03408303722,1.0,False,103036.03408303722,False,0.0
2007-12-21,103043.08651521265,0,103043.08651521265,1.0,False,103043.08651521265,False,0.0
2007-12-24,103064.24525987696,0,103064.24525987696,1.0,False,103064.24525987696,False,0.0
2007-12-25,103071.29962300221,0,103071.29962300221,1.0,False,103071.29962300221,False,0.0
2007-12-26,103078.3544689723,0,103078.3544689723,1.0,False,103078.3544689723,False,0.0
2007-12-27,103085.40979782029,0,103085.40979782029,1.0,False,103085.40979782029,False,0.0
2007-12-28,103092.46560957922,0,103092.46560957922,1.0,False,103092.46560957922,False,0.0
2008-01-02,103127.74708309378,0,103127.74708309378,1.0,False,103127.74708309378,False,0.0
2008-01-03,103134.80579268195,0,103134.80579268195,1.0,False,103134.80579268195,False,0.0
2008-01-04,103141.86498541245,0,103141.86498541245,1.0,False,103141.86498541245,False,0.0
2008-01-07,103163.0440131302,0,103163.0440131302,1.0,False,103163.0440131302,False,0.0
2008-01-08,103170.10513866156,0,103170.10513866156,1.0,False,103170.10513866156,False,0.0
2008-01-09,103177.16674750061,0,103177.16674750061,1.0,False,103177.16674750061,False,0.0
2008-01-10,103184.22883968045,0,103184.22883968045,1.0,False,103184.22883968045,False,0.0
