code,name,ftype,channel,S_total,S_v4_raw,rating,F_value,val_pct,trend_ok,trend_ma20,bonus,F_alpha,ir_winrate,down_capture,F_momentum,mom_4m1m,mom_7m1m,rank4,rank7,scale,tenure_days,is_passive,penalty_str,water,weights_mode,last_date,error,region,rbsa
012733,易方达中证人工智能主题ETF联接A,指数型-股票,全量-主池,60.6,0.1957121128142675,Hold 黄灯,0.0,0.8128,False,False,0.0,58.6,0.806,1.055,100.0,0.3545,0.3616,0.8701614687016147,0.8447246184472462,43.51,2335.0,True,回撤比值1.35(平滑7%)(-7%),0.8557,标准,2026-08-07,,A股,
008934,大成科技消费股票A,股票型,全量-主池,60.6,0.3170126694666085,Hold 黄灯,0.0,0.8204,True,True,0.0,10.1,0.355,1.071,100.0,0.3519,0.4165,0.8686131386861314,0.8725945587259456,9.81,1943.0,False,回撤比值1.28(平滑4%)(-4%),0.8557,标准,2026-08-07,,A股,
005126,银河量化稳进混合,混合型-偏股,全量-主池,60.6,0.1738973149523305,Hold 黄灯,0.0,0.8126,True,True,0.0,58.7,0.452,0.727,100.0,0.1844,0.1989,0.7549214775492148,0.7238442822384428,0.09,6066.0,False,,0.8557,标准,2026-08-07,,A股,
002389,招商安德灵活配置混合A,混合型-灵活,全量-主池,60.6,0.1901496659984799,Hold 黄灯,0.0,0.8232,True,True,0.0,54.2,0.387,0.385,100.0,0.18,0.243,0.7506082725060828,0.763216102632161,0.24,1534.0,False,回撤比值1.24(平滑2%)(-2%),0.8557,标准,2026-08-07,,A股,
004075,交银医药创新股票A,股票型,全量-主池,60.6,0.2686026832629835,Hold 黄灯,0.0,0.7185,True,True,0.0,26.4,0.323,0.95,93.4,0.1691,0.1031,0.7401017474010175,0.5868170758681708,15.65,2886.0,False,,0.8557,标准,2026-08-07,,A股,
002681,金鹰元和灵活配置混合A,混合型-灵活,全量-主池,60.6,0.3149499444973127,Hold 黄灯,0.0,0.8327,True,True,0.0,25.8,0.161,0.946,100.0,0.4102,0.4736,0.8986949789869498,0.8961512939615129,0.82,4075.0,False,回撤比值1.58(平滑19%)(-19%),0.8557,标准,2026-08-07,,A股,
015987,万家远见先锋一年持有期混合A,混合型-偏股,全量-主池,60.6,0.3182867783316704,🌱观察仓,0.0,0.8184,True,True,0.0,39.8,0.607,1.258,100.0,0.3846,0.3087,0.8858659588586596,0.8135368281353683,0.33,2276.0,False,回撤比值1.81(平滑30%)(-30%),0.8557,标准,2026-08-07,,A股,
005689,中银医疗保健混合A,混合型-灵活,全量-主池,60.6,0.3223038631659254,Hold 黄灯,30.1,0.6985,True,True,0.0,77.7,0.548,0.687,100.0,0.1811,0.1637,0.752267197522672,0.6825923468259235,3.97,235.0,False,经理任期0年(归因平滑24%)(-24%),0.8557,标准,2026-08-07,,A股,
660015,农银行业轮动混合A,混合型-偏股,全量-主池,60.6,0.2830687310480326,Hold 黄灯,0.0,0.8225,True,True,0.0,18.7,0.452,1.066,100.0,0.5301,0.5653,0.947135589471356,0.92490599424906,8.98,1849.0,False,回撤比值1.25(平滑2%)(-2%),0.8557,标准,2026-08-07,,A股,
010936,交银均衡成长一年混合A,混合型-偏股,全量-主池,60.6,0.2664471450259353,Hold 黄灯,0.0,0.8198,True,True,0.0,28.9,0.323,0.937,100.0,0.3672,0.4096,0.8770183587701836,0.8697190886971908,19.51,1031.0,False,经理任期2年(归因平滑2%)(-2%),0.8557,标准,2026-08-07,,A股,
001244,华泰柏瑞量化智慧混合A,混合型-灵活,全量-主池,60.6,0.1351802003645431,Hold 黄灯,0.0,0.8114,True,True,0.0,76.3,0.613,0.882,95.3,0.0994,0.193,0.6623534616235346,0.7187569121875691,6.13,2279.0,False,,0.8557,标准,2026-08-07,,A股,
580001,东吴嘉禾优势精选混合A,混合型-灵活,全量-主池,60.6,0.2002029154903414,Hold 黄灯,0.0,0.8135,True,True,0.0,49.5,0.806,1.64,100.0,0.2624,0.2682,0.8155275381552753,0.7841185578411856,9.22,5065.0,False,回撤比值1.26(平滑3%)(-3%),0.8557,标准,2026-08-07,,A股,
000742,国泰新经济灵活配置混合A,混合型-灵活,全量-主池,60.5,0.3122675786765782,Hold 黄灯,0.0,0.8326,False,False,0.0,11.2,0.452,1.268,100.0,1.0596,1.0328,0.9986728599867286,0.9929219199292192,9.62,3902.0,False,回撤比值1.28(平滑4%)(-4%),0.8557,标准,2026-08-07,,A股,
002630,江信瑞福灵活配置混合A,混合型-灵活,全量-主池,60.4,0.1767051594961195,Hold 黄灯,0.0,0.7896,True,True,0.0,58.4,0.452,0.737,96.9,0.119,0.1684,0.6905551869055518,0.6892280468922805,0.01,2111.0,False,,0.8557,标准,2026-08-07,,A股,
004434,博时逆向投资混合A,混合型-偏股,全量-主池,60.4,0.1249389036810081,Hold 黄灯,0.0,0.818,False,False,0.0,75.6,0.71,0.933,100.0,0.2694,0.3382,0.8199513381995134,0.8310108383101084,0.79,2109.0,False,,0.8557,标准,2026-08-07,,A股,
519171,浦银安盛医疗健康混合A,混合型-灵活,全量-主池,60.4,0.3183538958151438,Hold 黄灯,0.0,0.7383,True,True,0.0,10.4,0.29,1.051,100.0,0.1714,0.1923,0.7435301924353019,0.7178721521787215,2.86,2073.0,False,回撤比值1.33(平滑6%)(-6%),0.8557,标准,2026-08-07,,A股,
006154,华安制造先锋混合A,混合型-偏股,全量-主池,60.4,0.3538949999850568,Hold 黄灯,0.0,0.823,True,True,0.0,7.3,0.419,1.27,100.0,0.3518,0.5292,0.8682813536828136,0.915947799159478,8.2,2403.0,False,回撤比值1.46(平滑13%)(-13%),0.8557,标准,2026-08-07,,A股,
008555,华商龙头优势混合,混合型-偏股,全量-主池,60.4,0.4190832804026878,Hold 黄灯,0.0,0.8163,True,True,0.0,74.1,0.645,0.919,100.0,0.5366,0.833,0.9480203494802036,0.9804246848042468,75.26,578.0,False,经理任期1年(归因平滑14%)(-14%); 回撤比值1.57(平滑19%)(-19%),0.8557,标准,2026-08-07,,A股,
001334,南方利鑫A,混合型-灵活,全量-主池,60.4,0.1886842383633481,Hold 黄灯,0.0,0.8134,True,True,0.0,51.5,0.323,0.144,100.0,0.2533,0.2331,0.809776598097766,0.754257907542579,1.25,3142.0,False,,0.8557,标准,2026-08-07,,A股,
010885,长盛优势企业精选混合A,混合型-偏股,全量-主池,60.4,0.2155106777019129,Hold 黄灯,0.0,0.8144,True,True,0.0,38.5,0.387,0.895,100.0,0.2372,0.2464,0.7993806679938067,0.7657597876575979,5.24,3725.0,False,,0.8557,标准,2026-08-07,,A股,
005449,华夏行业龙头混合,混合型-偏股,全量-主池,60.4,0.2969921290217427,Hold 黄灯,0.0,0.8185,True,True,0.0,11.5,0.29,1.042,100.0,0.43,0.5821,0.907210794072108,0.9309887193098872,7.79,2328.0,False,,0.8557,标准,2026-08-07,,A股,
016165,汇添富优势企业精选混合A,混合型-偏股,全量-主池,60.4,0.3125894961172274,Hold 黄灯,0.0,0.8158,False,False,0.0,25.7,0.516,1.13,100.0,0.5993,0.4736,0.9630612696306128,0.8961512939615129,1.53,2270.0,False,回撤比值1.58(平滑19%)(-19%),0.8557,标准,2026-08-07,,A股,
006401,先锋量化优选混合A,混合型-灵活,全量-主池,60.4,0.1947933529996644,Hold 黄灯,0.0,0.8221,True,True,0.0,48.0,0.355,0.789,100.0,0.2431,0.3068,0.8042468480424685,0.8119884981198849,0.4,1318.0,False,,0.8557,标准,2026-08-07,,A股,
008399,华泰柏瑞中证科技ETF联接A,指数型-股票,全量-主池,60.4,0.1218597416577395,Hold 黄灯,0.0,0.8119,True,True,0.0,76.7,0.581,0.837,100.0,0.131,0.1942,0.7022782570227826,0.7197522671975227,2.31,163.0,True,,0.8557,标准,2026-08-07,,A股,
002407,前海开源恒远灵活配置混合,混合型-灵活,全量-主池,60.4,0.1103684601747367,Hold 黄灯,0.0,0.825,False,False,0.0,84.2,0.581,0.654,100.0,0.3156,0.3402,0.8493696084936961,0.8316744083167441,2.67,4224.0,False,回撤比值1.24(平滑2%)(-2%),0.8557,标准,2026-08-07,,A股,
008635,华安科技创新混合A,混合型-偏股,全量-主池,60.4,0.3904831713401904,Hold 黄灯,0.0,0.8247,True,True,0.0,2.4,0.323,1.232,100.0,0.5037,0.706,0.9369608493696084,0.9593010395930104,3.38,2688.0,False,回撤比值1.49(平滑14%)(-14%),0.8557,标准,2026-08-07,,A股,
006348,银华盛利混合发起式A,混合型-偏股,全量-主池,60.3,0.3338574898820515,Hold 黄灯,0.0,0.8184,True,True,0.0,19.2,0.419,1.028,100.0,0.293,0.3338,0.8336651183366511,0.8289095332890953,1.59,2431.0,False,回撤比值1.59(平滑20%)(-20%),0.8557,标准,2026-08-07,,A股,
014157,国泰海通创新医药混合发起A,混合型-偏股,全量-主池,60.3,0.1900522211147169,Hold 黄灯,30.8,0.6914,True,True,0.0,50.9,0.323,0.64,56.2,0.0988,0.0234,0.6605839416058394,0.4087591240875912,0.32,1688.0,False,回撤比值1.28(平滑4%)(-4%),0.8557,标准,2026-08-07,,A股,
002125,广发新兴成长混合A,混合型-灵活,全量-主池,60.3,0.3354775341111875,Hold 黄灯,0.0,0.8178,True,True,0.0,15.7,0.419,1.057,100.0,0.5437,0.623,0.9501216545012166,0.942269409422694,14.14,2851.0,False,回撤比值1.54(平滑17%)(-17%),0.8557,标准,2026-08-07,,A股,
001103,前海开源工业革命4.0混合,混合型-灵活,全量-主池,60.3,0.2546367427739476,Hold 黄灯,0.0,0.8245,False,False,0.0,36.0,0.226,0.886,100.0,0.452,0.5137,0.91616898916169,0.9108604291086044,4.6,4224.0,False,回撤比值1.40(平滑10%)(-10%),0.8557,标准,2026-08-07,,A股,
001404,招商移动互联网产业股票基金A,股票型,全量-主池,60.2,0.3391490826647567,Hold 黄灯,0.0,0.8266,False,False,0.0,10.8,0.452,1.363,100.0,0.7967,0.9028,0.9907100199071002,0.9879451448794514,9.32,4034.0,False,回撤比值1.47(平滑14%)(-14%),0.8557,标准,2026-08-07,,A股,
014232,博时专精特新主题混合A,混合型-偏股,全量-主池,60.2,0.1531691291641818,Hold 黄灯,0.0,0.8234,True,True,0.0,63.9,0.484,0.726,100.0,0.1269,0.2453,0.6994027869940279,0.7647644326476444,2.07,1283.0,False,回撤比值1.21(平滑1%)(-1%),0.8557,标准,2026-08-07,,A股,
000603,易方达创新驱动灵活配置混合,混合型-灵活,全量-主池,60.2,0.3434047234778469,Hold 黄灯,0.0,0.8258,True,True,0.0,6.9,0.419,1.481,100.0,0.4861,0.6179,0.9318734793187348,0.9409422694094228,33.08,1896.0,False,回撤比值1.43(平滑12%)(-12%),0.8557,标准,2026-08-07,,A股,
007277,恒生前海消费升级混合,混合型-偏股,全量-主池,60.2,0.2843531273198824,Hold 黄灯,0.0,0.8222,True,True,0.0,13.3,0.452,1.152,100.0,0.5258,0.5638,0.9444813094448132,0.924574209245742,0.42,1769.0,False,,0.8557,标准,2026-08-07,,A股,
015229,华夏低碳经济一年持有混合A,混合型-偏股,全量-主池,60.2,0.4171313464976219,Hold 黄灯,0.0,0.8241,True,True,0.0,2.6,0.355,1.49,100.0,0.3937,0.6932,0.8898473788984738,0.9565361645653616,1.53,3283.0,False,回撤比值1.59(平滑20%)(-20%),0.8557,标准,2026-08-07,,A股,
001487,宝盈优势产业混合A,混合型-灵活,全量-主池,60.2,0.1632948108163232,Hold 黄灯,0.0,0.8102,True,True,0.0,59.6,0.452,0.682,100.0,0.2766,0.2412,0.8244857332448573,0.7615571776155717,2.65,1977.0,False,,0.8557,标准,2026-08-07,,A股,
161631,融通人工智能指数(LOF)A,指数型-股票,全量-主池,60.2,0.2054783969080974,Hold 黄灯,0.0,0.8128,False,False,0.0,49.9,0.806,1.286,100.0,0.3596,0.3681,0.8729263437292635,0.8482636584826366,9.79,4304.0,True,回撤比值1.32(平滑6%)(-6%),0.8557,标准,2026-08-07,,A股,
001759,嘉实成长增强混合,混合型-灵活,全量-主池,60.2,0.3262942405657871,Hold 黄灯,0.0,0.8251,True,True,0.0,3.1,0.355,1.271,100.0,0.6784,0.9709,0.9796505197965052,0.9907100199071002,7.12,2197.0,False,回撤比值1.23(平滑1%)(-1%),0.8557,标准,2026-08-07,,A股,
011344,景顺长城融景一年持有混合A,混合型-偏股,全量-主池,60.2,0.2143172300559918,Hold 黄灯,0.0,0.8136,True,True,0.0,38.7,0.258,0.868,100.0,0.2213,0.2474,0.787657597876576,0.7666445476664455,4.4,3874.0,False,,0.8557,标准,2026-08-07,,A股,
004183,富国产业升级混合A,混合型-偏股,全量-主池,60.2,0.2157748403154124,Hold 黄灯,0.0,0.817,False,False,0.0,37.9,0.419,0.915,100.0,0.4281,0.4373,0.9066578190665782,0.8829904888299049,0.85,5346.0,False,,0.8557,标准,2026-08-07,,A股,
011828,平安睿享成长混合A,混合型-偏股,全量-主池,60.1,0.2441019274791945,Hold 黄灯,0.0,0.8253,True,True,0.0,33.4,0.516,1.037,100.0,0.3977,0.4968,0.8922804689228047,0.9046671090466712,2.36,3641.0,False,回撤比值1.32(平滑6%)(-6%),0.8557,标准,2026-08-07,,A股,
009893,大摩优悦安和混合A,混合型-偏股,全量-主池,60.1,0.3444424889028475,Hold 黄灯,0.0,0.7192,True,True,0.0,1.8,0.226,1.193,100.0,0.159,0.1992,0.7297058172970582,0.7245078522450785,0.25,1982.0,False,回撤比值1.32(平滑6%)(-6%),0.8557,标准,2026-08-07,,A股,
011021,汇添富互联网核心资产六个月持有混合A,混合型-偏股,全量-主池,60.1,0.1722486363184601,Hold 黄灯,0.0,0.8129,False,False,0.0,56.4,0.677,1.044,100.0,0.3429,0.4285,0.8647423136474232,0.8793408537934085,16.56,2033.0,False,,0.8557,标准,2026-08-07,,A股,
001267,宏利蓝筹混合,混合型-偏股,全量-主池,60.1,0.2106646641413479,Hold 黄灯,0.0,0.8205,False,False,0.0,38.9,0.581,1.123,100.0,0.5005,0.6105,0.9362972793629728,0.9385091793850918,0.75,1341.0,False,,0.8557,标准,2026-08-07,,A股,
001224,中邮新思路灵活配置混合A,混合型-灵活,全量-主池,60.0,0.293443974088571,Hold 黄灯,0.0,0.8211,True,True,0.0,26.9,0.387,0.963,100.0,0.4343,0.4872,0.9097544790975448,0.9002433090024331,12.07,1555.0,False,回撤比值1.55(平滑17%)(-17%),0.8557,标准,2026-08-07,,A股,
013078,方正富邦策略轮动混合A,混合型-偏股,全量-主池,60.0,0.1934196861947132,Hold 黄灯,0.0,0.8202,True,True,0.0,49.8,0.323,0.717,100.0,0.3062,0.2851,0.8425127184251272,0.7959522229595223,1.36,5840.0,False,回撤比值1.26(平滑3%)(-3%),0.8557,标准,2026-08-07,,A股,
017723,银华心质混合A,混合型-偏股,全量-主池,60.0,0.409806453822207,Hold 黄灯,0.0,0.8159,True,True,0.0,4.3,0.387,1.388,100.0,0.393,0.4826,0.88940499889405,0.8993585489935855,1.72,2831.0,False,回撤比值1.65(平滑23%)(-23%),0.8557,标准,2026-08-07,,A股,
012098,华夏成长机会一年持有混合,混合型-偏股,全量-主池,60.0,0.4030482238469882,Hold 黄灯,0.0,0.8246,True,True,0.0,2.2,0.226,1.176,100.0,0.3842,0.6123,0.8854235788542358,0.9389515593895156,7.22,3283.0,False,回撤比值1.57(平滑18%)(-18%),0.8557,标准,2026-08-07,,A股,
013247,交银瑞卓三年持有期混合,混合型-偏股,全量-主池,60.0,0.0989578159532774,Hold 黄灯,20.0,0.8181,False,False,20.0,60.5,0.452,0.532,100.0,0.2125,0.2678,0.7793629727936298,0.7836761778367618,5.63,3237.0,False,,0.8557,标准,2026-08-07,,A股,
008633,万家科技创新混合A,混合型-偏股,全量-主池,60.0,0.4113733378465646,Hold 黄灯,0.0,0.8195,True,True,0.0,16.0,0.484,1.348,100.0,0.5388,0.6461,0.9484627294846272,0.948905109489051,2.69,1122.0,False,回撤比值1.85(平滑32%)(-32%),0.8557,标准,2026-08-07,,A股,
001216,易方达新收益混合A,混合型-灵活,全量-主池,60.0,0.1905005665411748,Hold 黄灯,0.0,0.8203,False,False,0.0,48.9,0.29,0.726,100.0,0.4316,0.5661,0.9078743640787436,0.9252377792523778,24.03,4610.0,False,回撤比值1.22(平滑1%)(-1%),0.8557,标准,2026-08-07,,A股,
110013,易方达科翔混合,混合型-偏股,全量-主池,60.0,0.2203980850487974,Hold 黄灯,0.0,0.8172,True,True,0.0,35.0,0.581,1.404,100.0,0.2553,0.3155,0.8108825481088254,0.818624198186242,52.54,5061.0,False,,0.8557,标准,2026-08-07,,A股,
001039,嘉实先进制造股票,股票型,全量-主池,60.0,0.3248297834725203,Hold 黄灯,0.0,0.8153,True,True,0.0,4.2,0.355,1.187,100.0,0.3574,0.538,0.8719309887193099,0.9186020791860208,10.48,1898.0,False,回撤比值1.27(平滑4%)(-4%),0.8557,标准,2026-08-07,,A股,
012130,景顺长城先进智造混合A,混合型-偏股,全量-主池,60.0,0.2458025875969649,Hold 黄灯,0.0,0.8267,True,True,0.0,34.0,0.548,1.101,100.0,0.4042,0.4992,0.8955983189559832,0.9057730590577306,12.16,5392.0,False,回撤比值1.35(平滑7%)(-7%),0.8557,标准,2026-08-07,,A股,
006113,汇添富创新医药混合A,混合型-偏股,全量-主池,60.0,0.2789664140104996,Hold 黄灯,36.1,0.6377,True,True,0.0,20.8,0.323,0.983,47.9,0.0756,0.0169,0.6265206812652068,0.393718203937182,89.62,1961.0,False,回撤比值1.41(平滑11%)(-11%),0.8557,标准,2026-08-07,,A股,
501099,平安新兴产业混合(LOF),混合型-偏股,全量-主池,60.0,0.2365956780933922,Hold 黄灯,0.0,0.8211,False,False,0.0,45.4,0.613,1.097,100.0,0.4992,0.5145,0.935854899358549,0.91152399911524,2.08,2047.0,False,回撤比值1.47(平滑14%)(-14%),0.8557,标准,2026-08-07,,A股,
012466,嘉实策略精选混合A,混合型-偏股,全量-主池,60.0,0.3640501494122993,Hold 黄灯,0.0,0.8236,True,True,0.0,2.4,0.226,1.17,100.0,0.6798,0.9025,0.980203494802035,0.9876133598761336,6.61,2197.0,False,回撤比值1.44(平滑12%)(-12%),0.8557,标准,2026-08-07,,A股,
240017,华宝新兴产业混合,混合型-偏股,全量-主池,60.0,0.2060200267045946,Hold 黄灯,0.0,0.8107,True,True,0.0,40.2,0.613,1.322,100.0,0.2827,0.2834,0.827582393275824,0.7938509179385091,4.87,1697.0,False,,0.8557,标准,2026-08-07,,A股,
017244,南方前瞻动力混合A,混合型-偏股,全量-主池,60.0,0.2153131358919955,Hold 黄灯,0.0,0.8158,True,True,0.0,41.3,0.516,0.983,100.0,0.2763,0.3549,0.8241539482415395,0.8405220084052201,2.38,3354.0,False,回撤比值1.28(平滑4%)(-4%),0.8557,标准,2026-08-07,,A股,
012186,招商品质成长混合A,混合型-偏股,全量-主池,60.0,0.2518874788639283,Hold 黄灯,0.0,0.7356,True,True,0.0,47.6,0.387,0.819,83.3,0.1202,0.0992,0.6914399469143995,0.5790754257907542,6.04,4207.0,False,回撤比值1.42(平滑11%)(-11%),0.8557,标准,2026-08-07,,A股,
165313,建信优势动力混合(LOF),混合型-偏股,全量-主池,60.0,0.2978628111431795,Hold 黄灯,0.0,0.8275,True,True,0.0,13.9,0.452,1.136,100.0,0.3213,0.4433,0.8529086485290864,0.8845388188453882,6.69,2013.0,False,回撤比值1.32(平滑6%)(-6%),0.8557,标准,2026-08-07,,A股,
013250,红土创新智能制造混合型发起式A,混合型-偏股,全量-主池,60.0,0.3334178442661908,Hold 黄灯,0.0,0.8207,False,False,0.0,29.5,0.548,1.246,100.0,0.54,0.8944,0.949126299491263,0.986728599867286,0.97,4096.0,False,回撤比值1.79(平滑29%)(-29%),0.8557,标准,2026-08-07,,A股,
000061,华夏盛世混合,混合型-偏股,全量-主池,60.0,0.2061616961921545,Hold 黄灯,0.0,0.8157,True,True,0.0,40.0,0.613,1.629,100.0,0.2831,0.3558,0.8281353682813537,0.8414067684140677,13.85,1269.0,False,,0.8557,标准,2026-08-07,,A股,
002563,泓德泓汇混合,混合型-灵活,全量-主池,59.9,0.2384232873582854,Hold 黄灯,0.0,0.8202,True,True,0.0,30.2,0.452,0.981,100.0,0.2926,0.382,0.8330015483300155,0.856226498562265,3.32,2928.0,False,回撤比值1.24(平滑2%)(-2%),0.8557,标准,2026-08-07,,A股,
519091,新华泛资源优势混合,混合型-灵活,全量-主池,59.9,0.3209710183053906,Hold 黄灯,0.0,0.8248,True,True,0.0,1.4,0.226,1.214,100.0,0.4617,0.6537,0.920150409201504,0.9500110595001106,7.6,3213.0,False,,0.8557,标准,2026-08-07,,A股,
007815,嘉实新兴科技100ETF联接A,指数型-股票,全量-主池,59.9,0.2425278581293309,Hold 黄灯,0.0,0.8107,True,True,0.0,26.3,0.452,1.005,100.0,0.2973,0.3009,0.8349922583499226,0.8073435080734351,0.82,939.0,True,,0.8557,标准,2026-08-07,,A股,
001534,华宝万物互联混合A,混合型-灵活,全量-主池,59.9,0.382309026801608,Hold 黄灯,0.0,0.8199,True,True,0.0,29.2,0.548,1.286,100.0,0.4354,0.3889,0.9103074541030746,0.860539703605397,1.37,1680.0,False,回撤比值1.98(平滑39%)(-39%),0.8557,标准,2026-08-07,,A股,
000945,华夏医疗健康混合A,混合型-灵活,全量-主池,59.9,0.3119391675152695,Hold 黄灯,0.0,0.7176,True,True,0.0,4.7,0.387,1.275,100.0,0.1878,0.1526,0.7575757575757576,0.6673302366733024,7.34,2187.0,False,,0.8557,标准,2026-08-07,,A股,
009008,平安科技创新混合A,混合型-偏股,全量-主池,59.9,0.2236109200226715,Hold 黄灯,0.0,0.8213,False,False,0.0,49.6,0.613,1.051,100.0,0.4624,0.4899,0.920592789205928,0.9009068790090689,5.56,2047.0,False,回撤比值1.47(平滑13%)(-13%),0.8557,标准,2026-08-07,,A股,
002135,广发鑫源混合A,混合型-灵活,全量-主池,59.9,0.2110234275616625,Hold 黄灯,0.0,0.826,True,True,0.0,50.1,0.226,0.578,100.0,0.1833,0.2067,0.7540367175403672,0.7320283123202831,0.37,3808.0,False,回撤比值1.41(平滑10%)(-10%),0.8557,标准,2026-08-07,,A股,
012198,国金核心资产一年持有A,混合型-偏股,全量-主池,59.9,0.1743570910440306,Hold 黄灯,0.0,0.8153,True,True,0.0,54.1,0.677,1.066,100.0,0.1906,0.2816,0.7606724176067242,0.7929661579296616,0.42,2077.0,False,,0.8557,标准,2026-08-07,,A股,
501201,红土创新科技创新股票(LOF)A,股票型,全量-主池,59.9,0.3831792609059699,Hold 黄灯,0.0,0.8212,False,False,0.0,35.6,0.581,1.253,100.0,0.5826,0.9643,0.957973899579739,0.9900464499004644,2.81,4096.0,False,回撤比值2.05(平滑43%)(-43%),0.8557,标准,2026-08-07,,A股,
015035,银华核心动力精选混合A,混合型-偏股,全量-主池,59.8,0.3540088856621096,Hold 黄灯,0.0,0.8183,True,True,0.0,12.8,0.452,1.169,100.0,0.3032,0.3514,0.8400796284007963,0.8386418933864189,0.73,2431.0,False,回撤比值1.66(平滑23%)(-23%),0.8557,标准,2026-08-07,,A股,
016623,银华卓信成长精选混合A,混合型-偏股,全量-主池,59.8,0.2364837802580033,Hold 黄灯,0.0,0.8193,False,False,0.0,34.0,0.548,1.1,100.0,0.5533,0.6637,0.9523335545233356,0.951559389515594,0.7,3915.0,False,回撤比值1.30(平滑5%)(-5%),0.8557,标准,2026-08-07,,A股,
012221,瑞达行业轮动混合A,混合型-偏股,全量-主池,59.8,0.2363484252847678,Hold 黄灯,0.0,0.816,True,True,0.0,56.5,0.419,0.606,100.0,0.3004,0.3249,0.8380889183808892,0.8243751382437514,0.79,816.0,False,经理任期2年(归因平滑8%)(-8%),0.8557,标准,2026-08-07,,A股,
010898,银河产业动力混合A,混合型-偏股,全量-主池,59.8,0.2292200666350259,Hold 黄灯,0.0,0.813,True,True,0.0,35.5,0.452,0.951,100.0,0.3033,0.348,0.8404114134041142,0.836319398363194,3.09,2664.0,False,回撤比值1.29(平滑4%)(-4%),0.8557,标准,2026-08-07,,A股,
010967,博道嘉丰混合A,混合型-偏股,全量-主池,59.8,0.2627955167929685,Hold 黄灯,0.0,0.8146,True,True,0.0,19.5,0.419,1.025,100.0,0.233,0.3635,0.7947356779473568,0.8460517584605176,6.12,4785.0,False,,0.8557,标准,2026-08-07,,A股,
008585,华夏人工智能ETF联接A,指数型-股票,全量-主池,59.8,0.1940076508789245,Hold 黄灯,0.0,0.8127,False,False,0.0,53.7,0.806,1.117,100.0,0.3516,0.3575,0.8677283786772838,0.8420703384207033,28.12,3161.0,True,回撤比值1.34(平滑7%)(-7%),0.8557,标准,2026-08-07,,A股,
015915,永赢医药创新智选混合发起A,混合型-偏股,全量-主池,59.8,0.2777443439587227,Hold 黄灯,33.2,0.6671,True,True,0.0,58.5,0.452,0.732,51.8,0.0743,0.0308,0.6253041362530414,0.4266755142667551,9.15,777.0,False,经理任期2年(归因平滑9%)(-9%); 回撤比值1.44(平滑12%)(-12%),0.8557,标准,2026-08-07,,A股,
011599,国联安匠心科技1个月滚动持有混合,混合型-偏股,全量-主池,59.8,0.3846505328898848,Hold 黄灯,0.0,0.8352,True,True,0.0,2.2,0.323,1.247,100.0,1.0132,1.2036,0.997788099977881,0.9973457199734572,1.42,4556.0,False,回撤比值1.54(平滑17%)(-17%),0.8557,标准,2026-08-07,,A股,
002300,长盛医疗量化股票A,股票型,全量-主池,59.8,0.1968967691814746,Hold 黄灯,0.0,0.7478,True,True,0.0,52.5,0.419,0.785,87.3,0.1605,0.0836,0.7314753373147533,0.551094890510949,1.02,1477.0,False,,0.8557,标准,2026-08-07,,A股,
004476,景顺长城沪港深领先科技股票A,股票型,全量-主池,59.8,0.2545781754333764,Hold 黄灯,0.0,0.8141,True,True,0.0,21.9,0.323,0.976,100.0,0.2958,0.3296,0.8345498783454988,0.8272506082725061,3.38,3874.0,False,,0.8557,标准,2026-08-07,,A股,
017483,财通资管数字经济混合发起式A,混合型-偏股,全量-主池,59.8,0.2029307094527701,Hold 黄灯,0.0,0.8285,False,False,0.0,55.4,0.742,1.079,100.0,0.3848,0.5437,0.8860871488608715,0.9210351692103516,7.1,2315.0,False,回撤比值1.44(平滑12%)(-12%),0.8557,标准,2026-08-07,,A股,
501081,中欧科创主题混合(LOF)A,混合型-偏股,全量-主池,59.8,0.155873513848669,Hold 黄灯,0.0,0.8153,True,True,0.0,60.3,0.645,0.998,100.0,0.2403,0.2577,0.8023667330236673,0.7758239327582394,14.07,2366.0,False,回撤比值1.21(平滑1%)(-1%),0.8557,标准,2026-08-07,,A股,
009800,长盛制造精选混合A,混合型-偏股,全量-主池,59.8,0.1959098032502124,Hold 黄灯,0.0,0.8144,True,True,0.0,44.2,0.484,0.931,100.0,0.183,0.2247,0.7535943375359434,0.745631497456315,1.74,3725.0,False,,0.8557,标准,2026-08-07,,A股,
004674,富国新机遇灵活配置混合A,混合型-灵活,全量-主池,59.8,0.1674596036599126,Hold 黄灯,0.0,0.8192,False,False,0.0,56.5,0.452,0.781,100.0,0.3654,0.4077,0.8763547887635479,0.8679495686794957,22.85,2631.0,False,,0.8557,标准,2026-08-07,,A股,
481015,工银主题策略混合A,混合型-偏股,全量-主池,59.8,0.3294123971415895,Hold 黄灯,0.0,0.8322,False,False,0.0,10.7,0.452,1.573,100.0,1.0787,1.3112,0.9995576199955762,0.9991152399911524,38.02,3601.0,False,回撤比值1.48(平滑14%)(-14%),0.8557,标准,2026-08-07,,A股,
001184,易方达新常态混合A,混合型-灵活,全量-主池,59.8,0.3763643154280226,Hold 黄灯,0.0,0.8188,True,True,0.0,29.0,0.548,1.352,100.0,0.777,0.9933,0.9898252598982528,0.991373589913736,110.79,720.0,False,经理任期1年(归因平滑10%)(-10%),0.8557,标准,2026-08-07,,A股,
