date,equity,n_pos,drawdown
2020-02-28,123831.07103002048,10,-0.055632274857102315
2020-03-02,127048.90969341995,10,-0.03109220625271536
2020-03-03,128588.82450135569,10,-0.019348418268102185
2020-03-04,128684.84162211967,10,-0.018616166910212617
2020-03-05,130339.7104965579,10,-0.005995709529333149
2020-03-06,129629.3954580999,10,-0.011412755440538769
2020-03-09,125799.06377691304,10,-0.040623853965466084
2020-03-10,127988.79992148456,10,-0.023924360661310984
2020-03-11,126624.61659933833,10,-0.03432797495534212
2020-03-12,124363.69339594519,10,-0.05157035915303321
2020-03-13,123581.19372766264,10,-0.05753790369185019
2020-03-16,118532.38886478575,10,-0.0960413933522889
2020-03-17,118400.93723660326,10,-0.09704387741416809
2020-03-18,117079.37010715013,10,-0.10712248961774606
2020-03-19,116884.72365387745,10,-0.10860691373485387
2020-03-20,118732.80212596292,10,-0.09451299006891212
2020-03-23,115103.94832378146,10,-0.1221875662599834
2020-03-24,117533.01507618575,10,-0.10366287593705004
2020-03-25,120344.8084929825,10,-0.08221941323819015
2020-03-26,120507.78128964914,10,-0.08097654060559423
2020-03-27,120220.88990607932,10,-0.08316444838198134
2020-03-30,118201.89100906279,10,-0.09856185534601614
2020-03-31,118819.02171492195,10,-0.09385545721862887
2020-04-01,117909.8156002797,10,-0.10078929783737434
2020-04-02,119861.69320711392,10,-0.08590377516530989
2020-04-03,119661.87436459465,10,-0.0874276452585021
2020-04-07,122651.46041871444,10,-0.06462828999520476
2020-04-08,122411.3413799009,10,-0.06645949979224253
2020-04-09,124629.1292439284,10,-0.04954607683159129
2020-04-10,122576.86526872715,10,-0.06519717187205709
2020-04-13,122059.26918847594,10,-0.06914449324127325
2020-04-14,124328.08521216326,10,-0.05184191635781943
2020-04-15,123774.11316603045,10,-0.05606665023638191
2020-04-16,124460.05931162775,10,-0.05083544779502358
2020-04-17,124317.95829026739,10,-0.05191914687931909
2020-04-20,125748.8583589097,10,-0.04100673344793604
2020-04-21,125044.1432127584,10,-0.0463810731343246
2020-04-22,126219.58725535635,10,-0.03741683332514223
2020-04-23,125798.84001158646,10,-0.04062556045763055
2020-04-24,124202.85169552603,10,-0.052796979495323026
2020-04-27,124886.99472365461,10,-0.047579528093408374
2020-04-28,125286.71712633516,10,-0.044531141828409004
2020-04-29,124812.52185057825,10,-0.04814747745496184
