code,name,ftype,region,channel,S_total,rating,F_value,val_pct,trend_ok,trend_ma20,bonus,F_alpha,ir_winrate,down_capture,F_momentum,mom_4m1m,mom_7m1m,rank4,rank7,scale,tenure_days,is_passive,penalty_str,water,weights_mode,last_date,rbsa,error
016452,南方纳斯达克100指数发起(QDII)A,指数型-海外股票,海外,全量-主池,80.0,Buy 浅绿,,0.7344,True,True,0.0,71.8,0.516,0.59,98.7,0.19,0.1119,0.7606406318560772,0.5987275120666959,62.1,1960.0,True,回撤比值1.32(平滑6%)(-6%),0.8557,标准,2026-08-06,"{""纳斯达克100"": 0.525, ""标普500"": 0.255, ""恒生指数"": 0.058, ""恒生科技"": 0.162}",
001801,汇添富达欣混合A,混合型-灵活,A股,全量-主池,78.3,Buy 浅绿,32.0,0.6794,True,True,0.0,78.8,0.548,0.242,100.0,0.2018,0.1396,0.7711715664765247,0.6432645897323388,8.32,1961.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.068, ""沪深300"": 0.053, ""中证500"": 0.067, ""中证1000"": 0.055, ""创业板50"": 0.047, ""上证红利"": 0.044, ""全指材料"": 0.072, ""全指工业"": 0.052, ""全指消费"": 0.099, ""全指医药"": 0.225, ""全指金融"": 0.055, ""全指信息"": 0.041, ""纳斯达克100"": 0.003, ""标普500"": 0.006, ""恒生指数"": 0.038, ""恒生科技"": 0.074}",
519770,交银优择回报灵活配置混合A,混合型-灵活,A股,全量-主池,77.3,Buy 浅绿,0.0,0.8207,True,True,0.0,93.6,0.645,0.165,100.0,0.7003,0.8372,0.9820096533567354,0.9795963141728828,44.16,2776.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.046, ""沪深300"": 0.079, ""中证500"": 0.115, ""中证1000"": 0.109, ""创业板50"": 0.185, ""上证红利"": 0.0, ""全指材料"": 0.078, ""全指工业"": 0.068, ""全指消费"": 0.0, ""全指医药"": 0.002, ""全指金融"": 0.0, ""全指信息"": 0.225, ""纳斯达克100"": 0.041, ""标普500"": 0.017, ""恒生指数"": 0.001, ""恒生科技"": 0.034}",
013107,华夏先进制造龙头混合A,混合型-偏股,A股,全量-主池,77.2,Buy 浅绿,0.0,0.8215,True,True,0.0,93.7,0.677,0.74,100.0,0.9349,1.0515,0.9949539271610356,0.9938569548047389,5.32,1725.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.052, ""沪深300"": 0.08, ""中证500"": 0.115, ""中证1000"": 0.104, ""创业板50"": 0.177, ""上证红利"": 0.0, ""全指材料"": 0.072, ""全指工业"": 0.068, ""全指消费"": 0.0, ""全指医药"": 0.006, ""全指金融"": 0.0, ""全指信息"": 0.229, ""纳斯达克100"": 0.043, ""标普500"": 0.018, ""恒生指数"": 0.0, ""恒生科技"": 0.035}",
012752,建信纳斯达克100指数(QDII)C人民币,指数型-海外股票,海外,全量-主池,76.8,Buy 浅绿,,0.7392,False,False,0.0,94.3,0.677,0.717,85.7,0.1207,0.112,0.6913119789381308,0.5989469065379552,,,True,回撤比值1.36(平滑8%)(-8%),0.8557,标准,2026-08-03,"{""纳斯达克100"": 0.515, ""标普500"": 0.253, ""恒生指数"": 0.066, ""恒生科技"": 0.165}",
001417,汇添富医疗服务灵活配置混合A,混合型-灵活,A股,全量-主池,76.2,Buy 浅绿,32.0,0.6798,True,True,0.0,68.7,0.548,0.853,100.0,0.1945,0.1311,0.7642606406318561,0.6301009214567793,22.35,1961.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.067, ""沪深300"": 0.053, ""中证500"": 0.067, ""中证1000"": 0.055, ""创业板50"": 0.047, ""上证红利"": 0.044, ""全指材料"": 0.073, ""全指工业"": 0.052, ""全指消费"": 0.099, ""全指医药"": 0.225, ""全指金融"": 0.055, ""全指信息"": 0.041, ""纳斯达克100"": 0.003, ""标普500"": 0.007, ""恒生指数"": 0.038, ""恒生科技"": 0.074}",
009707,工银新兴制造混合A,混合型-偏股,A股,全量-主池,75.1,Buy 浅绿,0.0,0.83,False,False,0.0,99.3,0.839,0.609,100.0,0.8371,1.0186,0.9916630100921456,0.9916630100921456,77.7,1617.0,False,回撤比值1.22(平滑1%)(-1%),0.8557,标准,2026-08-07,"{""上证50"": 0.055, ""沪深300"": 0.075, ""中证500"": 0.124, ""中证1000"": 0.109, ""创业板50"": 0.167, ""上证红利"": 0.0, ""全指材料"": 0.057, ""全指工业"": 0.062, ""全指消费"": 0.0, ""全指医药"": 0.008, ""全指金融"": 0.0, ""全指信息"": 0.259, ""纳斯达克100"": 0.04, ""标普500"": 0.015, ""恒生指数"": 0.0, ""恒生科技"": 0.029}",
001856,易方达环保主题混合A,混合型-灵活,A股,全量-主池,74.8,Buy 浅绿,0.0,0.8194,True,True,0.0,84.3,0.613,0.805,100.0,0.3966,0.6376,0.8913997367266345,0.9449319877139096,85.97,3145.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.044, ""沪深300"": 0.077, ""中证500"": 0.118, ""中证1000"": 0.115, ""创业板50"": 0.174, ""上证红利"": 0.0, ""全指材料"": 0.091, ""全指工业"": 0.077, ""全指消费"": 0.0, ""全指医药"": 0.011, ""全指金融"": 0.0, ""全指信息"": 0.21, ""纳斯达克100"": 0.036, ""标普500"": 0.015, ""恒生指数"": 0.0, ""恒生科技"": 0.032}",
011822,易方达产业升级混合A,混合型-偏股,A股,全量-主池,74.7,Buy 浅绿,0.0,0.8193,True,True,0.0,90.8,0.645,0.753,100.0,0.4036,0.5563,0.8943615620886354,0.9225537516454585,40.05,3145.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.045, ""沪深300"": 0.077, ""中证500"": 0.117, ""中证1000"": 0.113, ""创业板50"": 0.174, ""上证红利"": 0.0, ""全指材料"": 0.089, ""全指工业"": 0.075, ""全指消费"": 0.0, ""全指医药"": 0.01, ""全指金融"": 0.0, ""全指信息"": 0.211, ""纳斯达克100"": 0.037, ""标普500"": 0.016, ""恒生指数"": 0.001, ""恒生科技"": 0.035}",
011300,易方达智造优势混合A,混合型-偏股,A股,全量-主池,74.6,Buy 浅绿,0.0,0.8192,True,True,0.0,88.0,0.645,0.805,100.0,0.394,0.5494,0.8898639754278193,0.9210179903466432,36.74,3145.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.045, ""沪深300"": 0.077, ""中证500"": 0.117, ""中证1000"": 0.113, ""创业板50"": 0.173, ""上证红利"": 0.0, ""全指材料"": 0.088, ""全指工业"": 0.075, ""全指消费"": 0.0, ""全指医药"": 0.011, ""全指金融"": 0.0, ""全指信息"": 0.212, ""纳斯达克100"": 0.037, ""标普500"": 0.016, ""恒生指数"": 0.001, ""恒生科技"": 0.035}",
009049,易方达高端制造混合发起式A,混合型-偏股,A股,全量-主池,74.4,Buy 浅绿,0.0,0.8194,True,True,0.0,88.6,0.645,0.796,100.0,0.3981,0.5704,0.8918385256691531,0.926283457656867,98.86,3145.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.045, ""沪深300"": 0.077, ""中证500"": 0.117, ""中证1000"": 0.113, ""创业板50"": 0.173, ""上证红利"": 0.0, ""全指材料"": 0.089, ""全指工业"": 0.075, ""全指消费"": 0.0, ""全指医药"": 0.011, ""全指金融"": 0.0, ""全指信息"": 0.212, ""纳斯达克100"": 0.037, ""标普500"": 0.016, ""恒生指数"": 0.001, ""恒生科技"": 0.035}",
017102,大摩数字经济混合A,混合型-偏股,A股,全量-主池,74.1,Buy 浅绿,0.0,0.8163,True,True,0.0,90.1,0.903,0.851,100.0,0.5917,0.7519,0.9591926283457657,0.9653356735410268,134.71,2666.0,False,回撤比值1.41(平滑10%)(-10%),0.8557,标准,2026-08-07,"{""上证50"": 0.041, ""沪深300"": 0.078, ""中证500"": 0.115, ""中证1000"": 0.113, ""创业板50"": 0.187, ""上证红利"": 0.0, ""全指材料"": 0.08, ""全指工业"": 0.071, ""全指消费"": 0.0, ""全指医药"": 0.007, ""全指金融"": 0.0, ""全指信息"": 0.216, ""纳斯达克100"": 0.038, ""标普500"": 0.016, ""恒生指数"": 0.002, ""恒生科技"": 0.035}",
001411,诺安创新驱动混合A,混合型-灵活,A股,全量-主池,74.0,Buy 浅绿,0.0,0.8289,True,True,0.0,82.0,0.581,0.757,100.0,0.9529,1.2385,0.9956121105748135,0.998025449758666,3.64,1175.0,False,回撤比值1.38(平滑9%)(-9%),0.8557,标准,2026-08-07,"{""上证50"": 0.048, ""沪深300"": 0.074, ""中证500"": 0.12, ""中证1000"": 0.113, ""创业板50"": 0.162, ""上证红利"": 0.0, ""全指材料"": 0.069, ""全指工业"": 0.07, ""全指消费"": 0.0, ""全指医药"": 0.004, ""全指金融"": 0.0, ""全指信息"": 0.245, ""纳斯达克100"": 0.04, ""标普500"": 0.018, ""恒生指数"": 0.0, ""恒生科技"": 0.037}",
018000,鹏华芯片产业混合发起式A,混合型-偏股,A股,全量-主池,73.9,🌱观察仓,0.0,0.8233,True,True,0.0,90.2,0.793,0.845,100.0,0.5284,0.7304,0.9456998683633172,0.9616059675296182,2.74,1820.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.055, ""沪深300"": 0.077, ""中证500"": 0.12, ""中证1000"": 0.108, ""创业板50"": 0.167, ""上证红利"": 0.0, ""全指材料"": 0.063, ""全指工业"": 0.067, ""全指消费"": 0.0, ""全指医药"": 0.016, ""全指金融"": 0.0, ""全指信息"": 0.24, ""纳斯达克100"": 0.038, ""标普500"": 0.015, ""恒生指数"": 0.0, ""恒生科技"": 0.033}",
010418,财通景气行业混合A,混合型-偏股,A股,全量-主池,73.7,Buy 浅绿,0.0,0.8218,True,True,0.0,93.7,0.71,0.778,100.0,0.557,0.638,0.951952610794208,0.9453707766564282,6.14,2018.0,False,回撤比值1.49(平滑14%)(-14%),0.8557,标准,2026-08-07,"{""上证50"": 0.037, ""沪深300"": 0.076, ""中证500"": 0.121, ""中证1000"": 0.123, ""创业板50"": 0.185, ""上证红利"": 0.0, ""全指材料"": 0.086, ""全指工业"": 0.073, ""全指消费"": 0.0, ""全指医药"": 0.003, ""全指金融"": 0.0, ""全指信息"": 0.222, ""纳斯达克100"": 0.033, ""标普500"": 0.013, ""恒生指数"": 0.0, ""恒生科技"": 0.027}",
002281,建信裕利灵活配置混合,混合型-灵活,A股,全量-主池,73.6,Buy 浅绿,0.0,0.8269,True,True,0.0,85.8,0.677,0.855,100.0,0.3738,0.5776,0.8802106186924089,0.9290258885476086,2.06,2013.0,False,回撤比值1.31(平滑6%)(-6%),0.8557,标准,2026-08-07,"{""上证50"": 0.047, ""沪深300"": 0.075, ""中证500"": 0.122, ""中证1000"": 0.116, ""创业板50"": 0.173, ""上证红利"": 0.0, ""全指材料"": 0.072, ""全指工业"": 0.068, ""全指消费"": 0.0, ""全指医药"": 0.003, ""全指金融"": 0.0, ""全指信息"": 0.24, ""纳斯达克100"": 0.037, ""标普500"": 0.015, ""恒生指数"": 0.0, ""恒生科技"": 0.031}",
002095,博时新收益A,混合型-灵活,A股,全量-主池,73.6,Buy 浅绿,0.0,0.8253,True,True,0.0,98.2,0.742,0.61,100.0,0.292,0.4088,0.8323826239578762,0.8684730144800351,3.21,8023.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.048, ""沪深300"": 0.071, ""中证500"": 0.121, ""中证1000"": 0.115, ""创业板50"": 0.154, ""上证红利"": 0.0, ""全指材料"": 0.086, ""全指工业"": 0.07, ""全指消费"": 0.0, ""全指医药"": 0.013, ""全指金融"": 0.0, ""全指信息"": 0.225, ""纳斯达克100"": 0.036, ""标普500"": 0.017, ""恒生指数"": 0.002, ""恒生科技"": 0.042}",
017960,招商趋势领航混合A,混合型-偏股,A股,全量-主池,73.6,Buy 浅绿,0.0,0.8158,True,True,0.0,93.6,0.645,0.392,100.0,0.3392,0.3706,0.8617814831066257,0.8492759982448442,2.33,2931.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.055, ""沪深300"": 0.077, ""中证500"": 0.11, ""中证1000"": 0.1, ""创业板50"": 0.161, ""上证红利"": 0.0, ""全指材料"": 0.078, ""全指工业"": 0.069, ""全指消费"": 0.0, ""全指医药"": 0.022, ""全指金融"": 0.0, ""全指信息"": 0.212, ""纳斯达克100"": 0.044, ""标普500"": 0.019, ""恒生指数"": 0.007, ""恒生科技"": 0.046}",
014611,富国核心科技12个月持有混合A,混合型-偏股,A股,全量-主池,73.4,Buy 浅绿,0.0,0.8173,True,True,0.0,97.2,0.71,0.622,100.0,0.4636,0.5974,0.9204695041684949,0.9352786309784994,4.12,3635.0,False,回撤比值1.33(平滑7%)(-7%),0.8557,标准,2026-08-07,"{""上证50"": 0.045, ""沪深300"": 0.08, ""中证500"": 0.115, ""中证1000"": 0.11, ""创业板50"": 0.187, ""上证红利"": 0.0, ""全指材料"": 0.076, ""全指工业"": 0.069, ""全指消费"": 0.0, ""全指医药"": 0.006, ""全指金融"": 0.0, ""全指信息"": 0.22, ""纳斯达克100"": 0.038, ""标普500"": 0.015, ""恒生指数"": 0.002, ""恒生科技"": 0.037}",
005851,财通新视野灵活配置混合A,混合型-灵活,A股,全量-主池,73.4,Buy 浅绿,0.0,0.8215,True,True,0.0,93.5,0.71,0.782,100.0,0.5488,0.6268,0.9497586660816147,0.9420798595875384,37.35,2018.0,False,回撤比值1.49(平滑14%)(-14%),0.8557,标准,2026-08-07,"{""上证50"": 0.037, ""沪深300"": 0.076, ""中证500"": 0.12, ""中证1000"": 0.122, ""创业板50"": 0.185, ""上证红利"": 0.0, ""全指材料"": 0.086, ""全指工业"": 0.073, ""全指消费"": 0.0, ""全指医药"": 0.003, ""全指金融"": 0.0, ""全指信息"": 0.22, ""纳斯达克100"": 0.034, ""标普500"": 0.014, ""恒生指数"": 0.0, ""恒生科技"": 0.028}",
017828,富国时代精选混合A,混合型-偏股,A股,全量-主池,73.3,Buy 浅绿,0.0,0.817,True,True,0.0,97.7,0.742,0.672,100.0,0.4159,0.5231,0.8999561211057482,0.9135585783238263,8.45,3635.0,False,回撤比值1.32(平滑6%)(-6%),0.8557,标准,2026-08-07,"{""上证50"": 0.045, ""沪深300"": 0.08, ""中证500"": 0.115, ""中证1000"": 0.11, ""创业板50"": 0.186, ""上证红利"": 0.0, ""全指材料"": 0.077, ""全指工业"": 0.07, ""全指消费"": 0.0, ""全指医药"": 0.008, ""全指金融"": 0.0, ""全指信息"": 0.219, ""纳斯达克100"": 0.038, ""标普500"": 0.015, ""恒生指数"": 0.002, ""恒生科技"": 0.036}",
016500,华夏半导体龙头混合发起A,混合型-偏股,A股,全量-主池,73.2,Buy 浅绿,0.0,0.8257,True,True,0.0,76.0,0.742,0.936,100.0,0.8459,1.007,0.9925405879771829,0.9911145239139973,6.27,1725.0,False,回撤比值1.36(平滑8%)(-8%),0.8557,标准,2026-08-07,"{""上证50"": 0.06, ""沪深300"": 0.077, ""中证500"": 0.119, ""中证1000"": 0.103, ""创业板50"": 0.164, ""上证红利"": 0.0, ""全指材料"": 0.061, ""全指工业"": 0.064, ""全指消费"": 0.0, ""全指医药"": 0.014, ""全指金融"": 0.0, ""全指信息"": 0.247, ""纳斯达克100"": 0.043, ""标普500"": 0.017, ""恒生指数"": 0.0, ""恒生科技"": 0.033}",
001898,易方达大健康混合,混合型-灵活,A股,全量-主池,73.2,Buy 浅绿,30.0,0.6995,True,True,0.0,49.8,0.419,0.823,100.0,0.1223,0.1891,0.6939447125932426,0.7134708205353225,4.23,1249.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.072, ""沪深300"": 0.057, ""中证500"": 0.069, ""中证1000"": 0.058, ""创业板50"": 0.056, ""上证红利"": 0.038, ""全指材料"": 0.079, ""全指工业"": 0.059, ""全指消费"": 0.085, ""全指医药"": 0.189, ""全指金融"": 0.041, ""全指信息"": 0.058, ""纳斯达克100"": 0.028, ""标普500"": 0.016, ""恒生指数"": 0.03, ""恒生科技"": 0.065}",
011377,创金合信积极成长股票A,股票型,A股,全量-主池,73.0,Buy 浅绿,0.0,0.8316,False,False,0.0,92.2,0.774,0.823,100.0,0.9404,1.0815,0.9953927161035542,0.9949539271610356,0.94,1988.0,False,回撤比值1.32(平滑6%)(-6%),0.8557,标准,2026-08-07,"{""上证50"": 0.055, ""沪深300"": 0.075, ""中证500"": 0.125, ""中证1000"": 0.111, ""创业板50"": 0.168, ""上证红利"": 0.0, ""全指材料"": 0.057, ""全指工业"": 0.064, ""全指消费"": 0.0, ""全指医药"": 0.006, ""全指金融"": 0.0, ""全指信息"": 0.263, ""纳斯达克100"": 0.037, ""标普500"": 0.015, ""恒生指数"": 0.0, ""恒生科技"": 0.025}",
006533,易方达科融混合,混合型-偏股,A股,全量-主池,73.0,Buy 浅绿,0.0,0.8131,True,True,0.0,98.0,0.839,0.716,100.0,0.4162,0.4243,0.9002852128126371,0.8756033347959632,130.76,2583.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.048, ""沪深300"": 0.08, ""中证500"": 0.112, ""中证1000"": 0.105, ""创业板50"": 0.18, ""上证红利"": 0.0, ""全指材料"": 0.077, ""全指工业"": 0.07, ""全指消费"": 0.0, ""全指医药"": 0.016, ""全指金融"": 0.0, ""全指信息"": 0.209, ""纳斯达克100"": 0.04, ""标普500"": 0.016, ""恒生指数"": 0.004, ""恒生科技"": 0.042}",
539001,建信纳斯达克100指数(QDII)A人民币,指数型-海外股票,海外,全量-主池,72.9,Buy 浅绿,,0.7394,False,False,0.0,78.2,0.71,0.918,86.3,0.1213,0.1128,0.6930671347082054,0.6004826678367705,,,True,回撤比值1.36(平滑8%)(-8%),0.8557,标准,2026-08-03,"{""纳斯达克100"": 0.515, ""标普500"": 0.253, ""恒生指数"": 0.067, ""恒生科技"": 0.165}",
012835,招商景气精选股票A,股票型,A股,全量-主池,72.8,Buy 浅绿,0.0,0.8158,True,True,0.0,96.0,0.677,0.38,100.0,0.3285,0.3697,0.8560772268538833,0.8490566037735849,6.23,2931.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.056, ""沪深300"": 0.077, ""中证500"": 0.111, ""中证1000"": 0.101, ""创业板50"": 0.161, ""上证红利"": 0.0, ""全指材料"": 0.077, ""全指工业"": 0.068, ""全指消费"": 0.0, ""全指医药"": 0.023, ""全指金融"": 0.0, ""全指信息"": 0.212, ""纳斯达克100"": 0.043, ""标普500"": 0.018, ""恒生指数"": 0.007, ""恒生科技"": 0.046}",
014727,易方达成长动力混合A,混合型-偏股,A股,全量-主池,72.8,Buy 浅绿,0.0,0.8129,True,True,0.0,98.2,0.806,0.697,100.0,0.4019,0.4073,0.8935936814392277,0.8672663448881088,37.9,2583.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.049, ""沪深300"": 0.08, ""中证500"": 0.112, ""中证1000"": 0.105, ""创业板50"": 0.18, ""上证红利"": 0.0, ""全指材料"": 0.077, ""全指工业"": 0.071, ""全指消费"": 0.0, ""全指医药"": 0.016, ""全指金融"": 0.0, ""全指信息"": 0.209, ""纳斯达克100"": 0.04, ""标普500"": 0.016, ""恒生指数"": 0.004, ""恒生科技"": 0.042}",
160220,国泰民益混合(LOF)A,混合型-灵活,A股,全量-主池,72.6,Buy 浅绿,0.0,0.8151,True,True,0.0,85.0,0.581,0.324,100.0,0.5469,0.6646,0.9495392716103555,0.9507459412022817,2.5,1527.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.045, ""沪深300"": 0.081, ""中证500"": 0.111, ""中证1000"": 0.111, ""创业板50"": 0.189, ""上证红利"": 0.0, ""全指材料"": 0.085, ""全指工业"": 0.074, ""全指消费"": 0.0, ""全指医药"": 0.007, ""全指金融"": 0.0, ""全指信息"": 0.206, ""纳斯达克100"": 0.04, ""标普500"": 0.017, ""恒生指数"": 0.001, ""恒生科技"": 0.034}",
002770,安信新回报混合A,混合型-灵活,A股,全量-主池,72.6,Buy 浅绿,0.0,0.8249,True,True,0.0,94.3,0.71,0.764,100.0,0.7422,0.7747,0.9866169372531812,0.9708205353225099,5.56,6407.0,False,回撤比值1.53(平滑16%)(-16%),0.8557,标准,2026-08-07,"{""上证50"": 0.042, ""沪深300"": 0.074, ""中证500"": 0.121, ""中证1000"": 0.119, ""创业板50"": 0.174, ""上证红利"": 0.0, ""全指材料"": 0.084, ""全指工业"": 0.072, ""全指消费"": 0.0, ""全指医药"": 0.005, ""全指金融"": 0.0, ""全指信息"": 0.226, ""纳斯达克100"": 0.04, ""标普500"": 0.018, ""恒生指数"": 0.0, ""恒生科技"": 0.025}",
006025,诺安优化配置混合A,混合型-偏股,A股,全量-主池,72.6,Buy 浅绿,0.0,0.8285,False,False,0.0,95.6,0.71,0.729,100.0,0.7068,0.723,0.9826678367705134,0.960728389644581,11.82,1465.0,False,回撤比值1.30(平滑5%)(-5%),0.8557,标准,2026-08-07,"{""上证50"": 0.061, ""沪深300"": 0.077, ""中证500"": 0.12, ""中证1000"": 0.104, ""创业板50"": 0.16, ""上证红利"": 0.0, ""全指材料"": 0.059, ""全指工业"": 0.064, ""全指消费"": 0.0, ""全指医药"": 0.01, ""全指金融"": 0.0, ""全指信息"": 0.252, ""纳斯达克100"": 0.039, ""标普500"": 0.015, ""恒生指数"": 0.0, ""恒生科技"": 0.037}",
001198,东方惠新灵活配置混合A,混合型-灵活,A股,全量-主池,72.2,Buy 浅绿,0.0,0.8295,False,False,0.0,97.4,0.774,0.718,100.0,1.0649,1.4673,0.9989030276437034,0.9997806055287407,11.04,2290.0,False,回撤比值1.42(平滑11%)(-11%),0.8557,标准,2026-08-07,"{""上证50"": 0.056, ""沪深300"": 0.077, ""中证500"": 0.123, ""中证1000"": 0.109, ""创业板50"": 0.168, ""上证红利"": 0.0, ""全指材料"": 0.06, ""全指工业"": 0.064, ""全指消费"": 0.0, ""全指医药"": 0.01, ""全指金融"": 0.0, ""全指信息"": 0.258, ""纳斯达克100"": 0.039, ""标普500"": 0.015, ""恒生指数"": 0.0, ""恒生科技"": 0.023}",
001194,景顺长城稳健回报混合A,混合型-灵活,A股,全量-主池,72.2,Buy 浅绿,0.0,0.8196,False,False,0.0,99.9,0.903,0.258,100.0,0.6262,0.6398,0.9688459850811759,0.9460289600702062,53.89,1591.0,False,回撤比值1.30(平滑5%)(-5%),0.8557,标准,2026-08-07,"{""上证50"": 0.045, ""沪深300"": 0.078, ""中证500"": 0.116, ""中证1000"": 0.11, ""创业板50"": 0.185, ""上证红利"": 0.0, ""全指材料"": 0.076, ""全指工业"": 0.068, ""全指消费"": 0.0, ""全指医药"": 0.004, ""全指金融"": 0.0, ""全指信息"": 0.224, ""纳斯达克100"": 0.04, ""标普500"": 0.016, ""恒生指数"": 0.001, ""恒生科技"": 0.036}",
008980,中邮科技创新精选混合A,混合型-偏股,A股,全量-主池,72.2,Buy 浅绿,0.0,0.8241,False,False,0.0,84.2,0.677,0.868,100.0,0.7154,0.8382,0.98376480912681,0.9798157086441421,3.95,1654.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.059, ""沪深300"": 0.077, ""中证500"": 0.12, ""中证1000"": 0.103, ""创业板50"": 0.166, ""上证红利"": 0.0, ""全指材料"": 0.061, ""全指工业"": 0.065, ""全指消费"": 0.0, ""全指医药"": 0.018, ""全指金融"": 0.0, ""全指信息"": 0.246, ""纳斯达克100"": 0.04, ""标普500"": 0.016, ""恒生指数"": 0.0, ""恒生科技"": 0.029}",
017086,嘉实ESG可持续投资混合A,混合型-偏股,A股,全量-主池,72.1,Buy 浅绿,0.0,0.8114,True,True,0.0,96.6,0.806,0.756,100.0,0.2187,0.3176,0.7849934181658622,0.8194383501535761,3.05,2897.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.058, ""沪深300"": 0.078, ""中证500"": 0.112, ""中证1000"": 0.103, ""创业板50"": 0.154, ""上证红利"": 0.0, ""全指材料"": 0.095, ""全指工业"": 0.077, ""全指消费"": 0.0, ""全指医药"": 0.038, ""全指金融"": 0.002, ""全指信息"": 0.193, ""纳斯达克100"": 0.036, ""标普500"": 0.016, ""恒生指数"": 0.004, ""恒生科技"": 0.035}",
005176,富国精准医疗混合A,混合型-灵活,A股,全量-主池,71.8,Buy 浅绿,0.0,0.7208,True,True,0.0,84.1,0.581,0.671,100.0,0.2093,0.1682,0.7775340061430452,0.6897762176393155,28.98,3212.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.059, ""沪深300"": 0.06, ""中证500"": 0.083, ""中证1000"": 0.076, ""创业板50"": 0.089, ""上证红利"": 0.022, ""全指材料"": 0.078, ""全指工业"": 0.059, ""全指消费"": 0.062, ""全指医药"": 0.167, ""全指金融"": 0.031, ""全指信息"": 0.093, ""纳斯达克100"": 0.016, ""标普500"": 0.011, ""恒生指数"": 0.028, ""恒生科技"": 0.065}",
012846,恒越蓝筹精选混合,混合型-偏股,A股,全量-主池,71.8,Buy 浅绿,0.0,0.8194,True,True,0.0,82.6,0.581,0.74,100.0,0.3122,0.4334,0.8462044756472137,0.8804300131636683,4.02,2018.0,False,回撤比值1.31(平滑5%)(-5%),0.8557,标准,2026-08-07,"{""上证50"": 0.044, ""沪深300"": 0.075, ""中证500"": 0.119, ""中证1000"": 0.118, ""创业板50"": 0.169, ""上证红利"": 0.0, ""全指材料"": 0.091, ""全指工业"": 0.078, ""全指消费"": 0.0, ""全指医药"": 0.016, ""全指金融"": 0.0, ""全指信息"": 0.21, ""纳斯达克100"": 0.035, ""标普500"": 0.015, ""恒生指数"": 0.0, ""恒生科技"": 0.031}",
017987,易方达国企主题混合A,混合型-偏股,A股,全量-主池,71.8,Buy 浅绿,20.0,0.8221,True,True,20.0,56.5,0.452,0.782,100.0,0.3384,0.5171,0.8612329969284774,0.912022817025011,5.22,1249.0,False,,0.8557,标准,2026-08-07,"{""上证50"": 0.054, ""沪深300"": 0.076, ""中证500"": 0.117, ""中证1000"": 0.108, ""创业板50"": 0.155, ""上证红利"": 0.0, ""全指材料"": 0.096, ""全指工业"": 0.073, ""全指消费"": 0.0, ""全指医药"": 0.018, ""全指金融"": 0.0, ""全指信息"": 0.211, ""纳斯达克100"": 0.037, ""标普500"": 0.015, ""恒生指数"": 0.003, ""恒生科技"": 0.036}",
008657,景顺长城科技创新混合A,混合型-偏股,A股,全量-主池,71.7,Buy 浅绿,0.0,0.8155,True,True,0.0,81.0,0.645,0.874,100.0,0.4458,0.5182,0.9134488810881966,0.9122422114962703,25.95,3804.0,False,回撤比值1.34(平滑7%)(-7%),0.8557,标准,2026-08-07,"{""上证50"": 0.045, ""沪深300"": 0.08, ""中证500"": 0.113, ""中证1000"": 0.108, ""创业板50"": 0.185, ""上证红利"": 0.0, ""全指材料"": 0.084, ""全指工业"": 0.071, ""全指消费"": 0.0, ""全指医药"": 0.008, ""全指金融"": 0.0, ""全指信息"": 0.209, ""纳斯达克100"": 0.042, ""标普500"": 0.017, ""恒生指数"": 0.002, ""恒生科技"": 0.037}",
501015,财通多策略升级混合(LOF)A,混合型-灵活,A股,全量-主池,71.7,Buy 浅绿,0.0,0.822,True,True,0.0,80.8,0.71,0.902,100.0,0.5494,0.6333,0.9504168494953927,0.9436156208863536,5.4,2018.0,False,回撤比值1.51(平滑15%)(-15%),0.8557,标准,2026-08-07,"{""上证50"": 0.037, ""沪深300"": 0.075, ""中证500"": 0.121, ""中证1000"": 0.123, ""创业板50"": 0.185, ""上证红利"": 0.0, ""全指材料"": 0.086, ""全指工业"": 0.073, ""全指消费"": 0.0, ""全指医药"": 0.003, ""全指金融"": 0.0, ""全指信息"": 0.222, ""纳斯达克100"": 0.034, ""标普500"": 0.014, ""恒生指数"": 0.0, ""恒生科技"": 0.028}",
