date,equity,n_pos,cash,cash_ratio,crisis,cppi_hwm,cppi_locked,drawdown
2023-02-06,155411.55860036777,3,107887.62883912589,0.6942059510293759,False,191543.67864818504,False,-0.18863645254606598
2023-02-07,155499.3667573741,3,107895.01334486436,0.6938614323311882,False,191543.67864818504,False,-0.18817802887149715
2023-02-08,155366.76484524878,3,107902.39835604471,0.694501159649682,False,191543.67864818504,False,-0.18887030915483072
2023-02-09,155662.78679684555,3,107909.78387270152,0.6932278811989525,False,191543.67864818504,False,-0.18732485511695307
2023-02-10,155485.43559676045,3,107917.1698948694,0.6940661000220258,False,191543.67864818504,False,-0.1882507598575155
2023-02-13,155761.60740114457,3,107939.32947801003,0.692977757991581,False,191543.67864818504,False,-0.18680893830363698
2023-02-14,155844.92318366872,3,107946.71752246437,0.6926546936357071,False,191543.67864818504,False,-0.18637396815420604
2023-02-15,155847.77766001693,3,107954.10607260281,0.6926894158741582,False,191543.67864818504,False,-0.1863590656715538
2023-02-16,155453.78909427155,3,107961.49512845994,0.6944925289855048,False,191543.67864818504,False,-0.18841597806107224
2023-02-17,155203.27585438016,3,107968.88469007038,0.6956611198810806,False,191543.67864818504,False,-0.1897238428867839
2023-02-20,155797.18005818973,3,107991.05489226547,0.6931515374792482,False,191543.67864818504,False,-0.1866232226627127
2023-02-21,155924.48865729518,3,107998.44647713147,0.6926330008014336,False,191543.67864818504,False,-0.18595857739744504
2023-02-22,155888.2705454125,3,108005.83856792389,0.6928413420075773,False,191543.67864818504,False,-0.1861476627911176
2023-02-23,155795.66322294332,3,108013.23116467733,0.693300628080453,False,191543.67864818504,False,-0.18663114166717742
2023-02-24,155652.3351084076,3,108020.62426742645,0.6939865321788654,False,191543.67864818504,False,-0.18737942067877023
2023-02-27,155545.14873780252,3,108042.80509376473,0.6946073597955088,False,191543.67864818504,False,-0.18793901299401417
2023-02-28,155682.74265410504,3,108050.20022073899,0.6940409603446174,False,191543.67864818504,False,-0.1872206707481432
2023-03-01,156063.3064999534,3,108057.59585388209,0.6923959146919288,False,191543.67864818504,False,-0.1852338453486615
2023-03-02,156054.36762065417,3,108064.99199322869,0.6924829701397349,False,191543.67864818504,False,-0.1852805129252808
2023-03-03,156155.22017658167,3,108072.38863881344,0.6920830985771993,False,191543.67864818504,False,-0.18475398781811325
2023-03-06,156113.13202489074,3,108094.5800943861,0.6924118342405138,False,191543.67864818504,False,-0.18497371917123306
2023-03-07,155857.17998355156,3,108101.978765166,0.6935963988093111,False,191543.67864818504,False,-0.1863099785724598
2023-03-08,155823.42261300146,3,108109.37794235731,0.6937941429438027,False,191543.67864818504,False,-0.18648621707215007
2023-03-09,155787.13568693906,3,108116.77762599471,0.6940032445506927,False,191543.67864818504,False,-0.1866756617268549
2023-03-10,155489.9227627858,3,108124.17781611285,0.6953773974218653,False,191543.67864818504,False,-0.18822733352438337
2023-03-13,155991.49608059187,3,108146.37990601349,0.6932838175366973,False,191543.67864818504,False,-0.18560874897308988
2023-03-14,155877.31809786637,3,108153.78212229727,0.6938391258078597,False,191543.67864818504,False,-0.18620484268670812
2023-03-15,155889.36658642278,3,108161.18484523514,0.6938329869040308,False,191543.67864818504,False,-0.18614194064451373
2023-03-16,155471.93118365126,3,108168.58807486178,0.6957435162176483,False,191543.67864818504,False,-0.1883212629051988
2023-03-17,155693.28373013716,3,108175.99181121188,0.694801915789207,False,191543.67864818504,False,-0.18716563851681867
2023-03-20,155697.73619032625,3,108198.20454053656,0.6949247123816505,False,191543.67864818504,False,-0.1871423933738805
2023-03-21,155861.76072481688,3,108205.61030402326,0.6942409081023192,False,191543.67864818504,False,-0.1862860637072048
2023-03-22,155924.5723053137,3,108213.01657440684,0.6940087439362441,False,191543.67864818504,False,-0.1859581406927775
2023-03-23,156187.3518221723,3,108220.42335172198,0.6928885219523843,False,191543.67864818504,False,-0.18458623680791342
2023-03-24,156100.04853222187,3,108227.83063600342,0.6933234912714537,False,191543.67864818504,False,-0.18504202470217623
2023-03-27,156058.3655348826,3,108250.05400985065,0.6936510813683633,False,191543.67864818504,False,-0.18525964084922653
2023-03-28,155948.98739051324,3,108257.4633222401,0.6941850994591688,False,191543.67864818504,False,-0.1858306758483521
2023-03-29,155897.8623424486,3,108264.87314176935,0.6944602800515147,False,191543.67864818504,False,-0.18609758649988306
2023-03-30,156041.8156936726,3,108272.28346847309,0.6938671085513616,False,191543.67864818504,False,-0.1853460432892695
2023-03-31,156154.0487691961,6,62618.50213374303,0.40100466575987714,False,191543.67864818504,False,-0.1847601034330677
2023-04-03,157515.15260117478,6,62631.360142394726,0.3976211755384327,False,191543.67864818504,False,-0.17765413240032657
2023-04-04,157492.1621682915,6,62635.64702536135,0.39770643924762894,False,191543.67864818504,False,-0.1777741595035205
2023-04-06,157334.94727976582,6,62644.2213781369,0.39815833965193886,False,191543.67864818504,False,-0.17859493777005087
2023-04-07,158442.9051445044,6,62648.509141407136,0.395401164124515,False,191543.67864818504,False,-0.17281057635150676
2023-04-10,158378.1198455752,6,62661.37331166204,0.3956441292064795,False,191543.67864818504,False,-0.17314880363933172
2023-04-11,159457.07733239708,6,62665.662248918146,0.3929939222345592,False,191543.67864818504,False,-0.16751584569242062
2023-04-12,160527.12899182053,6,62669.951479736,0.3904009987179754,False,191543.67864818504,False,-0.1619293827667041
2023-04-13,160190.22539331613,6,62674.24100413571,0.39124884711443053,False,191543.67864818504,False,-0.16368826930831215
2023-04-14,160143.777571581,6,62678.530822137356,0.391389111538357,False,191543.67864818504,False,-0.16393076137102558
2023-04-17,160332.4934611284,6,62691.40115700843,0.3910087082392164,False,191543.67864818504,False,-0.16294552452646216
2023-04-18,160269.72771148733,6,62695.692149558534,0.3911886108799124,False,191543.67864818504,False,-0.1632732082698467
2023-04-19,160340.14558142703,6,62699.98343581107,0.3910435730767723,False,191543.67864818504,False,-0.16290557478574186
2023-04-20,160426.1344098617,6,62704.27501578614,0.390860723824382,False,191543.67864818504,False,-0.16245664935504356
2023-04-21,158750.72860377008,6,62708.56688950385,0.39501278161702,False,191543.67864818504,False,-0.17120350969476217
2023-04-24,158177.7330935338,6,62721.44339194522,0.3965251123864363,False,191543.67864818504,False,-0.17419497103809745
2023-04-25,157887.54943912575,6,62725.736440774235,0.39728108178003246,False,191543.67864818504,False,-0.17570994483653346
2023-04-26,157797.99473867903,6,62730.02978344643,0.39753375755712445,False,191543.67864818504,False,-0.17617748676262968
2023-04-27,157555.0208977576,6,62734.32341998191,0.3981740668276905,False,191543.67864818504,False,-0.17744599033652053
2023-04-28,158883.39258916661,6,62738.617350400804,0.39487209032996573,False,191543.67864818504,False,-0.170510905342936
2023-05-04,160154.90638897382,6,62764.38269633526,0.39189796998099585,False,191543.67864818504,False,-0.1638726606940868
2023-05-05,159346.77772500063,6,62768.67868419949,0.3939124441695656,False,191543.67864818504,False,-0.16809169141165747
2023-05-08,159590.69265081827,6,62781.567529925196,0.39339115888976184,False,191543.67864818504,False,-0.1668182746769521
2023-05-09,158510.14365479248,6,62785.86469402718,0.3960999797638432,False,191543.67864818504,False,-0.17245954148174425
2023-05-10,158285.3123476288,6,62790.162152254015,0.396689757381615,False,191543.67864818504,False,-0.17363332757977912
2023-05-11,159313.63379858463,6,62794.45990462583,0.39415622133140815,False,191543.67864818504,False,-0.16826472727820196
2023-05-12,157884.86706223348,6,62798.75795116276,0.39775032984262754,False,191543.67864818504,False,-0.17572394883244302
2023-05-15,157806.1346259288,6,62811.65297332933,0.39803048925962903,False,191543.67864818504,False,-0.17613499051682713
2023-05-16,156796.14334853442,6,62815.952196667684,0.4006217937199973,False,191543.67864818504,False,-0.1814078937236694
2023-05-17,156490.2378843263,6,62820.251714271835,0.4014323996408453,False,191543.67864818504,False,-0.18300494702434222
2023-05-18,156840.49792010873,6,62824.55152616193,0.4005633261771679,False,191543.67864818504,False,-0.18117632997858868
2023-05-19,156569.92273895917,6,62828.851632358106,0.4012830212422686,False,191543.67864818504,False,-0.18258893301022683
2023-05-22,156680.16062399998,6,62841.752833925326,0.4010830253406017,False,191543.67864818504,False,-0.18201340952744305
2023-05-23,155897.24823588796,6,62846.054117486856,0.40312484555464734,False,191543.67864818504,False,-0.18610079259138657
2023-05-24,154648.2719172009,6,62850.3556954552,0.40640839316397565,False,191543.67864818504,False,-0.19262137488103281
2023-05-25,154140.35041830165,6,62854.6575678505,0.40777549419913306,False,191543.67864818504,False,-0.19527310164374256
2023-05-26,154706.3435392493,6,62858.95973469293,0.40631145625095516,False,191543.67864818504,False,-0.19231819796358907
2023-05-29,154504.958222684,6,62871.86711862202,0.4069245922063318,False,191543.67864818504,False,-0.19336957860943738
2023-05-30,155156.8660128406,6,62876.170463394,0.4052425914441353,False,191543.67864818504,False,-0.18996613666472062
2023-05-31,154917.26068426954,6,62880.47410271388,0.4058971468057906,False,191543.67864818504,False,-0.19121705410695655
2023-06-01,155593.19899250014,6,62884.77803660181,0.4041614829169556,False,191543.67864818504,False,-0.1876881550433016
2023-06-02,156610.54263121754,6,62889.08226507797,0.4015635295585914,False,191543.67864818504,False,-0.1823768670598126
2023-06-05,157126.93735146598,6,62901.995834331574,0.40032598416674164,False,191543.67864818504,False,-0.17968090380019008
2023-06-06,156639.46425989358,6,62906.30124130176,0.4015993130372859,False,191543.67864818504,False,-0.1822258747175951
2023-06-07,157101.5021199733,6,62910.606942960985,0.40044561060223477,False,191543.67864818504,False,-0.17981369456453267
2023-06-08,156679.69717742378,6,62914.91293932943,0.4015511522726822,False,191543.67864818504,False,-0.18201582906213865
2023-06-09,157169.79253095822,6,62919.21923042726,0.40032641271085134,False,191543.67864818504,False,-0.17945716799332512
2023-06-12,157608.343955873,6,62932.13898796944,0.3992944625164586,False,191543.67864818504,False,-0.17716760444306945
2023-06-13,158122.0874576597,6,62936.44645812604,0.3980243840063047,False,191543.67864818504,False,-0.17448548250925022
2023-06-14,158187.28608539645,6,62940.754223112905,0.3978875659396212,False,191543.67864818504,False,-0.17414509733863592
2023-06-15,158478.47028338688,6,62945.06228295022,0.39718368160920264,False,191543.67864818504,False,-0.17262489996096497
2023-06-16,158934.87882034207,6,62949.370637658154,0.396070208785419,False,191543.67864818504,False,-0.1702421090478099
2023-06-19,157855.2311156399,6,62962.29658645439,0.39886100790876,False,191543.67864818504,False,-0.17587867044373662
2023-06-20,157910.3044694719,6,62966.606120786106,0.39874919076581955,False,191543.67864818504,False,-0.1755911467090946
2023-06-21,156076.56566512582,6,62970.91595008937,0.40346169639072066,False,191543.67864818504,False,-0.18516462267701828
2023-06-26,154564.9665815262,6,62992.46657156442,0.4075468585459737,False,191543.67864818504,False,-0.19305629049016504
2023-06-27,155991.31453443927,6,62996.77817091908,0.4038479857608409,False,191543.67864818504,False,-0.1856096967785924
2023-06-28,155607.67076654852,6,63001.090065386634,0.40487136498498494,False,191543.67864818504,False,-0.1876126016543801
2023-06-29,155541.46917590118,6,63005.402254987275,0.4050714101442281,False,191543.67864818504,False,-0.18795822303491616
2023-06-30,155908.08195115006,6,62365.42655222792,0.40001407093038693,False,191543.67864818504,False,-0.18604423256633873
2023-07-03,156384.2894402898,6,62378.23259464111,0.3988778720541374,False,191543.67864818504,False,-0.18355807644518363
2023-07-04,156570.509503335,6,62382.502151971334,0.39843072842936983,False,191543.67864818504,False,-0.18258586966519785
2023-07-05,156055.6116821647,6,62386.77200153683,0.39977269211310845,False,191543.67864818504,False,-0.18527401800193322
2023-07-06,155758.30849638014,6,62391.042143357605,0.40056317217137466,False,191543.67864818504,False,-0.18682616103209093
2023-07-07,155511.42676380154,6,62395.31257745366,0.40122654570086835,False,191543.67864818504,False,-0.18811506669747735
2023-07-10,156233.08695316716,6,62408.12475662767,0.39945523687524204,False,191543.67864818504,False,-0.18434746551920456
2023-07-11,156721.89064492736,6,62412.396359964885,0.3982366222301887,False,191543.67864818504,False,-0.1817955478824027
2023-07-12,156103.83504135546,6,62416.66825567741,0.39984071012183536,False,191543.67864818504,False,-0.18502225631743863
2023-07-13,157482.73594698988,6,62420.94044378526,0.3963668783656179,False,191543.67864818504,False,-0.17782337136667448
2023-07-14,157442.35132877936,6,62425.21292430845,0.3964956849123071,False,191543.67864818504,False,-0.17803420901214273
2023-07-17,157288.08156281168,6,62438.03124318408,0.39696606775796917,False,191543.67864818504,False,-0.17883961155560668
2023-07-18,157294.43783571332,6,62442.304893508735,0.3969771960959408,False,191543.67864818504,False,-0.17880642709895167
2023-07-19,157705.28473769093,6,62446.57883634881,0.39597010931000415,False,191543.67864818504,False,-0.17666150169667705
2023-07-20,157131.9875497809,6,62450.85307172433,0.3974420106659652,False,191543.67864818504,False,-0.17965453802111264
2023-07-21,156951.7129959583,6,62455.127599655316,0.39792574676304177,False,191543.67864818504,False,-0.18059570483536036
2023-07-24,156973.3856440682,6,62467.95206117475,0.3979525051642748,False,191543.67864818504,False,-0.18048255754559928
