date,code,S_eng,water,wv,wa,wm,val_pct,val_cov,trend_ok,ma20_dist,wr,dc,r4,r7,R_MDD,other_pen,F_value_eng,F_alpha_eng,F_mom_eng,fwd6,fwd12
2019-09-30,000390,89.4,0.2629,0.4,0.35,0.25,0.2764,0.884,True,-0.02943,0.839,0.19,0.1413,0.1897,0.828,1.0,73.4,100.0,100.0,0.1833,0.4157
2019-09-30,000878,89.1,0.2629,0.4,0.35,0.25,0.2809,0.894,True,0.01093,0.839,0.787,0.126,0.2056,1.016,1.0,72.8,100.0,100.0,0.1323,0.5292
2019-09-30,000020,89.1,0.2629,0.4,0.35,0.25,0.2774,0.894,True,-0.02056,0.774,0.803,0.148,0.1499,1.07,1.0,73.3,99.5,100.0,0.2502,0.7555
2019-09-30,000547,89.1,0.2629,0.4,0.35,0.25,0.2806,0.947,True,-0.01602,0.71,0.612,0.1262,0.2521,0.954,1.0,72.8,100.0,100.0,0.1609,0.6804
2019-09-30,240020,89.0,0.2629,0.4,0.35,0.25,0.2836,0.931,True,0.01879,0.774,0.683,0.1964,0.2712,1.091,1.0,72.4,100.0,100.0,0.227,0.7616
2019-09-30,000595,89.0,0.2629,0.4,0.35,0.25,0.2829,0.901,True,-0.01767,0.742,0.412,0.1721,0.2963,1.02,1.0,72.5,100.0,100.0,0.1697,0.7162
2019-09-30,000339,89.0,0.2629,0.4,0.35,0.25,0.2834,0.943,True,0.00623,0.774,0.56,0.1681,0.2497,0.738,1.0,72.4,100.0,100.0,0.3352,0.8139
2019-09-30,519674,88.4,0.2629,0.4,0.35,0.25,0.2753,0.905,True,-0.02889,0.806,0.818,0.1917,0.1906,1.008,1.0,73.6,97.0,100.0,0.3875,0.6168
2019-09-30,164205,87.5,0.2629,0.4,0.35,0.25,0.2735,0.921,False,-0.0255,0.645,0.708,0.1563,0.3703,0.942,1.0,73.8,94.2,100.0,0.0911,0.57
2019-09-30,200007,86.1,0.2629,0.4,0.35,0.25,0.2856,0.941,True,-0.00351,0.677,0.83,0.1477,0.1714,0.97,1.0,72.1,92.3,100.0,0.1258,0.6292
2019-09-30,050022,85.1,0.2629,0.4,0.35,0.25,0.2768,0.938,True,-0.01912,0.581,0.619,0.1632,0.2462,0.988,1.0,73.4,87.9,100.0,0.1217,0.4427
2019-09-30,202027,85.0,0.2629,0.4,0.35,0.25,0.2791,0.895,True,-0.01799,0.645,0.837,0.1603,0.1408,0.984,1.0,73.0,87.9,100.0,0.1115,0.6443
2019-09-30,320022,84.7,0.2629,0.4,0.35,0.25,0.2769,0.899,True,-0.02849,0.742,0.879,0.1356,0.2388,0.802,1.0,73.3,86.8,100.0,0.1971,0.7148
2019-09-30,163801,84.4,0.2629,0.4,0.35,0.25,0.282,0.925,True,-0.02246,0.613,0.826,0.1311,0.1376,0.718,1.0,72.6,86.7,100.0,0.1489,0.5697
2019-09-30,000884,84.3,0.2629,0.4,0.35,0.25,0.2804,0.871,True,-0.01534,0.742,0.883,0.1361,0.1479,1.023,1.0,72.8,86.2,100.0,0.109,0.7415
2019-09-30,260104,82.5,0.2629,0.4,0.35,0.25,0.2843,0.962,False,-0.02253,0.71,0.91,0.1771,0.3728,0.996,1.0,72.3,81.7,100.0,0.0766,0.6915
2019-09-30,162605,81.6,0.2629,0.4,0.35,0.25,0.284,0.964,False,-0.0221,0.871,0.925,0.1663,0.3354,0.999,1.0,72.3,79.2,100.0,0.0522,0.6859
2019-09-30,519679,80.5,0.2629,0.4,0.35,0.25,0.2817,0.954,True,-0.00666,0.516,0.836,0.186,0.1659,1.207,1.0,72.7,75.6,100.0,0.199,0.7433
2019-09-30,377150,79.8,0.2629,0.4,0.35,0.25,0.2815,0.965,True,-0.00909,0.677,0.942,0.1269,0.242,1.126,1.0,72.7,73.6,100.0,0.1431,0.5974
2019-09-30,100039,79.6,0.2629,0.4,0.35,0.25,0.2768,0.902,True,-0.03186,0.806,0.968,0.1877,0.222,0.73,1.0,73.4,72.1,100.0,0.182,0.7669
2019-09-30,630016,79.3,0.2629,0.4,0.35,0.25,0.2822,0.941,True,-0.02819,0.645,0.902,0.1328,0.16,1.283,1.0,72.6,77.1,100.0,0.1844,0.6217
2019-09-30,000259,79.2,0.2629,0.4,0.35,0.25,0.2802,0.923,True,-0.01966,0.774,0.389,0.1185,0.1218,0.928,1.0,72.9,100.0,60.0,0.1551,0.6252
2019-09-30,519158,79.2,0.2629,0.4,0.35,0.25,0.2791,0.913,True,-0.00815,0.71,0.748,0.1138,0.1069,0.993,1.0,73.0,100.0,60.0,0.1629,0.5229
2019-09-30,050010,79.1,0.2629,0.4,0.35,0.25,0.2769,0.935,True,-0.03772,0.645,0.941,0.1871,0.1824,1.15,1.0,73.4,70.6,100.0,0.1496,0.5951
2019-09-30,270041,79.1,0.2629,0.4,0.35,0.25,0.2808,0.88,True,-0.00774,0.742,0.594,0.101,0.179,1.013,1.0,72.8,100.0,60.0,0.1398,0.5897
2019-09-30,160916,79.1,0.2629,0.4,0.35,0.25,0.2809,0.868,True,-0.01384,0.839,0.735,0.0917,0.1343,0.81,1.0,72.8,100.0,60.0,0.1551,0.642
2019-09-30,000746,79.0,0.2629,0.4,0.35,0.25,0.2825,0.944,True,-0.02012,0.806,0.735,0.1147,0.1778,1.11,1.0,72.5,100.0,60.0,0.2138,1.0264
2019-09-30,288001,79.0,0.2629,0.4,0.35,0.25,0.2644,0.971,False,-0.04389,0.516,0.879,0.1496,0.1484,0.759,1.0,75.2,68.3,100.0,0.0587,0.5323
2019-09-30,000017,78.9,0.2629,0.4,0.35,0.25,0.2799,0.903,True,0.00178,0.774,0.804,0.1419,0.1151,1.025,1.0,72.9,99.3,60.0,0.0694,0.7108
