date,code,S_eng,water,wv,wa,wm,val_pct,val_cov,trend_ok,ma20_dist,wr,dc,r4,r7,R_MDD,other_pen,F_value_eng,F_alpha_eng,F_mom_eng,fwd6,fwd12
2020-12-31,000547,72.4,0.6406,0.4,0.35,0.25,0.6893,0.783,True,0.0529,0.806,0.75,0.0878,0.3573,1.071,1.0,31.0,100.0,100.0,0.2273,0.2841
2020-12-31,000849,70.5,0.6406,0.4,0.35,0.25,0.6576,0.722,True,0.00616,0.613,0.541,0.1594,0.5006,0.777,1.0,34.1,91.0,100.0,-0.0018,-0.0729
2020-12-31,519150,69.1,0.6406,0.4,0.35,0.25,0.6835,0.714,True,0.08251,0.839,0.861,0.1975,0.5203,0.73,1.0,31.6,89.8,100.0,0.1519,0.0442
2020-12-31,169101,68.4,0.6406,0.4,0.35,0.25,0.6821,0.749,True,0.03978,0.581,0.544,0.2327,0.5237,1.108,1.0,31.7,87.9,100.0,-0.0705,-0.1164
2020-12-31,000409,67.7,0.6406,0.4,0.35,0.25,0.6857,0.771,True,0.0836,0.774,0.883,0.167,0.5931,0.998,1.0,31.4,86.1,100.0,0.3154,0.3236
2020-12-31,000884,65.2,0.6406,0.4,0.35,0.25,0.6976,0.769,True,0.07096,0.774,0.918,0.0877,0.4779,1.125,1.0,30.2,80.3,100.0,0.0363,-0.1215
2020-12-31,202027,63.9,0.6406,0.4,0.35,0.25,0.6769,0.796,True,0.07939,0.71,0.954,0.0664,0.4647,0.996,1.0,32.3,74.3,100.0,0.3149,0.25
2020-12-31,000390,63.6,0.6406,0.4,0.35,0.25,0.6593,0.74,True,0.05139,0.742,0.283,0.0979,0.3366,0.958,1.0,34.0,100.0,60.0,0.1451,0.1639
2020-12-31,202213,62.6,0.6406,0.4,0.35,0.25,0.6834,0.736,True,0.03866,0.806,0.147,0.068,0.3385,0.517,1.0,31.6,100.0,60.0,0.0957,0.1081
2020-12-31,000259,62.5,0.6406,0.4,0.35,0.25,0.6865,0.773,True,0.05405,0.742,0.528,0.0356,0.2982,1.063,1.0,31.3,100.0,60.0,0.0774,0.1082
2020-12-31,519736,62.3,0.6406,0.4,0.35,0.25,0.6923,0.77,True,0.05823,1.0,0.621,0.0359,0.3153,0.918,1.0,30.8,100.0,60.0,0.0773,0.0059
2020-12-31,040011,62.1,0.6406,0.4,0.35,0.25,0.6675,0.771,True,0.07615,0.839,0.992,0.1536,0.6906,0.675,1.0,33.2,68.0,100.0,0.1333,0.0744
2020-12-31,000652,60.4,0.6406,0.4,0.35,0.25,0.6657,0.758,True,0.02346,0.968,1.022,0.103,0.3995,0.789,1.0,33.3,63.0,100.0,0.0642,0.0697
