date,code,S_eng,water,wv,wa,wm,val_pct,val_cov,trend_ok,ma20_dist,wr,dc,r4,r7,R_MDD,other_pen,F_value_eng,F_alpha_eng,F_mom_eng,fwd6,fwd12
2024-12-31,000259,60.2,0.6541,0.4,0.35,0.25,0.6079,0.992,True,-0.01549,0.548,0.762,0.2265,0.1137,0.791,1.0,39.0,84.7,60.0,0.0221,0.241
2024-12-31,000411,58.2,0.6541,0.4,0.35,0.25,0.6044,0.984,True,-0.01247,0.774,1.231,0.3596,0.2923,0.934,1.0,39.3,50.0,100.0,0.0676,0.9821
2024-12-31,000849,58.0,0.6541,0.4,0.35,0.25,0.6104,0.996,False,-0.0403,0.387,0.746,0.2993,0.1834,1.149,1.0,38.7,50.0,100.0,0.1167,0.6318
2024-12-31,000573,57.7,0.6541,0.4,0.35,0.25,0.6183,0.997,False,-0.0094,0.903,0.199,0.1902,0.0675,0.376,1.0,38.0,100.0,30.0,0.0432,0.2066
2024-12-31,165521,57.7,0.6541,0.4,0.35,0.25,0.6298,0.991,True,-0.00426,0.742,0.92,0.2153,0.2026,0.631,1.0,36.8,80.0,60.0,0.1117,0.0915
2024-12-31,000714,57.6,0.6541,0.4,0.35,0.25,0.608,0.992,True,-0.03839,0.452,0.418,0.4138,0.3562,1.216,1.0,39.0,50.0,100.0,0.3182,1.0516
2024-12-31,580001,57.3,0.6541,0.4,0.35,0.25,0.604,0.987,True,-0.00964,0.677,1.754,0.2606,0.2707,0.939,1.0,39.4,47.3,100.0,0.142,0.9599
2024-12-31,161211,57.3,0.6541,0.4,0.35,0.25,0.6289,0.989,True,-0.00025,0.774,1.286,0.2341,0.2298,0.62,1.0,36.9,50.0,100.0,0.1085,0.0887
2024-12-31,164205,57.0,0.6541,0.4,0.35,0.25,0.6108,0.992,True,-0.01222,0.677,1.131,0.2723,0.1694,0.837,1.0,38.7,47.3,100.0,0.0825,0.3383
2024-12-31,000688,56.1,0.6541,0.4,0.35,0.25,0.608,0.99,True,-0.0122,0.645,1.153,0.3141,0.246,1.06,1.0,39.0,44.2,100.0,0.0513,0.8442
2024-12-31,290012,56.0,0.6541,0.4,0.35,0.25,0.6089,0.997,False,-0.05459,0.645,0.669,0.1871,0.0086,0.842,1.0,38.9,94.2,30.0,0.1382,0.2724
2024-12-31,040025,54.0,0.6541,0.4,0.35,0.25,0.6048,0.99,True,-0.00631,0.581,1.133,0.2856,0.2158,1.087,1.0,39.3,37.9,100.0,0.0161,0.6961
