date,code,S_eng,water,wv,wa,wm,val_pct,val_cov,trend_ok,ma20_dist,wr,dc,r4,r7,R_MDD,other_pen,F_value_eng,F_alpha_eng,F_mom_eng,fwd6,fwd12
2024-09-30,000743,73.5,0.6495,0.4,0.35,0.25,0.6607,0.923,True,0.04197,0.774,0.284,0.0026,0.0229,0.22,1.0,33.8,100.0,100.0,0.0651,0.2298
2024-09-30,000196,72.8,0.6495,0.4,0.35,0.25,0.6802,0.968,True,0.11919,0.774,0.195,-0.0505,-0.0075,0.3,1.0,31.9,100.0,100.0,-0.0756,0.1044
2024-09-30,519050,72.6,0.6495,0.4,0.35,0.25,0.6839,0.939,True,0.03542,0.742,0.132,-0.0292,0.0023,0.249,1.0,31.6,100.0,100.0,-0.001,0.0838
2024-09-30,160220,72.3,0.6495,0.4,0.35,0.25,0.6685,0.949,True,0.04978,0.677,0.2,-0.0243,-0.0013,0.144,1.0,33.1,97.3,100.0,-0.0659,0.4052
2024-09-30,000590,67.8,0.6495,0.4,0.35,0.25,0.6984,0.923,True,0.05425,0.581,0.129,-0.0122,0.0027,0.378,1.0,30.2,87.9,100.0,0.0377,0.0882
2024-09-30,210007,65.0,0.6495,0.4,0.35,0.25,0.6628,0.966,True,0.05791,0.71,0.945,-0.0359,-0.012,0.195,1.0,33.6,75.9,100.0,-0.0301,0.016
2024-09-30,000746,64.8,0.6495,0.4,0.35,0.25,0.6709,0.944,True,0.21374,0.613,0.889,0.035,0.0708,0.832,1.0,32.8,76.2,100.0,-0.0287,0.2076
2024-09-30,202213,63.1,0.6495,0.4,0.35,0.25,0.671,0.945,True,0.11546,0.774,0.398,-0.0945,-0.025,0.58,1.0,32.8,100.0,60.0,-0.0472,0.2004
2024-09-30,000423,56.3,0.6495,0.4,0.35,0.25,0.6553,0.932,True,0.00323,0.742,0.503,-0.0804,-0.0735,0.629,1.0,34.4,100.0,30.0,0.0135,0.1835
2024-09-30,100038,55.6,0.6495,0.4,0.35,0.25,0.6717,0.96,True,0.17426,0.742,1.557,-0.0756,-0.0147,0.783,1.0,32.8,50.0,100.0,-0.0785,0.1181
2024-09-30,519033,55.4,0.6495,0.4,0.35,0.25,0.6774,0.932,True,0.15741,0.742,1.535,-0.0842,-0.0172,0.808,1.0,32.2,50.0,100.0,-0.0189,0.1795
2024-09-30,050013,55.2,0.6495,0.4,0.35,0.25,0.6811,0.946,True,0.17828,0.71,1.618,-0.049,-0.0153,0.757,1.0,31.8,50.0,100.0,-0.0254,0.2243
2024-09-30,519130,54.2,0.6495,0.4,0.35,0.25,0.6791,0.909,True,0.11586,0.419,0.336,-0.0459,0.035,1.24,1.0,32.0,50.0,100.0,-0.0461,0.0361
2024-09-30,000411,54.1,0.6495,0.4,0.35,0.25,0.686,0.892,True,0.23674,0.677,1.346,-0.0586,0.0313,1.042,1.0,31.4,47.3,100.0,-0.0626,0.666
2024-09-30,000522,53.1,0.6495,0.4,0.35,0.25,0.6839,0.889,True,0.20022,0.645,1.355,-0.0166,0.0399,0.937,1.0,31.6,44.2,100.0,0.0369,0.5087
2024-09-30,519120,51.9,0.6495,0.4,0.35,0.25,0.6586,0.938,True,0.14528,0.581,1.509,-0.034,0.065,1.124,1.0,34.0,37.9,100.0,0.0019,0.2226
2024-09-30,580001,51.1,0.6495,0.4,0.35,0.25,0.6774,0.897,True,0.2209,0.581,1.956,-0.0367,0.0958,1.031,1.0,32.2,37.9,100.0,-0.0466,0.7912
2024-09-30,160916,50.9,0.6495,0.4,0.35,0.25,0.6463,0.96,True,0.14835,0.839,1.025,-0.1145,-0.0159,0.594,1.0,35.2,62.4,60.0,-0.0897,0.0876
2024-09-30,040025,49.4,0.6495,0.4,0.35,0.25,0.6658,0.918,True,0.22595,0.516,1.342,-0.084,-0.0206,1.141,1.0,33.3,31.6,100.0,0.0006,0.4992
2024-09-30,290012,49.1,0.6495,0.4,0.35,0.25,0.6469,0.949,True,0.18206,0.742,0.759,-0.2292,-0.1686,0.877,1.0,35.2,100.0,0.0,-0.0714,0.0657
2024-09-30,519181,49.1,0.6495,0.4,0.35,0.25,0.6734,0.904,True,0.20558,0.516,1.851,-0.0456,0.0059,1.121,1.0,32.6,31.6,100.0,-0.1301,0.4826
2024-09-30,000573,49.0,0.6495,0.4,0.35,0.25,0.6477,0.963,True,0.18039,0.935,0.201,-0.1363,-0.0111,0.376,1.0,35.1,100.0,0.0,-0.0125,0.1051
2024-09-30,110029,49.0,0.6495,0.4,0.35,0.25,0.6763,0.904,True,0.20893,0.516,2.148,-0.0848,0.0258,1.203,1.0,32.3,31.6,100.0,-0.0174,0.9299
2024-09-30,000390,48.3,0.6495,0.4,0.35,0.25,0.666,0.951,True,0.18147,0.968,0.43,-0.1372,-0.0227,0.74,1.0,33.3,100.0,0.0,-0.0399,0.6339
2024-09-30,288001,46.0,0.6495,0.4,0.35,0.25,0.6621,0.93,True,0.15685,0.71,1.604,-0.1176,-0.0411,0.757,1.0,33.7,50.0,60.0,-0.0122,0.1988
2024-09-30,165309,45.9,0.6495,0.4,0.35,0.25,0.6632,0.957,True,0.19307,0.71,1.697,-0.0824,-0.0282,0.757,1.0,33.6,50.0,60.0,-0.063,0.1443
2024-09-30,164205,45.6,0.6495,0.4,0.35,0.25,0.6489,0.95,True,0.20208,0.677,1.208,-0.1116,-0.0209,0.85,1.0,35.0,47.3,60.0,0.0669,0.2626
2024-09-30,320011,45.1,0.6495,0.4,0.35,0.25,0.6612,0.966,True,0.13073,0.677,1.238,-0.0912,-0.0355,0.7,1.0,33.8,47.3,60.0,-0.0147,0.1395
2024-09-30,000259,44.0,0.6495,0.4,0.35,0.25,0.659,0.945,True,0.18023,0.613,0.824,-0.1329,-0.0852,0.803,1.0,34.0,87.0,0.0,-0.0042,0.1754
2024-09-30,519697,43.9,0.6495,0.4,0.35,0.25,0.6661,0.968,True,0.09815,0.387,1.004,-0.0915,-0.018,0.979,1.0,33.3,16.0,100.0,-0.0756,0.2416
2024-09-30,202015,43.9,0.6495,0.4,0.35,0.25,0.6642,0.957,True,0.19998,0.645,1.784,-0.082,-0.0266,0.798,1.0,33.5,44.2,60.0,-0.0613,0.1433
2024-09-30,000613,43.9,0.6495,0.4,0.35,0.25,0.6643,0.957,True,0.19813,0.645,1.212,-0.0797,-0.0259,0.812,1.0,33.5,44.2,60.0,-0.0561,0.1502
2024-09-30,160615,43.9,0.6495,0.4,0.35,0.25,0.6643,0.957,True,0.19242,0.645,1.758,-0.0798,-0.0264,0.81,1.0,33.5,44.2,60.0,-0.062,0.1399
2024-09-30,165515,43.5,0.6495,0.4,0.35,0.25,0.6737,0.957,True,0.18385,0.645,1.487,-0.0796,-0.0277,0.806,1.0,32.6,44.2,60.0,-0.0754,0.1324
2024-09-30,160706,42.8,0.6495,0.4,0.35,0.25,0.6644,0.957,True,0.19978,0.613,2.095,-0.0822,-0.028,0.821,1.0,33.5,41.0,60.0,-0.0584,0.1512
2024-09-30,161211,42.5,0.6495,0.4,0.35,0.25,0.7307,0.937,True,0.19497,0.742,1.462,-0.0004,0.0252,0.686,1.0,0.0,50.0,100.0,-0.026,0.0985
2024-09-30,160716,42.5,0.6495,0.4,0.35,0.25,0.7508,0.945,True,0.1694,0.903,1.334,-0.0177,0.02,0.512,1.0,0.0,50.0,100.0,-0.0535,0.0366
2024-09-30,519671,42.5,0.6495,0.4,0.35,0.25,0.7571,0.936,True,0.15618,0.903,1.368,-0.0092,0.0352,0.638,1.0,0.0,50.0,100.0,-0.0514,0.0482
2024-09-30,310398,42.5,0.6495,0.4,0.35,0.25,0.7443,0.935,True,0.15926,0.839,1.33,-0.0238,0.0214,0.624,1.0,0.0,50.0,100.0,-0.0561,0.0469
2024-09-30,165521,42.5,0.6495,0.4,0.35,0.25,0.7767,0.927,True,0.17514,0.774,1.173,-0.0079,0.0175,0.753,1.0,0.0,50.0,100.0,-0.03,0.1039
2024-09-30,000251,42.3,0.6495,0.4,0.35,0.25,0.7448,0.941,True,0.18219,0.645,1.069,-0.0174,0.045,0.752,1.0,0.0,49.3,100.0,-0.0361,0.0823
2024-09-30,000311,40.4,0.6495,0.4,0.35,0.25,0.6685,0.96,True,0.18753,0.548,1.205,-0.0871,-0.0335,0.921,1.0,33.1,34.7,60.0,-0.063,0.1416
2024-09-30,000684,40.2,0.6495,0.4,0.35,0.25,0.6297,0.975,True,0.19014,0.516,0.853,-0.1314,-0.0766,1.056,1.0,36.9,72.8,0.0,-0.0128,0.1096
2024-09-30,000925,39.4,0.6495,0.4,0.35,0.25,0.7151,0.93,True,0.12511,0.613,1.396,-0.0786,0.018,0.734,1.0,0.0,41.0,100.0,-0.1104,0.1582
2024-09-30,165508,38.3,0.6495,0.4,0.35,0.25,0.7688,0.937,True,0.08495,0.581,1.281,-0.0052,0.0526,0.678,1.0,0.0,37.9,100.0,-0.0599,0.0861
2024-09-30,040007,38.3,0.6495,0.4,0.35,0.25,0.6659,0.922,True,0.2223,0.484,2.113,-0.0788,-0.0219,1.161,1.0,33.3,0.0,100.0,-0.003,0.0832
2024-09-30,100039,38.3,0.6495,0.4,0.35,0.25,0.6657,0.91,True,0.13901,0.452,1.47,-0.0441,0.028,1.079,1.0,33.3,0.0,100.0,0.0679,0.8863
2024-09-30,000688,37.9,0.6495,0.4,0.35,0.25,0.6759,0.909,True,0.19499,0.452,1.299,-0.0314,0.0616,1.123,1.0,32.3,0.0,100.0,0.0606,0.6245
2024-09-30,100029,37.7,0.6495,0.4,0.35,0.25,0.6828,0.953,True,0.07469,0.161,1.331,-0.0756,-0.0161,1.166,1.0,31.7,0.0,100.0,-0.033,0.0757
