date,code,S_eng,water,wv,wa,wm,val_pct,val_cov,trend_ok,ma20_dist,wr,dc,r4,r7,R_MDD,other_pen,F_value_eng,F_alpha_eng,F_mom_eng,fwd6,fwd12
2020-03-31,290012,91.1,0.2037,0.4,0.35,0.25,0.246,0.786,False,-0.09159,0.774,0.475,0.2301,0.3526,1.129,1.0,77.8,100.0,100.0,0.3323,0.2038
2020-03-31,000390,90.9,0.2037,0.4,0.35,0.25,0.2504,0.788,False,-0.05764,0.839,0.255,0.2662,0.3661,0.877,1.0,77.2,100.0,100.0,0.1876,0.4722
2020-03-31,000362,90.6,0.2037,0.4,0.35,0.25,0.2543,0.833,False,-0.00736,0.71,0.523,0.3824,0.5428,1.107,1.0,76.6,100.0,100.0,0.3525,0.3219
2020-03-31,000339,90.4,0.2037,0.4,0.35,0.25,0.2581,0.776,False,-0.02558,0.71,0.615,0.2837,0.5229,0.806,1.0,76.1,100.0,100.0,0.4171,0.5143
2020-03-31,000020,87.5,0.2037,0.4,0.35,0.25,0.2427,0.795,False,-0.0291,0.806,0.865,0.27,0.3984,1.14,1.0,78.3,89.2,100.0,0.4154,0.4197
2020-03-31,519158,85.4,0.2037,0.4,0.35,0.25,0.2497,0.8,False,-0.0575,0.677,0.878,0.2552,0.3924,1.051,1.0,77.3,84.3,100.0,0.3299,0.3523
2020-03-31,000166,84.9,0.2037,0.4,0.35,0.25,0.2611,0.797,False,-0.08553,0.548,0.226,0.3569,0.487,0.83,1.0,75.6,84.7,100.0,0.2333,0.0957
2020-03-31,519697,81.5,0.2037,0.4,0.35,0.25,0.2393,0.779,False,-0.03805,0.871,0.588,0.1814,0.2644,0.627,1.0,78.8,100.0,60.0,0.2611,0.2938
2020-03-31,000746,81.2,0.2037,0.4,0.35,0.25,0.2584,0.773,False,-0.00251,0.742,0.958,0.2331,0.3825,1.212,1.0,76.0,73.7,100.0,0.7325,0.8942
2020-03-31,050022,81.1,0.2037,0.4,0.35,0.25,0.2459,0.801,False,-0.03487,0.71,0.742,0.1828,0.2871,0.955,1.0,77.8,100.0,60.0,0.3049,0.3192
2020-03-31,240020,80.9,0.2037,0.4,0.35,0.25,0.2506,0.802,True,0.00232,0.71,0.709,0.1623,0.3293,1.174,1.0,77.2,100.0,60.0,0.4716,0.5397
2020-03-31,000595,80.8,0.2037,0.4,0.35,0.25,0.2516,0.782,False,-0.03333,0.742,0.516,0.2071,0.311,1.088,1.0,77.0,100.0,60.0,0.481,0.5823
2020-03-31,000259,80.6,0.2037,0.4,0.35,0.25,0.2557,0.776,False,-0.04193,0.71,0.529,0.2182,0.2959,1.01,1.0,76.4,100.0,60.0,0.4297,0.5435
2020-03-31,000547,78.9,0.2037,0.4,0.35,0.25,0.2497,0.803,False,-0.04848,0.645,0.719,0.2072,0.3241,1.042,1.0,77.3,94.2,60.0,0.4254,0.7601
2020-03-31,000220,78.7,0.2037,0.4,0.35,0.25,0.2524,0.78,True,0.01055,0.645,0.733,0.1746,0.3814,1.02,1.0,76.9,94.2,60.0,0.4137,0.5255
2020-03-31,040025,77.7,0.2037,0.4,0.35,0.25,0.2517,0.812,False,-0.0552,0.871,0.853,0.1644,0.2355,0.84,1.0,77.0,91.1,60.0,0.4149,0.448
2020-03-31,000523,77.7,0.2037,0.4,0.35,0.25,0.2701,0.856,True,-0.01179,0.645,0.792,0.2458,0.2609,1.118,1.0,74.3,94.2,60.0,0.4129,0.2439
2020-03-31,630008,75.8,0.2037,0.4,0.35,0.25,0.2393,0.808,False,-0.05548,0.677,0.882,0.1542,0.2315,0.837,1.0,78.8,83.7,60.0,0.1785,0.413
2020-03-31,000409,75.8,0.2037,0.4,0.35,0.25,0.2507,0.784,False,-0.06556,0.581,0.985,0.3232,0.3737,1.085,1.0,77.1,57.0,100.0,0.7295,0.9181
2020-03-31,202027,75.0,0.2037,0.4,0.35,0.25,0.2461,0.778,False,-0.04674,0.613,1.022,0.2327,0.3327,1.052,1.0,77.8,54.0,100.0,0.4614,0.6885
2020-03-31,720001,74.8,0.2037,0.4,0.35,0.25,0.2574,0.808,False,-0.08744,0.742,1.069,0.3343,0.4494,1.158,1.0,76.2,55.2,100.0,0.3331,0.4736
2020-03-31,000423,73.9,0.2037,0.4,0.35,0.25,0.2417,0.949,True,0.00424,0.742,0.172,0.1909,0.1894,0.857,1.0,78.5,100.0,30.0,0.0655,0.0042
2020-03-31,110013,73.7,0.2037,0.4,0.35,0.25,0.2453,0.809,False,-0.04835,0.742,1.188,0.2543,0.3433,1.117,1.0,77.9,50.0,100.0,0.4144,0.5281
2020-03-31,206002,73.6,0.2037,0.4,0.35,0.25,0.2339,0.78,False,-0.03202,0.742,1.132,0.2273,0.3837,1.239,1.0,79.6,50.0,100.0,0.4867,0.6675
2020-03-31,100039,73.3,0.2037,0.4,0.35,0.25,0.252,0.794,False,-0.05075,0.871,1.128,0.3261,0.4312,0.782,1.0,77.0,50.0,100.0,0.5044,0.6439
2020-03-31,162201,72.7,0.2037,0.4,0.35,0.25,0.2479,0.8,False,-0.06614,0.613,1.06,0.3937,0.482,1.141,1.0,77.5,47.6,100.0,0.0978,-0.0826
