date,code,S_eng,water,wv,wa,wm,val_pct,val_cov,trend_ok,ma20_dist,wr,dc,r4,r7,R_MDD,other_pen,F_value_eng,F_alpha_eng,F_mom_eng,fwd6,fwd12
2022-06-30,160220,100.0,0.3389,0.4,0.35,0.25,0.3487,0.413,True,0.00726,0.71,0.18,-0.0049,-0.0128,0.2,1.0,,100.0,100.0,-0.0207,-0.0045
2022-06-30,000390,100.0,0.3389,0.4,0.35,0.25,0.3335,0.413,True,0.00807,0.935,0.424,0.0034,0.0235,1.025,1.0,,100.0,100.0,0.0423,0.1604
2022-06-30,202213,100.0,0.3389,0.4,0.35,0.25,0.3562,0.418,True,0.02892,1.0,0.277,-0.0582,-0.1264,0.56,1.0,,100.0,100.0,-0.0734,-0.0537
2022-06-30,000743,100.0,0.3389,0.4,0.35,0.25,0.3664,0.413,True,0.00929,1.0,0.334,0.0637,0.0715,0.63,1.0,,100.0,100.0,-0.0124,0.0168
2022-06-30,000196,94.8,0.3389,0.4,0.35,0.25,0.3528,0.405,True,0.01592,0.613,0.057,-0.024,-0.0266,0.189,1.0,,91.0,100.0,-0.0298,-0.0176
2022-06-30,000259,92.5,0.3389,0.4,0.35,0.25,0.3648,0.416,True,0.04385,0.968,0.877,-0.0696,-0.1425,0.78,1.0,,87.1,100.0,-0.0992,-0.0632
2022-06-30,000845,89.9,0.3389,0.4,0.35,0.25,0.3232,0.427,True,0.01089,0.71,0.904,-0.0361,-0.0615,0.654,1.0,,82.7,100.0,-0.0531,-0.1272
2022-06-30,290012,87.0,0.3389,0.4,0.35,0.25,0.3408,0.413,True,0.11466,0.613,0.87,-0.0334,-0.0493,1.246,1.0,,79.4,100.0,0.0407,0.4161
2022-06-30,519697,80.6,0.3389,0.4,0.35,0.25,0.3721,0.407,True,0.05403,0.871,1.0,-0.0342,-0.1071,0.717,1.0,,66.7,100.0,-0.0997,-0.2254
2022-06-30,000590,70.8,0.3389,0.4,0.35,0.25,0.3554,0.404,True,0.01835,0.387,0.027,-0.017,-0.0377,0.217,1.0,,50.0,100.0,-0.0711,-0.0755
2022-06-30,000591,70.8,0.3389,0.4,0.35,0.25,0.339,0.427,True,0.02451,0.71,1.53,-0.063,-0.1372,0.954,1.0,,50.0,100.0,-0.1167,-0.1548
2022-06-30,580005,70.8,0.3389,0.4,0.35,0.25,0.3599,0.403,True,0.04386,0.742,1.62,-0.0414,-0.072,0.866,1.0,,50.0,100.0,-0.0779,-0.1204
2022-06-30,519908,70.8,0.3389,0.4,0.35,0.25,0.336,0.433,True,0.0146,0.903,1.603,-0.0326,-0.1348,1.051,1.0,,50.0,100.0,-0.0977,-0.1672
2022-06-30,519050,70.8,0.3389,0.4,0.35,0.25,0.3496,0.421,True,0.01106,0.387,0.097,-0.0192,-0.0328,0.196,1.0,,50.0,100.0,-0.0465,-0.0293
2022-06-30,240004,70.8,0.3389,0.4,0.35,0.25,0.3271,0.438,True,0.04717,0.935,1.942,0.0249,0.0467,0.805,1.0,,50.0,100.0,-0.0265,-0.0384
2022-06-30,000573,70.8,0.3389,0.4,0.35,0.25,0.352,0.414,True,-0.0001,0.387,0.01,0.0003,0.005,0.146,1.0,,50.0,100.0,0.0456,0.0948
2022-06-30,519918,70.8,0.3389,0.4,0.35,0.25,0.3364,0.429,True,0.04318,0.935,1.368,-0.015,-0.0679,0.691,1.0,,50.0,100.0,-0.2066,-0.2276
2022-06-30,240005,70.8,0.3389,0.4,0.35,0.25,0.338,0.415,True,0.04158,0.742,1.812,-0.0713,-0.0406,0.62,1.0,,50.0,100.0,-0.0576,-0.128
2022-06-30,519983,70.8,0.3389,0.4,0.35,0.25,0.3492,0.424,True,0.03769,0.742,2.147,-0.0759,-0.1408,1.121,1.0,,50.0,100.0,-0.237,-0.2028
2022-06-30,580009,70.8,0.3389,0.4,0.35,0.25,0.3495,0.425,True,0.04742,0.871,1.305,-0.0436,-0.1563,1.108,1.0,,50.0,100.0,-0.1208,-0.2283
2022-06-30,720001,70.8,0.3389,0.4,0.35,0.25,0.3247,0.428,True,0.03641,0.968,1.486,-0.0596,-0.113,1.015,1.0,,50.0,100.0,-0.129,-0.2782
2022-06-30,519181,70.8,0.3389,0.4,0.35,0.25,0.3025,0.431,True,0.03517,0.903,1.942,-0.0389,-0.1362,0.859,1.0,,50.0,100.0,-0.0809,-0.094
2022-06-30,000411,70.8,0.3389,0.4,0.35,0.25,0.3735,0.391,True,0.06515,0.742,1.525,-0.0581,-0.1086,0.83,1.0,,50.0,100.0,-0.093,-0.1879
2022-06-30,700001,70.8,0.3389,0.4,0.35,0.25,0.3281,0.426,True,0.04969,0.71,1.632,-0.0705,-0.1205,1.028,1.0,,50.0,100.0,-0.1049,-0.1078
2022-06-30,000714,70.8,0.3389,0.4,0.35,0.25,0.3403,0.422,True,0.00778,0.387,0.242,-0.0335,-0.0793,0.617,1.0,,50.0,100.0,-0.0241,-0.1628
2022-06-30,519130,70.8,0.3389,0.4,0.35,0.25,0.3614,0.41,True,0.01164,0.419,0.079,-0.0136,-0.0304,0.21,1.0,,50.0,100.0,-0.0795,-0.0362
2022-06-30,590007,70.8,0.3389,0.4,0.35,0.25,0.3364,0.431,True,0.03771,0.806,2.067,-0.0649,-0.1335,0.94,1.0,,50.0,100.0,-0.1375,-0.1372
2022-06-30,206002,70.8,0.3389,0.4,0.35,0.25,0.3452,0.426,True,0.01324,0.871,1.88,-0.0618,-0.1063,1.006,1.0,,50.0,100.0,-0.0603,-0.1132
2022-06-30,688888,70.8,0.3389,0.4,0.35,0.25,0.3319,0.416,True,0.05577,0.968,1.347,0.0391,0.0414,0.766,1.0,,50.0,100.0,-0.1133,-0.1825
2022-06-30,164205,70.8,0.3389,0.4,0.35,0.25,0.3795,0.387,True,0.06438,0.774,1.268,-0.0717,-0.1024,1.037,1.0,,50.0,100.0,-0.1098,-0.2044
2022-06-30,288001,70.8,0.3389,0.4,0.35,0.25,0.3145,0.433,True,-0.00764,0.935,1.703,0.0035,-0.0918,0.772,1.0,,50.0,100.0,0.0222,-0.0339
2022-06-30,050024,69.3,0.3389,0.4,0.35,0.25,0.3212,0.418,True,0.00594,0.677,2.033,0.0764,0.0029,0.984,1.0,,47.3,100.0,-0.098,-0.0336
2022-06-30,320016,69.3,0.3389,0.4,0.35,0.25,0.3395,0.42,True,0.0249,0.677,1.851,-0.0326,-0.1492,0.932,1.0,,47.3,100.0,-0.1838,-0.271
2022-06-30,164809,69.3,0.3389,0.4,0.35,0.25,0.3388,0.429,True,0.02827,0.677,2.203,-0.0815,-0.1596,0.99,1.0,,47.3,100.0,-0.0816,-0.059
2022-06-30,000362,68.1,0.3389,0.4,0.35,0.25,0.3356,0.441,True,0.01395,0.774,0.828,-0.1006,-0.2127,1.059,1.0,,95.3,30.0,-0.0937,-0.1153
2022-06-30,100056,67.5,0.3389,0.4,0.35,0.25,0.3596,0.411,True,0.04306,0.645,1.502,-0.0781,-0.155,0.823,1.0,,44.2,100.0,-0.1284,-0.1713
2022-06-30,160916,67.5,0.3389,0.4,0.35,0.25,0.359,0.413,True,0.0357,0.645,1.22,-0.0742,-0.1345,1.074,1.0,,44.2,100.0,-0.0225,-0.0087
2022-06-30,310388,66.3,0.3389,0.4,0.35,0.25,0.377,0.395,True,0.08781,0.677,2.166,-0.0382,-0.155,1.369,1.0,,47.3,100.0,-0.0923,-0.1459
2022-06-30,582003,65.1,0.3389,0.4,0.35,0.25,0.3345,0.429,True,0.04452,0.903,0.929,-0.0807,-0.1841,1.523,1.0,,78.5,60.0,-0.2698,-0.3362
2022-06-30,210007,60.1,0.3389,0.4,0.35,0.25,0.3605,0.407,True,0.01757,0.516,1.349,-0.0415,-0.0525,0.264,1.0,,31.6,100.0,-0.0121,-0.0254
2022-06-30,000066,58.3,0.3389,0.4,0.35,0.25,0.342,0.422,True,0.02917,0.839,0.468,-0.1247,-0.2339,0.919,1.0,,100.0,0.0,0.0084,-0.0493
2022-06-30,233008,54.2,0.3389,0.4,0.35,0.25,0.3819,0.38,True,0.07245,0.839,1.937,-0.0603,-0.1802,1.13,1.0,,50.0,60.0,-0.0903,-0.1831
2022-06-30,519033,54.2,0.3389,0.4,0.35,0.25,0.3502,0.425,True,0.04743,1.0,1.887,-0.0829,-0.1492,0.977,1.0,,50.0,60.0,-0.1737,-0.1152
2022-06-30,000925,54.2,0.3389,0.4,0.35,0.25,0.3414,0.41,True,0.03904,0.871,1.963,-0.0707,-0.1748,1.042,1.0,,50.0,60.0,-0.1659,-0.1697
2022-06-30,450009,54.2,0.3389,0.4,0.35,0.25,0.3566,0.41,True,0.0443,0.806,1.535,-0.0937,-0.1182,0.861,1.0,,50.0,60.0,-0.0088,-0.0437
