date,code,S_eng,water,wv,wa,wm,val_pct,val_cov,trend_ok,ma20_dist,wr,dc,r4,r7,R_MDD,other_pen,F_value_eng,F_alpha_eng,F_mom_eng,fwd6,fwd12
2025-03-31,000390,63.6,0.6085,0.4,0.35,0.25,0.6589,1.0,True,-0.02892,0.774,0.345,0.0203,0.1684,0.71,1.0,34.0,100.0,60.0,0.7524,1.6911
2025-03-31,164205,62.1,0.6085,0.4,0.35,0.25,0.657,0.998,True,-0.00579,0.71,0.998,0.0911,0.3543,0.787,1.0,34.2,67.0,100.0,0.2083,0.3263
2025-03-31,000688,61.1,0.6085,0.4,0.35,0.25,0.6682,1.0,False,-0.03592,0.71,1.008,0.1474,0.436,0.923,1.0,33.1,65.4,100.0,0.4924,0.9345
2025-03-31,000259,57.4,0.6085,0.4,0.35,0.25,0.6525,1.0,False,-0.0139,0.516,0.699,0.0286,0.2207,0.79,1.0,34.6,81.6,60.0,0.1716,0.2488
2025-03-31,000849,56.2,0.6085,0.4,0.35,0.25,0.6558,1.0,True,-0.03916,0.484,0.682,0.0944,0.386,1.066,1.0,34.3,50.0,100.0,0.3293,0.4674
2025-03-31,000362,55.6,0.6085,0.4,0.35,0.25,0.652,1.0,True,-0.02335,0.161,0.788,0.0464,0.2415,1.225,1.0,34.7,50.0,100.0,0.3195,0.4452
2025-03-31,202213,54.2,0.6085,0.4,0.35,0.25,0.6545,1.0,True,-0.00996,0.645,0.319,0.0288,0.0973,0.526,1.0,34.4,94.2,30.0,0.2448,0.368
2025-03-31,165522,53.8,0.6085,0.4,0.35,0.25,0.6669,1.0,False,-0.04146,0.645,1.548,0.1203,0.4146,1.05,1.0,33.2,44.2,100.0,0.4256,0.4451
2025-03-31,161025,53.8,0.6085,0.4,0.35,0.25,0.6657,1.0,False,-0.04799,0.645,1.574,0.1128,0.4523,0.964,1.0,33.3,44.2,100.0,0.4309,0.4006
2025-03-31,000743,53.8,0.6085,0.4,0.35,0.25,0.665,0.998,True,-0.0021,0.645,0.187,0.0626,0.1255,0.231,1.0,33.4,94.2,30.0,0.1417,0.1526
2025-03-31,580001,53.7,0.6085,0.4,0.35,0.25,0.6683,0.981,False,-0.02444,0.645,1.77,0.0731,0.3144,1.009,1.0,33.1,44.2,100.0,0.8547,0.9997
2025-03-31,519050,53.0,0.6085,0.4,0.35,0.25,0.659,1.0,True,-0.00363,0.613,0.108,0.0231,0.0463,0.24,1.0,34.0,91.0,30.0,0.0776,0.1073
2025-03-31,000714,52.8,0.6085,0.4,0.35,0.25,0.6668,1.0,True,-0.03276,0.452,0.347,0.366,0.6941,1.306,1.0,33.2,50.0,100.0,0.5335,0.724
2025-03-31,040025,52.6,0.6085,0.4,0.35,0.25,0.6685,1.0,False,-0.03957,0.613,1.125,0.055,0.2967,0.922,1.0,33.1,41.0,100.0,0.5344,0.7555
2025-03-31,040007,52.6,0.6085,0.4,0.35,0.25,0.6686,1.0,False,-0.04278,0.613,1.864,0.0516,0.2831,0.906,1.0,33.1,41.0,100.0,0.1211,0.109
2025-03-31,000534,52.3,0.6085,0.4,0.35,0.25,0.6651,1.0,False,-0.02632,0.548,1.07,0.1711,0.545,0.986,1.0,33.4,39.7,100.0,0.4035,0.4953
2025-03-31,290012,51.9,0.6085,0.4,0.35,0.25,0.6591,1.0,False,-0.02559,0.581,0.705,0.0123,0.1285,0.921,1.0,34.0,87.9,30.0,0.2429,0.0115
2025-03-31,000590,51.8,0.6085,0.4,0.35,0.25,0.6614,1.0,False,-0.00284,0.581,0.068,0.0385,0.0914,0.378,1.0,33.8,87.9,30.0,0.0616,0.0361
2025-03-31,000411,51.7,0.6085,0.4,0.35,0.25,0.6637,0.986,False,-0.05702,0.581,1.111,0.0766,0.3304,0.95,1.0,33.5,37.9,100.0,0.7328,1.4173
2025-03-31,240004,51.7,0.6085,0.4,0.35,0.25,0.6634,0.997,False,-0.02899,0.581,1.735,0.1135,0.4224,1.195,1.0,33.6,37.9,100.0,0.3466,0.1961
2025-03-31,000166,51.3,0.6085,0.4,0.35,0.25,0.6676,0.994,False,-0.05755,0.484,0.693,0.1101,0.3236,1.362,1.0,33.2,50.0,100.0,0.2964,0.751
2025-03-31,000679,50.9,0.6085,0.4,0.35,0.25,0.6433,1.0,False,-0.01344,0.387,0.9,0.0469,0.2795,1.168,1.0,35.5,33.3,100.0,0.2323,0.3128
2025-03-31,000573,49.5,0.6085,0.4,0.35,0.25,0.6366,1.0,True,-0.00158,0.806,0.201,-0.0228,0.1547,0.429,1.0,36.2,100.0,0.0,0.1687,0.1712
2025-03-31,673010,48.9,0.6085,0.4,0.35,0.25,0.6661,1.0,True,-0.01291,0.484,0.919,0.1669,0.4432,0.804,1.0,33.3,30.2,100.0,0.2471,0.3969
2025-03-31,213002,48.6,0.6085,0.4,0.35,0.25,0.643,0.988,True,-0.02379,0.516,2.166,0.1138,0.3732,1.269,1.0,35.6,31.6,100.0,0.2083,0.3565
2025-03-31,000698,48.1,0.6085,0.4,0.35,0.25,0.658,0.99,False,-0.04525,0.516,1.474,0.128,0.3932,1.265,1.0,34.1,31.6,100.0,0.7756,1.0824
2025-03-31,000423,46.8,0.6085,0.4,0.35,0.25,0.6524,1.0,True,-0.00745,0.645,0.459,-0.0243,0.0173,0.422,1.0,34.6,94.2,0.0,0.185,0.304
2025-03-31,000196,46.7,0.6085,0.4,0.35,0.25,0.6544,0.999,True,-0.01014,0.645,0.198,-0.0231,0.0481,0.332,1.0,34.4,94.2,0.0,0.1829,0.0985
2025-03-31,165521,46.2,0.6085,0.4,0.35,0.25,0.6556,0.987,True,-0.00856,0.774,0.843,-0.002,0.1541,0.633,1.0,34.3,92.9,0.0,0.0742,0.0419
2025-03-31,020009,46.0,0.6085,0.4,0.35,0.25,0.6608,1.0,True,-0.00832,0.71,1.631,0.0485,0.1825,0.619,1.0,33.8,50.0,60.0,0.3393,0.4287
2025-03-31,000746,45.7,0.6085,0.4,0.35,0.25,0.6429,1.0,True,0.00411,0.645,0.826,-0.0172,0.1187,0.514,1.0,35.6,89.8,0.0,0.2561,0.49
2025-03-31,288001,44.6,0.6085,0.4,0.35,0.25,0.6445,1.0,True,-0.0245,0.645,1.376,0.0243,0.1724,0.613,1.0,35.4,44.2,60.0,0.1815,0.2996
2025-03-31,000354,44.3,0.6085,0.4,0.35,0.25,0.6651,0.98,False,-0.0697,0.548,1.254,0.0911,0.5059,1.445,1.0,33.4,34.7,100.0,0.7793,1.4998
2025-03-31,160220,42.6,0.6085,0.4,0.35,0.25,0.6761,0.991,False,-0.02382,0.548,0.133,-0.0116,0.0422,0.202,1.0,32.3,84.7,0.0,0.5518,1.0127
2025-03-31,050022,42.2,0.6085,0.4,0.35,0.25,0.6746,1.0,False,-0.05781,0.323,1.029,0.1928,0.3882,1.057,1.0,32.5,11.9,100.0,0.6896,1.0069
