date,code,S_eng,water,wv,wa,wm,val_pct,val_cov,trend_ok,ma20_dist,wr,dc,r4,r7,R_MDD,other_pen,F_value_eng,F_alpha_eng,F_mom_eng,fwd6,fwd12
2023-09-30,000573,87.3,0.3257,0.4,0.35,0.25,0.3073,0.944,False,-0.00808,0.806,0.134,0.0104,-0.0047,0.367,1.0,68.3,100.0,100.0,0.0579,0.1446
2023-09-30,202213,87.2,0.3257,0.4,0.35,0.25,0.3095,0.955,False,-0.00153,0.806,0.338,-0.0224,-0.0545,0.517,1.0,68.1,100.0,100.0,-0.0041,0.0163
2023-09-30,000390,87.2,0.3257,0.4,0.35,0.25,0.3112,0.959,False,-0.01139,1.0,0.231,-0.0318,-0.0389,0.936,1.0,67.9,100.0,100.0,-0.0,0.038
2023-09-30,000259,87.0,0.3257,0.4,0.35,0.25,0.3151,0.961,True,0.00248,0.774,0.721,-0.0256,-0.0356,0.726,1.0,67.5,100.0,100.0,-0.0944,0.0077
2023-09-30,160220,86.5,0.3257,0.4,0.35,0.25,0.3031,0.958,False,-0.00131,0.677,0.154,-0.0063,-0.0091,0.134,1.0,68.7,97.3,100.0,-0.0037,0.0405
2023-09-30,000743,86.1,0.3257,0.4,0.35,0.25,0.3383,0.948,True,0.00282,0.839,0.298,-0.0026,-0.0084,0.191,1.0,65.3,100.0,100.0,0.0084,0.0891
2023-09-30,000196,85.3,0.3257,0.4,0.35,0.25,0.3061,0.967,False,-0.00895,0.645,0.162,-0.0166,0.0011,0.195,1.0,68.4,94.2,100.0,-0.02,0.0545
2023-09-30,000590,83.9,0.3257,0.4,0.35,0.25,0.314,0.958,False,-0.00613,0.613,0.089,-0.0201,-0.0233,0.34,1.0,67.6,91.0,100.0,-0.0124,0.0475
2023-09-30,519050,81.9,0.3257,0.4,0.35,0.25,0.3095,0.952,False,-0.00123,0.548,0.11,-0.0051,-0.0067,0.205,1.0,68.1,84.7,100.0,0.0057,0.0224
2023-09-30,290012,75.2,0.3257,0.4,0.35,0.25,0.3078,0.958,False,-0.01551,0.645,0.66,-0.0477,0.3481,1.068,1.0,68.2,94.2,60.0,0.0438,-0.1061
2023-09-30,210007,70.6,0.3257,0.4,0.35,0.25,0.298,0.967,False,-0.00379,0.71,1.181,0.0036,-0.0231,0.231,1.0,70.3,50.0,100.0,0.0026,0.0213
2023-09-30,000066,70.1,0.3257,0.4,0.35,0.25,0.3008,0.964,False,-0.02658,0.71,0.543,-0.0509,-0.1743,0.838,1.0,68.9,100.0,30.0,-0.1464,-0.1491
2023-09-30,288001,70.0,0.3257,0.4,0.35,0.25,0.3021,0.969,False,-0.00776,0.839,1.567,-0.0072,-0.0576,0.712,1.0,68.8,50.0,100.0,0.0031,0.0716
2023-09-30,165309,69.9,0.3257,0.4,0.35,0.25,0.3038,0.967,False,-0.0128,0.774,1.861,-0.0301,-0.0468,0.925,1.0,68.6,50.0,100.0,-0.0434,0.0826
2023-09-30,270025,69.8,0.3257,0.4,0.35,0.25,0.3071,0.955,False,-0.01954,0.774,1.54,0.0633,-0.0142,0.868,1.0,68.3,50.0,100.0,-0.0659,-0.0503
2023-09-30,519033,69.7,0.3257,0.4,0.35,0.25,0.3089,0.955,False,-0.00284,0.806,1.562,-0.0091,-0.0053,0.784,1.0,68.1,50.0,100.0,-0.0072,0.0523
2023-09-30,020009,69.7,0.3257,0.4,0.35,0.25,0.3098,0.961,False,-0.00122,0.935,1.851,-0.0018,-0.0463,0.998,1.0,68.0,50.0,100.0,0.008,0.0526
2023-09-30,630008,69.6,0.3257,0.4,0.35,0.25,0.3134,0.955,True,0.001,0.774,1.11,-0.0165,-0.0727,1.177,1.0,67.7,50.0,100.0,-0.1003,-0.0925
