date,code,S_eng,water,wv,wa,wm,val_pct,val_cov,trend_ok,ma20_dist,wr,dc,r4,r7,R_MDD,other_pen,F_value_eng,F_alpha_eng,F_mom_eng,fwd6,fwd12
2023-12-31,000196,89.6,0.168,0.55,0.35,0.1,0.2234,0.994,True,0.00904,0.742,0.172,-0.073,-0.0437,0.284,1.0,81.1,100.0,100.0,0.0363,0.0766
2023-12-31,000573,88.8,0.168,0.55,0.35,0.1,0.2336,0.975,True,0.01544,0.903,0.126,-0.0598,0.0017,0.329,1.0,79.6,100.0,100.0,0.036,0.1622
2023-12-31,000423,88.7,0.168,0.55,0.35,0.1,0.2095,0.978,True,0.00659,0.645,0.603,-0.049,-0.0351,0.746,1.0,83.1,94.2,100.0,-0.032,-0.024
2023-12-31,160220,88.7,0.168,0.55,0.35,0.1,0.2352,0.985,True,0.00397,0.742,0.148,-0.0169,-0.0175,0.12,1.0,79.4,100.0,100.0,0.004,0.0617
2023-12-31,202213,88.6,0.168,0.55,0.35,0.1,0.2357,0.978,True,0.00813,0.871,0.331,-0.0479,-0.0407,0.507,1.0,79.3,100.0,100.0,-0.0009,0.0427
2023-12-31,000390,88.3,0.168,0.55,0.35,0.1,0.2391,0.989,True,0.0114,0.968,0.261,-0.0646,-0.0514,0.821,1.0,78.8,100.0,100.0,0.0002,0.0596
2023-12-31,000259,87.8,0.168,0.55,0.35,0.1,0.2455,0.963,True,0.00052,0.71,0.736,-0.0557,-0.0638,0.664,1.0,77.9,100.0,100.0,-0.1173,0.0126
2023-12-31,519050,87.7,0.168,0.55,0.35,0.1,0.2352,0.971,True,0.00284,0.677,0.108,-0.0217,-0.0176,0.207,1.0,79.4,97.3,100.0,0.0268,0.0468
2023-12-31,000743,86.2,0.168,0.55,0.35,0.1,0.2654,0.961,True,0.00229,0.839,0.292,-0.0301,-0.0258,0.165,1.0,75.0,100.0,100.0,0.0432,0.1314
2023-12-31,000590,85.5,0.168,0.55,0.35,0.1,0.2361,0.971,True,0.00219,0.613,0.097,-0.0721,-0.0701,0.384,1.0,79.3,91.0,100.0,0.0234,0.0879
2023-12-31,290012,84.6,0.168,0.55,0.35,0.1,0.2743,0.93,False,-0.03947,0.677,0.651,-0.0013,0.0749,0.834,1.0,73.7,97.3,100.0,-0.2077,-0.1557
2023-12-31,000066,75.2,0.168,0.55,0.35,0.1,0.2396,0.975,False,-0.01257,0.613,0.549,-0.122,-0.103,0.926,1.0,78.8,91.0,0.0,-0.0947,-0.0812
2023-12-31,580009,75.0,0.168,0.55,0.35,0.1,0.26,0.971,True,0.00545,0.581,0.928,-0.0248,-0.066,1.079,1.0,75.8,66.5,100.0,0.2053,0.2104
2023-12-31,050024,74.5,0.168,0.55,0.35,0.1,0.1938,1.0,True,0.02301,0.839,1.632,-0.0311,0.0145,0.834,1.0,85.4,50.0,100.0,0.1405,0.1213
2023-12-31,160916,74.3,0.168,0.55,0.35,0.1,0.2249,0.977,True,0.01166,0.645,1.025,-0.0549,-0.0288,0.921,1.0,80.9,56.6,100.0,0.0065,0.0855
2023-12-31,000684,72.9,0.168,0.55,0.35,0.1,0.2309,0.961,False,-0.00226,0.516,0.888,0.0364,-0.0406,1.434,1.0,80.0,66.8,100.0,-0.092,-0.05
2023-12-31,210007,72.3,0.168,0.55,0.35,0.1,0.2211,0.99,True,0.008,0.774,1.099,-0.027,-0.006,0.208,1.0,81.4,50.2,100.0,0.011,0.0266
2023-12-31,519033,71.8,0.168,0.55,0.35,0.1,0.2273,0.976,True,0.00197,0.774,1.526,-0.0615,-0.0347,0.734,1.0,80.5,50.0,100.0,0.0365,0.0778
2023-12-31,100056,71.2,0.168,0.55,0.35,0.1,0.2227,0.967,True,0.00622,0.677,1.274,-0.0585,-0.0481,0.874,1.0,81.2,47.3,100.0,-0.0316,-0.0824
2023-12-31,519736,70.5,0.168,0.55,0.35,0.1,0.223,0.974,True,0.00422,0.548,1.037,-0.0726,-0.0332,1.044,1.0,81.2,45.2,100.0,-0.0961,-0.0086
2023-12-31,020009,70.3,0.168,0.55,0.35,0.1,0.2457,0.966,True,0.01058,0.903,1.827,-0.0611,-0.0483,0.88,1.0,77.9,50.0,100.0,-0.0192,0.0821
2023-12-31,000714,70.0,0.168,0.55,0.35,0.1,0.2763,0.951,False,-0.0253,0.548,0.287,-0.1581,-0.2982,1.12,1.0,73.4,84.7,0.0,0.0735,0.2731
2023-12-31,260117,69.2,0.168,0.55,0.35,0.1,0.2205,1.0,True,0.02162,0.613,1.427,-0.0573,-0.0035,0.926,1.0,81.5,41.0,100.0,0.2353,0.1679
2023-12-31,519120,68.3,0.168,0.55,0.35,0.1,0.2253,0.98,True,0.02415,0.613,1.555,-0.0627,-0.0511,1.227,1.0,80.8,41.0,100.0,0.1286,0.2806
2023-12-31,000849,67.8,0.168,0.55,0.35,0.1,0.2277,0.987,True,0.03892,0.161,0.732,-0.083,-0.0911,1.058,1.0,80.5,50.0,60.0,-0.0797,0.0787
2023-12-31,000362,67.5,0.168,0.55,0.35,0.1,0.2307,1.0,True,0.01861,0.484,0.714,-0.0529,-0.0873,1.022,1.0,80.0,50.0,60.0,-0.1943,-0.0642
2023-12-31,162711,67.0,0.168,0.55,0.35,0.1,0.2372,0.982,True,0.00163,0.839,1.928,-0.0807,-0.0666,0.816,1.0,79.1,50.0,60.0,-0.0879,0.0355
2023-12-31,164809,67.0,0.168,0.55,0.35,0.1,0.2371,0.982,True,0.00221,0.806,1.707,-0.083,-0.0703,0.811,1.0,79.1,50.0,60.0,-0.0925,0.0533
2023-12-31,630008,66.2,0.168,0.55,0.35,0.1,0.2503,0.975,True,0.01066,0.742,1.096,-0.0767,-0.0862,1.014,1.0,77.2,50.6,60.0,-0.1269,-0.0579
2023-12-31,110025,66.0,0.168,0.55,0.35,0.1,0.2095,1.0,True,0.02714,0.516,1.822,-0.01,0.0243,1.249,1.0,83.1,31.6,100.0,0.1029,0.1177
2023-12-31,377150,65.2,0.168,0.55,0.35,0.1,0.229,0.998,True,0.0109,0.516,1.568,-0.0288,0.034,0.903,1.0,80.3,31.6,100.0,-0.1975,-0.2465
2023-12-31,160215,64.9,0.168,0.55,0.35,0.1,0.2385,0.966,True,0.00461,0.645,1.581,-0.0713,-0.0823,0.92,1.0,78.9,44.2,60.0,-0.242,-0.0286
2023-12-31,000679,64.4,0.168,0.55,0.35,0.1,0.244,0.971,False,-0.00297,0.452,0.872,-0.0496,-0.0241,1.307,1.0,78.1,37.9,100.0,-0.2147,-0.0429
2023-12-31,519150,63.8,0.168,0.55,0.35,0.1,0.2246,0.983,True,0.00294,0.581,1.255,-0.0904,-0.0817,0.941,1.0,80.9,37.9,60.0,-0.1053,0.0575
2023-12-31,582003,63.8,0.168,0.55,0.35,0.1,0.2297,0.999,True,0.01079,0.516,0.966,-0.092,-0.0615,1.495,1.0,80.2,53.8,60.0,0.1123,0.1151
2023-12-31,320011,63.4,0.168,0.55,0.35,0.1,0.2425,0.97,False,-0.00295,0.613,1.263,-0.0838,-0.0646,0.782,1.0,78.3,41.0,60.0,0.0084,0.0522
2023-12-31,110013,63.3,0.168,0.55,0.35,0.1,0.2447,0.979,True,5e-05,0.613,1.675,-0.0431,-0.0731,0.933,1.0,78.0,41.0,60.0,-0.0403,-0.012
2023-12-31,202019,62.9,0.168,0.55,0.35,0.1,0.2354,0.98,True,0.00818,0.581,1.981,-0.085,-0.0879,1.015,1.0,79.4,37.9,60.0,0.0012,0.0917
2023-12-31,206002,62.8,0.168,0.55,0.35,0.1,0.2372,0.968,True,0.02094,0.581,1.623,-0.0808,-0.0391,0.882,1.0,79.1,37.9,60.0,-0.016,0.0184
2023-12-31,020001,62.7,0.168,0.55,0.35,0.1,0.239,0.965,True,0.0035,0.581,1.986,-0.0751,-0.0933,0.977,1.0,78.9,37.9,60.0,-0.2572,-0.0693
2023-12-31,000547,62.4,0.168,0.55,0.35,0.1,0.2325,0.977,True,0.00108,0.516,0.972,-0.1289,-0.1281,0.897,1.0,79.8,52.9,0.0,-0.0616,-0.055
2023-12-31,000534,62.4,0.168,0.55,0.35,0.1,0.2555,0.964,True,0.00518,0.613,1.282,-0.0855,-0.0966,0.829,1.0,76.5,41.0,60.0,-0.1185,0.2224
2023-12-31,590007,62.3,0.168,0.55,0.35,0.1,0.2296,0.979,False,-0.00026,0.548,1.68,-0.0783,-0.0855,0.916,1.0,80.2,34.7,60.0,0.0162,0.0881
2023-12-31,519130,62.3,0.168,0.55,0.35,0.1,0.2587,0.96,False,-0.01774,0.452,0.152,-0.0901,-0.1964,1.046,1.0,76.0,50.0,30.0,0.0244,-0.0423
2023-12-31,164205,61.8,0.168,0.55,0.35,0.1,0.2217,0.984,True,0.01751,0.516,1.237,-0.0894,-0.0308,1.048,1.0,81.4,31.6,60.0,0.0152,0.2642
2023-12-31,000652,61.8,0.168,0.55,0.35,0.1,0.2358,0.995,True,0.02,0.548,1.176,-0.0841,-0.0637,0.842,1.0,79.3,34.7,60.0,-0.1272,-0.0225
2023-12-31,165515,61.7,0.168,0.55,0.35,0.1,0.2283,0.987,True,0.01668,0.71,1.534,-0.1263,-0.08,0.859,1.0,80.4,50.0,0.0,-0.0002,0.0934
2023-12-31,270025,61.7,0.168,0.55,0.35,0.1,0.2282,0.984,True,0.01532,0.774,1.541,-0.1059,-0.0084,0.788,1.0,80.4,50.0,0.0,-0.0234,-0.0268
2023-12-31,160716,61.5,0.168,0.55,0.35,0.1,0.2193,0.993,True,0.01472,0.677,1.396,-0.1113,-0.0539,0.557,1.0,81.7,47.3,0.0,0.1136,0.2307
2023-12-31,288001,61.1,0.168,0.55,0.35,0.1,0.2361,0.982,True,0.00848,0.806,1.523,-0.1294,-0.0574,0.701,1.0,79.3,50.0,0.0,0.091,0.1756
2023-12-31,162605,61.0,0.168,0.55,0.35,0.1,0.2176,0.989,True,0.01815,0.516,1.941,-0.0911,-0.056,1.27,1.0,81.9,31.6,60.0,-0.1418,-0.1316
2023-12-31,519983,60.8,0.168,0.55,0.35,0.1,0.2348,0.988,True,0.01344,0.516,1.775,-0.0955,-0.0819,1.125,1.0,79.5,31.6,60.0,-0.0414,0.0585
2023-12-31,460007,60.8,0.168,0.55,0.35,0.1,0.2338,0.99,True,0.01638,0.516,2.018,-0.0969,-0.0746,1.202,1.0,79.6,31.6,60.0,-0.1069,-0.1229
2023-12-31,519697,60.6,0.168,0.55,0.35,0.1,0.2288,0.954,True,0.00983,0.581,1.045,-0.1037,-0.1424,0.907,1.0,80.3,47.1,0.0,-0.0772,-0.026
2023-12-31,519671,60.4,0.168,0.55,0.35,0.1,0.2198,0.991,True,0.01469,0.645,1.407,-0.1068,-0.0451,0.716,1.0,81.6,44.2,0.0,0.1348,0.2408
2023-12-31,310398,60.4,0.168,0.55,0.35,0.1,0.2194,0.991,True,0.01526,0.645,1.38,-0.1126,-0.0521,0.677,1.0,81.7,44.2,0.0,0.1269,0.2299
2023-12-31,519013,60.3,0.168,0.55,0.35,0.1,0.241,0.981,True,0.01333,0.516,1.995,-0.08,-0.0708,0.975,1.0,78.6,31.6,60.0,0.023,0.1094
2023-12-31,310358,60.1,0.168,0.55,0.35,0.1,0.2433,0.964,True,0.01047,0.516,2.091,-0.0855,-0.079,1.085,1.0,78.2,31.6,60.0,-0.1033,-0.0471
2023-12-31,165309,59.7,0.168,0.55,0.35,0.1,0.2281,0.987,True,0.01894,0.645,1.799,-0.119,-0.0686,0.871,1.0,80.4,44.2,0.0,0.0082,0.1243
2023-12-31,080002,59.4,0.168,0.55,0.35,0.1,0.2553,0.966,True,0.00288,0.613,1.485,-0.0881,-0.1063,0.878,1.0,76.5,41.0,30.0,-0.1125,0.1576
2023-12-31,350002,59.4,0.168,0.55,0.35,0.1,0.2581,0.964,True,0.00285,0.839,1.786,-0.1336,-0.1684,0.938,1.0,76.1,50.0,0.0,-0.0793,0.026
2023-12-31,000925,59.2,0.168,0.55,0.35,0.1,0.1661,0.997,True,0.00978,0.452,1.533,-0.0209,0.0161,1.099,1.0,89.4,0.0,100.0,0.169,0.1774
2023-12-31,161211,59.0,0.168,0.55,0.35,0.1,0.2237,0.986,True,0.00856,0.613,1.489,-0.1153,-0.0373,0.791,1.0,81.1,41.0,0.0,0.061,0.2918
2023-12-31,688888,58.7,0.168,0.55,0.35,0.1,0.2407,0.979,True,0.00115,0.645,1.168,-0.113,-0.0827,0.852,1.0,78.6,44.2,0.0,-0.1145,-0.0368
