code,share_code,canonical_fund_id,name,fund_type,status,inception_date,end_date,end_known_at,known_at,source,source_ts_code,as_of
009967,009967,009967,博时荣泰灵活配置混合,混合型-灵活,清盘,2020-08-26,2026-08-07,2026-08-07,2020-08-26,tushare_fund_basic,009967.OF,2025-10-31
009981,009981,009981,万家创业板指数增强A,指数型-股票,存续,2021-01-26,,,2021-01-26,tushare_fund_basic,009981.OF,2025-10-31
010052,010052,010052,长城久嘉创新成长灵活配置混合-C,混合型-灵活,存续,2021-07-08,,,2021-07-08,tushare_fund_basic,010052.OF,2025-10-31
010120,010120,010120,九泰久福量化A,股票型,存续,2021-01-20,,,2021-01-20,tushare_fund_basic,010120.OF,2025-10-31
010196,010196,010196,易方达核心优势A,股票型,存续,2021-01-28,,,2021-01-28,tushare_fund_basic,010196.OF,2025-10-31
010204,010204,010204,中银港股通优势成长,股票型,存续,2021-02-09,,,2021-02-09,tushare_fund_basic,010204.OF,2025-10-31
010253,010253,010253,兴银中证500指数增强A,指数型-股票,存续,2021-03-01,,,2021-03-01,tushare_fund_basic,010253.OF,2025-10-31
010322,010322,010322,大摩新兴产业,股票型,存续,2021-02-24,,,2021-02-24,tushare_fund_basic,010322.OF,2025-10-31
010361,010361,010361,嘉实品质优选股票-A,股票型,存续,2021-05-25,,,2021-05-25,tushare_fund_basic,010361.OF,2025-10-31
010391,010391,010391,易方达战略新兴产业A,股票型,存续,2021-01-13,,,2021-01-13,tushare_fund_basic,010391.OF,2025-10-31
010469,010469,010469,圆信永丰聚优股票-A,股票型,存续,2021-04-16,,,2021-04-16,tushare_fund_basic,010469.OF,2025-10-31
010592,010592,010592,南方医药创新A,股票型,存续,2021-03-02,,,2021-03-02,tushare_fund_basic,010592.OF,2025-10-31
010597,010597,010597,创金合信景雯A,混合型-灵活,存续,2021-02-19,,,2021-02-19,tushare_fund_basic,010597.OF,2025-10-31
010673,010673,010673,兴全中证800六个月持有指数增强A,指数型-海外股票,存续,2021-02-09,,,2021-02-09,tushare_fund_basic,010673.OF,2025-10-31
010680,010680,010680,华夏新兴成长A,股票型,存续,2021-01-15,,,2021-01-15,tushare_fund_basic,010680.OF,2025-10-31
010703,010703,010703,财通智选消费A,股票型,存续,2021-01-27,,,2021-01-27,tushare_fund_basic,010703.OF,2025-10-31
010754,010754,010754,招商沪港深科技创新C,混合型-灵活,存续,2021-01-21,,,2021-01-21,tushare_fund_basic,010754.OF,2025-10-31
010769,010769,010769,天弘中证农业主题ETF联接A,指数型-股票,存续,2021-01-22,,,2021-01-22,tushare_fund_basic,010769.OF,2025-10-31
010785,010785,010785,博时创业板指数-A,指数型-股票,存续,2021-04-02,,,2021-04-02,tushare_fund_basic,010785.OF,2025-10-31
010801,010801,010801,长江量化消费精选A,股票型,存续,2021-01-27,,,2021-01-27,tushare_fund_basic,010801.OF,2025-10-31
010815,010815,010815,农银汇理新兴消费股票,股票型,存续,2021-03-03,,,2021-03-03,tushare_fund_basic,010815.OF,2025-10-31
010854,010854,010854,汇添富沪深300基本面增强A,指数型-股票,存续,2021-01-20,,,2021-01-20,tushare_fund_basic,010854.OF,2025-10-31
010892,010892,010892,中银证券精选行业A,股票型,存续,2021-01-20,,,2021-01-20,tushare_fund_basic,010892.OF,2025-10-31
010896,010896,010896,太平价值增长股票-A,股票型,存续,2021-04-21,,,2021-04-21,tushare_fund_basic,010896.OF,2025-10-31
010902,010902,010902,博时成长领航A,混合型-灵活,存续,2021-01-21,,,2021-01-21,tushare_fund_basic,010902.OF,2025-10-31
010908,010908,010908,大成沪深300增强A,指数型-股票,存续,2021-02-23,,,2021-02-23,tushare_fund_basic,010908.OF,2025-10-31
010953,010953,010953,天弘国证A50A,指数型-股票,存续,2021-03-02,,,2021-03-02,tushare_fund_basic,010953.OF,2025-10-31
010955,010955,010955,天弘中证智能汽车A,指数型-股票,存续,2021-01-19,,,2021-01-19,tushare_fund_basic,010955.OF,2025-10-31
010992,010992,010992,东财中证500ETF联接A,指数型-股票,存续,2021-01-20,,,2021-01-20,tushare_fund_basic,010992.OF,2025-10-31
010998,010998,010998,博道消费智航股票-A,股票型,存续,2021-05-07,,,2021-05-07,tushare_fund_basic,010998.OF,2025-10-31
011013,011013,011013,长城消费30股票-A,股票型,存续,2021-05-11,,,2021-05-11,tushare_fund_basic,011013.OF,2025-10-31
011030,011030,011030,达诚价值先锋灵活配置混合-A,混合型-灵活,存续,2021-05-19,,,2021-05-19,tushare_fund_basic,011030.OF,2025-10-31
011035,011035,011035,嘉实中证稀土产业ETF联接-A,指数型-股票,存续,2021-08-03,,,2021-08-03,tushare_fund_basic,011035.OF,2025-10-31
011040,011040,011040,天弘国证生物医药ETF联接A,指数型-股票,存续,2021-01-27,,,2021-01-27,tushare_fund_basic,011040.OF,2025-10-31
011042,011042,011042,国泰价值先锋股票-A,股票型,存续,2021-03-09,,,2021-03-09,tushare_fund_basic,011042.OF,2025-10-31
011056,011056,011056,博时汇兴回报一年持有,混合型-灵活,存续,2021-01-14,,,2021-01-14,tushare_fund_basic,011056.OF,2025-10-31
011077,011077,011077,汇丰晋信创新先锋股票,股票型,存续,2021-03-16,,,2021-03-16,tushare_fund_basic,011077.OF,2025-10-31
011086,011086,011086,易方达瑞康A,混合型-灵活,存续,2021-02-02,,,2021-02-02,tushare_fund_basic,011086.OF,2025-10-31
011102,011102,011102,天弘中证光伏产业A,指数型-股票,存续,2021-01-28,,,2021-01-28,tushare_fund_basic,011102.OF,2025-10-31
011104,011104,011104,光大智能汽车主题A,股票型,存续,2021-02-09,,,2021-02-09,tushare_fund_basic,011104.OF,2025-10-31
011107,011107,011107,九泰天兴量化智选股票-A,股票型,存续,2021-08-12,,,2021-08-12,tushare_fund_basic,011107.OF,2025-10-31
011122,011122,011122,汇添富ESG可持续成长股票-A,股票型,存续,2021-06-10,,,2021-06-10,tushare_fund_basic,011122.OF,2025-10-31
011127,011127,011127,富国清洁能源产业C,混合型-灵活,存续,2021-01-15,,,2021-01-15,tushare_fund_basic,011127.OF,2025-10-31
011132,011132,011132,鹏扬沪深300质量成长低波动指数-A,指数型-股票,存续,2021-05-25,,,2021-05-25,tushare_fund_basic,011132.OF,2025-10-31
011148,011148,011148,南方军工改革C,混合型-灵活,存续,2021-01-15,,,2021-01-15,tushare_fund_basic,011148.OF,2025-10-31
011220,011220,011220,南方匠心优选A,股票型,存续,2021-02-02,,,2021-02-02,tushare_fund_basic,011220.OF,2025-10-31
011224,011224,011224,九泰盈泰量化股票-A,股票型,存续,2021-08-18,,,2021-08-18,tushare_fund_basic,011224.OF,2025-10-31
011229,011229,011229,创金合信数字经济主题A,股票型,存续,2021-01-20,,,2021-01-20,tushare_fund_basic,011229.OF,2025-10-31
011236,011236,011236,摩根行业睿选A,股票型,存续,2021-02-26,,,2021-02-26,tushare_fund_basic,011236.OF,2025-10-31
011242,011242,011242,东吴进取策略C,混合型-灵活,存续,2021-01-15,,,2021-01-15,tushare_fund_basic,011242.OF,2025-10-31
011269,011269,011269,中银证券优势制造股票-A,股票型,存续,2021-07-08,,,2021-07-08,tushare_fund_basic,011269.OF,2025-10-31
011285,011285,011285,民生加银价值优选6个月持有期股票-A,股票型,存续,2021-06-08,,,2021-06-08,tushare_fund_basic,011285.OF,2025-10-31
011295,011295,011295,中信保诚量化阿尔法股票-C,股票型,存续,2021-04-20,,,2021-04-20,tushare_fund_basic,011295.OF,2025-10-31
011316,011316,011316,天弘创业板300ETF联接-A,指数型-股票,存续,2021-05-07,,,2021-05-07,tushare_fund_basic,011316.OF,2025-10-31
011319,011319,011319,国泰上证综合ETF联接A,指数型-股票,存续,2021-01-22,,,2021-01-22,tushare_fund_basic,011319.OF,2025-10-31
011321,011321,011321,国泰大健康C,股票型,存续,2021-01-26,,,2021-01-26,tushare_fund_basic,011321.OF,2025-10-31
011322,011322,011322,国泰智能装备C,股票型,存续,2021-01-25,,,2021-01-25,tushare_fund_basic,011322.OF,2025-10-31
011323,011323,011323,国泰智能汽车C,股票型,存续,2021-01-25,,,2021-01-25,tushare_fund_basic,011323.OF,2025-10-31
011324,011324,011324,国泰价值精选C,混合型-灵活,存续,2021-01-27,,,2021-01-27,tushare_fund_basic,011324.OF,2025-10-31
011325,011325,011325,国泰江源优势精选C,混合型-灵活,存续,2021-01-27,,,2021-01-27,tushare_fund_basic,011325.OF,2025-10-31
011326,011326,011326,国泰医药健康C,股票型,存续,2021-01-26,,,2021-01-26,tushare_fund_basic,011326.OF,2025-10-31
011328,011328,011328,景顺长城新能源产业A,股票型,存续,2021-02-22,,,2021-02-22,tushare_fund_basic,011328.OF,2025-10-31
011330,011330,011330,鹏华精选群英一年持有期灵活配置混合(MOM),混合型-灵活,存续,2021-09-23,,,2021-09-23,tushare_fund_basic,011330.OF,2025-10-31
011342,011342,011342,德邦创业板指数增强A,指数型-股票,发行,2021-06-21,,,2021-06-21,tushare_fund_basic,011342.OF,2025-10-31
011349,011349,011349,淳厚现代服务业股票-A,股票型,存续,2021-08-24,,,2021-08-24,tushare_fund_basic,011349.OF,2025-10-31
011373,011373,011373,招商前沿医疗保健股票-A,股票型,存续,2021-06-22,,,2021-06-22,tushare_fund_basic,011373.OF,2025-10-31
011377,011377,011377,创金合信积极成长A,股票型,存续,2021-02-08,,,2021-02-08,tushare_fund_basic,011377.OF,2025-10-31
011384,011384,011384,南方远见回报股票-A,股票型,存续,2021-03-25,,,2021-03-25,tushare_fund_basic,011384.OF,2025-10-31
011418,011418,011418,汇添富消费精选两年持有期股票-A,股票型,存续,2021-05-11,,,2021-05-11,tushare_fund_basic,011418.OF,2025-10-31
011424,011424,011424,汇添富外延增长主题C,股票型,存续,2021-01-25,,,2021-01-25,tushare_fund_basic,011424.OF,2025-10-31
011425,011425,011425,广发优势成长A,股票型,存续,2021-02-09,,,2021-02-09,tushare_fund_basic,011425.OF,2025-10-31
011437,011437,011437,中泰开阳价值优选C,混合型-灵活,存续,2021-02-01,,,2021-02-01,tushare_fund_basic,011437.OF,2025-10-31
011457,011457,011457,新华行业龙头主题股票,股票型,清盘,2021-03-24,2026-08-03,2026-08-03,2021-03-24,tushare_fund_basic,011457.OF,2025-10-31
011463,011463,011463,长城量化精选C,股票型,存续,2021-02-03,,,2021-02-03,tushare_fund_basic,011463.OF,2025-10-31
011470,011470,011470,东吴新产业精选C,股票型,存续,2021-02-02,,,2021-02-02,tushare_fund_basic,011470.OF,2025-10-31
011473,011473,011473,工银战略转型主题C,股票型,存续,2021-02-05,,,2021-02-05,tushare_fund_basic,011473.OF,2025-10-31
011476,011476,011476,工银新蓝筹C,股票型,存续,2021-02-09,,,2021-02-09,tushare_fund_basic,011476.OF,2025-10-31
011477,011477,011477,工银总回报C,混合型-灵活,存续,2021-02-05,,,2021-02-05,tushare_fund_basic,011477.OF,2025-10-31
011478,011478,011478,工银美丽城镇主题C,股票型,存续,2021-02-09,,,2021-02-09,tushare_fund_basic,011478.OF,2025-10-31
011498,011498,011498,富国沪深300基本面精选股票-A,股票型,存续,2021-06-01,,,2021-06-01,tushare_fund_basic,011498.OF,2025-10-31
011501,011501,011501,方正富邦汇福一年定开灵活配置混合-A,混合型-灵活,存续,2021-03-24,,,2021-03-24,tushare_fund_basic,011501.OF,2025-10-31
011506,011506,011506,建信高端装备股票-A,股票型,存续,2021-04-27,,,2021-04-27,tushare_fund_basic,011506.OF,2025-10-31
011512,011512,011512,天弘中证新能源汽车指数-A,指数型-股票,存续,2021-04-09,,,2021-04-09,tushare_fund_basic,011512.OF,2025-10-31
011519,011519,011519,九泰中证500A,指数型-股票,发行,2021-07-23,,,2021-07-23,tushare_fund_basic,011519.OF,2025-10-31
011530,011530,011530,泓德优质治理灵活配置混合,混合型-灵活,存续,2021-03-23,,,2021-03-23,tushare_fund_basic,011530.OF,2025-10-31
011545,011545,011545,长江沪深300指数增强-A,指数型-股票,存续,2021-06-02,,,2021-06-02,tushare_fund_basic,011545.OF,2025-10-31
011589,011589,011589,九泰天利量化股票-A,股票型,存续,2021-10-12,,,2021-10-12,tushare_fund_basic,011589.OF,2025-10-31
011592,011592,011592,博时军工主题C,股票型,存续,2021-02-24,,,2021-02-24,tushare_fund_basic,011592.OF,2025-10-31
011601,011601,011601,前海开源公共卫生主题精选股票-A,股票型,存续,2021-03-25,,,2021-03-25,tushare_fund_basic,011601.OF,2025-10-31
011607,011607,011607,民生加银中证内地资源主题指数-C,股票型,存续,2021-03-09,,,2021-03-09,tushare_fund_basic,011607.OF,2025-10-31
011608,011608,011608,易方达上证科创板50ETF联接A,指数型-股票,存续,2021-03-01,,,2021-03-01,tushare_fund_basic,011608.OF,2025-10-31
011610,011610,011610,华泰柏瑞上证科创板50成份ETF联接-A,股票型,存续,2021-03-04,,,2021-03-04,tushare_fund_basic,011610.OF,2025-10-31
011612,011612,011612,华夏上证科创板50成份ETF联接-A,股票型,存续,2021-03-04,,,2021-03-04,tushare_fund_basic,011612.OF,2025-10-31
011614,011614,011614,工银瑞信上证科创板50成份ETF联接-A,股票型,存续,2021-03-05,,,2021-03-05,tushare_fund_basic,011614.OF,2025-10-31
011616,011616,011616,国投瑞银瑞祥灵活配置混合-C,混合型-灵活,存续,2021-04-01,,,2021-04-01,tushare_fund_basic,011616.OF,2025-10-31
011630,011630,011630,东财中证有色金属指数增强-A,股票型,存续,2021-03-16,,,2021-03-16,tushare_fund_basic,011630.OF,2025-10-31
011645,011645,011645,国泰核心价值两年持有期股票-A,股票型,存续,2021-06-08,,,2021-06-08,tushare_fund_basic,011645.OF,2025-10-31
011651,011651,011651,招商港股通核心精选股票-A,股票型,存续,2021-03-23,,,2021-03-23,tushare_fund_basic,011651.OF,2025-10-31
011667,011667,011667,东财中证高端装备制造指数增强-A,指数型-股票,存续,2021-04-08,,,2021-04-08,tushare_fund_basic,011667.OF,2025-10-31
011685,011685,011685,创金合信先进装备股票-A,股票型,存续,2021-03-29,,,2021-03-29,tushare_fund_basic,011685.OF,2025-10-31
011703,011703,011703,中金鑫瑞优选一年持有期灵活配置混合,混合型-灵活,存续,2021-07-13,,,2021-07-13,tushare_fund_basic,011703.OF,2025-10-31
011706,011706,011706,长信美国标准普尔100等权重指数增强(QDII)-USD,指数型-海外股票,存续,2021-07-01,,,2021-07-01,tushare_fund_basic,011706.OF,2025-10-31
011722,011722,011722,前海开源深圳特区精选股票-A,股票型,存续,2021-05-07,,,2021-05-07,tushare_fund_basic,011722.OF,2025-10-31
011726,011726,011726,安信新常态沪港深精选股票-C,股票型,存续,2021-03-17,,,2021-03-17,tushare_fund_basic,011726.OF,2025-10-31
011756,011756,011756,博时产业优选灵活配置混合-A,混合型-灵活,存续,2021-07-20,,,2021-07-20,tushare_fund_basic,011756.OF,2025-10-31
011783,011783,011783,泓德睿源三年持有期灵活配置混合,混合型-灵活,存续,2021-04-21,,,2021-04-21,tushare_fund_basic,011783.OF,2025-10-31
011793,011793,011793,建信智能汽车股票,股票型,存续,2021-09-10,,,2021-09-10,tushare_fund_basic,011793.OF,2025-10-31
011824,011824,011824,浙商汇金量化臻选股票-A,股票型,存续,2021-07-01,,,2021-07-01,tushare_fund_basic,011824.OF,2025-10-31
011832,011832,011832,西部利得中证人工智能主题指数增强-A,指数型-股票,存续,2021-06-08,,,2021-06-08,tushare_fund_basic,011832.OF,2025-10-31
011836,011836,011836,银华智能建造股票,股票型,存续,2021-09-24,,,2021-09-24,tushare_fund_basic,011836.OF,2025-10-31
011839,011839,011839,天弘中证人工智能主题ETF联接-A,指数型-股票,存续,2021-08-17,,,2021-08-17,tushare_fund_basic,011839.OF,2025-10-31
011853,011853,011853,招商中证消费龙头指数增强-A,指数型-海外股票,存续,2021-05-25,,,2021-05-25,tushare_fund_basic,011853.OF,2025-10-31
011860,011860,011860,南方中证1000ETF联接-A,指数型-股票,存续,2021-09-27,,,2021-09-27,tushare_fund_basic,011860.OF,2025-10-31
011870,011870,011870,前海开源国家比较优势灵活配置混合-C,混合型-灵活,存续,2021-03-25,,,2021-03-25,tushare_fund_basic,011870.OF,2025-10-31
011871,011871,011871,前海开源沪港深优势精选灵活配置混合-C,混合型-灵活,存续,2021-03-25,,,2021-03-25,tushare_fund_basic,011871.OF,2025-10-31
011882,011882,011882,招商蓝筹精选股票-A,股票型,存续,2021-07-27,,,2021-07-27,tushare_fund_basic,011882.OF,2025-10-31
011907,011907,011907,国泰量化收益灵活配置混合-C,混合型-灵活,存续,2021-04-09,,,2021-04-09,tushare_fund_basic,011907.OF,2025-10-31
011923,011923,011923,大成消费精选股票-A,股票型,存续,2021-05-24,,,2021-05-24,tushare_fund_basic,011923.OF,2025-10-31
011927,011927,011927,博时汇誉回报灵活配置混合-A,混合型-灵活,存续,2021-04-29,,,2021-04-29,tushare_fund_basic,011927.OF,2025-10-31
011934,011934,011934,中航量化阿尔法六个月持有期股票-A,股票型,存续,2021-08-25,,,2021-08-25,tushare_fund_basic,011934.OF,2025-10-31
011948,011948,011948,东吴智慧医疗量化策略灵活配置混合-C,混合型-灵活,存续,2021-04-14,,,2021-04-14,tushare_fund_basic,011948.OF,2025-10-31
011949,011949,011949,东吴多策略灵活配置混合-C,混合型-灵活,存续,2021-04-14,,,2021-04-14,tushare_fund_basic,011949.OF,2025-10-31
011963,011963,011963,广发稳裕混合-C,混合型-灵活,存续,2021-04-08,,,2021-04-08,tushare_fund_basic,011963.OF,2025-10-31
011964,011964,011964,泰康中证500ETF联接-A,指数型-股票,存续,2022-08-01,,,2022-08-01,tushare_fund_basic,011964.OF,2025-10-31
011966,011966,011966,招商中证光伏产业ETF联接-A,指数型-股票,存续,2021-06-18,,,2021-06-18,tushare_fund_basic,011966.OF,2025-10-31
011971,011971,011971,东财中证银行指数-A,指数型-股票,存续,2021-04-30,,,2021-04-30,tushare_fund_basic,011971.OF,2025-10-31
011982,011982,011982,博时内需增长灵活配置混合-C,混合型-灵活,存续,2021-04-09,,,2021-04-09,tushare_fund_basic,011982.OF,2025-10-31
012007,012007,012007,万家瑞富灵活配置混合-C,混合型-灵活,存续,2021-04-19,,,2021-04-19,tushare_fund_basic,012007.OF,2025-10-31
012045,012045,012045,大成医药健康股票-A,股票型,存续,2021-09-16,,,2021-09-16,tushare_fund_basic,012045.OF,2025-10-31
012064,012064,012064,圆信永丰兴诺一年持有期灵活配置混合,混合型-灵活,存续,2021-08-12,,,2021-08-12,tushare_fund_basic,012064.OF,2025-10-31
012080,012080,012080,易方达中证500指数量化增强-A,指数型-股票,存续,2021-06-15,,,2021-06-15,tushare_fund_basic,012080.OF,2025-10-31
