code,share_code,canonical_fund_id,name,fund_type,status,inception_date,end_date,end_known_at,known_at,source,source_ts_code,as_of
000886,000886,000886,北信瑞丰无限互联主题灵活配置混合,混合型-灵活,清盘,2014-12-24,2017-12-25,2017-12-25,2014-12-24,tushare_fund_basic,000886.OF,2016-01-31
000953,000953,000953,国泰睿吉灵活配置混合-A,混合型-灵活,清盘,2015-04-22,2023-11-29,2023-11-29,2015-04-22,tushare_fund_basic,000953.OF,2016-01-31
000972,000972,000972,新华万银多元策略灵活配置混合,混合型-灵活,清盘,2015-04-10,2023-07-18,2023-07-18,2015-04-10,tushare_fund_basic,000972.OF,2016-01-31
001005,001005,001005,中海合鑫灵活配置混合,混合型-灵活,清盘,2015-02-11,2018-06-04,2018-06-04,2015-02-11,tushare_fund_basic,001005.OF,2016-01-31
001119,001119,001119,国投瑞银新回报灵活配置混合,混合型-灵活,清盘,2015-03-20,2019-09-19,2019-09-19,2015-03-20,tushare_fund_basic,001119.OF,2016-01-31
001141,001141,001141,泰达宏利创盈灵活配置混合-A,混合型-灵活,清盘,2015-03-30,2022-12-08,2022-12-08,2015-03-30,tushare_fund_basic,001141.OF,2016-01-31
001142,001142,001142,泰达宏利创盈灵活配置混合-B,混合型-灵活,清盘,2015-03-30,2022-12-08,2022-12-08,2015-03-30,tushare_fund_basic,001142.OF,2016-01-31
001159,001159,001159,大成景秀灵活配置混合-A,混合型-灵活,清盘,2015-03-27,2019-04-17,2019-04-17,2015-03-27,tushare_fund_basic,001159.OF,2016-01-31
001169,001169,001169,国投瑞银新价值灵活配置混合,混合型-灵活,清盘,2015-04-22,2018-03-15,2018-03-15,2015-04-22,tushare_fund_basic,001169.OF,2016-01-31
001185,001185,001185,安信动态策略灵活配置混合-A,混合型-灵活,清盘,2015-04-15,2023-04-12,2023-04-12,2015-04-15,tushare_fund_basic,001185.OF,2016-01-31
001196,001196,001196,东方鼎新灵活配置混合-A,混合型-灵活,清盘,2015-04-21,2024-12-19,2024-12-19,2015-04-21,tushare_fund_basic,001196.OF,2016-01-31
001201,001201,001201,申万菱信安鑫回报灵活配置混合-A,混合型-灵活,清盘,2015-04-28,2023-07-26,2023-07-26,2015-04-28,tushare_fund_basic,001201.OF,2016-01-31
001205,001205,001205,建信稳健回报灵活配置混合,混合型-灵活,清盘,2015-04-17,2020-08-06,2020-08-06,2015-04-17,tushare_fund_basic,001205.OF,2016-01-31
001206,001206,001206,广发聚惠灵活配置混合-A,混合型-灵活,清盘,2015-04-15,2019-01-25,2019-01-25,2015-04-15,tushare_fund_basic,001206.OF,2016-01-31
001228,001228,001228,国联安鑫享灵活配置混合-A,混合型-灵活,清盘,2015-04-28,2026-08-03,2026-08-03,2015-04-28,tushare_fund_basic,001228.OF,2016-01-31
001253,001253,001253,建信回报灵活配置混合,混合型-灵活,清盘,2015-05-13,2019-01-21,2019-01-21,2015-05-13,tushare_fund_basic,001253.OF,2016-01-31
001259,001259,001259,德邦鑫星稳健灵活配置混合,混合型-灵活,清盘,2015-05-21,2018-09-27,2018-09-27,2015-05-21,tushare_fund_basic,001259.OF,2016-01-31
001262,001262,001262,大成景明灵活配置混合-A,混合型-灵活,清盘,2015-04-29,2019-01-07,2019-01-07,2015-04-29,tushare_fund_basic,001262.OF,2016-01-31
001263,001263,001263,大成景穗灵活配置混合-A,混合型-灵活,清盘,2015-05-04,2018-08-22,2018-08-22,2015-05-04,tushare_fund_basic,001263.OF,2016-01-31
001264,001264,001264,银华恒利灵活配置混合-A,混合型-灵活,清盘,2015-05-06,2021-11-15,2021-11-15,2015-05-06,tushare_fund_basic,001264.OF,2016-01-31
001283,001283,001283,红塔红土盛金新动力灵活配置混合-A,混合型-灵活,清盘,2015-06-19,2024-02-05,2024-02-05,2015-06-19,tushare_fund_basic,001283.OF,2016-01-31
001295,001295,001295,大成景源灵活配置混合-A,混合型-灵活,清盘,2015-05-15,2018-11-07,2018-11-07,2015-05-15,tushare_fund_basic,001295.OF,2016-01-31
001311,001311,001311,华安新回报灵活配置混合-A,混合型-灵活,清盘,2015-05-19,2026-04-28,2026-04-28,2015-05-19,tushare_fund_basic,001311.OF,2016-01-31
001321,001321,001321,兴业聚优灵活配置混合,混合型-灵活,清盘,2015-05-21,2018-05-28,2018-05-28,2015-05-21,tushare_fund_basic,001321.OF,2016-01-31
001333,001333,001333,大成景鹏灵活配置混合-A,混合型-灵活,清盘,2015-05-22,2018-09-06,2018-09-06,2015-05-22,tushare_fund_basic,001333.OF,2016-01-31
001340,001340,001340,华泰柏瑞惠利灵活配置混合-A,混合型-灵活,清盘,2015-05-25,2018-11-06,2018-11-06,2015-05-25,tushare_fund_basic,001340.OF,2016-01-31
001348,001348,001348,大摩新机遇灵活配置混合,混合型-灵活,清盘,2015-06-24,2021-01-12,2021-01-12,2015-06-24,tushare_fund_basic,001348.OF,2016-01-31
001359,001359,001359,国联安添鑫灵活配置混合-A,混合型-灵活,清盘,2015-06-02,2026-06-02,2026-06-02,2015-06-02,tushare_fund_basic,001359.OF,2016-01-31
001389,001389,001389,中融鑫视野灵活配置混合-A,混合型-灵活,清盘,2015-10-20,2019-02-22,2019-02-22,2015-10-20,tushare_fund_basic,001389.OF,2016-01-31
001394,001394,001394,博时新趋势灵活配置混合-A,混合型-灵活,清盘,2015-05-29,2017-11-28,2017-11-28,2015-05-29,tushare_fund_basic,001394.OF,2016-01-31
001408,001408,001408,建信鑫丰回报灵活配置混合-A,混合型-灵活,清盘,2015-06-16,2021-04-21,2021-04-21,2015-06-16,tushare_fund_basic,001408.OF,2016-01-31
001419,001419,001419,泰达宏利新思路灵活配置混合-A,混合型-灵活,清盘,2015-06-16,2023-03-15,2023-03-15,2015-06-16,tushare_fund_basic,001419.OF,2016-01-31
001424,001424,001424,博时新起点灵活配置混合-A,混合型-灵活,清盘,2015-06-24,2024-08-25,2024-08-25,2015-06-24,tushare_fund_basic,001424.OF,2016-01-31
001431,001431,001431,方正富邦优选灵活配置混合-A,混合型-灵活,清盘,2015-06-25,2018-09-07,2018-09-07,2015-06-25,tushare_fund_basic,001431.OF,2016-01-31
001456,001456,001456,华泰柏瑞中国制造2025灵活配置混合-A,混合型-灵活,清盘,2015-08-04,2019-01-02,2019-01-02,2015-08-04,tushare_fund_basic,001456.OF,2016-01-31
001458,001458,001458,广发中证全指主要消费ETF联接-A,指数型-股票,清盘,2015-08-18,2018-08-20,2018-08-20,2015-08-18,tushare_fund_basic,001458.OF,2016-01-31
001459,001459,001459,广发中证全指原材料ETF联接-A,指数型-股票,清盘,2015-08-18,2018-08-20,2018-08-20,2015-08-18,tushare_fund_basic,001459.OF,2016-01-31
001460,001460,001460,广发中证全指能源ETF联接-A,指数型-股票,清盘,2015-07-09,2018-07-09,2018-07-09,2015-07-09,tushare_fund_basic,001460.OF,2016-01-31
001464,001464,001464,光大保德信鼎鑫灵活配置混合-A,混合型-灵活,清盘,2015-06-11,2024-06-26,2024-06-26,2015-06-11,tushare_fund_basic,001464.OF,2016-01-31
001491,001491,001491,国泰生益灵活配置混合-A,混合型-灵活,清盘,2015-06-19,2018-02-12,2018-02-12,2015-06-19,tushare_fund_basic,001491.OF,2016-01-31
001492,001492,001492,鹏华弘锐灵活配置混合-A,混合型-灵活,清盘,2015-06-24,2018-05-16,2018-05-16,2015-06-24,tushare_fund_basic,001492.OF,2016-01-31
001494,001494,001494,信诚新鑫回报灵活配置混合-A,混合型-灵活,清盘,2015-06-29,2018-07-30,2018-07-30,2015-06-29,tushare_fund_basic,001494.OF,2016-01-31
001499,001499,001499,国投瑞银新增长灵活配置混合-A,混合型-灵活,清盘,2015-06-19,2026-01-19,2026-01-19,2015-06-19,tushare_fund_basic,001499.OF,2016-01-31
001501,001501,001501,招商丰裕灵活配置混合-A,混合型-灵活,清盘,2015-11-17,2018-03-14,2018-03-14,2015-11-17,tushare_fund_basic,001501.OF,2016-01-31
001517,001517,001517,大成景裕灵活配置混合-A,混合型-灵活,清盘,2015-06-23,2018-05-29,2018-05-29,2015-06-23,tushare_fund_basic,001517.OF,2016-01-31
001554,001554,001554,天弘中证全指运输指数-A,指数型-股票,清盘,2015-06-30,2018-07-02,2018-07-02,2015-06-30,tushare_fund_basic,001554.OF,2016-01-31
001560,001560,001560,天弘中证移动互联网指数-A,指数型-股票,清盘,2015-06-30,2018-07-02,2018-07-02,2015-06-30,tushare_fund_basic,001560.OF,2016-01-31
001582,001582,001582,大成景辉灵活配置混合-A,混合型-灵活,清盘,2015-11-30,2018-10-30,2018-10-30,2015-11-30,tushare_fund_basic,001582.OF,2016-01-31
001586,001586,001586,天弘中证100指数-A,指数型-股票,清盘,2015-07-16,2018-07-16,2018-07-16,2015-07-16,tushare_fund_basic,001586.OF,2016-01-31
001590,001590,001590,天弘中证环保产业指数-A,指数型-股票,清盘,2015-07-16,2018-07-16,2018-07-16,2015-07-16,tushare_fund_basic,001590.OF,2016-01-31
001597,001597,001597,招商丰融灵活配置混合-A,混合型-灵活,清盘,2015-11-17,2018-08-08,2018-08-08,2015-11-17,tushare_fund_basic,001597.OF,2016-01-31
001599,001599,001599,天弘中证高端装备制造指数-A,指数型-股票,清盘,2015-07-08,2018-07-09,2018-07-09,2015-07-08,tushare_fund_basic,001599.OF,2016-01-31
001611,001611,001611,天弘中证休闲娱乐指数-A,指数型-股票,清盘,2015-07-29,2018-07-30,2018-07-30,2015-07-29,tushare_fund_basic,001611.OF,2016-01-31
001620,001620,001620,嘉实新机遇灵活配置混合,混合型-灵活,清盘,2015-07-13,2018-11-28,2018-11-28,2015-07-13,tushare_fund_basic,001620.OF,2016-01-31
001626,001626,001626,国泰央企改革股票-A,股票型,清盘,2015-09-01,2026-06-17,2026-06-17,2015-09-01,tushare_fund_basic,001626.OF,2016-01-31
001663,001663,001663,中银互联网+股票,股票型,清盘,2015-08-06,2021-04-23,2021-04-23,2015-08-06,tushare_fund_basic,001663.OF,2016-01-31
001670,001670,001670,长城新策略灵活配置混合-A,混合型-灵活,清盘,2015-11-27,2018-12-13,2018-12-13,2015-11-27,tushare_fund_basic,001670.OF,2016-01-31
001673,001673,001673,红塔红土优质成长灵活配置混合-A,混合型-灵活,清盘,2015-08-06,2018-09-10,2018-09-10,2015-08-06,tushare_fund_basic,001673.OF,2016-01-31
001683,001683,001683,华夏新经济灵活配置混合,混合型-灵活,清盘,2015-07-13,2018-11-28,2018-11-28,2015-07-13,tushare_fund_basic,001683.OF,2016-01-31
001686,001686,001686,安信新动力灵活配置混合-A,混合型-灵活,清盘,2015-11-24,2022-09-15,2022-09-15,2015-11-24,tushare_fund_basic,001686.OF,2016-01-31
001708,001708,001708,东兴改革精选灵活配置混合-A,混合型-灵活,清盘,2015-09-08,2026-08-04,2026-08-04,2015-09-08,tushare_fund_basic,001708.OF,2016-01-31
001729,001729,001729,银华逆向投资灵活配置定开混合,混合型-灵活,清盘,2015-11-16,2019-09-02,2019-09-02,2015-11-16,tushare_fund_basic,001729.OF,2016-01-31
001730,001730,001730,兴银大健康灵活配置混合,混合型-灵活,清盘,2015-08-27,2023-08-28,2023-08-28,2015-08-27,tushare_fund_basic,001730.OF,2016-01-31
001754,001754,001754,永赢量化灵活配置混合,混合型-灵活,清盘,2015-09-01,2018-09-03,2018-09-03,2015-09-01,tushare_fund_basic,001754.OF,2016-01-31
001767,001767,001767,华宝兴业中国互联网股票(QDII)-CNY,股票型,清盘,2015-09-23,2017-06-26,2017-06-26,2015-09-23,tushare_fund_basic,001767.OF,2016-01-31
001768,001768,001768,华宝兴业中国互联网股票(QDII)-USD,股票型,清盘,2015-09-23,2017-06-26,2017-06-26,2015-09-23,tushare_fund_basic,001768.OF,2016-01-31
001769,001769,001769,易方达瑞惠灵活配置混合,混合型-灵活,清盘,2015-07-31,2018-12-30,2018-12-30,2015-07-31,tushare_fund_basic,001769.OF,2016-01-31
001772,001772,001772,南方消费活力灵活配置混合,混合型-灵活,清盘,2015-07-31,2018-12-29,2018-12-29,2015-07-31,tushare_fund_basic,001772.OF,2016-01-31
001773,001773,001773,招商丰庆灵活配置混合-A,混合型-灵活,清盘,2015-07-31,2018-11-28,2018-11-28,2015-07-31,tushare_fund_basic,001773.OF,2016-01-31
001777,001777,001777,德邦多元回报灵活配置混合-A,混合型-灵活,清盘,2016-01-27,2018-12-04,2018-12-04,2016-01-27,tushare_fund_basic,001777.OF,2016-01-31
001795,001795,001795,上投摩根文体休闲灵活配置混合,混合型-灵活,清盘,2015-12-23,2022-12-22,2022-12-22,2015-12-23,tushare_fund_basic,001795.OF,2016-01-31
001840,001840,001840,招商丰享灵活配置混合-C,混合型-灵活,清盘,2015-11-17,2018-04-11,2018-04-11,2015-11-17,tushare_fund_basic,001840.OF,2016-01-31
001866,001866,001866,北信瑞丰新成长灵活配置混合,混合型-灵活,清盘,2015-11-11,2023-03-08,2023-03-08,2015-11-11,tushare_fund_basic,001866.OF,2016-01-31
001939,001939,001939,光大保德信睿鑫灵活配置混合-A,混合型-灵活,清盘,2015-11-17,2023-06-26,2023-06-26,2015-11-17,tushare_fund_basic,001939.OF,2016-01-31
001967,001967,001967,华宝转型升级灵活配置混合,混合型-灵活,清盘,2015-12-15,2023-07-13,2023-07-13,2015-12-15,tushare_fund_basic,001967.OF,2016-01-31
001979,001979,001979,南方沪港深价值主题灵活配置混合,混合型-灵活,清盘,2015-12-23,2021-03-04,2021-03-04,2015-12-23,tushare_fund_basic,001979.OF,2016-01-31
002013,002013,002013,中欧琪丰灵活配置混合-A,混合型-灵活,清盘,2015-11-17,2018-10-10,2018-10-10,2015-11-17,tushare_fund_basic,002013.OF,2016-01-31
002039,002039,002039,国投瑞银新收益灵活配置混合-A,混合型-灵活,清盘,2015-11-17,2018-08-29,2018-08-29,2015-11-17,tushare_fund_basic,002039.OF,2016-01-31
002041,002041,002041,国投瑞银新成长灵活配置混合-A,混合型-灵活,清盘,2015-11-27,2018-09-03,2018-09-03,2015-11-27,tushare_fund_basic,002041.OF,2016-01-31
002047,002047,002047,信诚新鑫回报灵活配置混合-B,混合型-灵活,清盘,2015-11-16,2018-07-30,2018-07-30,2015-11-16,tushare_fund_basic,002047.OF,2016-01-31
002081,002081,002081,大成景沛灵活配置混合-A,混合型-灵活,清盘,2015-11-24,2018-10-30,2018-10-30,2015-11-24,tushare_fund_basic,002081.OF,2016-01-31
002092,002092,002092,国富新增长灵活配置混合-A,混合型-灵活,清盘,2015-11-24,2018-10-17,2018-10-17,2015-11-24,tushare_fund_basic,002092.OF,2016-01-31
002097,002097,002097,国富新价值灵活配置混合-A,混合型-灵活,清盘,2015-12-02,2018-10-09,2018-10-09,2015-12-02,tushare_fund_basic,002097.OF,2016-01-31
002107,002107,002107,广发安富回报灵活配置混合-A,混合型-灵活,清盘,2015-12-29,2017-08-23,2017-08-23,2015-12-29,tushare_fund_basic,002107.OF,2016-01-31
002110,002110,002110,中海中鑫灵活配置混合,混合型-灵活,清盘,2015-11-23,2018-10-08,2018-10-08,2015-11-23,tushare_fund_basic,002110.OF,2016-01-31
002223,002223,002223,中邮尊享一年定开灵活配置混合,混合型-灵活,清盘,2015-12-25,2018-12-25,2018-12-25,2015-12-25,tushare_fund_basic,002223.OF,2016-01-31
002231,002231,002231,华夏新趋势灵活配置混合-A,混合型-灵活,清盘,2015-12-10,2024-12-05,2024-12-05,2015-12-10,tushare_fund_basic,002231.OF,2016-01-31
002250,002250,002250,红土创新改革红利灵活配置混合,混合型-灵活,清盘,2016-01-26,2019-01-25,2019-01-25,2016-01-26,tushare_fund_basic,002250.OF,2016-01-31
002314,002314,002314,泰达宏利新思路灵活配置混合-B,混合型-灵活,清盘,2016-01-25,2023-03-15,2023-03-15,2016-01-25,tushare_fund_basic,002314.OF,2016-01-31
150008,150008,150008,国投瑞银瑞和沪深300指数分级-小康,指数型-股票,清盘,2009-10-14,2020-09-03,2020-09-03,2009-10-14,tushare_fund_basic,150008.SZ,2016-01-31
150009,150009,150009,国投瑞银瑞和沪深300指数分级-远见,指数型-股票,清盘,2009-10-14,2020-09-03,2020-09-03,2009-10-14,tushare_fund_basic,150009.SZ,2016-01-31
150012,150012,150012,国联安双禧中证100指数分级-A,指数型-股票,清盘,2010-04-16,2020-12-02,2020-12-02,2010-04-16,tushare_fund_basic,150012.SZ,2016-01-31
150013,150013,150013,国联安双禧中证100指数分级-B,指数型-股票,清盘,2010-04-16,2020-12-02,2020-12-02,2010-04-16,tushare_fund_basic,150013.SZ,2016-01-31
150018,150018,150018,银华深证100指数分级-稳健,指数型-股票,清盘,2010-05-07,2021-01-04,2021-01-04,2010-05-07,tushare_fund_basic,150018.SZ,2016-01-31
150019,150019,150019,银华深证100指数分级-积极,指数型-股票,清盘,2010-05-07,2021-01-04,2021-01-04,2010-05-07,tushare_fund_basic,150019.SZ,2016-01-31
150022,150022,150022,申万菱信深证成指分级-收益,指数型-股票,清盘,2010-10-22,2021-01-04,2021-01-04,2010-10-22,tushare_fund_basic,150022.SZ,2016-01-31
150023,150023,150023,申万菱信深证成指分级-进取,指数型-股票,清盘,2010-10-22,2021-01-04,2021-01-04,2010-10-22,tushare_fund_basic,150023.SZ,2016-01-31
150028,150028,150028,信诚中证500指数分级-A,指数型-股票,清盘,2011-02-11,2021-01-04,2021-01-04,2011-02-11,tushare_fund_basic,150028.SZ,2016-01-31
150029,150029,150029,信诚中证500指数分级-B,指数型-股票,清盘,2011-02-11,2021-01-04,2021-01-04,2011-02-11,tushare_fund_basic,150029.SZ,2016-01-31
150030,150030,150030,银华中证等权重90指数分级-金利,指数型-股票,清盘,2011-03-17,2020-11-25,2020-11-25,2011-03-17,tushare_fund_basic,150030.SZ,2016-01-31
150031,150031,150031,银华中证等权重90指数分级-鑫利,指数型-股票,清盘,2011-03-17,2020-11-25,2020-11-25,2011-03-17,tushare_fund_basic,150031.SZ,2016-01-31
150036,150036,150036,建信双利策略主题分级股票-稳健,股票型,清盘,2011-05-06,2020-05-06,2020-05-06,2011-05-06,tushare_fund_basic,150036.SZ,2016-01-31
150037,150037,150037,建信双利策略主题分级股票-进取,股票型,清盘,2011-05-06,2020-05-06,2020-05-06,2011-05-06,tushare_fund_basic,150037.SZ,2016-01-31
150049,150049,150049,南方新兴消费增长分级股票-收益,股票型,清盘,2012-03-13,2020-11-16,2020-11-16,2012-03-13,tushare_fund_basic,150049.SZ,2016-01-31
150050,150050,150050,南方新兴消费增长分级股票-进取,股票型,清盘,2012-03-13,2020-11-16,2020-11-16,2012-03-13,tushare_fund_basic,150050.SZ,2016-01-31
150051,150051,150051,信诚沪深300指数分级-A,指数型-股票,清盘,2012-02-01,2021-01-04,2021-01-04,2012-02-01,tushare_fund_basic,150051.SZ,2016-01-31
150052,150052,150052,信诚沪深300指数分级-B,指数型-股票,清盘,2012-02-01,2021-01-04,2021-01-04,2012-02-01,tushare_fund_basic,150052.SZ,2016-01-31
150053,150053,150053,泰达宏利中证500指数分级-稳健,指数型-股票,清盘,2011-12-01,2019-11-04,2019-11-04,2011-12-01,tushare_fund_basic,150053.SZ,2016-01-31
150054,150054,150054,泰达宏利中证500指数分级-进取,指数型-股票,清盘,2011-12-01,2019-11-04,2019-11-04,2011-12-01,tushare_fund_basic,150054.SZ,2016-01-31
150055,150055,150055,工银瑞信睿智中证500指数分级-A,指数型-股票,清盘,2012-01-31,2020-02-17,2020-02-17,2012-01-31,tushare_fund_basic,150055.SZ,2016-01-31
150056,150056,150056,工银瑞信睿智中证500指数分级-B,指数型-股票,清盘,2012-01-31,2020-02-17,2020-02-17,2012-01-31,tushare_fund_basic,150056.SZ,2016-01-31
150057,150057,150057,长城久兆中小板300指数分级-久兆稳健,指数型-股票,清盘,2012-01-30,2018-08-06,2018-08-06,2012-01-30,tushare_fund_basic,150057.SZ,2016-01-31
150058,150058,150058,长城久兆中小板300指数分级-久兆积极,指数型-股票,清盘,2012-01-30,2018-08-06,2018-08-06,2012-01-30,tushare_fund_basic,150058.SZ,2016-01-31
150059,150059,150059,银华中证内地资源主题指数分级-A,指数型-股票,清盘,2011-12-08,2020-09-30,2020-09-30,2011-12-08,tushare_fund_basic,150059.SZ,2016-01-31
150060,150060,150060,银华中证内地资源主题指数分级-B,指数型-股票,清盘,2011-12-08,2020-09-30,2020-09-30,2011-12-08,tushare_fund_basic,150060.SZ,2016-01-31
150064,150064,150064,长盛同瑞中证200指数分级-A,指数型-股票,清盘,2011-12-06,2020-08-26,2020-08-26,2011-12-06,tushare_fund_basic,150064.SZ,2016-01-31
150065,150065,150065,长盛同瑞中证200指数分级-B,指数型-股票,清盘,2011-12-06,2020-08-26,2020-08-26,2011-12-06,tushare_fund_basic,150065.SZ,2016-01-31
150073,150073,150073,诺安中证创业成长指数分级-稳健,指数型-股票,清盘,2012-03-29,2019-05-29,2019-05-29,2012-03-29,tushare_fund_basic,150073.SZ,2016-01-31
150075,150075,150075,诺安中证创业成长指数分级-进取,指数型-股票,清盘,2012-03-29,2019-05-29,2019-05-29,2012-03-29,tushare_fund_basic,150075.SZ,2016-01-31
150076,150076,150076,浙商沪深300指数分级-稳健,指数型-股票,清盘,2012-05-07,2018-08-13,2018-08-13,2012-05-07,tushare_fund_basic,150076.SZ,2016-01-31
150077,150077,150077,浙商沪深300指数分级-进取,指数型-股票,清盘,2012-05-07,2018-08-13,2018-08-13,2012-05-07,tushare_fund_basic,150077.SZ,2016-01-31
150083,150083,150083,广发深证100指数分级-A,指数型-股票,清盘,2012-05-07,2020-05-22,2020-05-22,2012-05-07,tushare_fund_basic,150083.SZ,2016-01-31
150084,150084,150084,广发深证100指数分级-B,指数型-股票,清盘,2012-05-07,2020-05-22,2020-05-22,2012-05-07,tushare_fund_basic,150084.SZ,2016-01-31
150085,150085,150085,申万菱信中小板指数分级-A,指数型-股票,清盘,2012-05-08,2017-05-08,2017-05-08,2012-05-08,tushare_fund_basic,150085.SZ,2016-01-31
150086,150086,150086,申万菱信中小板指数分级-B,指数型-股票,清盘,2012-05-08,2017-05-08,2017-05-08,2012-05-08,tushare_fund_basic,150086.SZ,2016-01-31
150088,150088,150088,金鹰中证500指数分级-A,指数型-股票,清盘,2012-06-05,2016-08-24,2016-08-24,2012-06-05,tushare_fund_basic,150088.SZ,2016-01-31
150089,150089,150089,金鹰中证500指数分级-B,指数型-股票,清盘,2012-06-05,2016-08-24,2016-08-24,2012-06-05,tushare_fund_basic,150089.SZ,2016-01-31
150090,150090,150090,万家中证创业成长指数分级-A,指数型-股票,清盘,2012-08-02,2018-08-14,2018-08-14,2012-08-02,tushare_fund_basic,150090.SZ,2016-01-31
150091,150091,150091,万家中证创业成长指数分级-B,指数型-股票,清盘,2012-08-02,2018-08-14,2018-08-14,2012-08-02,tushare_fund_basic,150091.SZ,2016-01-31
150092,150092,150092,诺德深证300指数分级-A,指数型-股票,清盘,2012-09-10,2020-07-02,2020-07-02,2012-09-10,tushare_fund_basic,150092.SZ,2016-01-31
150093,150093,150093,诺德深证300指数分级-B,指数型-股票,清盘,2012-09-10,2020-07-02,2020-07-02,2012-09-10,tushare_fund_basic,150093.SZ,2016-01-31
150094,150094,150094,泰信中证锐联基本面400指数分级-A,指数型-股票,清盘,2012-09-07,2020-11-20,2020-11-20,2012-09-07,tushare_fund_basic,150094.SZ,2016-01-31
150095,150095,150095,泰信中证锐联基本面400指数分级-B,指数型-股票,清盘,2012-09-07,2020-11-20,2020-11-20,2012-09-07,tushare_fund_basic,150095.SZ,2016-01-31
150096,150096,150096,招商中证大宗商品股票指数分级-A,指数型-股票,清盘,2012-06-28,2017-06-29,2017-06-29,2012-06-28,tushare_fund_basic,150096.SZ,2016-01-31
150097,150097,150097,招商中证大宗商品股票指数分级-B,指数型-股票,清盘,2012-06-28,2017-06-29,2017-06-29,2012-06-28,tushare_fund_basic,150097.SZ,2016-01-31
150100,150100,150100,鹏华中证A股资源产业指数分级-A,指数型-股票,清盘,2012-09-27,2021-01-04,2021-01-04,2012-09-27,tushare_fund_basic,150100.SZ,2016-01-31
150101,150101,150101,鹏华中证A股资源产业指数分级-B,指数型-股票,清盘,2012-09-27,2021-01-04,2021-01-04,2012-09-27,tushare_fund_basic,150101.SZ,2016-01-31
150104,150104,150104,华安沪深300指数分级-A,指数型-股票,清盘,2012-06-25,2020-06-17,2020-06-17,2012-06-25,tushare_fund_basic,150104.SZ,2016-01-31
150105,150105,150105,华安沪深300指数分级-B,指数型-股票,清盘,2012-06-25,2020-06-17,2020-06-17,2012-06-25,tushare_fund_basic,150105.SZ,2016-01-31
150106,150106,150106,易方达中小板指数分级-A,指数型-股票,清盘,2012-09-20,2019-09-20,2019-09-20,2012-09-20,tushare_fund_basic,150106.SZ,2016-01-31
150107,150107,150107,易方达中小板指数分级-B,指数型-股票,清盘,2012-09-20,2019-09-20,2019-09-20,2012-09-20,tushare_fund_basic,150107.SZ,2016-01-31
150108,150108,150108,长盛同辉深证100等权重指数分级-A,指数型-股票,清盘,2012-09-13,2017-09-13,2017-09-13,2012-09-13,tushare_fund_basic,150108.SZ,2016-01-31
150109,150109,150109,长盛同辉深证100等权重指数分级-B,指数型-股票,清盘,2012-09-13,2017-09-13,2017-09-13,2012-09-13,tushare_fund_basic,150109.SZ,2016-01-31
150112,150112,150112,工银瑞信睿智深证100指数分级-A,指数型-股票,清盘,2012-10-25,2018-04-16,2018-04-16,2012-10-25,tushare_fund_basic,150112.SZ,2016-01-31
150113,150113,150113,工银瑞信睿智深证100指数分级-B,指数型-股票,清盘,2012-10-25,2018-04-16,2018-04-16,2012-10-25,tushare_fund_basic,150113.SZ,2016-01-31
