code,share_code,canonical_fund_id,name,fund_type,status,inception_date,end_date,end_known_at,known_at,source,source_ts_code,as_of
150064,150064,150064,长盛同瑞中证200指数分级-A,指数型-股票,清盘,2011-12-06,2020-08-26,2020-08-26,2011-12-06,tushare_fund_basic,150064.SZ,2012-10-31
150065,150065,150065,长盛同瑞中证200指数分级-B,指数型-股票,清盘,2011-12-06,2020-08-26,2020-08-26,2011-12-06,tushare_fund_basic,150065.SZ,2012-10-31
150069,150069,150069,国联安双力中小板综指(LOF)-A,指数型-股票,清盘,2012-03-23,2015-03-23,2015-03-23,2012-03-23,tushare_fund_basic,150069.SZ,2012-10-31
150070,150070,150070,国联安双力中小板综指(LOF)-B,指数型-股票,清盘,2012-03-23,2015-03-23,2015-03-23,2012-03-23,tushare_fund_basic,150070.SZ,2012-10-31
150073,150073,150073,诺安中证创业成长指数分级-稳健,指数型-股票,清盘,2012-03-29,2019-05-29,2019-05-29,2012-03-29,tushare_fund_basic,150073.SZ,2012-10-31
150075,150075,150075,诺安中证创业成长指数分级-进取,指数型-股票,清盘,2012-03-29,2019-05-29,2019-05-29,2012-03-29,tushare_fund_basic,150075.SZ,2012-10-31
150076,150076,150076,浙商沪深300指数分级-稳健,指数型-股票,清盘,2012-05-07,2018-08-13,2018-08-13,2012-05-07,tushare_fund_basic,150076.SZ,2012-10-31
150077,150077,150077,浙商沪深300指数分级-进取,指数型-股票,清盘,2012-05-07,2018-08-13,2018-08-13,2012-05-07,tushare_fund_basic,150077.SZ,2012-10-31
150083,150083,150083,广发深证100指数分级-A,指数型-股票,清盘,2012-05-07,2020-05-22,2020-05-22,2012-05-07,tushare_fund_basic,150083.SZ,2012-10-31
150084,150084,150084,广发深证100指数分级-B,指数型-股票,清盘,2012-05-07,2020-05-22,2020-05-22,2012-05-07,tushare_fund_basic,150084.SZ,2012-10-31
150085,150085,150085,申万菱信中小板指数分级-A,指数型-股票,清盘,2012-05-08,2017-05-08,2017-05-08,2012-05-08,tushare_fund_basic,150085.SZ,2012-10-31
150086,150086,150086,申万菱信中小板指数分级-B,指数型-股票,清盘,2012-05-08,2017-05-08,2017-05-08,2012-05-08,tushare_fund_basic,150086.SZ,2012-10-31
150088,150088,150088,金鹰中证500指数分级-A,指数型-股票,清盘,2012-06-05,2016-08-24,2016-08-24,2012-06-05,tushare_fund_basic,150088.SZ,2012-10-31
150089,150089,150089,金鹰中证500指数分级-B,指数型-股票,清盘,2012-06-05,2016-08-24,2016-08-24,2012-06-05,tushare_fund_basic,150089.SZ,2012-10-31
150090,150090,150090,万家中证创业成长指数分级-A,指数型-股票,清盘,2012-08-02,2018-08-14,2018-08-14,2012-08-02,tushare_fund_basic,150090.SZ,2012-10-31
150091,150091,150091,万家中证创业成长指数分级-B,指数型-股票,清盘,2012-08-02,2018-08-14,2018-08-14,2012-08-02,tushare_fund_basic,150091.SZ,2012-10-31
150092,150092,150092,诺德深证300指数分级-A,指数型-股票,清盘,2012-09-10,2020-07-02,2020-07-02,2012-09-10,tushare_fund_basic,150092.SZ,2012-10-31
150093,150093,150093,诺德深证300指数分级-B,指数型-股票,清盘,2012-09-10,2020-07-02,2020-07-02,2012-09-10,tushare_fund_basic,150093.SZ,2012-10-31
150094,150094,150094,泰信中证锐联基本面400指数分级-A,指数型-股票,清盘,2012-09-07,2020-11-20,2020-11-20,2012-09-07,tushare_fund_basic,150094.SZ,2012-10-31
150095,150095,150095,泰信中证锐联基本面400指数分级-B,指数型-股票,清盘,2012-09-07,2020-11-20,2020-11-20,2012-09-07,tushare_fund_basic,150095.SZ,2012-10-31
150096,150096,150096,招商中证大宗商品股票指数分级-A,指数型-股票,清盘,2012-06-28,2017-06-29,2017-06-29,2012-06-28,tushare_fund_basic,150096.SZ,2012-10-31
150097,150097,150097,招商中证大宗商品股票指数分级-B,指数型-股票,清盘,2012-06-28,2017-06-29,2017-06-29,2012-06-28,tushare_fund_basic,150097.SZ,2012-10-31
150098,150098,150098,长盛同庆中证800指数(LOF)-A,指数型-股票,清盘,2012-05-12,2015-05-21,2015-05-21,2012-05-12,tushare_fund_basic,150098.SZ,2012-10-31
150099,150099,150099,长盛同庆中证800指数(LOF)-B,指数型-股票,清盘,2012-05-12,2015-05-21,2015-05-21,2012-05-12,tushare_fund_basic,150099.SZ,2012-10-31
150100,150100,150100,鹏华中证A股资源产业指数分级-A,指数型-股票,清盘,2012-09-27,2021-01-04,2021-01-04,2012-09-27,tushare_fund_basic,150100.SZ,2012-10-31
150101,150101,150101,鹏华中证A股资源产业指数分级-B,指数型-股票,清盘,2012-09-27,2021-01-04,2021-01-04,2012-09-27,tushare_fund_basic,150101.SZ,2012-10-31
150104,150104,150104,华安沪深300指数分级-A,指数型-股票,清盘,2012-06-25,2020-06-17,2020-06-17,2012-06-25,tushare_fund_basic,150104.SZ,2012-10-31
150105,150105,150105,华安沪深300指数分级-B,指数型-股票,清盘,2012-06-25,2020-06-17,2020-06-17,2012-06-25,tushare_fund_basic,150105.SZ,2012-10-31
150106,150106,150106,易方达中小板指数分级-A,指数型-股票,清盘,2012-09-20,2019-09-20,2019-09-20,2012-09-20,tushare_fund_basic,150106.SZ,2012-10-31
150107,150107,150107,易方达中小板指数分级-B,指数型-股票,清盘,2012-09-20,2019-09-20,2019-09-20,2012-09-20,tushare_fund_basic,150107.SZ,2012-10-31
150108,150108,150108,长盛同辉深证100等权重指数分级-A,指数型-股票,清盘,2012-09-13,2017-09-13,2017-09-13,2012-09-13,tushare_fund_basic,150108.SZ,2012-10-31
150109,150109,150109,长盛同辉深证100等权重指数分级-B,指数型-股票,清盘,2012-09-13,2017-09-13,2017-09-13,2012-09-13,tushare_fund_basic,150109.SZ,2012-10-31
150110,150110,150110,华商中证500指数分级-A,指数型-股票,清盘,2012-09-06,2015-05-12,2015-05-12,2012-09-06,tushare_fund_basic,150110.SZ,2012-10-31
150111,150111,150111,华商中证500指数分级-B,指数型-股票,清盘,2012-09-06,2015-05-12,2015-05-12,2012-09-06,tushare_fund_basic,150111.SZ,2012-10-31
150112,150112,150112,工银瑞信睿智深证100指数分级-A,指数型-股票,清盘,2012-10-25,2018-04-16,2018-04-16,2012-10-25,tushare_fund_basic,150112.SZ,2012-10-31
150113,150113,150113,工银瑞信睿智深证100指数分级-B,指数型-股票,清盘,2012-10-25,2018-04-16,2018-04-16,2012-10-25,tushare_fund_basic,150113.SZ,2012-10-31
159901,159901,159901,易方达深证100ETF,指数型-股票,存续,2006-03-24,,,2006-03-24,tushare_fund_basic,159901.SZ,2012-10-31
159902,159902,159902,华夏中小企业100ETF,指数型-股票,存续,2006-06-08,,,2006-06-08,tushare_fund_basic,159902.SZ,2012-10-31
159903,159903,159903,南方深证成份ETF,指数型-股票,存续,2009-12-04,,,2009-12-04,tushare_fund_basic,159903.SZ,2012-10-31
159905,159905,159905,工银瑞信深证红利ETF,指数型-股票,存续,2010-11-05,,,2010-11-05,tushare_fund_basic,159905.SZ,2012-10-31
159906,159906,159906,大成深证成长40ETF,指数型-股票,存续,2010-12-21,,,2010-12-21,tushare_fund_basic,159906.SZ,2012-10-31
159907,159907,159907,广发国证2000ETF,指数型-股票,存续,2011-06-03,,,2011-06-03,tushare_fund_basic,159907.SZ,2012-10-31
159909,159909,159909,招商深证电子信息传媒产业(TMT)50ETF,指数型-股票,存续,2011-06-27,,,2011-06-27,tushare_fund_basic,159909.SZ,2012-10-31
159910,159910,159910,嘉实深证基本面120ETF,指数型-股票,存续,2011-08-01,,,2011-08-01,tushare_fund_basic,159910.SZ,2012-10-31
159911,159911,159911,鹏华深证民营ETF,指数型-股票,清盘,2011-09-02,2020-06-19,2020-06-19,2011-09-02,tushare_fund_basic,159911.SZ,2012-10-31
159912,159912,159912,汇添富深证300ETF,指数型-股票,存续,2011-09-16,,,2011-09-16,tushare_fund_basic,159912.SZ,2012-10-31
159913,159913,159913,交银深证300价值ETF,指数型-股票,存续,2011-09-22,,,2011-09-22,tushare_fund_basic,159913.SZ,2012-10-31
159915,159915,159915,易方达创业板ETF,指数型-股票,存续,2011-09-20,,,2011-09-20,tushare_fund_basic,159915.SZ,2012-10-31
159916,159916,159916,建信深证基本面60ETF,指数型-股票,存续,2011-09-08,,,2011-09-08,tushare_fund_basic,159916.SZ,2012-10-31
159917,159917,159917,国泰中小板300成长ETF,指数型-股票,清盘,2012-03-15,2015-08-27,2015-08-27,2012-03-15,tushare_fund_basic,159917.SZ,2012-10-31
159918,159918,159918,嘉实中创400ETF,指数型-股票,存续,2012-03-22,,,2012-03-22,tushare_fund_basic,159918.SZ,2012-10-31
159919,159919,159919,嘉实沪深300ETF,指数型-股票,存续,2012-05-07,,,2012-05-07,tushare_fund_basic,159919.SZ,2012-10-31
159920,159920,159920,华夏恒生ETF(QDII),指数型-海外股票,存续,2012-08-09,,,2012-08-09,tushare_fund_basic,159920.SZ,2012-10-31
160119,160119,160119,南方中证500ETF联接(LOF)-A,指数型-股票,存续,2009-09-25,,,2009-09-25,tushare_fund_basic,160119.SZ,2012-10-31
160121,160121,160121,南方金砖四国指数(QDII),指数型-股票,清盘,2010-12-09,2020-09-18,2020-09-18,2010-12-09,tushare_fund_basic,160121.OF,2012-10-31
1602121,1602121,1602121,国泰估值优势可分离,股票型,清盘,2010-02-10,2013-02-18,2013-02-18,2010-02-10,tushare_fund_basic,1602121.OF,2012-10-31
160215,160215,160215,国泰价值经典灵活配置混合(LOF),混合型-灵活,存续,2010-08-13,,,2010-08-13,tushare_fund_basic,160215.SZ,2012-10-31
160416,160416,160416,华安标普全球石油指数(QDII-LOF)-A,指数型-海外股票,存续,2012-03-29,,,2012-03-29,tushare_fund_basic,160416.SZ,2012-10-31
160417,160417,160417,华安沪深300指数分级,指数型-股票,清盘,2012-06-25,2020-06-16,2020-06-16,2012-06-25,tushare_fund_basic,160417.OF,2012-10-31
160615,160615,160615,鹏华沪深300ETF联接(LOF)-A,指数型-股票,存续,2009-04-03,,,2009-04-03,tushare_fund_basic,160615.SZ,2012-10-31
160616,160616,160616,鹏华中证500指数(LOF)-A,指数型-股票,存续,2010-02-05,,,2010-02-05,tushare_fund_basic,160616.SZ,2012-10-31
160706,160706,160706,嘉实沪深300ETF联接(LOF)-A,指数型-股票,存续,2005-08-29,,,2005-08-29,tushare_fund_basic,160706.SZ,2012-10-31
160716,160716,160716,嘉实中证锐联基本面50指数(LOF)-A,指数型-股票,存续,2009-12-30,,,2009-12-30,tushare_fund_basic,160716.SZ,2012-10-31
160717,160717,160717,嘉实恒生中国企业指数(QDII-LOF),指数型-海外股票,存续,2010-09-30,,,2010-09-30,tushare_fund_basic,160717.SZ,2012-10-31
1608062,1608062,1608062,长盛同庆中证800,指数型-股票,清盘,2012-05-12,2015-05-20,2015-05-20,2012-05-12,tushare_fund_basic,1608062.OF,2012-10-31
160807,160807,160807,长盛沪深300指数(LOF)-A,指数型-股票,存续,2010-08-04,,,2010-08-04,tushare_fund_basic,160807.SZ,2012-10-31
160808,160808,160808,长盛同瑞中证200指数分级,指数型-股票,清盘,2011-12-06,2020-08-18,2020-08-18,2011-12-06,tushare_fund_basic,160808.OF,2012-10-31
1608091,1608091,1608091,长盛同辉深证100等权重指数分级,股票型,清盘,2012-09-13,2017-09-12,2017-09-12,2012-09-13,tushare_fund_basic,1608091.OF,2012-10-31
161017,161017,161017,富国中证500指数增强(LOF)-A,指数型-股票,存续,2011-10-12,,,2011-10-12,tushare_fund_basic,161017.SZ,2012-10-31
1611181,1611181,1611181,易方达中小板指数分级,股票型,清盘,2012-09-20,2019-09-19,2019-09-19,2012-09-20,tushare_fund_basic,1611181.OF,2012-10-31
161207,161207,161207,国投瑞银瑞和沪深300指数分级,指数型-股票,清盘,2009-10-14,2020-08-27,2020-08-27,2009-10-14,tushare_fund_basic,161207.OF,2012-10-31
161210,161210,161210,国投瑞银全球新兴市场精选股票(QDII-LOF),股票型,清盘,2010-06-10,2018-10-18,2018-10-18,2010-06-10,tushare_fund_basic,161210.SZ,2012-10-31
161211,161211,161211,国投瑞银沪深300金融地产ETF联接,股票型,存续,2010-04-09,2013-11-04,2013-11-04,2010-04-09,tushare_fund_basic,161211.SZ,2012-10-31
1612111,1612111,1612111,国投金融(退市),指数型-股票,清盘,2010-04-09,2013-11-05,2013-11-05,2010-04-09,tushare_fund_basic,1612111.SZ,2012-10-31
161213,161213,161213,国投瑞银中证下游消费与服务产业指数(LOF),指数型-股票,清盘,2010-12-16,2022-01-19,2022-01-19,2010-12-16,tushare_fund_basic,161213.SZ,2012-10-31
161217,161217,161217,国投瑞银中证上游资源产业指数(LOF)-A,指数型-股票,存续,2011-07-21,,,2011-07-21,tushare_fund_basic,161217.SZ,2012-10-31
161219,161219,161219,国投瑞银新兴产业混合(LOF)-A,混合型-灵活,存续,2011-12-13,,,2011-12-13,tushare_fund_basic,161219.SZ,2012-10-31
161607,161607,161607,融通巨潮100指数(LOF)-A/B,指数型-股票,存续,2005-05-12,,,2005-05-12,tushare_fund_basic,161607.SZ,2012-10-31
161714,161714,161714,招商标普金砖四国指数(QDII-LOF),指数型-海外股票,清盘,2011-02-11,2021-01-15,2021-01-15,2011-02-11,tushare_fund_basic,161714.SZ,2012-10-31
1617151,1617151,1617151,招商中证大宗商品股票指数分级,股票型,清盘,2012-06-28,2017-06-28,2017-06-28,2012-06-28,tushare_fund_basic,1617151.OF,2012-10-31
1618111,1618111,1618111,银华沪深300指数(LOF),股票型,清盘,2009-10-14,2014-01-07,2014-01-07,2009-10-14,tushare_fund_basic,1618111.SZ,2012-10-31
161819,161819,161819,银华中证内地资源主题指数分级,指数型-股票,清盘,2011-12-08,2020-09-29,2020-09-29,2011-12-08,tushare_fund_basic,161819.OF,2012-10-31
1619101,1619101,1619101,万家中证创业成长指数分级,股票型,清盘,2012-08-02,2018-08-14,2018-08-14,2012-08-02,tushare_fund_basic,1619101.OF,2012-10-31
162010,162010,162010,长城久兆中小板300指数分级,指数型-股票,清盘,2012-01-30,2018-08-12,2018-08-12,2012-01-30,tushare_fund_basic,162010.OF,2012-10-31
1621071,1621071,1621071,金鹰中证500指数分级,股票型,清盘,2012-06-05,2016-08-24,2016-08-24,2012-06-05,tushare_fund_basic,1621071.OF,2012-10-31
162211,162211,162211,宏利品质生活灵活配置混合,混合型-灵活,清盘,2009-04-09,2024-08-08,2024-08-08,2009-04-09,tushare_fund_basic,162211.OF,2012-10-31
1622161,1622161,1622161,泰达宏利中证500指数分级,股票型,清盘,2011-12-01,2019-11-05,2019-11-05,2011-12-01,tushare_fund_basic,1622161.OF,2012-10-31
162307,162307,162307,海富通中证A100指数(LOF)-A,指数型-股票,存续,2009-10-30,,,2009-10-30,tushare_fund_basic,162307.SZ,2012-10-31
162411,162411,162411,华宝标普石油天然气上游股票指数(QDII-LOF)-A-CNY,指数型-海外股票,存续,2011-09-29,,,2011-09-29,tushare_fund_basic,162411.SZ,2012-10-31
162510,162510,162510,国联安中小企业综合指数(LOF),指数型-股票,清盘,2012-03-23,2022-12-22,2022-12-22,2012-03-23,tushare_fund_basic,162510.SZ,2012-10-31
1625101,1625101,1625101,国联安双力中小板,指数型-股票,清盘,2012-03-23,2015-03-20,2015-03-20,2012-03-23,tushare_fund_basic,1625101.OF,2012-10-31
162711,162711,162711,广发中证500ETF联接(LOF)-A,指数型-股票,存续,2009-11-26,,,2009-11-26,tushare_fund_basic,162711.SZ,2012-10-31
1627141,1627141,1627141,广发深证100指数分级,股票型,清盘,2012-05-07,2020-05-25,2020-05-25,2012-05-07,tushare_fund_basic,1627141.OF,2012-10-31
162907,162907,162907,泰信基本面400,指数型-股票,清盘,2012-09-07,2022-10-12,2022-10-12,2012-09-07,tushare_fund_basic,162907.OF,2012-10-31
163110,163110,163110,申万菱信量化小盘股票(LOF)-A,股票型,存续,2011-06-16,,,2011-06-16,tushare_fund_basic,163110.SZ,2012-10-31
1631111,1631111,1631111,申万菱信中小板指数分级,股票型,清盘,2012-05-08,2017-05-08,2017-05-08,2012-05-08,tushare_fund_basic,1631111.OF,2012-10-31
163208,163208,163208,诺安油气能源股票(QDII-LOF-FOF),股票型,存续,2011-09-27,,,2011-09-27,tushare_fund_basic,163208.SZ,2012-10-31
1632091,1632091,1632091,诺安中证创业成长指数分级,股票型,清盘,2012-03-29,2019-05-30,2019-05-30,2012-03-29,tushare_fund_basic,1632091.OF,2012-10-31
163402,163402,163402,兴全趋势投资混合(LOF),混合型-灵活,存续,2005-11-03,,,2005-11-03,tushare_fund_basic,163402.SZ,2012-10-31
163407,163407,163407,兴全沪深300指数增强(LOF)-A,指数型-股票,存续,2010-11-02,,,2010-11-02,tushare_fund_basic,163407.SZ,2012-10-31
163821,163821,163821,中银沪深300等权重指数(LOF),指数型-股票,存续,2012-05-17,,,2012-05-17,tushare_fund_basic,163821.SZ,2012-10-31
164205,164205,164205,天弘深证成份指数(LOF),股票型,清盘,2010-08-12,2015-05-07,2015-05-07,2010-08-12,tushare_fund_basic,164205.SZ,2012-10-31
1648091,1648091,1648091,工银瑞信睿智中证500指数分级,股票型,清盘,2012-01-31,2020-02-17,2020-02-17,2012-01-31,tushare_fund_basic,1648091.OF,2012-10-31
1648111,1648111,1648111,工银瑞信睿智深证100指数分级,股票型,清盘,2012-10-25,2018-04-16,2018-04-16,2012-10-25,tushare_fund_basic,1648111.OF,2012-10-31
165309,165309,165309,建信沪深300指数(LOF),指数型-股票,存续,2009-11-05,,,2009-11-05,tushare_fund_basic,165309.SZ,2012-10-31
1653101,1653101,1653101,建信双利策略主题分级股票,股票型,清盘,2011-05-06,2020-05-06,2020-05-06,2011-05-06,tushare_fund_basic,1653101.OF,2012-10-31
165510,165510,165510,信诚金砖四国积极配置(QDII-LOF-FOF),股票型,清盘,2010-12-17,2023-06-08,2023-06-08,2010-12-17,tushare_fund_basic,165510.SZ,2012-10-31
165707,165707,165707,诺德深证300指数分级,指数型-股票,清盘,2012-09-10,2020-07-01,2020-07-01,2012-09-10,tushare_fund_basic,165707.OF,2012-10-31
1660071,1660071,1660071,中欧沪深300指数增强(LOF)-A,股票型,清盘,2010-06-24,2018-10-08,2018-10-08,2010-06-24,tushare_fund_basic,1660071.SZ,2012-10-31
1660111,1660111,1660111,中欧盛世成长分级,股票型,清盘,2012-03-29,2015-03-27,2015-03-27,2012-03-29,tushare_fund_basic,1660111.OF,2012-10-31
1663011,1663011,1663011,华商中证500指数分级,股票型,清盘,2012-09-06,2015-05-13,2015-05-13,2012-09-06,tushare_fund_basic,1663011.OF,2012-10-31
1668021,1668021,1668021,浙商沪深300指数分级,股票型,清盘,2012-05-07,2018-08-19,2018-08-19,2012-05-07,tushare_fund_basic,1668021.OF,2012-10-31
180033,180033,180033,银华上证50等权重ETF联接,指数型-股票,清盘,2012-08-29,2020-09-23,2020-09-23,2012-08-29,tushare_fund_basic,180033.OF,2012-10-31
183001,183001,183001,银华全球核心优选(QDII-FOF),股票型,清盘,2008-05-26,2022-11-03,2022-11-03,2008-05-26,tushare_fund_basic,183001.OF,2012-10-31
184688,184688,184688,南方开元封闭,股票型,清盘,1998-03-27,2013-02-08,2013-02-08,1998-03-27,tushare_fund_basic,184688.SZ,2012-10-31
184689,184689,184689,鹏华普惠封闭,股票型,清盘,1999-01-06,2013-12-23,2013-12-23,1999-01-06,tushare_fund_basic,184689.SZ,2012-10-31
184690,184690,184690,长盛同益,股票型,清盘,1999-04-08,2014-04-04,2014-04-04,1999-04-08,tushare_fund_basic,184690.SZ,2012-10-31
184691,184691,184691,大成景宏封闭,股票型,清盘,1999-05-04,2014-04-10,2014-04-10,1999-05-04,tushare_fund_basic,184691.SZ,2012-10-31
184692,184692,184692,博时裕隆封闭,股票型,清盘,1999-06-15,2014-06-03,2014-06-03,1999-06-15,tushare_fund_basic,184692.SZ,2012-10-31
184693,184693,184693,鹏华普丰封闭,指数型-海外股票,清盘,1999-07-14,2014-06-10,2014-06-10,1999-07-14,tushare_fund_basic,184693.SZ,2012-10-31
184698,184698,184698,南方天元封闭,股票型,清盘,1999-08-25,2014-07-03,2014-07-03,1999-08-25,tushare_fund_basic,184698.SZ,2012-10-31
184699,184699,184699,长盛同盛,股票型,清盘,1999-11-05,2014-11-05,2014-11-05,1999-11-05,tushare_fund_basic,184699.SZ,2012-10-31
184701,184701,184701,大成景福封闭,指数型-股票,清盘,1999-12-30,2014-12-26,2014-12-26,1999-12-30,tushare_fund_basic,184701.SZ,2012-10-31
184721,184721,184721,嘉实丰和价值,股票型,清盘,2002-03-22,2017-03-20,2017-03-20,2002-03-22,tushare_fund_basic,184721.SZ,2012-10-31
184722,184722,184722,长城久嘉,股票型,清盘,2002-07-05,2017-07-05,2017-07-05,2002-07-05,tushare_fund_basic,184722.SZ,2012-10-31
184728,184728,184728,宝盈鸿阳封闭,股票型,清盘,2001-12-10,2017-01-04,2017-01-04,2001-12-10,tushare_fund_basic,184728.SZ,2012-10-31
206005,206005,206005,鹏华上证民营企业50ETF联接,指数型-股票,清盘,2010-08-05,2020-06-23,2020-06-23,2010-08-05,tushare_fund_basic,206005.OF,2012-10-31
206010,206010,206010,鹏华深证民营ETF联接,指数型-股票,清盘,2011-09-02,2020-06-09,2020-06-09,2011-09-02,tushare_fund_basic,206010.OF,2012-10-31
2100071,2100071,2100071,金鹰中证技术领先指数增强,股票型,清盘,2011-06-01,2015-07-08,2015-07-08,2011-06-01,tushare_fund_basic,2100071.OF,2012-10-31
217015,217015,217015,招商全球资源股票(QDII),股票型,清盘,2010-03-25,2019-05-07,2019-05-07,2010-03-25,tushare_fund_basic,217015.OF,2012-10-31
229001,229001,229001,泰达宏利全球新格局(QDII-FOF),股票型,清盘,2011-07-20,2015-09-24,2015-09-24,2011-07-20,tushare_fund_basic,229001.OF,2012-10-31
241002,241002,241002,华宝兴业成熟市场动量优选(QDII-FOF),股票型,清盘,2011-03-15,2015-09-25,2015-09-25,2011-03-15,tushare_fund_basic,241002.OF,2012-10-31
263001,263001,263001,景顺长城上证180等权重ETF联接,指数型-股票,清盘,2012-06-25,2018-04-20,2018-04-20,2012-06-25,tushare_fund_basic,263001.OF,2012-10-31
