code,share_code,canonical_fund_id,name,fund_type,status,inception_date,end_date,end_known_at,known_at,source,source_ts_code,as_of
001185,001185,001185,安信动态策略灵活配置混合-A,混合型-灵活,清盘,2015-04-15,2023-04-12,2023-04-12,2015-04-15,tushare_fund_basic,001185.OF,2018-07-31
001196,001196,001196,东方鼎新灵活配置混合-A,混合型-灵活,清盘,2015-04-21,2024-12-19,2024-12-19,2015-04-21,tushare_fund_basic,001196.OF,2018-07-31
001201,001201,001201,申万菱信安鑫回报灵活配置混合-A,混合型-灵活,清盘,2015-04-28,2023-07-26,2023-07-26,2015-04-28,tushare_fund_basic,001201.OF,2018-07-31
001205,001205,001205,建信稳健回报灵活配置混合,混合型-灵活,清盘,2015-04-17,2020-08-06,2020-08-06,2015-04-17,tushare_fund_basic,001205.OF,2018-07-31
001206,001206,001206,广发聚惠灵活配置混合-A,混合型-灵活,清盘,2015-04-15,2019-01-25,2019-01-25,2015-04-15,tushare_fund_basic,001206.OF,2018-07-31
001228,001228,001228,国联安鑫享灵活配置混合-A,混合型-灵活,清盘,2015-04-28,2026-08-03,2026-08-03,2015-04-28,tushare_fund_basic,001228.OF,2018-07-31
001253,001253,001253,建信回报灵活配置混合,混合型-灵活,清盘,2015-05-13,2019-01-21,2019-01-21,2015-05-13,tushare_fund_basic,001253.OF,2018-07-31
001259,001259,001259,德邦鑫星稳健灵活配置混合,混合型-灵活,清盘,2015-05-21,2018-09-27,2018-09-27,2015-05-21,tushare_fund_basic,001259.OF,2018-07-31
001262,001262,001262,大成景明灵活配置混合-A,混合型-灵活,清盘,2015-04-29,2019-01-07,2019-01-07,2015-04-29,tushare_fund_basic,001262.OF,2018-07-31
001263,001263,001263,大成景穗灵活配置混合-A,混合型-灵活,清盘,2015-05-04,2018-08-22,2018-08-22,2015-05-04,tushare_fund_basic,001263.OF,2018-07-31
001264,001264,001264,银华恒利灵活配置混合-A,混合型-灵活,清盘,2015-05-06,2021-11-15,2021-11-15,2015-05-06,tushare_fund_basic,001264.OF,2018-07-31
001273,001273,001273,民生加银新动力灵活配置混合-A,混合型-灵活,清盘,2016-06-23,2022-07-20,2022-07-20,2016-06-23,tushare_fund_basic,001273.OF,2018-07-31
001274,001274,001274,民生加银新动力灵活配置混合-D,混合型-灵活,清盘,2016-06-23,2022-07-20,2022-07-20,2016-06-23,tushare_fund_basic,001274.OF,2018-07-31
001283,001283,001283,红塔红土盛金新动力灵活配置混合-A,混合型-灵活,清盘,2015-06-19,2024-02-05,2024-02-05,2015-06-19,tushare_fund_basic,001283.OF,2018-07-31
001295,001295,001295,大成景源灵活配置混合-A,混合型-灵活,清盘,2015-05-15,2018-11-07,2018-11-07,2015-05-15,tushare_fund_basic,001295.OF,2018-07-31
001310,001310,001310,华泰柏瑞行业竞争优势灵活配置混合,混合型-灵活,清盘,2016-12-27,2018-10-31,2018-10-31,2016-12-27,tushare_fund_basic,001310.OF,2018-07-31
001311,001311,001311,华安新回报灵活配置混合-A,混合型-灵活,清盘,2015-05-19,2026-04-28,2026-04-28,2015-05-19,tushare_fund_basic,001311.OF,2018-07-31
001333,001333,001333,大成景鹏灵活配置混合-A,混合型-灵活,清盘,2015-05-22,2018-09-06,2018-09-06,2015-05-22,tushare_fund_basic,001333.OF,2018-07-31
001340,001340,001340,华泰柏瑞惠利灵活配置混合-A,混合型-灵活,清盘,2015-05-25,2018-11-06,2018-11-06,2015-05-25,tushare_fund_basic,001340.OF,2018-07-31
001348,001348,001348,大摩新机遇灵活配置混合,混合型-灵活,清盘,2015-06-24,2021-01-12,2021-01-12,2015-06-24,tushare_fund_basic,001348.OF,2018-07-31
001359,001359,001359,国联安添鑫灵活配置混合-A,混合型-灵活,清盘,2015-06-02,2026-06-02,2026-06-02,2015-06-02,tushare_fund_basic,001359.OF,2018-07-31
001377,001377,001377,中融新产业灵活配置混合-A,混合型-灵活,清盘,2017-07-12,2018-11-26,2018-11-26,2017-07-12,tushare_fund_basic,001377.OF,2018-07-31
001389,001389,001389,中融鑫视野灵活配置混合-A,混合型-灵活,清盘,2015-10-20,2019-02-22,2019-02-22,2015-10-20,tushare_fund_basic,001389.OF,2018-07-31
001408,001408,001408,建信鑫丰回报灵活配置混合-A,混合型-灵活,清盘,2015-06-16,2021-04-21,2021-04-21,2015-06-16,tushare_fund_basic,001408.OF,2018-07-31
001419,001419,001419,泰达宏利新思路灵活配置混合-A,混合型-灵活,清盘,2015-06-16,2023-03-15,2023-03-15,2015-06-16,tushare_fund_basic,001419.OF,2018-07-31
001424,001424,001424,博时新起点灵活配置混合-A,混合型-灵活,清盘,2015-06-24,2024-08-25,2024-08-25,2015-06-24,tushare_fund_basic,001424.OF,2018-07-31
001431,001431,001431,方正富邦优选灵活配置混合-A,混合型-灵活,清盘,2015-06-25,2018-09-07,2018-09-07,2015-06-25,tushare_fund_basic,001431.OF,2018-07-31
001456,001456,001456,华泰柏瑞中国制造2025灵活配置混合-A,混合型-灵活,清盘,2015-08-04,2019-01-02,2019-01-02,2015-08-04,tushare_fund_basic,001456.OF,2018-07-31
001458,001458,001458,广发中证全指主要消费ETF联接-A,指数型-股票,清盘,2015-08-18,2018-08-20,2018-08-20,2015-08-18,tushare_fund_basic,001458.OF,2018-07-31
001459,001459,001459,广发中证全指原材料ETF联接-A,指数型-股票,清盘,2015-08-18,2018-08-20,2018-08-20,2015-08-18,tushare_fund_basic,001459.OF,2018-07-31
001464,001464,001464,光大保德信鼎鑫灵活配置混合-A,混合型-灵活,清盘,2015-06-11,2024-06-26,2024-06-26,2015-06-11,tushare_fund_basic,001464.OF,2018-07-31
001498,001498,001498,建信鑫荣回报灵活配置混合-A,混合型-灵活,清盘,2016-12-23,2024-02-05,2024-02-05,2016-12-23,tushare_fund_basic,001498.OF,2018-07-31
001499,001499,001499,国投瑞银新增长灵活配置混合-A,混合型-灵活,清盘,2015-06-19,2026-01-19,2026-01-19,2015-06-19,tushare_fund_basic,001499.OF,2018-07-31
001520,001520,001520,国投瑞银研究精选股票,股票型,清盘,2017-12-01,2024-06-21,2024-06-21,2017-12-01,tushare_fund_basic,001520.OF,2018-07-31
001524,001524,001524,华泰柏瑞精选回报灵活配置混合,混合型-灵活,清盘,2016-09-02,2023-11-30,2023-11-30,2016-09-02,tushare_fund_basic,001524.OF,2018-07-31
001533,001533,001533,华泰柏瑞爱利灵活配置混合,混合型-灵活,清盘,2016-09-20,2018-11-01,2018-11-01,2016-09-20,tushare_fund_basic,001533.OF,2018-07-31
001573,001573,001573,南方互联网+灵活配置混合,混合型-灵活,清盘,2017-11-27,2021-08-03,2021-08-03,2017-11-27,tushare_fund_basic,001573.OF,2018-07-31
001582,001582,001582,大成景辉灵活配置混合-A,混合型-灵活,清盘,2015-11-30,2018-10-30,2018-10-30,2015-11-30,tushare_fund_basic,001582.OF,2018-07-31
001597,001597,001597,招商丰融灵活配置混合-A,混合型-灵活,清盘,2015-11-17,2018-08-08,2018-08-08,2015-11-17,tushare_fund_basic,001597.OF,2018-07-31
001620,001620,001620,嘉实新机遇灵活配置混合,混合型-灵活,清盘,2015-07-13,2018-11-28,2018-11-28,2015-07-13,tushare_fund_basic,001620.OF,2018-07-31
001626,001626,001626,国泰央企改革股票-A,股票型,清盘,2015-09-01,2026-06-17,2026-06-17,2015-09-01,tushare_fund_basic,001626.OF,2018-07-31
001639,001639,001639,嘉实新常态灵活配置混合-A,混合型-灵活,清盘,2016-03-30,2018-09-03,2018-09-03,2016-03-30,tushare_fund_basic,001639.OF,2018-07-31
001649,001649,001649,工银瑞信工业4.0股票,股票型,清盘,2017-06-16,2018-12-17,2018-12-17,2017-06-16,tushare_fund_basic,001649.OF,2018-07-31
001659,001659,001659,富安达新动力灵活配置混合,混合型-灵活,清盘,2016-12-07,2025-12-10,2025-12-10,2016-12-07,tushare_fund_basic,001659.OF,2018-07-31
001663,001663,001663,中银互联网+股票,股票型,清盘,2015-08-06,2021-04-23,2021-04-23,2015-08-06,tushare_fund_basic,001663.OF,2018-07-31
001670,001670,001670,长城新策略灵活配置混合-A,混合型-灵活,清盘,2015-11-27,2018-12-13,2018-12-13,2015-11-27,tushare_fund_basic,001670.OF,2018-07-31
001673,001673,001673,红塔红土优质成长灵活配置混合-A,混合型-灵活,清盘,2015-08-06,2018-09-10,2018-09-10,2015-08-06,tushare_fund_basic,001673.OF,2018-07-31
001680,001680,001680,九泰久利灵活配置混合,混合型-灵活,清盘,2016-11-07,2018-12-04,2018-12-04,2016-11-07,tushare_fund_basic,001680.OF,2018-07-31
001683,001683,001683,华夏新经济灵活配置混合,混合型-灵活,清盘,2015-07-13,2018-11-28,2018-11-28,2015-07-13,tushare_fund_basic,001683.OF,2018-07-31
001686,001686,001686,安信新动力灵活配置混合-A,混合型-灵活,清盘,2015-11-24,2022-09-15,2022-09-15,2015-11-24,tushare_fund_basic,001686.OF,2018-07-31
001696,001696,001696,南方智造未来股票,股票型,清盘,2017-08-03,2021-06-17,2021-06-17,2017-08-03,tushare_fund_basic,001696.OF,2018-07-31
001708,001708,001708,东兴改革精选灵活配置混合-A,混合型-灵活,清盘,2015-09-08,2026-08-04,2026-08-04,2015-09-08,tushare_fund_basic,001708.OF,2018-07-31
001729,001729,001729,银华逆向投资灵活配置定开混合,混合型-灵活,清盘,2015-11-16,2019-09-02,2019-09-02,2015-11-16,tushare_fund_basic,001729.OF,2018-07-31
001730,001730,001730,兴银大健康灵活配置混合,混合型-灵活,清盘,2015-08-27,2023-08-28,2023-08-28,2015-08-27,tushare_fund_basic,001730.OF,2018-07-31
001733,001733,001733,泰达宏利量化增强股票,股票型,清盘,2016-08-30,2022-10-20,2022-10-20,2016-08-30,tushare_fund_basic,001733.OF,2018-07-31
001738,001738,001738,大摩新趋势灵活配置混合,混合型-灵活,清盘,2017-11-27,2020-12-28,2020-12-28,2017-11-27,tushare_fund_basic,001738.OF,2018-07-31
001754,001754,001754,永赢量化灵活配置混合,混合型-灵活,清盘,2015-09-01,2018-09-03,2018-09-03,2015-09-01,tushare_fund_basic,001754.OF,2018-07-31
001757,001757,001757,嘉实主题增强灵活配置混合,混合型-灵活,清盘,2016-11-23,2018-12-20,2018-12-20,2016-11-23,tushare_fund_basic,001757.OF,2018-07-31
001769,001769,001769,易方达瑞惠灵活配置混合,混合型-灵活,清盘,2015-07-31,2018-12-30,2018-12-30,2015-07-31,tushare_fund_basic,001769.OF,2018-07-31
001771,001771,001771,南方量化灵活配置混合,混合型-灵活,清盘,2017-08-24,2020-06-24,2020-06-24,2017-08-24,tushare_fund_basic,001771.OF,2018-07-31
001772,001772,001772,南方消费活力灵活配置混合,混合型-灵活,清盘,2015-07-31,2018-12-29,2018-12-29,2015-07-31,tushare_fund_basic,001772.OF,2018-07-31
001773,001773,001773,招商丰庆灵活配置混合-A,混合型-灵活,清盘,2015-07-31,2018-11-28,2018-11-28,2015-07-31,tushare_fund_basic,001773.OF,2018-07-31
001777,001777,001777,德邦多元回报灵活配置混合-A,混合型-灵活,清盘,2016-01-27,2018-12-04,2018-12-04,2016-01-27,tushare_fund_basic,001777.OF,2018-07-31
001781,001781,001781,建信现代服务业股票,股票型,清盘,2016-02-23,2025-12-10,2025-12-10,2016-02-23,tushare_fund_basic,001781.OF,2018-07-31
001786,001786,001786,国泰信益灵活配置混合,混合型-灵活,清盘,2016-12-16,2018-08-29,2018-08-29,2016-12-16,tushare_fund_basic,001786.OF,2018-07-31
001795,001795,001795,上投摩根文体休闲灵活配置混合,混合型-灵活,清盘,2015-12-23,2022-12-22,2022-12-22,2015-12-23,tushare_fund_basic,001795.OF,2018-07-31
001824,001824,001824,博时沪港深成长企业混合,混合型-灵活,清盘,2016-11-02,2022-05-17,2022-05-17,2016-11-02,tushare_fund_basic,001824.OF,2018-07-31
001839,001839,001839,九泰久兴灵活配置混合,混合型-灵活,清盘,2017-01-20,2022-04-14,2022-04-14,2017-01-20,tushare_fund_basic,001839.OF,2018-07-31
001851,001851,001851,中融强国制造灵活配置混合,混合型-灵活,清盘,2016-11-10,2018-10-31,2018-10-31,2016-11-10,tushare_fund_basic,001851.OF,2018-07-31
001866,001866,001866,北信瑞丰新成长灵活配置混合,混合型-灵活,清盘,2015-11-11,2023-03-08,2023-03-08,2015-11-11,tushare_fund_basic,001866.OF,2018-07-31
001923,001923,001923,国泰添益灵活配置混合,混合型-灵活,清盘,2016-08-17,2018-08-30,2018-08-30,2016-08-17,tushare_fund_basic,001923.OF,2018-07-31
001939,001939,001939,光大保德信睿鑫灵活配置混合-A,混合型-灵活,清盘,2015-11-17,2023-06-26,2023-06-26,2015-11-17,tushare_fund_basic,001939.OF,2018-07-31
001954,001954,001954,银华生态环保主题灵活配置混合,混合型-灵活,清盘,2016-03-04,2019-12-04,2019-12-04,2016-03-04,tushare_fund_basic,001954.OF,2018-07-31
001967,001967,001967,华宝转型升级灵活配置混合,混合型-灵活,清盘,2015-12-15,2023-07-13,2023-07-13,2015-12-15,tushare_fund_basic,001967.OF,2018-07-31
001979,001979,001979,南方沪港深价值主题灵活配置混合,混合型-灵活,清盘,2015-12-23,2021-03-04,2021-03-04,2015-12-23,tushare_fund_basic,001979.OF,2018-07-31
002013,002013,002013,中欧琪丰灵活配置混合-A,混合型-灵活,清盘,2015-11-17,2018-10-10,2018-10-10,2015-11-17,tushare_fund_basic,002013.OF,2018-07-31
002023,002023,002023,红塔红土稳健回报灵活配置混合-A,混合型-灵活,清盘,2017-03-24,2022-11-22,2022-11-22,2017-03-24,tushare_fund_basic,002023.OF,2018-07-31
002039,002039,002039,国投瑞银新收益灵活配置混合-A,混合型-灵活,清盘,2015-11-17,2018-08-29,2018-08-29,2015-11-17,tushare_fund_basic,002039.OF,2018-07-31
002041,002041,002041,国投瑞银新成长灵活配置混合-A,混合型-灵活,清盘,2015-11-27,2018-09-03,2018-09-03,2015-11-27,tushare_fund_basic,002041.OF,2018-07-31
002069,002069,002069,华泰柏瑞盛利灵活配置混合-A,混合型-灵活,清盘,2017-03-03,2018-10-12,2018-10-12,2017-03-03,tushare_fund_basic,002069.OF,2018-07-31
002081,002081,002081,大成景沛灵活配置混合-A,混合型-灵活,清盘,2015-11-24,2018-10-30,2018-10-30,2015-11-24,tushare_fund_basic,002081.OF,2018-07-31
002089,002089,002089,长盛盛鑫灵活配置混合-A,混合型-灵活,清盘,2016-07-13,2018-10-29,2018-10-29,2016-07-13,tushare_fund_basic,002089.OF,2018-07-31
002092,002092,002092,国富新增长灵活配置混合-A,混合型-灵活,清盘,2015-11-24,2018-10-17,2018-10-17,2015-11-24,tushare_fund_basic,002092.OF,2018-07-31
002097,002097,002097,国富新价值灵活配置混合-A,混合型-灵活,清盘,2015-12-02,2018-10-09,2018-10-09,2015-12-02,tushare_fund_basic,002097.OF,2018-07-31
002099,002099,002099,国富新活力灵活配置混合-A,混合型-灵活,清盘,2016-08-26,2018-09-03,2018-09-03,2016-08-26,tushare_fund_basic,002099.OF,2018-07-31
002104,002104,002104,博时新价值灵活配置混合-A,混合型-灵活,清盘,2016-03-18,2019-03-08,2019-03-08,2016-03-18,tushare_fund_basic,002104.OF,2018-07-31
002110,002110,002110,中海中鑫灵活配置混合,混合型-灵活,清盘,2015-11-23,2018-10-08,2018-10-08,2015-11-23,tushare_fund_basic,002110.OF,2018-07-31
002111,002111,002111,华宝新起点灵活配置混合,混合型-灵活,清盘,2016-12-19,2023-08-31,2023-08-31,2016-12-19,tushare_fund_basic,002111.OF,2018-07-31
002114,002114,002114,国富新收益灵活配置混合-A,混合型-灵活,清盘,2016-08-31,2018-09-06,2018-09-06,2016-08-31,tushare_fund_basic,002114.OF,2018-07-31
002155,002155,002155,国金鑫瑞灵活配置混合-A,混合型-灵活,清盘,2017-09-13,2024-05-21,2024-05-21,2017-09-13,tushare_fund_basic,002155.OF,2018-07-31
002167,002167,002167,南方顺康灵活配置混合,混合型-灵活,清盘,2017-12-02,2021-05-16,2021-05-16,2017-12-02,tushare_fund_basic,002167.OF,2018-07-31
002180,002180,002180,中银移动互联灵活配置混合,混合型-灵活,清盘,2017-07-20,2021-06-10,2021-06-10,2017-07-20,tushare_fund_basic,002180.OF,2018-07-31
002191,002191,002191,农银汇理物联网主题灵活配置混合,混合型-灵活,清盘,2016-05-04,2021-05-31,2021-05-31,2016-05-04,tushare_fund_basic,002191.OF,2018-07-31
002204,002204,002204,国泰安心回报混合,混合型-灵活,清盘,2017-11-29,2018-09-05,2018-09-05,2017-11-29,tushare_fund_basic,002204.OF,2018-07-31
002220,002220,002220,南方瑞利灵活配置混合,混合型-灵活,清盘,2017-12-30,2023-03-15,2023-03-15,2017-12-30,tushare_fund_basic,002220.OF,2018-07-31
002221,002221,002221,嘉实价值增强灵活配置混合,混合型-灵活,清盘,2016-12-13,2018-11-01,2018-11-01,2016-12-13,tushare_fund_basic,002221.OF,2018-07-31
002223,002223,002223,中邮尊享一年定开灵活配置混合,混合型-灵活,清盘,2015-12-25,2018-12-25,2018-12-25,2015-12-25,tushare_fund_basic,002223.OF,2018-07-31
002231,002231,002231,华夏新趋势灵活配置混合-A,混合型-灵活,清盘,2015-12-10,2024-12-05,2024-12-05,2015-12-10,tushare_fund_basic,002231.OF,2018-07-31
002242,002242,002242,国投瑞银瑞兴灵活配置混合,混合型-灵活,清盘,2018-01-06,2019-04-16,2019-04-16,2018-01-06,tushare_fund_basic,002242.OF,2018-07-31
002250,002250,002250,红土创新改革红利灵活配置混合,混合型-灵活,清盘,2016-01-26,2019-01-25,2019-01-25,2016-01-26,tushare_fund_basic,002250.OF,2018-07-31
002261,002261,002261,中银宝利灵活配置混合-A,混合型-灵活,清盘,2016-02-04,2023-11-22,2023-11-22,2016-02-04,tushare_fund_basic,002261.OF,2018-07-31
002263,002263,002263,泰达宏利同顺大数据量化优选灵活配置混合-A,混合型-灵活,清盘,2016-02-23,2021-07-02,2021-07-02,2016-02-23,tushare_fund_basic,002263.OF,2018-07-31
002314,002314,002314,泰达宏利新思路灵活配置混合-B,混合型-灵活,清盘,2016-01-25,2023-03-15,2023-03-15,2016-01-25,tushare_fund_basic,002314.OF,2018-07-31
002330,002330,002330,兴业聚宝灵活配置混合,混合型-灵活,清盘,2016-02-03,2022-11-18,2022-11-18,2016-02-03,tushare_fund_basic,002330.OF,2018-07-31
002365,002365,002365,国联安鑫禧灵活配置混合-A,混合型-灵活,清盘,2016-02-03,2018-12-09,2018-12-09,2016-02-03,tushare_fund_basic,002365.OF,2018-07-31
002384,002384,002384,九泰鸿祥服务升级灵活配置混合,混合型-灵活,清盘,2017-08-16,2022-05-31,2022-05-31,2017-08-16,tushare_fund_basic,002384.OF,2018-07-31
002386,002386,002386,工银瑞信中国制造2025股票,股票型,清盘,2017-04-12,2018-12-28,2018-12-28,2017-04-12,tushare_fund_basic,002386.OF,2018-07-31
002409,002409,002409,华夏新活力灵活配置混合-A,混合型-灵活,清盘,2016-02-23,2024-12-05,2024-12-05,2016-02-23,tushare_fund_basic,002409.OF,2018-07-31
002413,002413,002413,中银瑞利灵活配置混合-A,混合型-灵活,清盘,2016-02-04,2023-07-07,2023-07-07,2016-02-04,tushare_fund_basic,002413.OF,2018-07-31
002430,002430,002430,中银丰利灵活配置混合-A,混合型-灵活,清盘,2016-08-11,2023-07-19,2023-07-19,2016-08-11,tushare_fund_basic,002430.OF,2018-07-31
002434,002434,002434,中银宏利灵活配置混合-A,混合型-灵活,清盘,2016-08-01,2023-12-13,2023-12-13,2016-08-01,tushare_fund_basic,002434.OF,2018-07-31
002453,002453,002453,九泰久稳灵活配置混合-A,混合型-灵活,清盘,2018-05-03,2023-01-09,2023-01-09,2018-05-03,tushare_fund_basic,002453.OF,2018-07-31
002463,002463,002463,创金合信价值红利灵活配置混合-A,混合型-灵活,清盘,2018-04-23,2021-04-21,2021-04-21,2018-04-23,tushare_fund_basic,002463.OF,2018-07-31
002465,002465,002465,东兴众智优选灵活配置混合,混合型-灵活,清盘,2016-06-13,2021-04-14,2021-04-14,2016-06-13,tushare_fund_basic,002465.OF,2018-07-31
002502,002502,002502,中银腾利灵活配置混合-A,混合型-灵活,清盘,2016-06-21,2023-09-18,2023-09-18,2016-06-21,tushare_fund_basic,002502.OF,2018-07-31
002540,002540,002540,招商丰和灵活配置混合-A,混合型-灵活,清盘,2016-08-11,2018-09-12,2018-09-12,2016-08-11,tushare_fund_basic,002540.OF,2018-07-31
002558,002558,002558,博时鑫瑞灵活配置混合-A,混合型-灵活,清盘,2016-10-13,2023-07-24,2023-07-24,2016-10-13,tushare_fund_basic,002558.OF,2018-07-31
002588,002588,002588,博时中证银联智惠大数据100指数-A,指数型-股票,清盘,2016-05-20,2021-06-23,2021-06-23,2016-05-20,tushare_fund_basic,002588.OF,2018-07-31
002616,002616,002616,中银益利灵活配置混合-A,混合型-灵活,清盘,2016-04-25,2023-04-04,2023-04-04,2016-04-25,tushare_fund_basic,002616.OF,2018-07-31
002618,002618,002618,中银裕利灵活配置混合-A,混合型-灵活,清盘,2016-04-26,2023-07-06,2023-07-06,2016-04-26,tushare_fund_basic,002618.OF,2018-07-31
002634,002634,002634,华宝未来主导产业灵活配置混合-A,混合型-灵活,清盘,2016-11-04,2024-01-31,2024-01-31,2016-11-04,tushare_fund_basic,002634.OF,2018-07-31
002654,002654,002654,上投摩根策略精选灵活配置混合,混合型-灵活,清盘,2016-06-16,2021-11-03,2021-11-03,2016-06-16,tushare_fund_basic,002654.OF,2018-07-31
002694,002694,002694,中银新蓝筹灵活配置混合,混合型-灵活,清盘,2017-05-15,2021-06-04,2021-06-04,2017-05-15,tushare_fund_basic,002694.OF,2018-07-31
002713,002713,002713,广发转型升级灵活配置混合,混合型-灵活,清盘,2017-11-27,2020-07-09,2020-07-09,2017-11-27,tushare_fund_basic,002713.OF,2018-07-31
002715,002715,002715,新华健康生活主题灵活配置混合,混合型-灵活,清盘,2016-06-16,2018-10-11,2018-10-11,2016-06-16,tushare_fund_basic,002715.OF,2018-07-31
002717,002717,002717,红塔红土盛隆灵活配置混合-A,混合型-灵活,清盘,2018-06-12,2026-06-01,2026-06-01,2018-06-12,tushare_fund_basic,002717.OF,2018-07-31
002726,002726,002726,华富诚鑫灵活配置混合-A,混合型-灵活,清盘,2016-05-05,2018-09-04,2018-09-04,2016-05-05,tushare_fund_basic,002726.OF,2018-07-31
002730,002730,002730,华富华鑫灵活配置混合-A,混合型-灵活,清盘,2016-11-11,2022-04-15,2022-04-15,2016-11-11,tushare_fund_basic,002730.OF,2018-07-31
002732,002732,002732,长盛沪港深优势精选灵活配置混合,混合型-灵活,清盘,2016-07-05,2023-03-17,2023-03-17,2016-07-05,tushare_fund_basic,002732.OF,2018-07-31
002773,002773,002773,光大保德信铭鑫灵活配置混合-A,混合型-灵活,清盘,2016-10-17,2023-02-01,2023-02-01,2016-10-17,tushare_fund_basic,002773.OF,2018-07-31
002789,002789,002789,长盛同享灵活配置混合-A,混合型-灵活,清盘,2018-07-05,2022-10-17,2022-10-17,2018-07-05,tushare_fund_basic,002789.OF,2018-07-31
002809,002809,002809,鹏华兴华定开灵活配置混合,混合型-灵活,清盘,2016-06-13,2018-08-21,2018-08-21,2016-06-13,tushare_fund_basic,002809.OF,2018-07-31
002823,002823,002823,招商盛达灵活配置混合-A,混合型-灵活,清盘,2016-08-30,2021-07-20,2021-07-20,2016-08-30,tushare_fund_basic,002823.OF,2018-07-31
002831,002831,002831,国投瑞银瑞宁灵活配置混合,混合型-灵活,清盘,2016-07-13,2019-09-10,2019-09-10,2016-07-13,tushare_fund_basic,002831.OF,2018-07-31
002853,002853,002853,华富元鑫灵活配置混合-A,混合型-灵活,清盘,2016-08-26,2018-12-21,2018-12-21,2016-08-26,tushare_fund_basic,002853.OF,2018-07-31
002913,002913,002913,鹏华兴益定开灵活配置混合,混合型-灵活,清盘,2016-06-28,2018-08-17,2018-08-17,2016-06-28,tushare_fund_basic,002913.OF,2018-07-31
002941,002941,002941,广发安瑞回报灵活配置混合-A,混合型-灵活,清盘,2016-07-26,2018-08-30,2018-08-30,2016-07-26,tushare_fund_basic,002941.OF,2018-07-31
002968,002968,002968,新华高端制造灵活配置混合,混合型-灵活,清盘,2017-07-25,2020-06-14,2020-06-14,2017-07-25,tushare_fund_basic,002968.OF,2018-07-31
003000,003000,003000,招商丰德灵活配置混合-A,混合型-灵活,清盘,2017-03-01,2021-06-01,2021-06-01,2017-03-01,tushare_fund_basic,003000.OF,2018-07-31
003035,003035,003035,广发安祥回报灵活配置混合-A,混合型-灵活,清盘,2016-08-19,2018-09-03,2018-09-03,2016-08-19,tushare_fund_basic,003035.OF,2018-07-31
003117,003117,003117,光大保德信吉鑫灵活配置混合-A,混合型-灵活,清盘,2016-08-19,2023-12-05,2023-12-05,2016-08-19,tushare_fund_basic,003117.OF,2018-07-31
003122,003122,003122,鹏华兴盛灵活配置混合-A,混合型-灵活,清盘,2018-05-31,2018-10-17,2018-10-17,2018-05-31,tushare_fund_basic,003122.OF,2018-07-31
003186,003186,003186,鹏华兴安定开灵活配置混合,混合型-灵活,清盘,2016-09-27,2024-03-06,2024-03-06,2016-09-27,tushare_fund_basic,003186.OF,2018-07-31
003208,003208,003208,东兴量化多策略灵活配置混合,混合型-灵活,清盘,2016-10-27,2021-04-14,2021-04-14,2016-10-27,tushare_fund_basic,003208.OF,2018-07-31
