code,share_code,canonical_fund_id,name,fund_type,status,inception_date,end_date,end_known_at,known_at,source,source_ts_code,as_of
000417,000417,000417,国联安新精选灵活配置混合-A,混合型-灵活,清盘,2014-03-04,2026-08-10,2026-08-10,2014-03-04,tushare_fund_basic,000417.OF,2024-03-31
000664,000664,000664,国联安通盈灵活配置混合-A,混合型-灵活,清盘,2014-06-13,2026-04-13,2026-04-13,2014-06-13,tushare_fund_basic,000664.OF,2024-03-31
001196,001196,001196,东方鼎新灵活配置混合-A,混合型-灵活,清盘,2015-04-21,2024-12-19,2024-12-19,2015-04-21,tushare_fund_basic,001196.OF,2024-03-31
001228,001228,001228,国联安鑫享灵活配置混合-A,混合型-灵活,清盘,2015-04-28,2026-08-03,2026-08-03,2015-04-28,tushare_fund_basic,001228.OF,2024-03-31
001311,001311,001311,华安新回报灵活配置混合-A,混合型-灵活,清盘,2015-05-19,2026-04-28,2026-04-28,2015-05-19,tushare_fund_basic,001311.OF,2024-03-31
001359,001359,001359,国联安添鑫灵活配置混合-A,混合型-灵活,清盘,2015-06-02,2026-06-02,2026-06-02,2015-06-02,tushare_fund_basic,001359.OF,2024-03-31
001424,001424,001424,博时新起点灵活配置混合-A,混合型-灵活,清盘,2015-06-24,2024-08-25,2024-08-25,2015-06-24,tushare_fund_basic,001424.OF,2024-03-31
001464,001464,001464,光大保德信鼎鑫灵活配置混合-A,混合型-灵活,清盘,2015-06-11,2024-06-26,2024-06-26,2015-06-11,tushare_fund_basic,001464.OF,2024-03-31
001499,001499,001499,国投瑞银新增长灵活配置混合-A,混合型-灵活,清盘,2015-06-19,2026-01-19,2026-01-19,2015-06-19,tushare_fund_basic,001499.OF,2024-03-31
001520,001520,001520,国投瑞银研究精选股票,股票型,清盘,2017-12-01,2024-06-21,2024-06-21,2017-12-01,tushare_fund_basic,001520.OF,2024-03-31
001626,001626,001626,国泰央企改革股票-A,股票型,清盘,2015-09-01,2026-06-17,2026-06-17,2015-09-01,tushare_fund_basic,001626.OF,2024-03-31
001659,001659,001659,富安达新动力灵活配置混合,混合型-灵活,清盘,2016-12-07,2025-12-10,2025-12-10,2016-12-07,tushare_fund_basic,001659.OF,2024-03-31
001708,001708,001708,东兴改革精选灵活配置混合-A,混合型-灵活,清盘,2015-09-08,2026-08-04,2026-08-04,2015-09-08,tushare_fund_basic,001708.OF,2024-03-31
001781,001781,001781,建信现代服务业股票,股票型,清盘,2016-02-23,2025-12-10,2025-12-10,2016-02-23,tushare_fund_basic,001781.OF,2024-03-31
002155,002155,002155,国金鑫瑞灵活配置混合-A,混合型-灵活,清盘,2017-09-13,2024-05-21,2024-05-21,2017-09-13,tushare_fund_basic,002155.OF,2024-03-31
002231,002231,002231,华夏新趋势灵活配置混合-A,混合型-灵活,清盘,2015-12-10,2024-12-05,2024-12-05,2015-12-10,tushare_fund_basic,002231.OF,2024-03-31
002409,002409,002409,华夏新活力灵活配置混合-A,混合型-灵活,清盘,2016-02-23,2024-12-05,2024-12-05,2016-02-23,tushare_fund_basic,002409.OF,2024-03-31
002717,002717,002717,红塔红土盛隆灵活配置混合-A,混合型-灵活,清盘,2018-06-12,2026-06-01,2026-06-01,2018-06-12,tushare_fund_basic,002717.OF,2024-03-31
003300,003300,003300,华夏圆和灵活配置混合-A,混合型-灵活,清盘,2016-12-29,2024-12-04,2024-12-04,2016-12-29,tushare_fund_basic,003300.OF,2024-03-31
003434,003434,003434,博时鑫泽灵活配置混合-A,混合型-灵活,清盘,2016-10-17,2025-08-14,2025-08-14,2016-10-17,tushare_fund_basic,003434.OF,2024-03-31
003663,003663,003663,鹏华兴泰定开灵活配置混合,混合型-灵活,清盘,2016-11-30,2024-11-08,2024-11-08,2016-11-30,tushare_fund_basic,003663.OF,2024-03-31
003754,003754,003754,国泰普益灵活配置混合-A,混合型-灵活,清盘,2016-12-23,2024-08-13,2024-08-13,2016-12-23,tushare_fund_basic,003754.OF,2024-03-31
003780,003780,003780,鹏华兴悦定开灵活配置混合,混合型-灵活,清盘,2016-12-13,2024-04-22,2024-04-22,2016-12-13,tushare_fund_basic,003780.OF,2024-03-31
003799,003799,003799,华安新泰利灵活配置混合-A,混合型-灵活,清盘,2016-12-09,2024-09-19,2024-09-19,2016-12-09,tushare_fund_basic,003799.OF,2024-03-31
003848,003848,003848,中银广利灵活配置混合-A,混合型-灵活,清盘,2016-12-14,2026-04-09,2026-04-09,2016-12-14,tushare_fund_basic,003848.OF,2024-03-31
003950,003950,003950,博时鑫润灵活配置混合-A,混合型-灵活,清盘,2016-12-07,2025-01-16,2025-01-16,2016-12-07,tushare_fund_basic,003950.OF,2024-03-31
004046,004046,004046,华夏新锦顺灵活配置混合-A,混合型-灵活,清盘,2017-02-16,2025-01-23,2025-01-23,2017-02-16,tushare_fund_basic,004046.OF,2024-03-31
004149,004149,004149,博时鑫惠灵活配置混合-A,混合型-灵活,清盘,2017-01-10,2024-09-20,2024-09-20,2017-01-10,tushare_fund_basic,004149.OF,2024-03-31
004157,004157,004157,中信保诚至诚灵活配置混合-A,混合型-灵活,清盘,2017-03-10,2025-12-09,2025-12-09,2017-03-10,tushare_fund_basic,004157.OF,2024-03-31
004158,004158,004158,中信保诚至诚灵活配置混合-B,混合型-灵活,清盘,2017-03-10,2025-12-09,2025-12-09,2017-03-10,tushare_fund_basic,004158.OF,2024-03-31
004175,004175,004175,博时鑫泰灵活配置混合-A,混合型-灵活,清盘,2016-12-29,2025-09-01,2025-09-01,2016-12-29,tushare_fund_basic,004175.OF,2024-03-31
004187,004187,004187,嘉合睿金定期开放A,混合型-灵活,发行,2017-03-20,,,2017-03-20,tushare_fund_basic,004187.OF,2024-03-31
004481,004481,004481,华宝第三产业灵活配置混合-A,混合型-灵活,清盘,2017-05-25,2024-07-18,2024-07-18,2017-05-25,tushare_fund_basic,004481.OF,2024-03-31
004511,004511,004511,国金鑫金,混合型-灵活,发行,2017-04-28,,,2017-04-28,tushare_fund_basic,004511.OF,2024-03-31
004633,004633,004633,诺德天利,混合型-灵活,发行,2017-05-11,,,2017-05-11,tushare_fund_basic,004633.OF,2024-03-31
004690,004690,004690,银河君弘A,混合型-灵活,发行,2018-04-27,,,2018-04-27,tushare_fund_basic,004690.OF,2024-03-31
004694,004694,004694,天弘策略精选灵活配置混合-A,混合型-灵活,清盘,2017-06-21,2026-08-13,2026-08-13,2017-06-21,tushare_fund_basic,004694.OF,2024-03-31
004731,004731,004731,万家瑞尧灵活配置混合-A,混合型-灵活,清盘,2018-01-19,2024-11-19,2024-11-19,2018-01-19,tushare_fund_basic,004731.OF,2024-03-31
004790,004790,004790,富荣中证500指数增强-A,指数型-股票,清盘,2019-01-10,2024-09-10,2024-09-10,2019-01-10,tushare_fund_basic,004790.OF,2024-03-31
004830,004830,004830,北信瑞丰弘盛,混合型-灵活,发行,2017-07-04,,,2017-07-04,tushare_fund_basic,004830.OF,2024-03-31
005080,005080,005080,海富通量化多因子灵活配置混合-C,混合型-灵活,清盘,2018-04-23,2025-04-08,2025-04-08,2018-04-23,tushare_fund_basic,005080.OF,2024-03-31
005147,005147,005147,兴银瑞景,混合型-灵活,发行,2017-10-04,,,2017-10-04,tushare_fund_basic,005147.OF,2024-03-31
005254,005254,005254,泰达宏利创富,混合型-灵活,发行,2017-10-20,,,2017-10-20,tushare_fund_basic,005254.OF,2024-03-31
005317,005317,005317,万家瑞舜灵活配置混合-A,混合型-灵活,清盘,2018-02-02,2024-05-07,2024-05-07,2018-02-02,tushare_fund_basic,005317.OF,2024-03-31
005319,005319,005319,万家丰益上证50指数增强A,指数型-股票,发行,2018-01-04,,,2018-01-04,tushare_fund_basic,005319.OF,2024-03-31
005386,005386,005386,银河睿达灵活配置混合-A,混合型-灵活,清盘,2018-02-06,2025-11-26,2025-11-26,2018-02-06,tushare_fund_basic,005386.OF,2024-03-31
005444,005444,005444,光大保德信多策略精选18个月定开灵活配置混合,混合型-灵活,清盘,2018-03-27,2024-08-27,2024-08-27,2018-03-27,tushare_fund_basic,005444.OF,2024-03-31
005459,005459,005459,银河嘉谊灵活配置混合-A,混合型-灵活,清盘,2018-02-06,2024-05-15,2024-05-15,2018-02-06,tushare_fund_basic,005459.OF,2024-03-31
005539,005539,005539,中航创新驱动A,股票型,发行,2019-10-08,,,2019-10-08,tushare_fund_basic,005539.OF,2024-03-31
005569,005569,005569,国联智选红利股票-A,股票型,清盘,2018-03-30,2025-07-09,2025-07-09,2018-03-30,tushare_fund_basic,005569.OF,2024-03-31
005671,005671,005671,新疆前海联合研究优选灵活配置混合-A,混合型-灵活,清盘,2018-07-25,2024-04-30,2024-04-30,2018-07-25,tushare_fund_basic,005671.OF,2024-03-31
005850,005850,005850,财通沪深300指数增强,指数型-股票,存续,2022-12-21,,,2022-12-21,tushare_fund_basic,005850.OF,2024-03-31
005941,005941,005941,工银优势品牌定开,混合型-灵活,发行,2018-10-12,,,2018-10-12,tushare_fund_basic,005941.OF,2024-03-31
005986,005986,005986,兴业聚宏A,混合型-灵活,发行,2018-05-18,,,2018-05-18,tushare_fund_basic,005986.OF,2024-03-31
006046,006046,006046,兴业聚名,混合型-灵活,发行,2018-06-04,,,2018-06-04,tushare_fund_basic,006046.OF,2024-03-31
006063,006063,006063,景顺长城MSCI中国A股国际通指数增强-A,指数型-海外股票,清盘,2018-07-10,2025-05-14,2025-05-14,2018-07-10,tushare_fund_basic,006063.OF,2024-03-31
006117,006117,006117,景顺长城睿益定开,混合型-灵活,发行,2018-06-25,,,2018-06-25,tushare_fund_basic,006117.OF,2024-03-31
006200,006200,006200,平安鼎诚定开,混合型-灵活,发行,2018-08-08,,,2018-08-08,tushare_fund_basic,006200.OF,2024-03-31
006238,006238,006238,中融智选质量A,股票型,发行,2019-01-19,,,2019-01-19,tushare_fund_basic,006238.OF,2024-03-31
006277,006277,006277,中金瑞和灵活配置混合-A,混合型-灵活,清盘,2018-11-13,2024-10-10,2024-10-10,2018-11-13,tushare_fund_basic,006277.OF,2024-03-31
006346,006346,006346,安信量化优选股票-A,股票型,清盘,2018-09-03,2025-03-25,2025-03-25,2018-09-03,tushare_fund_basic,006346.OF,2024-03-31
006354,006354,006354,国泰民裕进取灵活配置混合,混合型-灵活,清盘,2020-09-29,2025-03-10,2025-03-10,2020-09-29,tushare_fund_basic,006354.OF,2024-03-31
006413,006413,006413,中信建投北京50ETF联接A,指数型-股票,发行,2018-09-09,,,2018-09-09,tushare_fund_basic,006413.OF,2024-03-31
007423,007423,007423,西部利得聚禾灵活配置混合-A,混合型-灵活,清盘,2020-09-23,2025-08-14,2025-08-14,2020-09-23,tushare_fund_basic,007423.OF,2024-03-31
007479,007479,007479,光大保德信量化核心-C,股票型,存续,2023-04-21,,,2023-04-21,tushare_fund_basic,007479.OF,2024-03-31
007849,007849,007849,九泰盈丰量化多策略,混合型-灵活,发行,2020-12-21,,,2020-12-21,tushare_fund_basic,007849.OF,2024-03-31
007855,007855,007855,九泰久弘灵活配置A,混合型-灵活,发行,2020-01-23,,,2020-01-23,tushare_fund_basic,007855.OF,2024-03-31
007905,007905,007905,信达澳银新机遇灵活配置A,混合型-灵活,发行,2019-09-04,,,2019-09-04,tushare_fund_basic,007905.OF,2024-03-31
008112,008112,008112,中泰中证500指数增强-A,指数型-股票,清盘,2019-12-11,2026-07-16,2026-07-16,2019-12-11,tushare_fund_basic,008112.OF,2024-03-31
008149,008149,008149,山西证券中证红利潜力ETF联接,指数型-股票,发行,2020-03-20,,,2020-03-20,tushare_fund_basic,008149.OF,2024-03-31
008154,008154,008154,嘉实中证医药健康100策略ETF联接-A,指数型-股票,存续,2021-04-06,,,2021-04-06,tushare_fund_basic,008154.OF,2024-03-31
008306,008306,008306,方正富邦天璇灵活配置混合-A,混合型-灵活,清盘,2020-01-20,2024-10-17,2024-10-17,2020-01-20,tushare_fund_basic,008306.OF,2024-03-31
008334,008334,008334,国融融鑫A,混合型-灵活,发行,2020-04-27,,,2020-04-27,tushare_fund_basic,008334.OF,2024-03-31
008401,008401,008401,大成标普500等权重指数(QDII)-C-CNY,指数型-海外股票,存续,2023-08-30,,,2023-08-30,tushare_fund_basic,008401.OF,2024-03-31
008446,008446,008446,融通创业板ETF联接A,指数型-股票,发行,2020-12-22,,,2020-12-22,tushare_fund_basic,008446.OF,2024-03-31
008589,008589,008589,大成景润灵活配置混合-C,混合型-灵活,存续,2023-03-09,,,2023-03-09,tushare_fund_basic,008589.OF,2024-03-31
008715,008715,008715,景顺长城价值驱动一年持有期灵活配置混合,混合型-灵活,存续,2021-07-19,,,2021-07-19,tushare_fund_basic,008715.OF,2024-03-31
008800,008800,008800,中融鑫优创A,混合型-灵活,发行,2020-03-30,,,2020-03-30,tushare_fund_basic,008800.OF,2024-03-31
008848,008848,008848,国联智选对冲策略3个月定开灵活配置混合,混合型-灵活,清盘,2020-04-03,2025-12-31,2025-12-31,2020-04-03,tushare_fund_basic,008848.OF,2024-03-31
008923,008923,008923,建信医疗健康行业股票-A,股票型,存续,2021-12-28,,,2021-12-28,tushare_fund_basic,008923.OF,2024-03-31
008971,008971,008971,大成纳斯达克100ETF联接(QDII)-C,指数型-海外股票,存续,2023-06-28,,,2023-06-28,tushare_fund_basic,008971.OF,2024-03-31
009075,009075,009075,德邦科技创新3年封闭,混合型-灵活,发行,2020-08-04,,,2020-08-04,tushare_fund_basic,009075.OF,2024-03-31
009374,009374,009374,浦银安盛MSCI中国A股ETF联接-A,指数型-海外股票,清盘,2020-09-23,2025-02-18,2025-02-18,2020-09-23,tushare_fund_basic,009374.OF,2024-03-31
009379,009379,009379,中银成长优选股票-A,股票型,存续,2021-03-23,,,2021-03-23,tushare_fund_basic,009379.OF,2024-03-31
009562,009562,009562,工银瑞信中国机会全球配置股票(QDII)-USD,股票型,存续,2021-04-06,,,2021-04-06,tushare_fund_basic,009562.OF,2024-03-31
009563,009563,009563,工银瑞信中国机会全球配置股票(QDII)-HKD,股票型,存续,2021-04-06,,,2021-04-06,tushare_fund_basic,009563.OF,2024-03-31
009945,009945,009945,方正富邦优势精选一年定开A,股票型,发行,2020-08-04,,,2020-08-04,tushare_fund_basic,009945.OF,2024-03-31
009967,009967,009967,博时荣泰灵活配置混合,混合型-灵活,清盘,2020-08-26,2026-08-07,2026-08-07,2020-08-26,tushare_fund_basic,009967.OF,2024-03-31
009981,009981,009981,万家创业板指数增强A,指数型-股票,存续,2021-01-26,,,2021-01-26,tushare_fund_basic,009981.OF,2024-03-31
010052,010052,010052,长城久嘉创新成长灵活配置混合-C,混合型-灵活,存续,2021-07-08,,,2021-07-08,tushare_fund_basic,010052.OF,2024-03-31
010120,010120,010120,九泰久福量化A,股票型,存续,2021-01-20,,,2021-01-20,tushare_fund_basic,010120.OF,2024-03-31
010196,010196,010196,易方达核心优势A,股票型,存续,2021-01-28,,,2021-01-28,tushare_fund_basic,010196.OF,2024-03-31
010204,010204,010204,中银港股通优势成长,股票型,存续,2021-02-09,,,2021-02-09,tushare_fund_basic,010204.OF,2024-03-31
010253,010253,010253,兴银中证500指数增强A,指数型-股票,存续,2021-03-01,,,2021-03-01,tushare_fund_basic,010253.OF,2024-03-31
010322,010322,010322,大摩新兴产业,股票型,存续,2021-02-24,,,2021-02-24,tushare_fund_basic,010322.OF,2024-03-31
010361,010361,010361,嘉实品质优选股票-A,股票型,存续,2021-05-25,,,2021-05-25,tushare_fund_basic,010361.OF,2024-03-31
010391,010391,010391,易方达战略新兴产业A,股票型,存续,2021-01-13,,,2021-01-13,tushare_fund_basic,010391.OF,2024-03-31
010469,010469,010469,圆信永丰聚优股票-A,股票型,存续,2021-04-16,,,2021-04-16,tushare_fund_basic,010469.OF,2024-03-31
010592,010592,010592,南方医药创新A,股票型,存续,2021-03-02,,,2021-03-02,tushare_fund_basic,010592.OF,2024-03-31
010597,010597,010597,创金合信景雯A,混合型-灵活,存续,2021-02-19,,,2021-02-19,tushare_fund_basic,010597.OF,2024-03-31
010673,010673,010673,兴全中证800六个月持有指数增强A,指数型-海外股票,存续,2021-02-09,,,2021-02-09,tushare_fund_basic,010673.OF,2024-03-31
010680,010680,010680,华夏新兴成长A,股票型,存续,2021-01-15,,,2021-01-15,tushare_fund_basic,010680.OF,2024-03-31
010703,010703,010703,财通智选消费A,股票型,存续,2021-01-27,,,2021-01-27,tushare_fund_basic,010703.OF,2024-03-31
010754,010754,010754,招商沪港深科技创新C,混合型-灵活,存续,2021-01-21,,,2021-01-21,tushare_fund_basic,010754.OF,2024-03-31
010769,010769,010769,天弘中证农业主题ETF联接A,指数型-股票,存续,2021-01-22,,,2021-01-22,tushare_fund_basic,010769.OF,2024-03-31
010785,010785,010785,博时创业板指数-A,指数型-股票,存续,2021-04-02,,,2021-04-02,tushare_fund_basic,010785.OF,2024-03-31
010801,010801,010801,长江量化消费精选A,股票型,存续,2021-01-27,,,2021-01-27,tushare_fund_basic,010801.OF,2024-03-31
010815,010815,010815,农银汇理新兴消费股票,股票型,存续,2021-03-03,,,2021-03-03,tushare_fund_basic,010815.OF,2024-03-31
010854,010854,010854,汇添富沪深300基本面增强A,指数型-股票,存续,2021-01-20,,,2021-01-20,tushare_fund_basic,010854.OF,2024-03-31
010892,010892,010892,中银证券精选行业A,股票型,存续,2021-01-20,,,2021-01-20,tushare_fund_basic,010892.OF,2024-03-31
010896,010896,010896,太平价值增长股票-A,股票型,存续,2021-04-21,,,2021-04-21,tushare_fund_basic,010896.OF,2024-03-31
010902,010902,010902,博时成长领航A,混合型-灵活,存续,2021-01-21,,,2021-01-21,tushare_fund_basic,010902.OF,2024-03-31
010908,010908,010908,大成沪深300增强A,指数型-股票,存续,2021-02-23,,,2021-02-23,tushare_fund_basic,010908.OF,2024-03-31
010953,010953,010953,天弘国证A50A,指数型-股票,存续,2021-03-02,,,2021-03-02,tushare_fund_basic,010953.OF,2024-03-31
010955,010955,010955,天弘中证智能汽车A,指数型-股票,存续,2021-01-19,,,2021-01-19,tushare_fund_basic,010955.OF,2024-03-31
010992,010992,010992,东财中证500ETF联接A,指数型-股票,存续,2021-01-20,,,2021-01-20,tushare_fund_basic,010992.OF,2024-03-31
010998,010998,010998,博道消费智航股票-A,股票型,存续,2021-05-07,,,2021-05-07,tushare_fund_basic,010998.OF,2024-03-31
011013,011013,011013,长城消费30股票-A,股票型,存续,2021-05-11,,,2021-05-11,tushare_fund_basic,011013.OF,2024-03-31
011030,011030,011030,达诚价值先锋灵活配置混合-A,混合型-灵活,存续,2021-05-19,,,2021-05-19,tushare_fund_basic,011030.OF,2024-03-31
011035,011035,011035,嘉实中证稀土产业ETF联接-A,指数型-股票,存续,2021-08-03,,,2021-08-03,tushare_fund_basic,011035.OF,2024-03-31
011040,011040,011040,天弘国证生物医药ETF联接A,指数型-股票,存续,2021-01-27,,,2021-01-27,tushare_fund_basic,011040.OF,2024-03-31
011042,011042,011042,国泰价值先锋股票-A,股票型,存续,2021-03-09,,,2021-03-09,tushare_fund_basic,011042.OF,2024-03-31
011056,011056,011056,博时汇兴回报一年持有,混合型-灵活,存续,2021-01-14,,,2021-01-14,tushare_fund_basic,011056.OF,2024-03-31
011077,011077,011077,汇丰晋信创新先锋股票,股票型,存续,2021-03-16,,,2021-03-16,tushare_fund_basic,011077.OF,2024-03-31
011086,011086,011086,易方达瑞康A,混合型-灵活,存续,2021-02-02,,,2021-02-02,tushare_fund_basic,011086.OF,2024-03-31
011102,011102,011102,天弘中证光伏产业A,指数型-股票,存续,2021-01-28,,,2021-01-28,tushare_fund_basic,011102.OF,2024-03-31
011104,011104,011104,光大智能汽车主题A,股票型,存续,2021-02-09,,,2021-02-09,tushare_fund_basic,011104.OF,2024-03-31
011107,011107,011107,九泰天兴量化智选股票-A,股票型,存续,2021-08-12,,,2021-08-12,tushare_fund_basic,011107.OF,2024-03-31
011122,011122,011122,汇添富ESG可持续成长股票-A,股票型,存续,2021-06-10,,,2021-06-10,tushare_fund_basic,011122.OF,2024-03-31
011127,011127,011127,富国清洁能源产业C,混合型-灵活,存续,2021-01-15,,,2021-01-15,tushare_fund_basic,011127.OF,2024-03-31
011132,011132,011132,鹏扬沪深300质量成长低波动指数-A,指数型-股票,存续,2021-05-25,,,2021-05-25,tushare_fund_basic,011132.OF,2024-03-31
011148,011148,011148,南方军工改革C,混合型-灵活,存续,2021-01-15,,,2021-01-15,tushare_fund_basic,011148.OF,2024-03-31
011220,011220,011220,南方匠心优选A,股票型,存续,2021-02-02,,,2021-02-02,tushare_fund_basic,011220.OF,2024-03-31
011224,011224,011224,九泰盈泰量化股票-A,股票型,存续,2021-08-18,,,2021-08-18,tushare_fund_basic,011224.OF,2024-03-31
011229,011229,011229,创金合信数字经济主题A,股票型,存续,2021-01-20,,,2021-01-20,tushare_fund_basic,011229.OF,2024-03-31
011236,011236,011236,摩根行业睿选A,股票型,存续,2021-02-26,,,2021-02-26,tushare_fund_basic,011236.OF,2024-03-31
011242,011242,011242,东吴进取策略C,混合型-灵活,存续,2021-01-15,,,2021-01-15,tushare_fund_basic,011242.OF,2024-03-31
011254,011254,011254,长江量化科技精选一个月滚动持有股票-A,股票型,清盘,2021-06-23,2024-06-23,2024-06-23,2021-06-23,tushare_fund_basic,011254.OF,2024-03-31
011269,011269,011269,中银证券优势制造股票-A,股票型,存续,2021-07-08,,,2021-07-08,tushare_fund_basic,011269.OF,2024-03-31
011285,011285,011285,民生加银价值优选6个月持有期股票-A,股票型,存续,2021-06-08,,,2021-06-08,tushare_fund_basic,011285.OF,2024-03-31
011295,011295,011295,中信保诚量化阿尔法股票-C,股票型,存续,2021-04-20,,,2021-04-20,tushare_fund_basic,011295.OF,2024-03-31
011316,011316,011316,天弘创业板300ETF联接-A,指数型-股票,存续,2021-05-07,,,2021-05-07,tushare_fund_basic,011316.OF,2024-03-31
011319,011319,011319,国泰上证综合ETF联接A,指数型-股票,存续,2021-01-22,,,2021-01-22,tushare_fund_basic,011319.OF,2024-03-31
011321,011321,011321,国泰大健康C,股票型,存续,2021-01-26,,,2021-01-26,tushare_fund_basic,011321.OF,2024-03-31
011322,011322,011322,国泰智能装备C,股票型,存续,2021-01-25,,,2021-01-25,tushare_fund_basic,011322.OF,2024-03-31
011323,011323,011323,国泰智能汽车C,股票型,存续,2021-01-25,,,2021-01-25,tushare_fund_basic,011323.OF,2024-03-31
011324,011324,011324,国泰价值精选C,混合型-灵活,存续,2021-01-27,,,2021-01-27,tushare_fund_basic,011324.OF,2024-03-31
011325,011325,011325,国泰江源优势精选C,混合型-灵活,存续,2021-01-27,,,2021-01-27,tushare_fund_basic,011325.OF,2024-03-31
011326,011326,011326,国泰医药健康C,股票型,存续,2021-01-26,,,2021-01-26,tushare_fund_basic,011326.OF,2024-03-31
011328,011328,011328,景顺长城新能源产业A,股票型,存续,2021-02-22,,,2021-02-22,tushare_fund_basic,011328.OF,2024-03-31
011330,011330,011330,鹏华精选群英一年持有期灵活配置混合(MOM),混合型-灵活,存续,2021-09-23,,,2021-09-23,tushare_fund_basic,011330.OF,2024-03-31
011342,011342,011342,德邦创业板指数增强A,指数型-股票,发行,2021-06-21,,,2021-06-21,tushare_fund_basic,011342.OF,2024-03-31
011349,011349,011349,淳厚现代服务业股票-A,股票型,存续,2021-08-24,,,2021-08-24,tushare_fund_basic,011349.OF,2024-03-31
011373,011373,011373,招商前沿医疗保健股票-A,股票型,存续,2021-06-22,,,2021-06-22,tushare_fund_basic,011373.OF,2024-03-31
011377,011377,011377,创金合信积极成长A,股票型,存续,2021-02-08,,,2021-02-08,tushare_fund_basic,011377.OF,2024-03-31
011384,011384,011384,南方远见回报股票-A,股票型,存续,2021-03-25,,,2021-03-25,tushare_fund_basic,011384.OF,2024-03-31
011418,011418,011418,汇添富消费精选两年持有期股票-A,股票型,存续,2021-05-11,,,2021-05-11,tushare_fund_basic,011418.OF,2024-03-31
011424,011424,011424,汇添富外延增长主题C,股票型,存续,2021-01-25,,,2021-01-25,tushare_fund_basic,011424.OF,2024-03-31
011425,011425,011425,广发优势成长A,股票型,存续,2021-02-09,,,2021-02-09,tushare_fund_basic,011425.OF,2024-03-31
011437,011437,011437,中泰开阳价值优选C,混合型-灵活,存续,2021-02-01,,,2021-02-01,tushare_fund_basic,011437.OF,2024-03-31
011457,011457,011457,新华行业龙头主题股票,股票型,清盘,2021-03-24,2026-08-03,2026-08-03,2021-03-24,tushare_fund_basic,011457.OF,2024-03-31
011463,011463,011463,长城量化精选C,股票型,存续,2021-02-03,,,2021-02-03,tushare_fund_basic,011463.OF,2024-03-31
011470,011470,011470,东吴新产业精选C,股票型,存续,2021-02-02,,,2021-02-02,tushare_fund_basic,011470.OF,2024-03-31
011473,011473,011473,工银战略转型主题C,股票型,存续,2021-02-05,,,2021-02-05,tushare_fund_basic,011473.OF,2024-03-31
011476,011476,011476,工银新蓝筹C,股票型,存续,2021-02-09,,,2021-02-09,tushare_fund_basic,011476.OF,2024-03-31
011477,011477,011477,工银总回报C,混合型-灵活,存续,2021-02-05,,,2021-02-05,tushare_fund_basic,011477.OF,2024-03-31
011478,011478,011478,工银美丽城镇主题C,股票型,存续,2021-02-09,,,2021-02-09,tushare_fund_basic,011478.OF,2024-03-31
011498,011498,011498,富国沪深300基本面精选股票-A,股票型,存续,2021-06-01,,,2021-06-01,tushare_fund_basic,011498.OF,2024-03-31
011501,011501,011501,方正富邦汇福一年定开灵活配置混合-A,混合型-灵活,存续,2021-03-24,,,2021-03-24,tushare_fund_basic,011501.OF,2024-03-31
011506,011506,011506,建信高端装备股票-A,股票型,存续,2021-04-27,,,2021-04-27,tushare_fund_basic,011506.OF,2024-03-31
011512,011512,011512,天弘中证新能源汽车指数-A,指数型-股票,存续,2021-04-09,,,2021-04-09,tushare_fund_basic,011512.OF,2024-03-31
011519,011519,011519,九泰中证500A,指数型-股票,发行,2021-07-23,,,2021-07-23,tushare_fund_basic,011519.OF,2024-03-31
011530,011530,011530,泓德优质治理灵活配置混合,混合型-灵活,存续,2021-03-23,,,2021-03-23,tushare_fund_basic,011530.OF,2024-03-31
011545,011545,011545,长江沪深300指数增强-A,指数型-股票,存续,2021-06-02,,,2021-06-02,tushare_fund_basic,011545.OF,2024-03-31
011589,011589,011589,九泰天利量化股票-A,股票型,存续,2021-10-12,,,2021-10-12,tushare_fund_basic,011589.OF,2024-03-31
011592,011592,011592,博时军工主题C,股票型,存续,2021-02-24,,,2021-02-24,tushare_fund_basic,011592.OF,2024-03-31
011601,011601,011601,前海开源公共卫生主题精选股票-A,股票型,存续,2021-03-25,,,2021-03-25,tushare_fund_basic,011601.OF,2024-03-31
011607,011607,011607,民生加银中证内地资源主题指数-C,股票型,存续,2021-03-09,,,2021-03-09,tushare_fund_basic,011607.OF,2024-03-31
011608,011608,011608,易方达上证科创板50ETF联接A,指数型-股票,存续,2021-03-01,,,2021-03-01,tushare_fund_basic,011608.OF,2024-03-31
011610,011610,011610,华泰柏瑞上证科创板50成份ETF联接-A,股票型,存续,2021-03-04,,,2021-03-04,tushare_fund_basic,011610.OF,2024-03-31
011612,011612,011612,华夏上证科创板50成份ETF联接-A,股票型,存续,2021-03-04,,,2021-03-04,tushare_fund_basic,011612.OF,2024-03-31
011614,011614,011614,工银瑞信上证科创板50成份ETF联接-A,股票型,存续,2021-03-05,,,2021-03-05,tushare_fund_basic,011614.OF,2024-03-31
011616,011616,011616,国投瑞银瑞祥灵活配置混合-C,混合型-灵活,存续,2021-04-01,,,2021-04-01,tushare_fund_basic,011616.OF,2024-03-31
011630,011630,011630,东财中证有色金属指数增强-A,股票型,存续,2021-03-16,,,2021-03-16,tushare_fund_basic,011630.OF,2024-03-31
011645,011645,011645,国泰核心价值两年持有期股票-A,股票型,存续,2021-06-08,,,2021-06-08,tushare_fund_basic,011645.OF,2024-03-31
