code,share_code,canonical_fund_id,name,fund_type,status,inception_date,end_date,end_known_at,known_at,source,source_ts_code,as_of
003366,003366,003366,浙商汇金中证转型成长指数,指数型-股票,清盘,2016-12-19,2023-08-14,2023-08-14,2016-12-19,tushare_fund_basic,003366.OF,2022-01-31
003416,003416,003416,招商财经大数据策略股票-A,股票型,清盘,2016-11-02,2022-12-02,2022-12-02,2016-11-02,tushare_fund_basic,003416.OF,2022-01-31
003434,003434,003434,博时鑫泽灵活配置混合-A,混合型-灵活,清盘,2016-10-17,2025-08-14,2025-08-14,2016-10-17,tushare_fund_basic,003434.OF,2022-01-31
003475,003475,003475,新疆前海联合沪深300指数-A,指数型-股票,清盘,2016-11-30,2023-04-06,2023-04-06,2016-11-30,tushare_fund_basic,003475.OF,2022-01-31
003582,003582,003582,中金量化多策略灵活配置混合,混合型-灵活,清盘,2016-11-10,2023-02-02,2023-02-02,2016-11-10,tushare_fund_basic,003582.OF,2022-01-31
003603,003603,003603,景顺长城泰安回报灵活配置混合-A,混合型-灵活,清盘,2016-12-09,2023-11-23,2023-11-23,2016-12-09,tushare_fund_basic,003603.OF,2022-01-31
003658,003658,003658,长盛量化多策略灵活配置混合,混合型-灵活,清盘,2017-02-22,2022-09-14,2022-09-14,2017-02-22,tushare_fund_basic,003658.OF,2022-01-31
003663,003663,003663,鹏华兴泰定开灵活配置混合,混合型-灵活,清盘,2016-11-30,2024-11-08,2024-11-08,2016-11-30,tushare_fund_basic,003663.OF,2022-01-31
003704,003704,003704,光大保德信事件驱动灵活配置混合,混合型-灵活,清盘,2017-01-18,2023-07-24,2023-07-24,2017-01-18,tushare_fund_basic,003704.OF,2022-01-31
003739,003739,003739,新华鑫弘灵活配置混合,混合型-灵活,清盘,2016-11-30,2022-06-01,2022-06-01,2016-11-30,tushare_fund_basic,003739.OF,2022-01-31
003749,003749,003749,创金合信鑫收益灵活配置混合-A,混合型-灵活,清盘,2016-12-19,2022-12-07,2022-12-07,2016-12-19,tushare_fund_basic,003749.OF,2022-01-31
003754,003754,003754,国泰普益灵活配置混合-A,混合型-灵活,清盘,2016-12-23,2024-08-13,2024-08-13,2016-12-23,tushare_fund_basic,003754.OF,2022-01-31
003769,003769,003769,中银品质生活灵活配置混合,混合型-灵活,清盘,2017-03-08,2022-03-15,2022-03-15,2017-03-08,tushare_fund_basic,003769.OF,2022-01-31
003780,003780,003780,鹏华兴悦定开灵活配置混合,混合型-灵活,清盘,2016-12-13,2024-04-22,2024-04-22,2016-12-13,tushare_fund_basic,003780.OF,2022-01-31
003797,003797,003797,华安新瑞利灵活配置混合-A,混合型-灵活,清盘,2016-12-01,2022-12-06,2022-12-06,2016-12-01,tushare_fund_basic,003797.OF,2022-01-31
003799,003799,003799,华安新泰利灵活配置混合-A,混合型-灵活,清盘,2016-12-09,2024-09-19,2024-09-19,2016-12-09,tushare_fund_basic,003799.OF,2022-01-31
003803,003803,003803,华安新丰利灵活配置混合-A,混合型-灵活,清盘,2016-12-29,2023-02-24,2023-02-24,2016-12-29,tushare_fund_basic,003803.OF,2022-01-31
003828,003828,003828,鹏华兴惠定开灵活配置混合,混合型-灵活,清盘,2017-01-25,2024-01-25,2024-01-25,2017-01-25,tushare_fund_basic,003828.OF,2022-01-31
003831,003831,003831,建信鑫瑞回报灵活配置混合,混合型-灵活,清盘,2017-03-01,2023-09-26,2023-09-26,2017-03-01,tushare_fund_basic,003831.OF,2022-01-31
003848,003848,003848,中银广利灵活配置混合-A,混合型-灵活,清盘,2016-12-14,2026-04-09,2026-04-09,2016-12-14,tushare_fund_basic,003848.OF,2022-01-31
003850,003850,003850,中银锦利灵活配置混合-A,混合型-灵活,清盘,2016-12-22,2023-04-04,2023-04-04,2016-12-22,tushare_fund_basic,003850.OF,2022-01-31
003854,003854,003854,汇安丰华灵活配置混合-A,混合型-灵活,清盘,2017-01-10,2023-03-01,2023-03-01,2017-01-10,tushare_fund_basic,003854.OF,2022-01-31
003950,003950,003950,博时鑫润灵活配置混合-A,混合型-灵活,清盘,2016-12-07,2025-01-16,2025-01-16,2016-12-07,tushare_fund_basic,003950.OF,2022-01-31
003955,003955,003955,国泰民丰回报定开灵活配置混合,混合型-灵活,清盘,2017-03-31,2022-06-02,2022-06-02,2017-03-31,tushare_fund_basic,003955.OF,2022-01-31
003966,003966,003966,中银润利灵活配置混合-A,混合型-灵活,清盘,2016-12-14,2023-03-07,2023-03-07,2016-12-14,tushare_fund_basic,003966.OF,2022-01-31
003980,003980,003980,中银证券瑞益灵活配置混合-A,混合型-灵活,清盘,2020-07-25,2024-01-12,2024-01-12,2020-07-25,tushare_fund_basic,003980.OF,2022-01-31
004046,004046,004046,华夏新锦顺灵活配置混合-A,混合型-灵活,清盘,2017-02-16,2025-01-23,2025-01-23,2017-02-16,tushare_fund_basic,004046.OF,2022-01-31
004112,004112,004112,创金合信国企活力混合,混合型-灵活,清盘,2017-01-23,2022-11-02,2022-11-02,2017-01-23,tushare_fund_basic,004112.OF,2022-01-31
004135,004135,004135,申万菱信量化成长混合-A,混合型-灵活,清盘,2017-03-10,2023-03-01,2023-03-01,2017-03-10,tushare_fund_basic,004135.OF,2022-01-31
004149,004149,004149,博时鑫惠灵活配置混合-A,混合型-灵活,清盘,2017-01-10,2024-09-20,2024-09-20,2017-01-10,tushare_fund_basic,004149.OF,2022-01-31
004157,004157,004157,中信保诚至诚灵活配置混合-A,混合型-灵活,清盘,2017-03-10,2025-12-09,2025-12-09,2017-03-10,tushare_fund_basic,004157.OF,2022-01-31
004158,004158,004158,中信保诚至诚灵活配置混合-B,混合型-灵活,清盘,2017-03-10,2025-12-09,2025-12-09,2017-03-10,tushare_fund_basic,004158.OF,2022-01-31
004166,004166,004166,东方价值挖掘灵活配置混合-A,混合型-灵活,清盘,2017-05-17,2023-01-17,2023-01-17,2017-05-17,tushare_fund_basic,004166.OF,2022-01-31
004175,004175,004175,博时鑫泰灵活配置混合-A,混合型-灵活,清盘,2016-12-29,2025-09-01,2025-09-01,2016-12-29,tushare_fund_basic,004175.OF,2022-01-31
004187,004187,004187,嘉合睿金定期开放A,混合型-灵活,发行,2017-03-20,,,2017-03-20,tushare_fund_basic,004187.OF,2022-01-31
004284,004284,004284,华宝新优选一年定开灵活配置混合,混合型-灵活,清盘,2017-03-23,2023-07-07,2023-07-07,2017-03-23,tushare_fund_basic,004284.OF,2022-01-31
004397,004397,004397,长盛信息安全量化策略灵活配置混合,混合型-灵活,清盘,2017-05-03,2022-11-18,2022-11-18,2017-05-03,tushare_fund_basic,004397.OF,2022-01-31
004480,004480,004480,华宝智慧产业灵活配置混合,混合型-灵活,清盘,2017-05-04,2022-08-05,2022-08-05,2017-05-04,tushare_fund_basic,004480.OF,2022-01-31
004481,004481,004481,华宝第三产业灵活配置混合-A,混合型-灵活,清盘,2017-05-25,2024-07-18,2024-07-18,2017-05-25,tushare_fund_basic,004481.OF,2022-01-31
004484,004484,004484,泰达宏利业绩驱动量化股票-A,股票型,清盘,2017-09-06,2022-03-10,2022-03-10,2017-09-06,tushare_fund_basic,004484.OF,2022-01-31
004511,004511,004511,国金鑫金,混合型-灵活,发行,2017-04-28,,,2017-04-28,tushare_fund_basic,004511.OF,2022-01-31
004536,004536,004536,嘉实中小企业量化活力灵活配置混合,混合型-灵活,清盘,2017-07-04,2023-05-04,2023-05-04,2017-07-04,tushare_fund_basic,004536.OF,2022-01-31
004546,004546,004546,建信量化优享定开灵活配置混合,混合型-灵活,清盘,2018-08-24,2022-11-17,2022-11-17,2018-08-24,tushare_fund_basic,004546.OF,2022-01-31
004557,004557,004557,北信瑞丰鼎丰灵活配置混合,混合型-灵活,清盘,2019-11-13,2022-11-13,2022-11-13,2019-11-13,tushare_fund_basic,004557.OF,2022-01-31
004558,004558,004558,汇安丰裕灵活配置混合-A,混合型-灵活,清盘,2017-07-27,2022-12-03,2022-12-03,2017-07-27,tushare_fund_basic,004558.OF,2022-01-31
004560,004560,004560,汇安丰益灵活配置混合-A,混合型-灵活,清盘,2017-08-10,2023-08-18,2023-08-18,2017-08-10,tushare_fund_basic,004560.OF,2022-01-31
004573,004573,004573,新华鑫泰灵活配置混合,混合型-灵活,清盘,2017-08-09,2023-12-24,2023-12-24,2017-08-09,tushare_fund_basic,004573.OF,2022-01-31
004606,004606,004606,上投摩根优选多因子股票,股票型,清盘,2017-08-23,2022-11-23,2022-11-23,2017-08-23,tushare_fund_basic,004606.OF,2022-01-31
004612,004612,004612,银河鑫月享6个月定开灵活配置混合-A,混合型-灵活,清盘,2018-03-28,2023-08-23,2023-08-23,2018-03-28,tushare_fund_basic,004612.OF,2022-01-31
004633,004633,004633,诺德天利,混合型-灵活,发行,2017-05-11,,,2017-05-11,tushare_fund_basic,004633.OF,2022-01-31
004652,004652,004652,建信鑫利回报灵活配置混合-A,混合型-灵活,清盘,2018-01-10,2022-08-09,2022-08-09,2018-01-10,tushare_fund_basic,004652.OF,2022-01-31
004668,004668,004668,建信鑫泽回报灵活配置混合-A,混合型-灵活,清盘,2018-02-07,2022-08-08,2022-08-08,2018-02-07,tushare_fund_basic,004668.OF,2022-01-31
004690,004690,004690,银河君弘A,混合型-灵活,发行,2018-04-27,,,2018-04-27,tushare_fund_basic,004690.OF,2022-01-31
004694,004694,004694,天弘策略精选灵活配置混合-A,混合型-灵活,清盘,2017-06-21,2026-08-13,2026-08-13,2017-06-21,tushare_fund_basic,004694.OF,2022-01-31
004696,004696,004696,东兴量化优享灵活配置混合,混合型-灵活,清盘,2018-02-09,2023-02-08,2023-02-08,2018-02-09,tushare_fund_basic,004696.OF,2022-01-31
004730,004730,004730,建信量化事件驱动股票,股票型,清盘,2017-09-13,2023-08-29,2023-08-29,2017-09-13,tushare_fund_basic,004730.OF,2022-01-31
004731,004731,004731,万家瑞尧灵活配置混合-A,混合型-灵活,清盘,2018-01-19,2024-11-19,2024-11-19,2018-01-19,tushare_fund_basic,004731.OF,2022-01-31
004790,004790,004790,富荣中证500指数增强-A,指数型-股票,清盘,2019-01-10,2024-09-10,2024-09-10,2019-01-10,tushare_fund_basic,004790.OF,2022-01-31
004806,004806,004806,长信先机两年定开灵活配置混合,混合型-灵活,清盘,2018-02-06,2022-04-27,2022-04-27,2018-02-06,tushare_fund_basic,004806.OF,2022-01-31
004830,004830,004830,北信瑞丰弘盛,混合型-灵活,发行,2017-07-04,,,2017-07-04,tushare_fund_basic,004830.OF,2022-01-31
004840,004840,004840,东兴品牌精选灵活配置混合-A,混合型-灵活,清盘,2018-11-14,2023-02-08,2023-02-08,2018-11-14,tushare_fund_basic,004840.OF,2022-01-31
004891,004891,004891,华润元大成长精选股票-A,股票型,清盘,2020-03-18,2023-03-18,2023-03-18,2020-03-18,tushare_fund_basic,004891.OF,2022-01-31
004917,004917,004917,中银证券祥瑞混合-A,混合型-灵活,清盘,2018-02-01,2023-02-08,2023-02-08,2018-02-01,tushare_fund_basic,004917.OF,2022-01-31
005021,005021,005021,渤海汇金量化汇盈灵活配置混合,混合型-灵活,清盘,2018-07-20,2022-11-23,2022-11-23,2018-07-20,tushare_fund_basic,005021.OF,2022-01-31
005027,005027,005027,光大保德信多策略优选一年定开灵活配置混合,混合型-灵活,清盘,2017-12-06,2023-02-22,2023-02-22,2017-12-06,tushare_fund_basic,005027.OF,2022-01-31
005035,005035,005035,银华信息科技量化优选股票-A,股票型,清盘,2017-09-15,2023-01-10,2023-01-10,2017-09-15,tushare_fund_basic,005035.OF,2022-01-31
005080,005080,005080,海富通量化多因子灵活配置混合-C,混合型-灵活,清盘,2018-04-23,2025-04-08,2025-04-08,2018-04-23,tushare_fund_basic,005080.OF,2022-01-31
005108,005108,005108,圆信永丰双利优选定开灵活配置混合,混合型-灵活,清盘,2017-12-13,2024-03-15,2024-03-15,2017-12-13,tushare_fund_basic,005108.OF,2022-01-31
005146,005146,005146,兴银丰润灵活配置混合,混合型-灵活,清盘,2017-11-24,2023-01-31,2023-01-31,2017-11-24,tushare_fund_basic,005146.OF,2022-01-31
005147,005147,005147,兴银瑞景,混合型-灵活,发行,2017-10-04,,,2017-10-04,tushare_fund_basic,005147.OF,2022-01-31
005175,005175,005175,国寿安保消费新蓝海灵活配置混合,混合型-灵活,清盘,2018-02-11,2024-02-29,2024-02-29,2018-02-11,tushare_fund_basic,005175.OF,2022-01-31
005179,005179,005179,信达澳银新起点定开灵活配置混合-A,混合型-灵活,清盘,2018-05-04,2022-03-03,2022-03-03,2018-05-04,tushare_fund_basic,005179.OF,2022-01-31
005231,005231,005231,红塔红土盛通灵活配置混合-A,混合型-灵活,清盘,2017-12-07,2024-02-07,2024-02-07,2017-12-07,tushare_fund_basic,005231.OF,2022-01-31
005247,005247,005247,国都量化精选混合,混合型-灵活,清盘,2017-12-27,2022-11-24,2022-11-24,2017-12-27,tushare_fund_basic,005247.OF,2022-01-31
005254,005254,005254,泰达宏利创富,混合型-灵活,发行,2017-10-20,,,2017-10-20,tushare_fund_basic,005254.OF,2022-01-31
005317,005317,005317,万家瑞舜灵活配置混合-A,混合型-灵活,清盘,2018-02-02,2024-05-07,2024-05-07,2018-02-02,tushare_fund_basic,005317.OF,2022-01-31
005319,005319,005319,万家丰益上证50指数增强A,指数型-股票,发行,2018-01-04,,,2018-01-04,tushare_fund_basic,005319.OF,2022-01-31
005325,005325,005325,景顺长城泰恒回报灵活配置混合-A,混合型-灵活,清盘,2018-01-25,2023-10-25,2023-10-25,2018-01-25,tushare_fund_basic,005325.OF,2022-01-31
005376,005376,005376,北信瑞丰华丰灵活配置混合,混合型-灵活,清盘,2018-03-19,2022-02-22,2022-02-22,2018-03-19,tushare_fund_basic,005376.OF,2022-01-31
005386,005386,005386,银河睿达灵活配置混合-A,混合型-灵活,清盘,2018-02-06,2025-11-26,2025-11-26,2018-02-06,tushare_fund_basic,005386.OF,2022-01-31
005392,005392,005392,长信价值蓝筹两年定开灵活配置混合-A,混合型-灵活,清盘,2018-08-16,2022-11-10,2022-11-10,2018-08-16,tushare_fund_basic,005392.OF,2022-01-31
005444,005444,005444,光大保德信多策略精选18个月定开灵活配置混合,混合型-灵活,清盘,2018-03-27,2024-08-27,2024-08-27,2018-03-27,tushare_fund_basic,005444.OF,2022-01-31
005459,005459,005459,银河嘉谊灵活配置混合-A,混合型-灵活,清盘,2018-02-06,2024-05-15,2024-05-15,2018-02-06,tushare_fund_basic,005459.OF,2022-01-31
005502,005502,005502,华泰紫金智能量化股票-A,股票型,清盘,2018-02-01,2023-09-13,2023-09-13,2018-02-01,tushare_fund_basic,005502.OF,2022-01-31
005539,005539,005539,中航创新驱动A,股票型,发行,2019-10-08,,,2019-10-08,tushare_fund_basic,005539.OF,2022-01-31
005545,005545,005545,中银改革红利灵活配置混合-A,混合型-灵活,清盘,2018-02-13,2023-11-28,2023-11-28,2018-02-13,tushare_fund_basic,005545.OF,2022-01-31
005569,005569,005569,国联智选红利股票-A,股票型,清盘,2018-03-30,2025-07-09,2025-07-09,2018-03-30,tushare_fund_basic,005569.OF,2022-01-31
005671,005671,005671,新疆前海联合研究优选灵活配置混合-A,混合型-灵活,清盘,2018-07-25,2024-04-30,2024-04-30,2018-07-25,tushare_fund_basic,005671.OF,2022-01-31
005702,005702,005702,恒生前海港股通高股息低波动指数,指数型-海外股票,清盘,2018-04-26,2023-09-27,2023-09-27,2018-04-26,tushare_fund_basic,005702.OF,2022-01-31
005770,005770,005770,信澳中证沪港深高股息精选指数,指数型-股票,清盘,2018-11-02,2023-06-21,2023-06-21,2018-11-02,tushare_fund_basic,005770.OF,2022-01-31
005832,005832,005832,景顺长城MSCI中国A股国际通ETF联接,指数型-海外股票,清盘,2018-05-16,2022-04-22,2022-04-22,2018-05-16,tushare_fund_basic,005832.OF,2022-01-31
