code,share_code,canonical_fund_id,name,fund_type,status,inception_date,end_date,end_known_at,known_at,source,source_ts_code,as_of
001201,001201,001201,申万菱信安鑫回报灵活配置混合-A,混合型-灵活,清盘,2015-04-28,2023-07-26,2023-07-26,2015-04-28,tushare_fund_basic,001201.OF,2020-03-31
001205,001205,001205,建信稳健回报灵活配置混合,混合型-灵活,清盘,2015-04-17,2020-08-06,2020-08-06,2015-04-17,tushare_fund_basic,001205.OF,2020-03-31
001228,001228,001228,国联安鑫享灵活配置混合-A,混合型-灵活,清盘,2015-04-28,2026-08-03,2026-08-03,2015-04-28,tushare_fund_basic,001228.OF,2020-03-31
001264,001264,001264,银华恒利灵活配置混合-A,混合型-灵活,清盘,2015-05-06,2021-11-15,2021-11-15,2015-05-06,tushare_fund_basic,001264.OF,2020-03-31
001273,001273,001273,民生加银新动力灵活配置混合-A,混合型-灵活,清盘,2016-06-23,2022-07-20,2022-07-20,2016-06-23,tushare_fund_basic,001273.OF,2020-03-31
001274,001274,001274,民生加银新动力灵活配置混合-D,混合型-灵活,清盘,2016-06-23,2022-07-20,2022-07-20,2016-06-23,tushare_fund_basic,001274.OF,2020-03-31
001283,001283,001283,红塔红土盛金新动力灵活配置混合-A,混合型-灵活,清盘,2015-06-19,2024-02-05,2024-02-05,2015-06-19,tushare_fund_basic,001283.OF,2020-03-31
001311,001311,001311,华安新回报灵活配置混合-A,混合型-灵活,清盘,2015-05-19,2026-04-28,2026-04-28,2015-05-19,tushare_fund_basic,001311.OF,2020-03-31
001348,001348,001348,大摩新机遇灵活配置混合,混合型-灵活,清盘,2015-06-24,2021-01-12,2021-01-12,2015-06-24,tushare_fund_basic,001348.OF,2020-03-31
001359,001359,001359,国联安添鑫灵活配置混合-A,混合型-灵活,清盘,2015-06-02,2026-06-02,2026-06-02,2015-06-02,tushare_fund_basic,001359.OF,2020-03-31
001408,001408,001408,建信鑫丰回报灵活配置混合-A,混合型-灵活,清盘,2015-06-16,2021-04-21,2021-04-21,2015-06-16,tushare_fund_basic,001408.OF,2020-03-31
001419,001419,001419,泰达宏利新思路灵活配置混合-A,混合型-灵活,清盘,2015-06-16,2023-03-15,2023-03-15,2015-06-16,tushare_fund_basic,001419.OF,2020-03-31
001424,001424,001424,博时新起点灵活配置混合-A,混合型-灵活,清盘,2015-06-24,2024-08-25,2024-08-25,2015-06-24,tushare_fund_basic,001424.OF,2020-03-31
001464,001464,001464,光大保德信鼎鑫灵活配置混合-A,混合型-灵活,清盘,2015-06-11,2024-06-26,2024-06-26,2015-06-11,tushare_fund_basic,001464.OF,2020-03-31
001498,001498,001498,建信鑫荣回报灵活配置混合-A,混合型-灵活,清盘,2016-12-23,2024-02-05,2024-02-05,2016-12-23,tushare_fund_basic,001498.OF,2020-03-31
001499,001499,001499,国投瑞银新增长灵活配置混合-A,混合型-灵活,清盘,2015-06-19,2026-01-19,2026-01-19,2015-06-19,tushare_fund_basic,001499.OF,2020-03-31
001520,001520,001520,国投瑞银研究精选股票,股票型,清盘,2017-12-01,2024-06-21,2024-06-21,2017-12-01,tushare_fund_basic,001520.OF,2020-03-31
001524,001524,001524,华泰柏瑞精选回报灵活配置混合,混合型-灵活,清盘,2016-09-02,2023-11-30,2023-11-30,2016-09-02,tushare_fund_basic,001524.OF,2020-03-31
001573,001573,001573,南方互联网+灵活配置混合,混合型-灵活,清盘,2017-11-27,2021-08-03,2021-08-03,2017-11-27,tushare_fund_basic,001573.OF,2020-03-31
001626,001626,001626,国泰央企改革股票-A,股票型,清盘,2015-09-01,2026-06-17,2026-06-17,2015-09-01,tushare_fund_basic,001626.OF,2020-03-31
001659,001659,001659,富安达新动力灵活配置混合,混合型-灵活,清盘,2016-12-07,2025-12-10,2025-12-10,2016-12-07,tushare_fund_basic,001659.OF,2020-03-31
001663,001663,001663,中银互联网+股票,股票型,清盘,2015-08-06,2021-04-23,2021-04-23,2015-08-06,tushare_fund_basic,001663.OF,2020-03-31
001686,001686,001686,安信新动力灵活配置混合-A,混合型-灵活,清盘,2015-11-24,2022-09-15,2022-09-15,2015-11-24,tushare_fund_basic,001686.OF,2020-03-31
001696,001696,001696,南方智造未来股票,股票型,清盘,2017-08-03,2021-06-17,2021-06-17,2017-08-03,tushare_fund_basic,001696.OF,2020-03-31
001708,001708,001708,东兴改革精选灵活配置混合-A,混合型-灵活,清盘,2015-09-08,2026-08-04,2026-08-04,2015-09-08,tushare_fund_basic,001708.OF,2020-03-31
001730,001730,001730,兴银大健康灵活配置混合,混合型-灵活,清盘,2015-08-27,2023-08-28,2023-08-28,2015-08-27,tushare_fund_basic,001730.OF,2020-03-31
001733,001733,001733,泰达宏利量化增强股票,股票型,清盘,2016-08-30,2022-10-20,2022-10-20,2016-08-30,tushare_fund_basic,001733.OF,2020-03-31
001738,001738,001738,大摩新趋势灵活配置混合,混合型-灵活,清盘,2017-11-27,2020-12-28,2020-12-28,2017-11-27,tushare_fund_basic,001738.OF,2020-03-31
001739,001739,001739,中融融安二号灵活配置混合,混合型-灵活,清盘,2018-09-29,2023-06-27,2023-06-27,2018-09-29,tushare_fund_basic,001739.OF,2020-03-31
001771,001771,001771,南方量化灵活配置混合,混合型-灵活,清盘,2017-08-24,2020-06-24,2020-06-24,2017-08-24,tushare_fund_basic,001771.OF,2020-03-31
001781,001781,001781,建信现代服务业股票,股票型,清盘,2016-02-23,2025-12-10,2025-12-10,2016-02-23,tushare_fund_basic,001781.OF,2020-03-31
001795,001795,001795,上投摩根文体休闲灵活配置混合,混合型-灵活,清盘,2015-12-23,2022-12-22,2022-12-22,2015-12-23,tushare_fund_basic,001795.OF,2020-03-31
001824,001824,001824,博时沪港深成长企业混合,混合型-灵活,清盘,2016-11-02,2022-05-17,2022-05-17,2016-11-02,tushare_fund_basic,001824.OF,2020-03-31
001839,001839,001839,九泰久兴灵活配置混合,混合型-灵活,清盘,2017-01-20,2022-04-14,2022-04-14,2017-01-20,tushare_fund_basic,001839.OF,2020-03-31
001866,001866,001866,北信瑞丰新成长灵活配置混合,混合型-灵活,清盘,2015-11-11,2023-03-08,2023-03-08,2015-11-11,tushare_fund_basic,001866.OF,2020-03-31
001939,001939,001939,光大保德信睿鑫灵活配置混合-A,混合型-灵活,清盘,2015-11-17,2023-06-26,2023-06-26,2015-11-17,tushare_fund_basic,001939.OF,2020-03-31
001967,001967,001967,华宝转型升级灵活配置混合,混合型-灵活,清盘,2015-12-15,2023-07-13,2023-07-13,2015-12-15,tushare_fund_basic,001967.OF,2020-03-31
001979,001979,001979,南方沪港深价值主题灵活配置混合,混合型-灵活,清盘,2015-12-23,2021-03-04,2021-03-04,2015-12-23,tushare_fund_basic,001979.OF,2020-03-31
002023,002023,002023,红塔红土稳健回报灵活配置混合-A,混合型-灵活,清盘,2017-03-24,2022-11-22,2022-11-22,2017-03-24,tushare_fund_basic,002023.OF,2020-03-31
002111,002111,002111,华宝新起点灵活配置混合,混合型-灵活,清盘,2016-12-19,2023-08-31,2023-08-31,2016-12-19,tushare_fund_basic,002111.OF,2020-03-31
002155,002155,002155,国金鑫瑞灵活配置混合-A,混合型-灵活,清盘,2017-09-13,2024-05-21,2024-05-21,2017-09-13,tushare_fund_basic,002155.OF,2020-03-31
002167,002167,002167,南方顺康灵活配置混合,混合型-灵活,清盘,2017-12-02,2021-05-16,2021-05-16,2017-12-02,tushare_fund_basic,002167.OF,2020-03-31
002180,002180,002180,中银移动互联灵活配置混合,混合型-灵活,清盘,2017-07-20,2021-06-10,2021-06-10,2017-07-20,tushare_fund_basic,002180.OF,2020-03-31
002191,002191,002191,农银汇理物联网主题灵活配置混合,混合型-灵活,清盘,2016-05-04,2021-05-31,2021-05-31,2016-05-04,tushare_fund_basic,002191.OF,2020-03-31
002220,002220,002220,南方瑞利灵活配置混合,混合型-灵活,清盘,2017-12-30,2023-03-15,2023-03-15,2017-12-30,tushare_fund_basic,002220.OF,2020-03-31
002231,002231,002231,华夏新趋势灵活配置混合-A,混合型-灵活,清盘,2015-12-10,2024-12-05,2024-12-05,2015-12-10,tushare_fund_basic,002231.OF,2020-03-31
002261,002261,002261,中银宝利灵活配置混合-A,混合型-灵活,清盘,2016-02-04,2023-11-22,2023-11-22,2016-02-04,tushare_fund_basic,002261.OF,2020-03-31
002263,002263,002263,泰达宏利同顺大数据量化优选灵活配置混合-A,混合型-灵活,清盘,2016-02-23,2021-07-02,2021-07-02,2016-02-23,tushare_fund_basic,002263.OF,2020-03-31
002314,002314,002314,泰达宏利新思路灵活配置混合-B,混合型-灵活,清盘,2016-01-25,2023-03-15,2023-03-15,2016-01-25,tushare_fund_basic,002314.OF,2020-03-31
002330,002330,002330,兴业聚宝灵活配置混合,混合型-灵活,清盘,2016-02-03,2022-11-18,2022-11-18,2016-02-03,tushare_fund_basic,002330.OF,2020-03-31
002384,002384,002384,九泰鸿祥服务升级灵活配置混合,混合型-灵活,清盘,2017-08-16,2022-05-31,2022-05-31,2017-08-16,tushare_fund_basic,002384.OF,2020-03-31
002398,002398,002398,华安安禧灵活配置混合-A,混合型-灵活,清盘,2018-10-23,2023-01-17,2023-01-17,2018-10-23,tushare_fund_basic,002398.OF,2020-03-31
002409,002409,002409,华夏新活力灵活配置混合-A,混合型-灵活,清盘,2016-02-23,2024-12-05,2024-12-05,2016-02-23,tushare_fund_basic,002409.OF,2020-03-31
002413,002413,002413,中银瑞利灵活配置混合-A,混合型-灵活,清盘,2016-02-04,2023-07-07,2023-07-07,2016-02-04,tushare_fund_basic,002413.OF,2020-03-31
002430,002430,002430,中银丰利灵活配置混合-A,混合型-灵活,清盘,2016-08-11,2023-07-19,2023-07-19,2016-08-11,tushare_fund_basic,002430.OF,2020-03-31
002434,002434,002434,中银宏利灵活配置混合-A,混合型-灵活,清盘,2016-08-01,2023-12-13,2023-12-13,2016-08-01,tushare_fund_basic,002434.OF,2020-03-31
002453,002453,002453,九泰久稳灵活配置混合-A,混合型-灵活,清盘,2018-05-03,2023-01-09,2023-01-09,2018-05-03,tushare_fund_basic,002453.OF,2020-03-31
002463,002463,002463,创金合信价值红利灵活配置混合-A,混合型-灵活,清盘,2018-04-23,2021-04-21,2021-04-21,2018-04-23,tushare_fund_basic,002463.OF,2020-03-31
002465,002465,002465,东兴众智优选灵活配置混合,混合型-灵活,清盘,2016-06-13,2021-04-14,2021-04-14,2016-06-13,tushare_fund_basic,002465.OF,2020-03-31
002502,002502,002502,中银腾利灵活配置混合-A,混合型-灵活,清盘,2016-06-21,2023-09-18,2023-09-18,2016-06-21,tushare_fund_basic,002502.OF,2020-03-31
002558,002558,002558,博时鑫瑞灵活配置混合-A,混合型-灵活,清盘,2016-10-13,2023-07-24,2023-07-24,2016-10-13,tushare_fund_basic,002558.OF,2020-03-31
002588,002588,002588,博时中证银联智惠大数据100指数-A,指数型-股票,清盘,2016-05-20,2021-06-23,2021-06-23,2016-05-20,tushare_fund_basic,002588.OF,2020-03-31
002616,002616,002616,中银益利灵活配置混合-A,混合型-灵活,清盘,2016-04-25,2023-04-04,2023-04-04,2016-04-25,tushare_fund_basic,002616.OF,2020-03-31
002618,002618,002618,中银裕利灵活配置混合-A,混合型-灵活,清盘,2016-04-26,2023-07-06,2023-07-06,2016-04-26,tushare_fund_basic,002618.OF,2020-03-31
002634,002634,002634,华宝未来主导产业灵活配置混合-A,混合型-灵活,清盘,2016-11-04,2024-01-31,2024-01-31,2016-11-04,tushare_fund_basic,002634.OF,2020-03-31
002643,002643,002643,鹏华兴利混合,混合型-灵活,清盘,2019-06-12,2021-12-09,2021-12-09,2019-06-12,tushare_fund_basic,002643.OF,2020-03-31
002654,002654,002654,上投摩根策略精选灵活配置混合,混合型-灵活,清盘,2016-06-16,2021-11-03,2021-11-03,2016-06-16,tushare_fund_basic,002654.OF,2020-03-31
002694,002694,002694,中银新蓝筹灵活配置混合,混合型-灵活,清盘,2017-05-15,2021-06-04,2021-06-04,2017-05-15,tushare_fund_basic,002694.OF,2020-03-31
002713,002713,002713,广发转型升级灵活配置混合,混合型-灵活,清盘,2017-11-27,2020-07-09,2020-07-09,2017-11-27,tushare_fund_basic,002713.OF,2020-03-31
002717,002717,002717,红塔红土盛隆灵活配置混合-A,混合型-灵活,清盘,2018-06-12,2026-06-01,2026-06-01,2018-06-12,tushare_fund_basic,002717.OF,2020-03-31
002730,002730,002730,华富华鑫灵活配置混合-A,混合型-灵活,清盘,2016-11-11,2022-04-15,2022-04-15,2016-11-11,tushare_fund_basic,002730.OF,2020-03-31
002732,002732,002732,长盛沪港深优势精选灵活配置混合,混合型-灵活,清盘,2016-07-05,2023-03-17,2023-03-17,2016-07-05,tushare_fund_basic,002732.OF,2020-03-31
002773,002773,002773,光大保德信铭鑫灵活配置混合-A,混合型-灵活,清盘,2016-10-17,2023-02-01,2023-02-01,2016-10-17,tushare_fund_basic,002773.OF,2020-03-31
002789,002789,002789,长盛同享灵活配置混合-A,混合型-灵活,清盘,2018-07-05,2022-10-17,2022-10-17,2018-07-05,tushare_fund_basic,002789.OF,2020-03-31
002823,002823,002823,招商盛达灵活配置混合-A,混合型-灵活,清盘,2016-08-30,2021-07-20,2021-07-20,2016-08-30,tushare_fund_basic,002823.OF,2020-03-31
002968,002968,002968,新华高端制造灵活配置混合,混合型-灵活,清盘,2017-07-25,2020-06-14,2020-06-14,2017-07-25,tushare_fund_basic,002968.OF,2020-03-31
003000,003000,003000,招商丰德灵活配置混合-A,混合型-灵活,清盘,2017-03-01,2021-06-01,2021-06-01,2017-03-01,tushare_fund_basic,003000.OF,2020-03-31
003117,003117,003117,光大保德信吉鑫灵活配置混合-A,混合型-灵活,清盘,2016-08-19,2023-12-05,2023-12-05,2016-08-19,tushare_fund_basic,003117.OF,2020-03-31
003186,003186,003186,鹏华兴安定开灵活配置混合,混合型-灵活,清盘,2016-09-27,2024-03-06,2024-03-06,2016-09-27,tushare_fund_basic,003186.OF,2020-03-31
003208,003208,003208,东兴量化多策略灵活配置混合,混合型-灵活,清盘,2016-10-27,2021-04-14,2021-04-14,2016-10-27,tushare_fund_basic,003208.OF,2020-03-31
003224,003224,003224,鹏华兴润定开灵活配置混合-A,混合型-灵活,清盘,2016-09-01,2020-12-18,2020-12-18,2016-09-01,tushare_fund_basic,003224.OF,2020-03-31
003232,003232,003232,创金合信金融地产精选股票-A,股票型,清盘,2018-10-11,2023-05-23,2023-05-23,2018-10-11,tushare_fund_basic,003232.OF,2020-03-31
003279,003279,003279,融通沪港深智慧生活灵活配置混合,混合型-灵活,清盘,2016-11-08,2023-03-30,2023-03-30,2016-11-08,tushare_fund_basic,003279.OF,2020-03-31
003300,003300,003300,华夏圆和灵活配置混合-A,混合型-灵活,清盘,2016-12-29,2024-12-04,2024-12-04,2016-12-29,tushare_fund_basic,003300.OF,2020-03-31
003312,003312,003312,大摩睿成中小盘弹性股票,股票型,清盘,2017-01-16,2020-09-30,2020-09-30,2017-01-16,tushare_fund_basic,003312.OF,2020-03-31
003351,003351,003351,招商稳荣定开灵活配置混合-A,混合型-灵活,清盘,2016-10-25,2021-01-29,2021-01-29,2016-10-25,tushare_fund_basic,003351.OF,2020-03-31
003366,003366,003366,浙商汇金中证转型成长指数,指数型-股票,清盘,2016-12-19,2023-08-14,2023-08-14,2016-12-19,tushare_fund_basic,003366.OF,2020-03-31
003367,003367,003367,鹏华兴合定开灵活配置混合-A,混合型-灵活,清盘,2016-09-27,2021-01-15,2021-01-15,2016-09-27,tushare_fund_basic,003367.OF,2020-03-31
003414,003414,003414,泰达宏利创金灵活配置混合-A,混合型-灵活,清盘,2016-09-29,2020-06-19,2020-06-19,2016-09-29,tushare_fund_basic,003414.OF,2020-03-31
003416,003416,003416,招商财经大数据策略股票-A,股票型,清盘,2016-11-02,2022-12-02,2022-12-02,2016-11-02,tushare_fund_basic,003416.OF,2020-03-31
003434,003434,003434,博时鑫泽灵活配置混合-A,混合型-灵活,清盘,2016-10-17,2025-08-14,2025-08-14,2016-10-17,tushare_fund_basic,003434.OF,2020-03-31
003475,003475,003475,新疆前海联合沪深300指数-A,指数型-股票,清盘,2016-11-30,2023-04-06,2023-04-06,2016-11-30,tushare_fund_basic,003475.OF,2020-03-31
003492,003492,003492,前海开源外向企业股票,股票型,清盘,2016-11-17,2021-01-21,2021-01-21,2016-11-17,tushare_fund_basic,003492.OF,2020-03-31
003582,003582,003582,中金量化多策略灵活配置混合,混合型-灵活,清盘,2016-11-10,2023-02-02,2023-02-02,2016-11-10,tushare_fund_basic,003582.OF,2020-03-31
003603,003603,003603,景顺长城泰安回报灵活配置混合-A,混合型-灵活,清盘,2016-12-09,2023-11-23,2023-11-23,2016-12-09,tushare_fund_basic,003603.OF,2020-03-31
003658,003658,003658,长盛量化多策略灵活配置混合,混合型-灵活,清盘,2017-02-22,2022-09-14,2022-09-14,2017-02-22,tushare_fund_basic,003658.OF,2020-03-31
003663,003663,003663,鹏华兴泰定开灵活配置混合,混合型-灵活,清盘,2016-11-30,2024-11-08,2024-11-08,2016-11-30,tushare_fund_basic,003663.OF,2020-03-31
003702,003702,003702,平安中证沪港深高股息精选指数,指数型-股票,清盘,2017-01-25,2020-07-01,2020-07-01,2017-01-25,tushare_fund_basic,003702.OF,2020-03-31
003704,003704,003704,光大保德信事件驱动灵活配置混合,混合型-灵活,清盘,2017-01-18,2023-07-24,2023-07-24,2017-01-18,tushare_fund_basic,003704.OF,2020-03-31
003739,003739,003739,新华鑫弘灵活配置混合,混合型-灵活,清盘,2016-11-30,2022-06-01,2022-06-01,2016-11-30,tushare_fund_basic,003739.OF,2020-03-31
003749,003749,003749,创金合信鑫收益灵活配置混合-A,混合型-灵活,清盘,2016-12-19,2022-12-07,2022-12-07,2016-12-19,tushare_fund_basic,003749.OF,2020-03-31
003754,003754,003754,国泰普益灵活配置混合-A,混合型-灵活,清盘,2016-12-23,2024-08-13,2024-08-13,2016-12-23,tushare_fund_basic,003754.OF,2020-03-31
003762,003762,003762,国开泰富开泰灵活配置混合-A,混合型-灵活,清盘,2016-12-27,2021-06-23,2021-06-23,2016-12-27,tushare_fund_basic,003762.OF,2020-03-31
003769,003769,003769,中银品质生活灵活配置混合,混合型-灵活,清盘,2017-03-08,2022-03-15,2022-03-15,2017-03-08,tushare_fund_basic,003769.OF,2020-03-31
003780,003780,003780,鹏华兴悦定开灵活配置混合,混合型-灵活,清盘,2016-12-13,2024-04-22,2024-04-22,2016-12-13,tushare_fund_basic,003780.OF,2020-03-31
003797,003797,003797,华安新瑞利灵活配置混合-A,混合型-灵活,清盘,2016-12-01,2022-12-06,2022-12-06,2016-12-01,tushare_fund_basic,003797.OF,2020-03-31
003799,003799,003799,华安新泰利灵活配置混合-A,混合型-灵活,清盘,2016-12-09,2024-09-19,2024-09-19,2016-12-09,tushare_fund_basic,003799.OF,2020-03-31
003803,003803,003803,华安新丰利灵活配置混合-A,混合型-灵活,清盘,2016-12-29,2023-02-24,2023-02-24,2016-12-29,tushare_fund_basic,003803.OF,2020-03-31
003828,003828,003828,鹏华兴惠定开灵活配置混合,混合型-灵活,清盘,2017-01-25,2024-01-25,2024-01-25,2017-01-25,tushare_fund_basic,003828.OF,2020-03-31
003831,003831,003831,建信鑫瑞回报灵活配置混合,混合型-灵活,清盘,2017-03-01,2023-09-26,2023-09-26,2017-03-01,tushare_fund_basic,003831.OF,2020-03-31
003848,003848,003848,中银广利灵活配置混合-A,混合型-灵活,清盘,2016-12-14,2026-04-09,2026-04-09,2016-12-14,tushare_fund_basic,003848.OF,2020-03-31
003850,003850,003850,中银锦利灵活配置混合-A,混合型-灵活,清盘,2016-12-22,2023-04-04,2023-04-04,2016-12-22,tushare_fund_basic,003850.OF,2020-03-31
003854,003854,003854,汇安丰华灵活配置混合-A,混合型-灵活,清盘,2017-01-10,2023-03-01,2023-03-01,2017-01-10,tushare_fund_basic,003854.OF,2020-03-31
003912,003912,003912,泰达宏利启富灵活配置混合-A,混合型-灵活,清盘,2017-03-15,2021-11-26,2021-11-26,2017-03-15,tushare_fund_basic,003912.OF,2020-03-31
003950,003950,003950,博时鑫润灵活配置混合-A,混合型-灵活,清盘,2016-12-07,2025-01-16,2025-01-16,2016-12-07,tushare_fund_basic,003950.OF,2020-03-31
003955,003955,003955,国泰民丰回报定开灵活配置混合,混合型-灵活,清盘,2017-03-31,2022-06-02,2022-06-02,2017-03-31,tushare_fund_basic,003955.OF,2020-03-31
003966,003966,003966,中银润利灵活配置混合-A,混合型-灵活,清盘,2016-12-14,2023-03-07,2023-03-07,2016-12-14,tushare_fund_basic,003966.OF,2020-03-31
004000,004000,004000,泰达宏利睿选稳健灵活配置混合,混合型-灵活,清盘,2017-01-23,2020-08-17,2020-08-17,2017-01-23,tushare_fund_basic,004000.OF,2020-03-31
004046,004046,004046,华夏新锦顺灵活配置混合-A,混合型-灵活,清盘,2017-02-16,2025-01-23,2025-01-23,2017-02-16,tushare_fund_basic,004046.OF,2020-03-31
004112,004112,004112,创金合信国企活力混合,混合型-灵活,清盘,2017-01-23,2022-11-02,2022-11-02,2017-01-23,tushare_fund_basic,004112.OF,2020-03-31
004135,004135,004135,申万菱信量化成长混合-A,混合型-灵活,清盘,2017-03-10,2023-03-01,2023-03-01,2017-03-10,tushare_fund_basic,004135.OF,2020-03-31
004149,004149,004149,博时鑫惠灵活配置混合-A,混合型-灵活,清盘,2017-01-10,2024-09-20,2024-09-20,2017-01-10,tushare_fund_basic,004149.OF,2020-03-31
004157,004157,004157,中信保诚至诚灵活配置混合-A,混合型-灵活,清盘,2017-03-10,2025-12-09,2025-12-09,2017-03-10,tushare_fund_basic,004157.OF,2020-03-31
004158,004158,004158,中信保诚至诚灵活配置混合-B,混合型-灵活,清盘,2017-03-10,2025-12-09,2025-12-09,2017-03-10,tushare_fund_basic,004158.OF,2020-03-31
004166,004166,004166,东方价值挖掘灵活配置混合-A,混合型-灵活,清盘,2017-05-17,2023-01-17,2023-01-17,2017-05-17,tushare_fund_basic,004166.OF,2020-03-31
004175,004175,004175,博时鑫泰灵活配置混合-A,混合型-灵活,清盘,2016-12-29,2025-09-01,2025-09-01,2016-12-29,tushare_fund_basic,004175.OF,2020-03-31
004187,004187,004187,嘉合睿金定期开放A,混合型-灵活,发行,2017-03-20,,,2017-03-20,tushare_fund_basic,004187.OF,2020-03-31
004272,004272,004272,中融量化小盘股票-A,股票型,清盘,2017-05-17,2020-05-17,2020-05-17,2017-05-17,tushare_fund_basic,004272.OF,2020-03-31
004284,004284,004284,华宝新优选一年定开灵活配置混合,混合型-灵活,清盘,2017-03-23,2023-07-07,2023-07-07,2017-03-23,tushare_fund_basic,004284.OF,2020-03-31
004354,004354,004354,益民中证智能消费主题指数,指数型-股票,清盘,2017-05-08,2020-08-31,2020-08-31,2017-05-08,tushare_fund_basic,004354.OF,2020-03-31
004397,004397,004397,长盛信息安全量化策略灵活配置混合,混合型-灵活,清盘,2017-05-03,2022-11-18,2022-11-18,2017-05-03,tushare_fund_basic,004397.OF,2020-03-31
004480,004480,004480,华宝智慧产业灵活配置混合,混合型-灵活,清盘,2017-05-04,2022-08-05,2022-08-05,2017-05-04,tushare_fund_basic,004480.OF,2020-03-31
004481,004481,004481,华宝第三产业灵活配置混合-A,混合型-灵活,清盘,2017-05-25,2024-07-18,2024-07-18,2017-05-25,tushare_fund_basic,004481.OF,2020-03-31
004484,004484,004484,泰达宏利业绩驱动量化股票-A,股票型,清盘,2017-09-06,2022-03-10,2022-03-10,2017-09-06,tushare_fund_basic,004484.OF,2020-03-31
004511,004511,004511,国金鑫金,混合型-灵活,发行,2017-04-28,,,2017-04-28,tushare_fund_basic,004511.OF,2020-03-31
004536,004536,004536,嘉实中小企业量化活力灵活配置混合,混合型-灵活,清盘,2017-07-04,2023-05-04,2023-05-04,2017-07-04,tushare_fund_basic,004536.OF,2020-03-31
004546,004546,004546,建信量化优享定开灵活配置混合,混合型-灵活,清盘,2018-08-24,2022-11-17,2022-11-17,2018-08-24,tushare_fund_basic,004546.OF,2020-03-31
004557,004557,004557,北信瑞丰鼎丰灵活配置混合,混合型-灵活,清盘,2019-11-13,2022-11-13,2022-11-13,2019-11-13,tushare_fund_basic,004557.OF,2020-03-31
004558,004558,004558,汇安丰裕灵活配置混合-A,混合型-灵活,清盘,2017-07-27,2022-12-03,2022-12-03,2017-07-27,tushare_fund_basic,004558.OF,2020-03-31
004560,004560,004560,汇安丰益灵活配置混合-A,混合型-灵活,清盘,2017-08-10,2023-08-18,2023-08-18,2017-08-10,tushare_fund_basic,004560.OF,2020-03-31
004573,004573,004573,新华鑫泰灵活配置混合,混合型-灵活,清盘,2017-08-09,2023-12-24,2023-12-24,2017-08-09,tushare_fund_basic,004573.OF,2020-03-31
004576,004576,004576,新华恒益量化灵活配置混合,混合型-灵活,清盘,2017-09-01,2021-12-19,2021-12-19,2017-09-01,tushare_fund_basic,004576.OF,2020-03-31
004593,004593,004593,广发中证全指工业ETF联接-A,指数型-股票,清盘,2017-06-13,2020-06-15,2020-06-15,2017-06-13,tushare_fund_basic,004593.OF,2020-03-31
004606,004606,004606,上投摩根优选多因子股票,股票型,清盘,2017-08-23,2022-11-23,2022-11-23,2017-08-23,tushare_fund_basic,004606.OF,2020-03-31
004612,004612,004612,银河鑫月享6个月定开灵活配置混合-A,混合型-灵活,清盘,2018-03-28,2023-08-23,2023-08-23,2018-03-28,tushare_fund_basic,004612.OF,2020-03-31
004633,004633,004633,诺德天利,混合型-灵活,发行,2017-05-11,,,2017-05-11,tushare_fund_basic,004633.OF,2020-03-31
004649,004649,004649,国开泰富开航灵活配置混合,混合型-灵活,清盘,2017-07-13,2020-07-13,2020-07-13,2017-07-13,tushare_fund_basic,004649.OF,2020-03-31
