code,share_code,canonical_fund_id,name,fund_type,status,inception_date,end_date,end_known_at,known_at,source,source_ts_code,as_of
150019,150019,150019,银华深证100指数分级-积极,指数型-股票,清盘,2010-05-07,2021-01-04,2021-01-04,2010-05-07,tushare_fund_basic,150019.SZ,2014-12-31
150022,150022,150022,申万菱信深证成指分级-收益,指数型-股票,清盘,2010-10-22,2021-01-04,2021-01-04,2010-10-22,tushare_fund_basic,150022.SZ,2014-12-31
150023,150023,150023,申万菱信深证成指分级-进取,指数型-股票,清盘,2010-10-22,2021-01-04,2021-01-04,2010-10-22,tushare_fund_basic,150023.SZ,2014-12-31
150028,150028,150028,信诚中证500指数分级-A,指数型-股票,清盘,2011-02-11,2021-01-04,2021-01-04,2011-02-11,tushare_fund_basic,150028.SZ,2014-12-31
150029,150029,150029,信诚中证500指数分级-B,指数型-股票,清盘,2011-02-11,2021-01-04,2021-01-04,2011-02-11,tushare_fund_basic,150029.SZ,2014-12-31
150030,150030,150030,银华中证等权重90指数分级-金利,指数型-股票,清盘,2011-03-17,2020-11-25,2020-11-25,2011-03-17,tushare_fund_basic,150030.SZ,2014-12-31
150031,150031,150031,银华中证等权重90指数分级-鑫利,指数型-股票,清盘,2011-03-17,2020-11-25,2020-11-25,2011-03-17,tushare_fund_basic,150031.SZ,2014-12-31
150036,150036,150036,建信双利策略主题分级股票-稳健,股票型,清盘,2011-05-06,2020-05-06,2020-05-06,2011-05-06,tushare_fund_basic,150036.SZ,2014-12-31
150037,150037,150037,建信双利策略主题分级股票-进取,股票型,清盘,2011-05-06,2020-05-06,2020-05-06,2011-05-06,tushare_fund_basic,150037.SZ,2014-12-31
150049,150049,150049,南方新兴消费增长分级股票-收益,股票型,清盘,2012-03-13,2020-11-16,2020-11-16,2012-03-13,tushare_fund_basic,150049.SZ,2014-12-31
150050,150050,150050,南方新兴消费增长分级股票-进取,股票型,清盘,2012-03-13,2020-11-16,2020-11-16,2012-03-13,tushare_fund_basic,150050.SZ,2014-12-31
150051,150051,150051,信诚沪深300指数分级-A,指数型-股票,清盘,2012-02-01,2021-01-04,2021-01-04,2012-02-01,tushare_fund_basic,150051.SZ,2014-12-31
150052,150052,150052,信诚沪深300指数分级-B,指数型-股票,清盘,2012-02-01,2021-01-04,2021-01-04,2012-02-01,tushare_fund_basic,150052.SZ,2014-12-31
150053,150053,150053,泰达宏利中证500指数分级-稳健,指数型-股票,清盘,2011-12-01,2019-11-04,2019-11-04,2011-12-01,tushare_fund_basic,150053.SZ,2014-12-31
150054,150054,150054,泰达宏利中证500指数分级-进取,指数型-股票,清盘,2011-12-01,2019-11-04,2019-11-04,2011-12-01,tushare_fund_basic,150054.SZ,2014-12-31
150055,150055,150055,工银瑞信睿智中证500指数分级-A,指数型-股票,清盘,2012-01-31,2020-02-17,2020-02-17,2012-01-31,tushare_fund_basic,150055.SZ,2014-12-31
150056,150056,150056,工银瑞信睿智中证500指数分级-B,指数型-股票,清盘,2012-01-31,2020-02-17,2020-02-17,2012-01-31,tushare_fund_basic,150056.SZ,2014-12-31
150057,150057,150057,长城久兆中小板300指数分级-久兆稳健,指数型-股票,清盘,2012-01-30,2018-08-06,2018-08-06,2012-01-30,tushare_fund_basic,150057.SZ,2014-12-31
150058,150058,150058,长城久兆中小板300指数分级-久兆积极,指数型-股票,清盘,2012-01-30,2018-08-06,2018-08-06,2012-01-30,tushare_fund_basic,150058.SZ,2014-12-31
150059,150059,150059,银华中证内地资源主题指数分级-A,指数型-股票,清盘,2011-12-08,2020-09-30,2020-09-30,2011-12-08,tushare_fund_basic,150059.SZ,2014-12-31
150060,150060,150060,银华中证内地资源主题指数分级-B,指数型-股票,清盘,2011-12-08,2020-09-30,2020-09-30,2011-12-08,tushare_fund_basic,150060.SZ,2014-12-31
150064,150064,150064,长盛同瑞中证200指数分级-A,指数型-股票,清盘,2011-12-06,2020-08-26,2020-08-26,2011-12-06,tushare_fund_basic,150064.SZ,2014-12-31
150065,150065,150065,长盛同瑞中证200指数分级-B,指数型-股票,清盘,2011-12-06,2020-08-26,2020-08-26,2011-12-06,tushare_fund_basic,150065.SZ,2014-12-31
150069,150069,150069,国联安双力中小板综指(LOF)-A,指数型-股票,清盘,2012-03-23,2015-03-23,2015-03-23,2012-03-23,tushare_fund_basic,150069.SZ,2014-12-31
150070,150070,150070,国联安双力中小板综指(LOF)-B,指数型-股票,清盘,2012-03-23,2015-03-23,2015-03-23,2012-03-23,tushare_fund_basic,150070.SZ,2014-12-31
150073,150073,150073,诺安中证创业成长指数分级-稳健,指数型-股票,清盘,2012-03-29,2019-05-29,2019-05-29,2012-03-29,tushare_fund_basic,150073.SZ,2014-12-31
150075,150075,150075,诺安中证创业成长指数分级-进取,指数型-股票,清盘,2012-03-29,2019-05-29,2019-05-29,2012-03-29,tushare_fund_basic,150075.SZ,2014-12-31
150076,150076,150076,浙商沪深300指数分级-稳健,指数型-股票,清盘,2012-05-07,2018-08-13,2018-08-13,2012-05-07,tushare_fund_basic,150076.SZ,2014-12-31
150077,150077,150077,浙商沪深300指数分级-进取,指数型-股票,清盘,2012-05-07,2018-08-13,2018-08-13,2012-05-07,tushare_fund_basic,150077.SZ,2014-12-31
150083,150083,150083,广发深证100指数分级-A,指数型-股票,清盘,2012-05-07,2020-05-22,2020-05-22,2012-05-07,tushare_fund_basic,150083.SZ,2014-12-31
150084,150084,150084,广发深证100指数分级-B,指数型-股票,清盘,2012-05-07,2020-05-22,2020-05-22,2012-05-07,tushare_fund_basic,150084.SZ,2014-12-31
150085,150085,150085,申万菱信中小板指数分级-A,指数型-股票,清盘,2012-05-08,2017-05-08,2017-05-08,2012-05-08,tushare_fund_basic,150085.SZ,2014-12-31
150086,150086,150086,申万菱信中小板指数分级-B,指数型-股票,清盘,2012-05-08,2017-05-08,2017-05-08,2012-05-08,tushare_fund_basic,150086.SZ,2014-12-31
150088,150088,150088,金鹰中证500指数分级-A,指数型-股票,清盘,2012-06-05,2016-08-24,2016-08-24,2012-06-05,tushare_fund_basic,150088.SZ,2014-12-31
150089,150089,150089,金鹰中证500指数分级-B,指数型-股票,清盘,2012-06-05,2016-08-24,2016-08-24,2012-06-05,tushare_fund_basic,150089.SZ,2014-12-31
150090,150090,150090,万家中证创业成长指数分级-A,指数型-股票,清盘,2012-08-02,2018-08-14,2018-08-14,2012-08-02,tushare_fund_basic,150090.SZ,2014-12-31
150091,150091,150091,万家中证创业成长指数分级-B,指数型-股票,清盘,2012-08-02,2018-08-14,2018-08-14,2012-08-02,tushare_fund_basic,150091.SZ,2014-12-31
150092,150092,150092,诺德深证300指数分级-A,指数型-股票,清盘,2012-09-10,2020-07-02,2020-07-02,2012-09-10,tushare_fund_basic,150092.SZ,2014-12-31
150093,150093,150093,诺德深证300指数分级-B,指数型-股票,清盘,2012-09-10,2020-07-02,2020-07-02,2012-09-10,tushare_fund_basic,150093.SZ,2014-12-31
150094,150094,150094,泰信中证锐联基本面400指数分级-A,指数型-股票,清盘,2012-09-07,2020-11-20,2020-11-20,2012-09-07,tushare_fund_basic,150094.SZ,2014-12-31
150095,150095,150095,泰信中证锐联基本面400指数分级-B,指数型-股票,清盘,2012-09-07,2020-11-20,2020-11-20,2012-09-07,tushare_fund_basic,150095.SZ,2014-12-31
150096,150096,150096,招商中证大宗商品股票指数分级-A,指数型-股票,清盘,2012-06-28,2017-06-29,2017-06-29,2012-06-28,tushare_fund_basic,150096.SZ,2014-12-31
150097,150097,150097,招商中证大宗商品股票指数分级-B,指数型-股票,清盘,2012-06-28,2017-06-29,2017-06-29,2012-06-28,tushare_fund_basic,150097.SZ,2014-12-31
150098,150098,150098,长盛同庆中证800指数(LOF)-A,指数型-股票,清盘,2012-05-12,2015-05-21,2015-05-21,2012-05-12,tushare_fund_basic,150098.SZ,2014-12-31
150099,150099,150099,长盛同庆中证800指数(LOF)-B,指数型-股票,清盘,2012-05-12,2015-05-21,2015-05-21,2012-05-12,tushare_fund_basic,150099.SZ,2014-12-31
150100,150100,150100,鹏华中证A股资源产业指数分级-A,指数型-股票,清盘,2012-09-27,2021-01-04,2021-01-04,2012-09-27,tushare_fund_basic,150100.SZ,2014-12-31
150101,150101,150101,鹏华中证A股资源产业指数分级-B,指数型-股票,清盘,2012-09-27,2021-01-04,2021-01-04,2012-09-27,tushare_fund_basic,150101.SZ,2014-12-31
150104,150104,150104,华安沪深300指数分级-A,指数型-股票,清盘,2012-06-25,2020-06-17,2020-06-17,2012-06-25,tushare_fund_basic,150104.SZ,2014-12-31
150105,150105,150105,华安沪深300指数分级-B,指数型-股票,清盘,2012-06-25,2020-06-17,2020-06-17,2012-06-25,tushare_fund_basic,150105.SZ,2014-12-31
150106,150106,150106,易方达中小板指数分级-A,指数型-股票,清盘,2012-09-20,2019-09-20,2019-09-20,2012-09-20,tushare_fund_basic,150106.SZ,2014-12-31
150107,150107,150107,易方达中小板指数分级-B,指数型-股票,清盘,2012-09-20,2019-09-20,2019-09-20,2012-09-20,tushare_fund_basic,150107.SZ,2014-12-31
150108,150108,150108,长盛同辉深证100等权重指数分级-A,指数型-股票,清盘,2012-09-13,2017-09-13,2017-09-13,2012-09-13,tushare_fund_basic,150108.SZ,2014-12-31
150109,150109,150109,长盛同辉深证100等权重指数分级-B,指数型-股票,清盘,2012-09-13,2017-09-13,2017-09-13,2012-09-13,tushare_fund_basic,150109.SZ,2014-12-31
150110,150110,150110,华商中证500指数分级-A,指数型-股票,清盘,2012-09-06,2015-05-12,2015-05-12,2012-09-06,tushare_fund_basic,150110.SZ,2014-12-31
150111,150111,150111,华商中证500指数分级-B,指数型-股票,清盘,2012-09-06,2015-05-12,2015-05-12,2012-09-06,tushare_fund_basic,150111.SZ,2014-12-31
150112,150112,150112,工银瑞信睿智深证100指数分级-A,指数型-股票,清盘,2012-10-25,2018-04-16,2018-04-16,2012-10-25,tushare_fund_basic,150112.SZ,2014-12-31
150113,150113,150113,工银瑞信睿智深证100指数分级-B,指数型-股票,清盘,2012-10-25,2018-04-16,2018-04-16,2012-10-25,tushare_fund_basic,150113.SZ,2014-12-31
150117,150117,150117,国泰国证房地产行业指数分级-A,指数型-股票,清盘,2013-02-06,2021-01-04,2021-01-04,2013-02-06,tushare_fund_basic,150117.SZ,2014-12-31
150118,150118,150118,国泰国证房地产行业指数分级-B,指数型-股票,清盘,2013-02-06,2021-01-04,2021-01-04,2013-02-06,tushare_fund_basic,150118.SZ,2014-12-31
150121,150121,150121,银河沪深300成长增强指数分级-优先,指数型-股票,清盘,2013-03-29,2018-08-31,2018-08-31,2013-03-29,tushare_fund_basic,150121.SZ,2014-12-31
150122,150122,150122,银河沪深300成长增强指数分级-进取,指数型-股票,清盘,2013-03-29,2018-08-31,2018-08-31,2013-03-29,tushare_fund_basic,150122.SZ,2014-12-31
150123,150123,150123,建信央视财经50指数分级-A,指数型-股票,清盘,2013-03-28,2021-01-04,2021-01-04,2013-03-28,tushare_fund_basic,150123.SZ,2014-12-31
150124,150124,150124,建信央视财经50指数分级-B,指数型-股票,清盘,2013-03-28,2021-01-04,2021-01-04,2013-03-28,tushare_fund_basic,150124.SZ,2014-12-31
150130,150130,150130,国泰国证医药卫生行业指数分级-A,指数型-股票,清盘,2013-08-29,2021-01-04,2021-01-04,2013-08-29,tushare_fund_basic,150130.SZ,2014-12-31
150131,150131,150131,国泰国证医药卫生行业指数分级-B,指数型-股票,清盘,2013-08-29,2021-01-04,2021-01-04,2013-08-29,tushare_fund_basic,150131.SZ,2014-12-31
150138,150138,150138,银华中证800等权重指数增强分级-A,指数型-股票,清盘,2013-11-05,2019-04-16,2019-04-16,2013-11-05,tushare_fund_basic,150138.SZ,2014-12-31
150139,150139,150139,银华中证800等权重指数增强分级-B,指数型-股票,清盘,2013-11-05,2019-04-16,2019-04-16,2013-11-05,tushare_fund_basic,150139.SZ,2014-12-31
150140,150140,150140,国金沪深300指数分级-A,指数型-股票,清盘,2013-07-26,2017-08-31,2017-08-31,2013-07-26,tushare_fund_basic,150140.SZ,2014-12-31
150141,150141,150141,国金沪深300指数分级-B,指数型-股票,清盘,2013-07-26,2017-08-31,2017-08-31,2013-07-26,tushare_fund_basic,150141.SZ,2014-12-31
150145,150145,150145,招商沪深300高贝塔指数分级-A,指数型-股票,清盘,2013-08-01,2020-11-13,2020-11-13,2013-08-01,tushare_fund_basic,150145.SZ,2014-12-31
150146,150146,150146,招商沪深300高贝塔指数分级-B,指数型-股票,清盘,2013-08-01,2020-11-13,2020-11-13,2013-08-01,tushare_fund_basic,150146.SZ,2014-12-31
150148,150148,150148,信诚中证800医药指数分级-A,指数型-股票,清盘,2013-08-16,2021-01-04,2021-01-04,2013-08-16,tushare_fund_basic,150148.SZ,2014-12-31
150149,150149,150149,信诚中证800医药指数分级-B,指数型-股票,清盘,2013-08-16,2021-01-04,2021-01-04,2013-08-16,tushare_fund_basic,150149.SZ,2014-12-31
150150,150150,150150,信诚中证800有色指数分级-A,指数型-股票,清盘,2013-08-30,2021-01-04,2021-01-04,2013-08-30,tushare_fund_basic,150150.SZ,2014-12-31
150151,150151,150151,信诚中证800有色指数分级-B,指数型-股票,清盘,2013-08-30,2021-01-04,2021-01-04,2013-08-30,tushare_fund_basic,150151.SZ,2014-12-31
150152,150152,150152,富国创业板指数分级-A,指数型-股票,清盘,2013-09-12,2021-01-04,2021-01-04,2013-09-12,tushare_fund_basic,150152.SZ,2014-12-31
150153,150153,150153,富国创业板指数分级-B,指数型-股票,清盘,2013-09-12,2021-01-04,2021-01-04,2013-09-12,tushare_fund_basic,150153.SZ,2014-12-31
150157,150157,150157,信诚中证800金融指数分级-A,指数型-股票,清盘,2013-12-20,2021-01-04,2021-01-04,2013-12-20,tushare_fund_basic,150157.SZ,2014-12-31
150158,150158,150158,信诚中证800金融指数分级-B,指数型-股票,清盘,2013-12-20,2021-01-04,2021-01-04,2013-12-20,tushare_fund_basic,150158.SZ,2014-12-31
150167,150167,150167,银华沪深300指数分级-A,指数型-股票,清盘,2014-01-07,2020-11-27,2020-11-27,2014-01-07,tushare_fund_basic,150167.SZ,2014-12-31
150168,150168,150168,银华沪深300指数分级-B,指数型-股票,清盘,2014-01-07,2020-11-27,2020-11-27,2014-01-07,tushare_fund_basic,150168.SZ,2014-12-31
150169,150169,150169,汇添富恒生指数分级(QDII)-A,指数型-海外股票,清盘,2014-03-06,2020-11-30,2020-11-30,2014-03-06,tushare_fund_basic,150169.SZ,2014-12-31
150170,150170,150170,汇添富恒生指数分级(QDII)-B,指数型-海外股票,清盘,2014-03-06,2020-11-30,2020-11-30,2014-03-06,tushare_fund_basic,150170.SZ,2014-12-31
150171,150171,150171,申万菱信中证申万证券行业指数分级-A,指数型-股票,清盘,2014-03-13,2021-01-04,2021-01-04,2014-03-13,tushare_fund_basic,150171.SZ,2014-12-31
150172,150172,150172,申万菱信中证申万证券行业指数分级-B,指数型-股票,清盘,2014-03-13,2021-01-04,2021-01-04,2014-03-13,tushare_fund_basic,150172.SZ,2014-12-31
150173,150173,150173,信诚中证TMT产业主题指数分级-A,指数型-股票,清盘,2014-11-28,2021-01-04,2021-01-04,2014-11-28,tushare_fund_basic,150173.SZ,2014-12-31
150174,150174,150174,信诚中证TMT产业主题指数分级-B,指数型-股票,清盘,2014-11-28,2021-01-04,2021-01-04,2014-11-28,tushare_fund_basic,150174.SZ,2014-12-31
150175,150175,150175,银华恒生中国企业指数分级(QDII)-A,指数型-海外股票,清盘,2014-04-09,2021-01-04,2021-01-04,2014-04-09,tushare_fund_basic,150175.SZ,2014-12-31
150176,150176,150176,银华恒生中国企业指数分级(QDII)-B,指数型-海外股票,清盘,2014-04-09,2021-01-04,2021-01-04,2014-04-09,tushare_fund_basic,150176.SZ,2014-12-31
150177,150177,150177,鹏华中证800证券保险指数分级-A,指数型-股票,清盘,2014-05-05,2021-01-04,2021-01-04,2014-05-05,tushare_fund_basic,150177.SZ,2014-12-31
150178,150178,150178,鹏华中证800证券保险指数分级-B,指数型-股票,清盘,2014-05-05,2021-01-04,2021-01-04,2014-05-05,tushare_fund_basic,150178.SZ,2014-12-31
150179,150179,150179,鹏华中证信息技术指数分级-A,指数型-股票,清盘,2014-05-05,2021-01-04,2021-01-04,2014-05-05,tushare_fund_basic,150179.SZ,2014-12-31
150180,150180,150180,鹏华中证信息技术指数分级-B,指数型-股票,清盘,2014-05-05,2021-01-04,2021-01-04,2014-05-05,tushare_fund_basic,150180.SZ,2014-12-31
150181,150181,150181,富国中证军工指数分级-A,指数型-股票,清盘,2014-04-04,2021-01-04,2021-01-04,2014-04-04,tushare_fund_basic,150181.SZ,2014-12-31
150182,150182,150182,富国中证军工指数分级-B,指数型-股票,清盘,2014-04-04,2021-01-04,2021-01-04,2014-04-04,tushare_fund_basic,150182.SZ,2014-12-31
150184,150184,150184,申万菱信中证环保产业指数分级-A,指数型-股票,清盘,2014-05-30,2020-10-21,2020-10-21,2014-05-30,tushare_fund_basic,150184.SZ,2014-12-31
150185,150185,150185,申万菱信中证环保产业指数分级-B,指数型-股票,清盘,2014-05-30,2020-10-21,2020-10-21,2014-05-30,tushare_fund_basic,150185.SZ,2014-12-31
150186,150186,150186,申万菱信中证军工指数分级-A,指数型-股票,清盘,2014-07-24,2021-01-04,2021-01-04,2014-07-24,tushare_fund_basic,150186.SZ,2014-12-31
150187,150187,150187,申万菱信中证军工指数分级-B,指数型-股票,清盘,2014-07-24,2021-01-04,2021-01-04,2014-07-24,tushare_fund_basic,150187.SZ,2014-12-31
150190,150190,150190,新华中证环保产业指数分级-A,指数型-股票,清盘,2014-09-11,2020-12-01,2020-12-01,2014-09-11,tushare_fund_basic,150190.SZ,2014-12-31
150191,150191,150191,新华中证环保产业指数分级-B,指数型-股票,清盘,2014-09-11,2020-12-01,2020-12-01,2014-09-11,tushare_fund_basic,150191.SZ,2014-12-31
150192,150192,150192,鹏华中证800地产指数分级-A,指数型-股票,清盘,2014-09-12,2021-01-04,2021-01-04,2014-09-12,tushare_fund_basic,150192.SZ,2014-12-31
150193,150193,150193,鹏华中证800地产指数分级-B,指数型-股票,清盘,2014-09-12,2021-01-04,2021-01-04,2014-09-12,tushare_fund_basic,150193.SZ,2014-12-31
150194,150194,150194,富国中证移动互联网指数分级-A,指数型-股票,清盘,2014-09-02,2021-01-04,2021-01-04,2014-09-02,tushare_fund_basic,150194.SZ,2014-12-31
150195,150195,150195,富国中证移动互联网指数分级-B,指数型-股票,清盘,2014-09-02,2021-01-04,2021-01-04,2014-09-02,tushare_fund_basic,150195.SZ,2014-12-31
150198,150198,150198,国泰国证食品饮料行业指数分级-A,指数型-股票,清盘,2014-10-23,2021-01-04,2021-01-04,2014-10-23,tushare_fund_basic,150198.SZ,2014-12-31
150199,150199,150199,国泰国证食品饮料行业指数分级-B,指数型-股票,清盘,2014-10-23,2021-01-04,2021-01-04,2014-10-23,tushare_fund_basic,150199.SZ,2014-12-31
150200,150200,150200,招商中证全指证券公司指数分级-A,指数型-股票,清盘,2014-11-13,2021-01-04,2021-01-04,2014-11-13,tushare_fund_basic,150200.SZ,2014-12-31
150201,150201,150201,招商中证全指证券公司指数分级-B,指数型-股票,清盘,2014-11-13,2021-01-04,2021-01-04,2014-11-13,tushare_fund_basic,150201.SZ,2014-12-31
150203,150203,150203,鹏华中证传媒指数分级-A,指数型-股票,清盘,2014-12-11,2021-01-04,2021-01-04,2014-12-11,tushare_fund_basic,150203.SZ,2014-12-31
150204,150204,150204,鹏华中证传媒指数分级-B,指数型-股票,清盘,2014-12-11,2021-01-04,2021-01-04,2014-12-11,tushare_fund_basic,150204.SZ,2014-12-31
150205,150205,150205,鹏华中证国防指数分级-A,指数型-股票,清盘,2014-11-13,2021-01-04,2021-01-04,2014-11-13,tushare_fund_basic,150205.SZ,2014-12-31
150206,150206,150206,鹏华中证国防指数分级-B,指数型-股票,清盘,2014-11-13,2021-01-04,2021-01-04,2014-11-13,tushare_fund_basic,150206.SZ,2014-12-31
150207,150207,150207,招商沪深300地产等权重指数分级-A,指数型-股票,清盘,2014-11-27,2021-01-04,2021-01-04,2014-11-27,tushare_fund_basic,150207.SZ,2014-12-31
150208,150208,150208,招商沪深300地产等权重指数分级-B,指数型-股票,清盘,2014-11-27,2021-01-04,2021-01-04,2014-11-27,tushare_fund_basic,150208.SZ,2014-12-31
150209,150209,150209,富国中证国有企业改革指数分级-A,指数型-股票,清盘,2014-12-17,2021-01-04,2021-01-04,2014-12-17,tushare_fund_basic,150209.SZ,2014-12-31
150210,150210,150210,富国中证国有企业改革指数分级-B,指数型-股票,清盘,2014-12-17,2021-01-04,2021-01-04,2014-12-17,tushare_fund_basic,150210.SZ,2014-12-31
159901,159901,159901,易方达深证100ETF,指数型-股票,存续,2006-03-24,,,2006-03-24,tushare_fund_basic,159901.SZ,2014-12-31
159902,159902,159902,华夏中小企业100ETF,指数型-股票,存续,2006-06-08,,,2006-06-08,tushare_fund_basic,159902.SZ,2014-12-31
159903,159903,159903,南方深证成份ETF,指数型-股票,存续,2009-12-04,,,2009-12-04,tushare_fund_basic,159903.SZ,2014-12-31
159905,159905,159905,工银瑞信深证红利ETF,指数型-股票,存续,2010-11-05,,,2010-11-05,tushare_fund_basic,159905.SZ,2014-12-31
159906,159906,159906,大成深证成长40ETF,指数型-股票,存续,2010-12-21,,,2010-12-21,tushare_fund_basic,159906.SZ,2014-12-31
159907,159907,159907,广发国证2000ETF,指数型-股票,存续,2011-06-03,,,2011-06-03,tushare_fund_basic,159907.SZ,2014-12-31
159909,159909,159909,招商深证电子信息传媒产业(TMT)50ETF,指数型-股票,存续,2011-06-27,,,2011-06-27,tushare_fund_basic,159909.SZ,2014-12-31
159910,159910,159910,嘉实深证基本面120ETF,指数型-股票,存续,2011-08-01,,,2011-08-01,tushare_fund_basic,159910.SZ,2014-12-31
159911,159911,159911,鹏华深证民营ETF,指数型-股票,清盘,2011-09-02,2020-06-19,2020-06-19,2011-09-02,tushare_fund_basic,159911.SZ,2014-12-31
159912,159912,159912,汇添富深证300ETF,指数型-股票,存续,2011-09-16,,,2011-09-16,tushare_fund_basic,159912.SZ,2014-12-31
159913,159913,159913,交银深证300价值ETF,指数型-股票,存续,2011-09-22,,,2011-09-22,tushare_fund_basic,159913.SZ,2014-12-31
159915,159915,159915,易方达创业板ETF,指数型-股票,存续,2011-09-20,,,2011-09-20,tushare_fund_basic,159915.SZ,2014-12-31
159916,159916,159916,建信深证基本面60ETF,指数型-股票,存续,2011-09-08,,,2011-09-08,tushare_fund_basic,159916.SZ,2014-12-31
159917,159917,159917,国泰中小板300成长ETF,指数型-股票,清盘,2012-03-15,2015-08-27,2015-08-27,2012-03-15,tushare_fund_basic,159917.SZ,2014-12-31
159918,159918,159918,嘉实中创400ETF,指数型-股票,存续,2012-03-22,,,2012-03-22,tushare_fund_basic,159918.SZ,2014-12-31
159919,159919,159919,嘉实沪深300ETF,指数型-股票,存续,2012-05-07,,,2012-05-07,tushare_fund_basic,159919.SZ,2014-12-31
159920,159920,159920,华夏恒生ETF(QDII),指数型-海外股票,存续,2012-08-09,,,2012-08-09,tushare_fund_basic,159920.SZ,2014-12-31
159921,159921,159921,诺安中小板等权重ETF,指数型-股票,清盘,2012-12-10,2017-11-08,2017-11-08,2012-12-10,tushare_fund_basic,159921.SZ,2014-12-31
159922,159922,159922,嘉实中证500ETF,指数型-股票,存续,2013-02-06,,,2013-02-06,tushare_fund_basic,159922.SZ,2014-12-31
159923,159923,159923,大成中证A100ETF,指数型-股票,存续,2013-02-07,,,2013-02-07,tushare_fund_basic,159923.SZ,2014-12-31
159924,159924,159924,景顺长城沪深300等权重ETF,指数型-股票,清盘,2013-05-07,2018-03-20,2018-03-20,2013-05-07,tushare_fund_basic,159924.SZ,2014-12-31
159925,159925,159925,南方沪深300ETF,指数型-股票,存续,2013-02-18,,,2013-02-18,tushare_fund_basic,159925.SZ,2014-12-31
