code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
000390,0.5249,0.4,0.35,0.25,0.429,0.909,False,0.613,0.122,0.1199,0.109,0.515,1.0
000411,0.5249,0.4,0.35,0.25,0.4486,0.891,True,0.645,1.009,0.1098,0.1613,1.053,1.0
740001,0.5249,0.4,0.35,0.25,0.3292,0.963,True,0.742,0.789,0.078,0.1053,0.9,1.0
000017,0.5249,0.4,0.35,0.25,0.4654,0.877,True,0.387,0.854,0.1005,0.1643,1.098,1.0
481015,0.5249,0.4,0.35,0.25,0.3675,0.9,False,0.548,1.326,0.0887,0.1981,1.225,1.0
110005,0.5249,0.4,0.35,0.25,0.3888,0.886,True,0.839,1.138,0.0575,0.1917,0.971,1.0
110029,0.5249,0.4,0.35,0.25,0.3365,0.9,False,0.387,1.425,0.0822,0.1667,1.292,1.0
720001,0.5249,0.4,0.35,0.25,0.4378,0.907,True,0.613,0.988,0.0484,0.1033,1.044,1.0
162214,0.5249,0.4,0.35,0.25,0.5613,0.876,True,0.258,1.213,0.1291,0.2208,1.451,1.0
240011,0.5249,0.4,0.35,0.25,0.458,0.895,True,0.484,1.295,0.0525,0.1411,1.107,1.0
630001,0.5249,0.4,0.35,0.25,0.2995,0.894,False,0.452,1.328,0.0158,0.0063,1.165,0.6
162201,0.5249,0.4,0.35,0.25,0.2591,0.908,True,0.29,1.245,0.0085,0.0253,1.164,0.6
