code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
519697,0.5746,0.4,0.35,0.25,0.6023,0.739,False,0.71,0.569,-0.0299,0.2485,0.784,1.0
080012,0.5746,0.4,0.35,0.25,0.6068,0.739,False,0.645,0.764,-0.081,0.1996,0.911,1.0
240020,0.5746,0.4,0.35,0.25,0.5974,0.745,False,0.613,0.793,-0.0433,0.2333,1.024,1.0
519991,0.5746,0.4,0.35,0.25,0.5934,0.751,False,0.677,0.832,-0.0794,0.1406,1.007,1.0
470009,0.5746,0.4,0.35,0.25,0.6079,0.719,False,0.935,1.005,-0.0595,0.463,1.092,1.0
420005,0.5746,0.4,0.35,0.25,0.5961,0.747,False,0.677,0.992,0.0274,0.2356,0.767,1.0
100029,0.5746,0.4,0.35,0.25,0.6079,0.735,False,0.677,0.991,-0.0628,0.1425,0.908,1.0
320011,0.5746,0.4,0.35,0.25,0.5769,0.768,False,0.742,1.044,-0.0,0.2149,0.646,1.0
100056,0.5746,0.4,0.35,0.25,0.5923,0.739,False,0.71,1.026,0.1664,0.7756,0.814,1.0
040025,0.5746,0.4,0.35,0.25,0.598,0.732,False,0.677,0.833,-0.1408,0.2213,1.045,1.0
160211,0.5746,0.4,0.35,0.25,0.6017,0.741,False,0.71,1.129,-0.0778,0.2153,1.021,1.0
270025,0.5746,0.4,0.35,0.25,0.6017,0.735,False,0.871,1.272,-0.077,0.3381,1.04,1.0
688888,0.5746,0.4,0.35,0.25,0.5888,0.752,False,0.258,0.742,0.0597,0.3085,0.633,1.0
519983,0.5746,0.4,0.35,0.25,0.5994,0.738,False,0.742,1.345,-0.0623,0.2435,1.013,1.0
590007,0.5746,0.4,0.35,0.25,0.5954,0.748,False,0.71,1.358,-0.0625,0.2413,0.989,1.0
160314,0.5746,0.4,0.35,0.25,0.5971,0.743,False,0.645,1.13,-0.0725,0.2749,0.99,1.0
210007,0.5746,0.4,0.35,0.25,0.6035,0.75,False,0.71,1.315,-0.0746,0.2334,0.849,1.0
162711,0.5746,0.4,0.35,0.25,0.5981,0.751,False,0.677,1.496,-0.0795,0.2475,1.028,1.0
206002,0.5746,0.4,0.35,0.25,0.5939,0.749,False,0.613,1.099,0.0086,0.338,0.901,1.0
290012,0.5746,0.4,0.35,0.25,0.58,0.734,False,0.129,0.157,0.0577,0.0703,0.291,1.0
519674,0.5746,0.4,0.35,0.25,0.6055,0.732,False,0.71,1.023,-0.1104,0.2325,1.05,1.0
320016,0.5746,0.4,0.35,0.25,0.6017,0.742,False,0.645,1.375,-0.0814,0.2604,1.075,1.0
519068,0.5746,0.4,0.35,0.25,0.6052,0.729,False,0.613,1.123,-0.0778,0.3226,1.055,1.0
673010,0.5746,0.4,0.35,0.25,0.5907,0.768,False,0.387,0.876,0.2151,0.4176,0.674,1.0
233008,0.5746,0.4,0.35,0.25,0.5881,0.771,False,0.581,1.103,0.0623,0.5911,0.923,1.0
481015,0.5746,0.4,0.35,0.25,0.6067,0.731,False,0.677,1.41,-0.0848,0.287,1.262,1.0
040011,0.5746,0.4,0.35,0.25,0.5745,0.778,False,0.516,1.009,-0.0229,0.1878,0.777,1.0
200007,0.5746,0.4,0.35,0.25,0.5885,0.754,False,0.323,0.892,-0.0372,0.1608,0.807,1.0
080002,0.5746,0.4,0.35,0.25,0.5963,0.749,False,0.581,0.815,-0.0983,0.1212,0.894,1.0
519087,0.5746,0.4,0.35,0.25,0.5729,0.778,False,0.774,1.024,-0.0802,0.1091,0.75,1.0
020009,0.5746,0.4,0.35,0.25,0.5815,0.765,False,0.71,1.159,-0.0868,0.1463,0.855,1.0
580006,0.5746,0.4,0.35,0.25,0.5958,0.748,False,0.516,1.124,-0.0776,0.1902,0.945,1.0
233010,0.5746,0.4,0.35,0.25,0.5887,0.749,False,0.548,1.459,-0.0837,0.1993,1.088,1.0
377150,0.5746,0.4,0.35,0.25,0.6029,0.738,False,0.516,1.174,-0.0566,0.2615,1.102,1.0
110029,0.5746,0.4,0.35,0.25,0.6097,0.731,False,0.645,1.265,-0.1344,0.3059,1.28,1.0
202019,0.5746,0.4,0.35,0.25,0.595,0.747,False,0.516,1.627,-0.0387,0.2624,1.037,1.0
240004,0.5746,0.4,0.35,0.25,0.6056,0.734,False,0.71,1.25,-0.1108,0.2079,1.036,1.0
160716,0.5746,0.4,0.35,0.25,0.5422,0.824,False,0.516,1.157,-0.043,0.1126,0.901,1.0
