code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
162201,0.1697,0.55,0.35,0.1,0.2115,0.981,False,0.71,0.505,0.2049,0.3153,0.66,1.0
163801,0.1697,0.55,0.35,0.1,0.2074,0.976,False,0.645,0.476,0.1065,0.216,0.685,1.0
162202,0.1697,0.55,0.35,0.1,0.2074,0.978,False,0.613,0.639,0.1129,0.2426,0.731,1.0
260104,0.1697,0.55,0.35,0.1,0.2107,0.982,False,0.613,0.66,0.1315,0.2713,0.852,1.0
020001,0.1697,0.55,0.35,0.1,0.2026,0.966,False,0.742,0.751,0.0852,0.2131,0.831,1.0
580001,0.1697,0.55,0.35,0.1,0.2052,0.97,False,0.581,0.627,0.1531,0.3093,0.786,1.0
350002,0.1697,0.55,0.35,0.1,0.2074,0.973,False,0.581,0.623,0.1531,0.3176,0.805,1.0
519068,0.1697,0.55,0.35,0.1,0.2065,0.974,False,0.581,0.645,0.1018,0.1992,0.826,1.0
163803,0.1697,0.55,0.35,0.1,0.202,0.968,False,0.548,0.676,0.1139,0.2107,0.787,1.0
110005,0.1697,0.55,0.35,0.1,0.2075,0.976,False,0.581,0.61,0.0877,0.216,0.775,1.0
519013,0.1697,0.55,0.35,0.1,0.2047,0.966,False,0.548,0.762,0.1083,0.213,0.917,1.0
519087,0.1697,0.55,0.35,0.1,0.1974,0.965,False,0.742,0.723,0.0674,0.1916,0.919,1.0
630001,0.1697,0.55,0.35,0.1,0.2074,0.973,False,0.516,0.724,0.1528,0.2761,0.946,1.0
610001,0.1697,0.55,0.35,0.1,0.2063,0.972,False,0.516,0.754,0.1332,0.263,0.9,1.0
040007,0.1697,0.55,0.35,0.1,0.2061,0.971,False,0.516,0.762,0.1422,0.2396,0.933,1.0
161604,0.1697,0.55,0.35,0.1,0.1997,0.961,False,0.613,0.988,0.1046,0.2463,0.985,1.0
020009,0.1697,0.55,0.35,0.1,0.1981,0.962,True,0.581,0.725,0.0722,0.1694,0.871,1.0
288001,0.1697,0.55,0.35,0.1,0.2024,0.973,False,0.516,0.552,0.0784,0.1482,0.71,1.0
160706,0.1697,0.55,0.35,0.1,0.1962,0.958,True,0.323,0.954,0.0785,0.1451,1.002,1.0
200007,0.1697,0.55,0.35,0.1,0.2119,0.981,False,0.484,0.653,0.099,0.2127,0.922,0.6
580002,0.1697,0.55,0.35,0.1,0.2107,0.98,False,0.484,0.555,0.0863,0.2353,0.685,0.6
112002,0.1697,0.55,0.35,0.1,0.2033,0.97,False,0.484,0.719,0.0884,0.1885,0.81,0.6
110002,0.1697,0.55,0.35,0.1,0.2031,0.969,False,0.484,0.698,0.088,0.1875,0.812,0.6
161903,0.1697,0.55,0.35,0.1,0.2002,0.965,False,0.355,0.753,0.1185,0.1467,0.817,0.6
240004,0.1697,0.55,0.35,0.1,0.1983,0.961,False,0.452,0.657,0.0435,0.1205,0.814,0.6
310358,0.1697,0.55,0.35,0.1,0.2048,0.968,False,0.355,0.769,0.0837,0.1957,0.844,0.6
202002,0.1697,0.55,0.35,0.1,0.2015,0.965,False,0.29,0.666,0.0946,0.1375,0.844,0.6
375010,0.1697,0.55,0.35,0.1,0.1945,0.955,False,0.419,0.685,0.0494,0.1058,0.939,0.6
213003,0.1697,0.55,0.35,0.1,0.2042,0.966,False,0.258,0.796,0.1057,0.1311,0.825,0.6
161601,0.1697,0.55,0.35,0.1,0.2083,0.974,False,0.419,0.643,0.064,0.1558,0.725,0.6
240009,0.1697,0.55,0.35,0.1,0.1959,0.958,True,0.387,0.748,0.024,0.083,0.867,0.6
290004,0.1697,0.55,0.35,0.1,0.208,0.975,False,0.452,0.822,0.0133,0.1468,0.897,0.6
240005,0.1697,0.55,0.35,0.1,0.2018,0.963,False,0.355,0.653,0.0261,0.1193,0.671,0.6
240008,0.1697,0.55,0.35,0.1,0.206,0.975,False,0.419,0.785,0.058,0.1605,0.895,0.6
162605,0.1697,0.55,0.35,0.1,0.2008,0.966,True,0.323,0.72,0.0359,0.1171,0.809,0.6
519181,0.1697,0.55,0.35,0.1,0.2038,0.967,False,0.387,0.791,0.0056,0.0716,0.889,0.6
240010,0.1697,0.55,0.35,0.1,0.2045,0.969,False,0.355,0.779,0.076,0.1389,0.866,0.6
200008,0.1697,0.55,0.35,0.1,0.1909,0.958,True,0.258,0.815,0.0216,0.0494,0.882,0.6
213002,0.1697,0.55,0.35,0.1,0.1962,0.958,True,0.194,0.827,0.0479,0.0687,0.864,0.6
310328,0.1697,0.55,0.35,0.1,0.2055,0.971,False,0.323,0.85,0.0648,0.1754,0.905,0.6
590002,0.1697,0.55,0.35,0.1,0.2009,0.961,True,0.323,0.926,0.079,0.1918,0.963,0.6
