code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
000390,0.6406,0.4,0.35,0.25,0.6593,0.74,True,0.742,0.283,0.0979,0.3366,0.958,1.0
002910,0.6406,0.4,0.35,0.25,0.6403,0.805,True,0.516,0.784,0.0827,0.5,1.111,1.0
000017,0.6406,0.4,0.35,0.25,0.6995,0.768,True,0.806,0.985,0.0257,0.4503,1.163,1.0
001170,0.6406,0.4,0.35,0.25,0.699,0.748,True,0.645,0.872,0.0505,0.2895,1.468,1.0
001753,0.6406,0.4,0.35,0.25,0.6751,0.798,True,0.387,0.798,0.1273,0.4059,1.115,1.0
240011,0.6406,0.4,0.35,0.25,0.6952,0.768,True,0.774,1.334,0.1092,0.4814,1.157,1.0
000411,0.6406,0.4,0.35,0.25,0.6822,0.744,True,0.613,1.112,0.0448,0.3335,1.108,1.0
000828,0.6406,0.4,0.35,0.25,0.684,0.805,True,0.742,1.184,0.1277,0.4638,1.285,1.0
001513,0.6406,0.4,0.35,0.25,0.69,0.74,True,0.742,0.78,-0.0915,0.1821,0.984,1.0
001412,0.6406,0.4,0.35,0.25,0.6776,0.739,True,0.355,0.067,0.0458,0.1515,0.303,1.0
481015,0.6406,0.4,0.35,0.25,0.686,0.77,True,0.677,1.444,0.1393,0.6086,1.555,1.0
001407,0.6406,0.4,0.35,0.25,0.6774,0.736,True,0.355,-0.002,0.0507,0.0859,0.083,1.0
001437,0.6406,0.4,0.35,0.25,0.6991,0.736,True,0.742,0.902,-0.0332,0.3269,1.276,1.0
002112,0.6406,0.4,0.35,0.25,0.6777,0.739,True,0.355,0.06,0.0457,0.1512,0.303,1.0
001194,0.6406,0.4,0.35,0.25,0.676,0.735,True,0.355,-0.019,0.0505,0.0857,0.084,1.0
001438,0.6406,0.4,0.35,0.25,0.6993,0.736,True,0.742,0.901,-0.0338,0.3264,1.28,1.0
001184,0.6406,0.4,0.35,0.25,0.6884,0.761,True,0.613,1.415,0.096,0.3961,1.598,1.0
519770,0.6406,0.4,0.35,0.25,0.6706,0.756,True,0.355,-0.074,0.0399,0.1049,0.055,1.0
519771,0.6406,0.4,0.35,0.25,0.6671,0.751,True,0.355,-0.042,0.0388,0.1041,0.054,1.0
501026,0.6406,0.4,0.35,0.25,0.6817,0.757,True,0.387,1.069,0.0372,0.3195,1.107,1.0
002152,0.6406,0.4,0.35,0.25,0.7066,0.77,True,0.742,0.514,-0.0217,0.2452,0.94,1.0
004320,0.6406,0.4,0.35,0.25,0.7035,0.734,True,0.516,0.751,-0.0118,0.2881,0.762,1.0
000688,0.6406,0.4,0.35,0.25,0.6901,0.799,True,0.452,1.047,0.0123,0.2579,1.035,1.0
000742,0.6406,0.4,0.35,0.25,0.6933,0.766,True,0.613,1.017,-0.0358,0.3982,1.442,1.0
001411,0.6406,0.4,0.35,0.25,0.6845,0.739,True,0.323,0.086,0.0057,-0.0113,0.276,1.0
002051,0.6406,0.4,0.35,0.25,0.6865,0.739,True,0.323,0.125,0.0047,-0.0134,0.275,1.0
001480,0.6406,0.4,0.35,0.25,0.6731,0.75,True,0.742,1.088,-0.0417,0.2667,1.335,1.0
720001,0.6406,0.4,0.35,0.25,0.6735,0.753,True,0.645,1.175,-0.0316,0.2438,1.254,1.0
162201,0.6406,0.4,0.35,0.25,0.6747,0.728,True,0.613,1.301,-0.1127,0.0829,1.196,1.0
740001,0.6406,0.4,0.35,0.25,0.6913,0.742,True,0.129,1.137,0.0119,0.2945,1.42,1.0
001048,0.6406,0.4,0.35,0.25,0.7065,0.752,True,0.419,0.749,-0.0195,0.3233,1.354,1.0
110029,0.6406,0.4,0.35,0.25,0.6901,0.745,True,0.71,1.522,-0.0265,0.2278,1.46,1.0
162214,0.6406,0.4,0.35,0.25,0.6982,0.776,True,0.581,1.398,-0.0379,0.227,1.423,1.0
001198,0.6406,0.4,0.35,0.25,0.7439,0.598,True,0.226,0.053,-0.0136,0.2089,0.433,1.0
110005,0.6406,0.4,0.35,0.25,0.656,0.756,True,0.484,1.184,-0.0181,0.2235,1.401,1.0
002163,0.6406,0.4,0.35,0.25,0.7458,0.581,True,0.226,-0.968,-0.0138,0.2087,0.449,1.0
630001,0.6406,0.4,0.35,0.25,0.6731,0.731,True,0.419,1.38,-0.0231,0.1778,1.393,1.0
001075,0.6406,0.4,0.35,0.25,0.6786,0.765,True,0.355,1.248,-0.078,0.2233,1.394,1.0
001723,0.6406,0.4,0.35,0.25,0.6958,0.793,True,0.355,1.37,-0.1269,0.1446,1.5,1.0
