code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
007195,0.2944,0.4,0.35,0.25,,0.0,True,0.968,,0.0203,0.0258,,1.0
008327,0.2944,0.4,0.35,0.25,0.2853,0.992,True,0.742,0.994,0.0702,0.0107,0.867,1.0
100032,0.2944,0.4,0.35,0.25,0.309,1.0,True,0.871,1.253,0.0698,0.0472,0.455,1.0
000051,0.2944,0.4,0.35,0.25,0.2973,0.99,True,0.613,1.743,-0.011,-0.0532,0.878,1.0
008020,0.2944,0.4,0.35,0.25,0.2872,0.985,True,0.452,1.125,0.0553,-0.0712,1.095,1.0
007300,0.2944,0.4,0.35,0.25,0.2863,0.988,True,0.355,1.218,-0.1242,-0.0655,1.346,1.0
