code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
165521,0.6541,0.4,0.35,0.25,0.6298,0.991,True,0.742,0.92,0.2153,0.2026,0.631,1.0
000259,0.6541,0.4,0.35,0.25,0.6079,0.992,True,0.548,0.762,0.2265,0.1137,0.791,1.0
000746,0.6541,0.4,0.35,0.25,0.6235,0.994,True,0.774,0.773,0.1524,0.1853,0.717,1.0
000714,0.6541,0.4,0.35,0.25,0.608,0.992,True,0.452,0.418,0.4138,0.3562,1.216,1.0
000251,0.6541,0.4,0.35,0.25,0.6334,0.992,True,0.645,0.966,0.2049,0.1762,0.711,1.0
000573,0.6541,0.4,0.35,0.25,0.6183,0.997,False,0.903,0.199,0.1902,0.0675,0.376,1.0
000849,0.6541,0.4,0.35,0.25,0.6104,0.996,False,0.387,0.746,0.2993,0.1834,1.149,1.0
000411,0.6541,0.4,0.35,0.25,0.6044,0.984,True,0.774,1.231,0.3596,0.2923,0.934,1.0
164205,0.6541,0.4,0.35,0.25,0.6108,0.992,True,0.677,1.131,0.2723,0.1694,0.837,1.0
000522,0.6541,0.4,0.35,0.25,0.6028,0.983,True,0.71,1.377,0.2245,0.259,0.868,1.0
161211,0.6541,0.4,0.35,0.25,0.6289,0.989,True,0.774,1.286,0.2341,0.2298,0.62,1.0
580001,0.6541,0.4,0.35,0.25,0.604,0.987,True,0.677,1.754,0.2606,0.2707,0.939,1.0
000688,0.6541,0.4,0.35,0.25,0.608,0.99,True,0.645,1.153,0.3141,0.246,1.06,1.0
040025,0.6541,0.4,0.35,0.25,0.6048,0.99,True,0.581,1.133,0.2856,0.2158,1.087,1.0
000166,0.6541,0.4,0.35,0.25,0.6072,0.985,True,0.387,0.817,0.2455,0.1992,1.317,1.0
164809,0.6541,0.4,0.35,0.25,0.614,0.992,False,0.581,1.593,0.264,0.1372,0.86,1.0
160625,0.6541,0.4,0.35,0.25,0.621,0.988,False,0.581,1.327,0.3967,0.3733,0.707,1.0
000390,0.6541,0.4,0.35,0.25,0.6191,0.991,False,0.871,0.38,0.1678,0.0423,0.655,1.0
162711,0.6541,0.4,0.35,0.25,0.6142,0.993,False,0.581,1.78,0.2373,0.1146,0.852,1.0
040007,0.6541,0.4,0.35,0.25,0.6065,0.989,True,0.548,1.921,0.2806,0.219,1.107,1.0
519181,0.6541,0.4,0.35,0.25,0.6084,0.983,False,0.548,1.635,0.2829,0.2857,1.039,1.0
290012,0.6541,0.4,0.35,0.25,0.6089,0.997,False,0.645,0.669,0.1871,0.0086,0.842,1.0
000743,0.6541,0.4,0.35,0.25,0.6105,0.985,True,0.742,0.238,0.0888,0.0918,0.211,1.0
202213,0.6541,0.4,0.35,0.25,0.6175,0.992,True,0.742,0.403,0.0953,0.017,0.566,1.0
673010,0.6541,0.4,0.35,0.25,0.609,0.994,True,0.452,1.006,0.3,0.198,0.903,1.0
000590,0.6541,0.4,0.35,0.25,0.6143,0.988,True,0.71,0.088,0.0691,0.0656,0.351,1.0
000196,0.6541,0.4,0.35,0.25,0.6265,0.993,True,0.742,0.225,0.0743,0.0447,0.302,1.0
519050,0.6541,0.4,0.35,0.25,0.6154,0.993,True,0.71,0.126,0.0361,0.0196,0.244,1.0
519120,0.6541,0.4,0.35,0.25,0.6181,0.996,True,0.645,1.425,0.1849,0.1555,1.013,1.0
000679,0.6541,0.4,0.35,0.25,0.6076,0.996,True,0.323,0.907,0.2457,0.1151,1.339,1.0
217019,0.6541,0.4,0.35,0.25,0.6055,0.993,True,0.516,1.802,0.272,0.2154,1.011,1.0
000423,0.6541,0.4,0.35,0.25,0.6279,0.995,False,0.677,0.436,0.0879,0.034,0.543,1.0
165522,0.6541,0.4,0.35,0.25,0.6062,0.986,True,0.516,1.696,0.3293,0.2791,1.01,1.0
160220,0.6541,0.4,0.35,0.25,0.6104,0.993,True,0.645,0.176,0.0721,0.0541,0.142,1.0
000124,0.6541,0.4,0.35,0.25,0.6193,0.999,False,0.516,1.398,0.2613,0.1504,0.989,1.0
000613,0.6541,0.4,0.35,0.25,0.618,0.993,True,0.677,1.149,0.1776,0.1202,0.8,1.0
110029,0.6541,0.4,0.35,0.25,0.6027,0.989,True,0.484,1.952,0.2614,0.1732,1.157,1.0
240004,0.6541,0.4,0.35,0.25,0.6059,0.993,False,0.484,1.763,0.3732,0.2124,1.103,1.0
161025,0.6541,0.4,0.35,0.25,0.607,0.991,True,0.484,1.749,0.3939,0.3166,1.005,1.0
350002,0.6541,0.4,0.35,0.25,0.6087,0.99,False,0.484,1.687,0.3895,0.3344,1.044,1.0
580009,0.6541,0.4,0.35,0.25,0.6048,0.981,True,0.484,0.932,0.1765,0.1224,1.176,1.0
000534,0.6541,0.4,0.35,0.25,0.606,0.99,True,0.452,1.211,0.4043,0.3029,0.935,1.0
377240,0.6541,0.4,0.35,0.25,0.6095,0.992,False,0.484,1.523,0.2318,0.1339,1.265,1.0
720001,0.6541,0.4,0.35,0.25,0.6058,0.979,True,0.387,1.104,0.358,0.1401,1.203,1.0
160706,0.6541,0.4,0.35,0.25,0.618,0.993,True,0.677,1.95,0.1761,0.1166,0.808,1.0
000742,0.6541,0.4,0.35,0.25,0.6058,0.986,False,0.452,1.342,0.3526,0.3798,1.236,1.0
202015,0.6541,0.4,0.35,0.25,0.6181,0.993,True,0.677,1.684,0.1751,0.1171,0.787,1.0
080002,0.6541,0.4,0.35,0.25,0.6059,0.99,True,0.419,1.308,0.3289,0.2415,1.009,1.0
310358,0.6541,0.4,0.35,0.25,0.6045,1.0,False,0.419,1.83,0.251,0.1477,1.156,1.0
050010,0.6541,0.4,0.35,0.25,0.6052,0.989,True,0.452,1.613,0.2896,0.2183,1.263,1.0
165309,0.6541,0.4,0.35,0.25,0.618,0.993,True,0.71,1.597,0.1719,0.1122,0.747,1.0
530019,0.6541,0.4,0.35,0.25,0.6068,0.991,True,0.387,1.224,0.447,0.308,1.189,1.0
210007,0.6541,0.4,0.35,0.25,0.6236,0.998,False,0.71,0.922,0.0395,0.0115,0.194,1.0
470009,0.6541,0.4,0.35,0.25,0.6108,0.992,True,0.387,1.453,0.2457,0.1243,1.06,1.0
050022,0.6541,0.4,0.35,0.25,0.609,0.995,True,0.29,1.153,0.2652,0.1416,1.132,1.0
000697,0.6541,0.4,0.35,0.25,0.608,0.99,True,0.355,1.861,0.2514,0.1782,1.156,1.0
162214,0.6541,0.4,0.35,0.25,0.6042,0.987,True,0.419,1.805,0.3125,0.2441,1.277,1.0
410009,0.6541,0.4,0.35,0.25,0.6098,0.992,True,0.419,1.7,0.2557,0.0934,1.179,1.0
000654,0.6541,0.4,0.35,0.25,0.6091,0.994,False,0.323,1.343,0.2432,0.1784,1.173,1.0
320016,0.6541,0.4,0.35,0.25,0.6055,0.997,False,0.452,1.38,0.5775,0.4507,1.354,1.0
000362,0.6541,0.4,0.35,0.25,0.6126,0.992,False,0.097,0.89,0.2344,0.0391,1.22,1.0
310388,0.6541,0.4,0.35,0.25,0.6125,0.996,True,0.258,1.774,0.2847,0.1206,1.203,1.0
110019,0.6541,0.4,0.35,0.25,0.6086,0.994,False,0.258,1.956,0.2331,0.1321,1.062,1.0
213003,0.6541,0.4,0.35,0.25,0.6051,0.985,False,0.387,2.297,0.3585,0.2378,1.289,1.0
519918,0.6541,0.4,0.35,0.25,0.6039,0.998,False,0.258,1.366,0.4129,0.2014,1.243,1.0
213002,0.6541,0.4,0.35,0.25,0.6048,0.985,False,0.419,2.249,0.3761,0.254,1.338,1.0
450009,0.6541,0.4,0.35,0.25,0.6188,0.99,False,0.581,1.304,0.1986,0.0768,0.722,1.0
000354,0.6541,0.4,0.35,0.25,0.6066,0.977,True,0.452,1.332,0.4634,0.405,1.401,1.0
160916,0.6541,0.4,0.35,0.25,0.6184,0.994,False,0.839,0.978,0.134,0.0369,0.6,1.0
160615,0.6541,0.4,0.35,0.25,0.619,0.993,True,0.645,1.657,0.1664,0.1098,0.798,1.0
110026,0.6541,0.4,0.35,0.25,0.6012,0.991,False,0.129,1.869,0.3756,0.2296,1.273,1.0
100039,0.6541,0.4,0.35,0.25,0.6024,0.995,True,0.484,1.326,0.1844,0.142,1.018,1.0
162714,0.6541,0.4,0.35,0.25,0.6102,0.993,False,0.194,1.708,0.2322,0.1227,1.107,1.0
240009,0.6541,0.4,0.35,0.25,0.612,0.997,False,0.161,1.9,0.255,0.1425,1.266,1.0
161604,0.6541,0.4,0.35,0.25,0.6083,0.994,False,0.226,2.355,0.2279,0.1276,1.086,1.0
610001,0.6541,0.4,0.35,0.25,0.6026,0.992,True,0.258,1.906,0.506,0.4204,1.311,1.0
375010,0.6541,0.4,0.35,0.25,0.6074,0.992,False,0.452,2.1,0.2148,0.1151,1.216,1.0
002031,0.6541,0.4,0.35,0.25,0.6238,0.991,True,0.484,1.17,0.2178,0.0908,1.022,1.0
160716,0.6541,0.4,0.35,0.25,0.6325,0.996,True,0.839,1.158,0.1372,0.1182,0.485,1.0
519150,0.6541,0.4,0.35,0.25,0.6155,0.992,True,0.387,1.258,0.2342,0.1029,0.975,1.0
000698,0.6541,0.4,0.35,0.25,0.6051,0.985,False,0.323,1.705,0.3798,0.2525,1.349,1.0
050013,0.6541,0.4,0.35,0.25,0.6291,0.988,True,0.677,1.528,0.152,0.1079,0.73,1.0
519087,0.6541,0.4,0.35,0.25,0.6057,0.985,True,0.323,1.737,0.2977,0.2113,1.354,1.0
320007,0.6541,0.4,0.35,0.25,0.6053,0.979,True,0.258,2.049,0.3822,0.3564,1.354,1.0
240010,0.6541,0.4,0.35,0.25,0.6052,0.993,False,0.258,1.833,0.378,0.2173,1.363,1.0
519013,0.6541,0.4,0.35,0.25,0.6176,0.992,True,0.581,1.855,0.1783,0.0851,0.891,1.0
160628,0.6541,0.4,0.35,0.25,0.6263,0.99,False,0.323,1.36,0.2948,0.1392,1.365,1.0
519674,0.6541,0.4,0.35,0.25,0.6091,0.981,True,0.258,1.483,0.474,0.5275,1.391,1.0
270028,0.6541,0.4,0.35,0.25,0.6088,0.995,True,0.29,1.473,0.2306,0.1197,1.285,1.0
290004,0.6541,0.4,0.35,0.25,0.6116,0.994,True,0.258,2.094,0.2293,0.1379,1.37,1.0
161118,0.6541,0.4,0.35,0.25,0.612,0.995,False,0.29,1.716,0.2112,0.1317,1.126,1.0
080012,0.6541,0.4,0.35,0.25,0.6063,0.99,True,0.226,1.474,0.2374,0.1369,1.413,1.0
240011,0.6541,0.4,0.35,0.25,0.6023,0.988,False,0.323,1.843,0.2668,0.1637,1.437,1.0
202027,0.6541,0.4,0.35,0.25,0.604,0.991,True,0.226,1.419,0.3199,0.1606,1.423,1.0
257070,0.6541,0.4,0.35,0.25,0.6071,0.984,True,0.387,1.916,0.3046,0.2184,1.476,1.0
161903,0.6541,0.4,0.35,0.25,0.6044,0.987,False,0.323,1.996,0.4215,0.3556,1.438,1.0
481015,0.6541,0.4,0.35,0.25,0.6049,0.986,False,0.194,1.791,0.3282,0.2734,1.422,1.0
240008,0.6541,0.4,0.35,0.25,0.6138,0.998,False,0.387,1.647,0.243,0.0833,1.094,1.0
379010,0.6541,0.4,0.35,0.25,0.6101,0.988,True,0.258,2.175,0.2891,0.1477,1.428,1.0
000311,0.6541,0.4,0.35,0.25,0.6182,0.994,True,0.613,1.114,0.1509,0.0873,0.86,1.0
519110,0.6541,0.4,0.35,0.25,0.6116,0.993,True,0.161,2.105,0.2113,0.1443,1.353,1.0
540010,0.6541,0.4,0.35,0.25,0.6031,0.99,True,0.194,1.823,0.2941,0.198,1.493,1.0
000823,0.6541,0.4,0.35,0.25,0.6019,0.988,True,0.419,1.521,0.1867,0.1315,1.252,1.0
160215,0.6541,0.4,0.35,0.25,0.6068,0.988,True,0.29,1.607,0.2933,0.0296,1.166,1.0
