code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
000390,0.5708,0.4,0.35,0.25,0.4267,0.971,True,0.516,0.135,0.0124,-0.0028,0.494,1.0
720001,0.5708,0.4,0.35,0.25,0.4143,0.97,True,0.613,0.958,0.0373,-0.0275,0.995,1.0
740001,0.5708,0.4,0.35,0.25,0.4189,0.981,True,0.71,0.839,-0.027,-0.092,0.89,1.0
110005,0.5708,0.4,0.35,0.25,0.4141,0.965,True,0.645,1.129,-0.0137,-0.0743,0.925,1.0
630001,0.5708,0.4,0.35,0.25,0.3647,0.996,True,0.581,1.238,-0.0244,-0.071,1.099,1.0
240011,0.5708,0.4,0.35,0.25,0.4436,0.95,True,0.323,1.372,0.0069,-0.0684,1.061,1.0
000017,0.5708,0.4,0.35,0.25,0.3987,0.981,True,0.323,0.75,0.008,-0.0203,1.012,0.6
162214,0.5708,0.4,0.35,0.25,0.543,0.942,True,0.129,1.189,0.0648,-0.0379,1.395,1.0
481015,0.5708,0.4,0.35,0.25,0.3943,0.994,True,0.516,1.187,-0.0229,-0.1177,1.157,1.0
000411,0.5708,0.4,0.35,0.25,0.4243,0.988,True,0.452,0.952,-0.0341,-0.0668,0.983,0.6
162201,0.5708,0.4,0.35,0.25,0.3452,0.98,True,0.419,1.215,-0.0441,-0.1389,1.102,0.6
110029,0.5708,0.4,0.35,0.25,0.3446,0.996,True,0.355,1.464,-0.0861,-0.1849,1.194,0.6
