code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
007195,0.8708,0.4,0.35,0.25,,0.0,True,1.0,,0.0129,0.0156,,1.0
008327,0.8708,0.4,0.35,0.25,0.8724,0.947,True,0.774,0.795,0.6021,1.0232,1.241,1.0
007300,0.8708,0.4,0.35,0.25,0.8658,0.951,True,0.645,1.225,0.1669,0.4369,1.342,1.0
008020,0.8708,0.4,0.35,0.25,0.8515,0.943,True,0.71,1.141,0.1175,0.3443,1.656,1.0
100032,0.8708,0.4,0.35,0.25,0.6705,0.994,False,0.355,1.311,0.0161,0.0162,0.587,1.0
000051,0.8708,0.4,0.35,0.25,0.7996,0.954,True,0.258,1.553,0.0311,0.0603,0.743,1.0
