code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
000390,0.7005,0.4,0.35,0.25,0.7111,0.968,True,0.71,0.419,0.0114,-0.0311,0.792,1.0
011144,0.7005,0.4,0.35,0.25,0.7121,0.945,True,0.677,0.749,0.0798,0.1081,1.214,1.0
011145,0.7005,0.4,0.35,0.25,0.7121,0.945,True,0.645,0.76,0.0778,0.1053,1.221,1.0
008988,0.7005,0.4,0.35,0.25,0.7149,0.947,True,0.581,0.801,0.0322,0.1272,1.038,1.0
009707,0.7005,0.4,0.35,0.25,0.7146,0.918,True,0.548,0.337,-0.0147,0.0758,0.961,1.0
008989,0.7005,0.4,0.35,0.25,0.7149,0.947,True,0.581,0.81,0.0311,0.1252,1.049,1.0
009708,0.7005,0.4,0.35,0.25,0.7146,0.918,True,0.548,0.346,-0.0158,0.074,0.964,1.0
001411,0.7005,0.4,0.35,0.25,0.7136,0.947,True,0.581,0.566,0.0027,-0.0122,1.282,1.0
002051,0.7005,0.4,0.35,0.25,0.7138,0.947,True,0.581,0.64,0.0018,-0.0133,1.287,1.0
519770,0.7005,0.4,0.35,0.25,0.714,0.949,True,0.484,-0.037,-0.017,0.0737,0.478,1.0
519771,0.7005,0.4,0.35,0.25,0.714,0.949,True,0.484,-0.042,-0.0173,0.0728,0.478,1.0
011377,0.7005,0.4,0.35,0.25,0.7089,0.943,True,0.484,0.534,0.1901,0.0614,1.268,1.0
013238,0.7005,0.4,0.35,0.25,0.7054,0.996,True,0.452,0.478,0.2045,0.306,1.203,1.0
013239,0.7005,0.4,0.35,0.25,0.7054,0.996,True,0.452,0.492,0.2009,0.3003,1.223,1.0
010391,0.7005,0.4,0.35,0.25,0.7156,0.948,True,0.516,0.818,-0.0085,0.0279,1.294,1.0
010392,0.7005,0.4,0.35,0.25,0.7156,0.949,True,0.516,0.826,-0.0092,0.0259,1.303,1.0
006533,0.7005,0.4,0.35,0.25,0.7126,0.96,True,0.484,0.767,0.0089,0.0174,1.29,1.0
011378,0.7005,0.4,0.35,0.25,0.7089,0.943,True,0.452,0.544,0.1884,0.0587,1.28,1.0
011369,0.7005,0.4,0.35,0.25,0.7139,0.973,True,0.387,0.678,0.0018,-0.0495,1.127,1.0
013242,0.7005,0.4,0.35,0.25,0.7181,0.956,True,0.452,0.676,0.006,0.0734,1.373,1.0
014736,0.7005,0.4,0.35,0.25,0.7106,0.943,True,0.484,0.335,0.0607,-0.0838,1.476,1.0
001194,0.7005,0.4,0.35,0.25,0.7185,0.956,True,0.774,0.096,-0.0959,-0.0329,0.784,1.0
014737,0.7005,0.4,0.35,0.25,0.7106,0.943,True,0.484,0.346,0.0588,-0.0867,1.488,1.0
001407,0.7005,0.4,0.35,0.25,0.7183,0.955,True,0.71,0.11,-0.0959,-0.0334,0.786,1.0
