code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
000390,0.3661,0.4,0.35,0.25,0.3886,0.946,True,0.839,0.153,0.2017,0.2181,0.759,1.0
002152,0.3661,0.4,0.35,0.25,0.4061,0.946,True,0.71,0.396,0.1719,0.1969,0.749,1.0
001480,0.3661,0.4,0.35,0.25,0.3993,0.971,True,0.806,0.788,0.1824,0.4102,0.997,1.0
720001,0.3661,0.4,0.35,0.25,0.3984,0.965,True,0.839,0.8,0.178,0.3955,0.955,1.0
000017,0.3661,0.4,0.35,0.25,0.412,0.899,True,0.774,0.786,0.1755,0.2313,1.002,1.0
001437,0.3661,0.4,0.35,0.25,0.3975,0.922,True,0.613,0.581,0.1099,0.2228,1.082,1.0
001438,0.3661,0.4,0.35,0.25,0.3979,0.924,True,0.613,0.579,0.1089,0.2216,1.081,1.0
001170,0.3661,0.4,0.35,0.25,0.4312,0.853,True,0.677,0.81,0.1262,0.1797,1.279,1.0
000828,0.3661,0.4,0.35,0.25,0.4004,0.953,True,0.677,0.966,0.1783,0.2336,1.084,1.0
000742,0.3661,0.4,0.35,0.25,0.4068,0.943,True,0.645,0.698,0.0757,0.118,1.171,1.0
162201,0.3661,0.4,0.35,0.25,0.3837,0.926,True,0.613,1.041,0.1467,0.172,1.034,1.0
110029,0.3661,0.4,0.35,0.25,0.3969,0.926,True,0.645,1.287,0.1645,0.2254,1.198,1.0
240011,0.3661,0.4,0.35,0.25,0.4179,0.894,True,0.645,1.204,0.1227,0.2004,1.077,1.0
000411,0.3661,0.4,0.35,0.25,0.3865,0.858,True,0.645,0.936,0.0951,0.1162,0.977,1.0
162214,0.3661,0.4,0.35,0.25,0.4051,0.913,True,0.774,1.179,0.1232,0.132,1.224,1.0
001048,0.3661,0.4,0.35,0.25,0.3718,0.833,True,0.613,0.708,0.0512,0.0713,1.261,1.0
001075,0.3661,0.4,0.35,0.25,0.4143,0.933,True,0.387,1.01,0.188,0.2045,1.113,1.0
002163,0.3661,0.4,0.35,0.25,0.3872,0.813,True,0.581,-1.006,0.0071,0.0092,0.403,1.0
001753,0.3661,0.4,0.35,0.25,0.3871,0.911,True,0.516,0.716,0.0424,0.0973,1.096,1.0
001412,0.3661,0.4,0.35,0.25,0.3957,0.827,True,0.548,0.029,0.0421,0.0479,0.157,1.0
002112,0.3661,0.4,0.35,0.25,0.3959,0.827,True,0.548,0.01,0.0404,0.0453,0.17,1.0
000688,0.3661,0.4,0.35,0.25,0.3868,0.865,True,0.742,0.966,0.0487,0.0668,0.941,1.0
001194,0.3661,0.4,0.35,0.25,0.3817,0.907,True,0.516,-0.043,0.0199,0.0434,0.045,1.0
001411,0.3661,0.4,0.35,0.25,0.3909,0.909,True,0.516,0.026,0.0194,0.0427,0.124,1.0
002051,0.3661,0.4,0.35,0.25,0.39,0.909,True,0.516,0.044,0.0195,0.0429,0.124,1.0
519770,0.3661,0.4,0.35,0.25,0.3919,0.859,True,0.516,-0.094,0.0282,0.055,0.029,1.0
001407,0.3661,0.4,0.35,0.25,0.3835,0.896,True,0.484,-0.026,0.0186,0.0415,0.055,1.0
110005,0.3661,0.4,0.35,0.25,0.3985,0.921,True,0.548,1.029,0.0573,0.1096,1.193,1.0
001198,0.3661,0.4,0.35,0.25,0.3875,0.815,True,0.484,0.075,0.0074,0.0097,0.397,1.0
519771,0.3661,0.4,0.35,0.25,0.3877,0.857,True,0.484,-0.094,0.0279,0.0535,0.033,1.0
001184,0.3661,0.4,0.35,0.25,0.4046,0.887,True,0.226,1.225,0.1346,0.1717,1.485,1.0
630001,0.3661,0.4,0.35,0.25,0.3975,0.935,True,0.29,1.18,0.1064,0.0984,1.225,1.0
740001,0.3661,0.4,0.35,0.25,0.3717,0.825,True,0.0,0.988,-0.0028,-0.0592,1.145,1.0
481015,0.3661,0.4,0.35,0.25,0.4031,0.968,True,0.516,1.171,0.0233,0.0206,1.279,1.0
001723,0.3661,0.4,0.35,0.25,0.3976,0.896,True,0.129,1.231,0.0366,0.0683,1.705,1.0
