code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
005825,0.4401,0.4,0.35,0.25,0.4558,0.483,True,1.0,0.619,0.1032,0.3292,1.94,1.0
002112,0.4401,0.4,0.35,0.25,0.4425,0.431,True,0.774,0.05,0.0173,0.0174,0.949,1.0
001412,0.4401,0.4,0.35,0.25,0.4423,0.431,True,0.774,0.073,0.0172,0.0175,0.949,1.0
519770,0.4401,0.4,0.35,0.25,0.3817,0.469,True,0.452,-0.159,0.0324,0.046,0.214,1.0
519771,0.4401,0.4,0.35,0.25,0.3902,0.465,True,0.419,-0.15,0.0313,0.0449,0.218,1.0
002289,0.4401,0.4,0.35,0.25,0.4067,0.506,False,0.903,1.187,0.0385,0.2488,1.622,1.0
002051,0.4401,0.4,0.35,0.25,0.4731,0.493,False,0.419,0.165,0.0496,0.37,1.833,1.0
001411,0.4401,0.4,0.35,0.25,0.4736,0.493,False,0.419,0.119,0.0501,0.373,1.834,1.0
002910,0.4401,0.4,0.35,0.25,0.2991,0.51,True,0.806,1.026,0.0877,0.2026,1.95,1.0
001194,0.4401,0.4,0.35,0.25,0.4884,0.422,True,0.419,-0.079,0.0284,0.0286,0.275,1.0
001198,0.4401,0.4,0.35,0.25,0.5244,0.491,False,0.226,0.168,0.0299,0.0373,1.321,1.0
110005,0.4401,0.4,0.35,0.25,0.4753,0.484,True,0.968,2.148,0.065,0.3573,1.994,1.0
110029,0.4401,0.4,0.35,0.25,0.4738,0.501,True,0.968,2.591,0.0717,0.1415,1.851,1.0
002163,0.4401,0.4,0.35,0.25,0.5245,0.491,False,0.226,-1.08,0.0298,0.0372,1.322,1.0
001407,0.4401,0.4,0.35,0.25,0.4929,0.42,True,0.387,-0.047,0.0279,0.0278,0.264,1.0
001437,0.4401,0.4,0.35,0.25,0.5298,0.471,True,0.903,1.385,0.0797,0.1957,2.225,1.0
001438,0.4401,0.4,0.35,0.25,0.5303,0.471,True,0.871,1.388,0.0788,0.194,2.233,1.0
000390,0.4401,0.4,0.35,0.25,0.2888,0.495,True,1.0,0.405,-0.0174,0.0651,2.343,1.0
005550,0.4401,0.4,0.35,0.25,0.4621,0.46,False,0.806,1.519,-0.0059,-0.0879,1.823,1.0
005551,0.4401,0.4,0.35,0.25,0.4621,0.46,False,0.806,1.563,-0.0081,-0.0915,1.826,1.0
720001,0.4401,0.4,0.35,0.25,0.3808,0.503,True,0.968,1.578,0.1115,0.2249,2.618,1.0
000411,0.4401,0.4,0.35,0.25,0.4738,0.438,False,0.774,1.879,-0.0288,-0.0685,1.848,1.0
002152,0.4401,0.4,0.35,0.25,0.5312,0.426,True,0.806,1.153,-0.0287,-0.0438,1.969,1.0
001513,0.4401,0.4,0.35,0.25,0.4916,0.494,True,0.839,1.134,0.0057,0.2852,2.605,1.0
001480,0.4401,0.4,0.35,0.25,0.3832,0.501,False,0.968,1.336,0.0872,0.1997,2.765,1.0
001075,0.4401,0.4,0.35,0.25,0.4735,0.484,True,0.71,1.836,-0.0063,0.1471,2.381,1.0
005628,0.4401,0.4,0.35,0.25,0.5075,0.496,False,0.516,1.313,0.0757,0.3954,2.707,1.0
005819,0.4401,0.4,0.35,0.25,0.4825,0.506,True,0.839,2.551,-0.0383,0.0546,2.514,1.0
001184,0.4401,0.4,0.35,0.25,0.6005,0.416,True,0.806,2.609,0.0149,-0.0405,2.334,1.0
630001,0.4401,0.4,0.35,0.25,0.4922,0.49,False,0.516,2.544,0.0357,0.147,2.642,1.0
005629,0.4401,0.4,0.35,0.25,0.5073,0.496,False,0.452,1.335,0.0743,0.3931,2.715,1.0
000688,0.4401,0.4,0.35,0.25,0.535,0.417,True,0.613,2.06,-0.0213,-0.0423,2.257,1.0
740001,0.4401,0.4,0.35,0.25,0.4978,0.489,False,0.516,1.85,0.0427,0.1522,2.8,1.0
000742,0.4401,0.4,0.35,0.25,0.483,0.506,True,0.871,1.418,-0.0399,0.0435,2.718,1.0
005119,0.4401,0.4,0.35,0.25,0.4706,0.502,True,0.968,1.752,0.0234,0.3112,2.945,1.0
000828,0.4401,0.4,0.35,0.25,0.4798,0.466,False,1.0,1.785,0.0553,0.4405,3.006,1.0
501026,0.4401,0.4,0.35,0.25,0.5657,0.405,False,0.645,2.289,-0.0979,-0.1458,2.757,1.0
481015,0.4401,0.4,0.35,0.25,0.4679,0.495,False,0.903,2.326,-0.0534,0.1898,2.815,1.0
240011,0.4401,0.4,0.35,0.25,0.543,0.478,False,0.839,2.46,0.0152,-0.0071,2.831,1.0
005844,0.4401,0.4,0.35,0.25,0.5107,0.446,False,0.581,2.064,-0.0447,0.0217,2.677,1.0
