code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
000390,0.588,0.4,0.35,0.25,0.6139,0.749,False,0.774,0.287,0.2918,0.3352,1.018,1.0
002910,0.588,0.4,0.35,0.25,0.6577,0.721,False,0.548,0.71,0.3863,0.332,1.186,1.0
001480,0.588,0.4,0.35,0.25,0.625,0.713,False,0.742,1.086,0.1856,0.1758,1.194,1.0
720001,0.588,0.4,0.35,0.25,0.6286,0.719,False,0.774,1.154,0.2433,0.2323,1.13,1.0
000828,0.588,0.4,0.35,0.25,0.6923,0.739,False,0.774,1.327,0.2658,0.4454,1.398,1.0
001753,0.588,0.4,0.35,0.25,0.6815,0.773,False,0.387,0.988,0.2024,0.4565,1.158,1.0
481015,0.588,0.4,0.35,0.25,0.6878,0.741,False,0.774,1.541,0.1505,0.3682,1.547,1.0
001437,0.588,0.4,0.35,0.25,0.6877,0.688,True,0.645,0.744,0.0359,0.0445,1.343,1.0
240011,0.588,0.4,0.35,0.25,0.7206,0.695,False,0.774,1.434,0.2244,0.3555,1.258,1.0
110005,0.588,0.4,0.35,0.25,0.6456,0.727,False,0.484,1.256,0.2037,0.1185,1.389,1.0
000411,0.588,0.4,0.35,0.25,0.7081,0.709,True,0.613,1.114,0.1504,0.1484,1.086,1.0
000017,0.588,0.4,0.35,0.25,0.7312,0.691,True,0.774,1.108,0.0983,0.1705,1.065,1.0
001411,0.588,0.4,0.35,0.25,0.7023,0.709,True,0.29,0.106,0.1361,0.1226,0.555,1.0
110029,0.588,0.4,0.35,0.25,0.6849,0.719,False,0.613,1.576,0.1482,0.1188,1.569,1.0
002051,0.588,0.4,0.35,0.25,0.7023,0.71,True,0.29,0.148,0.1351,0.1215,0.554,1.0
005119,0.588,0.4,0.35,0.25,0.7024,0.704,True,0.742,1.363,0.2049,0.2522,1.447,1.0
001048,0.588,0.4,0.35,0.25,0.7293,0.693,True,0.516,0.837,0.1133,0.1612,1.505,1.0
001513,0.588,0.4,0.35,0.25,0.6956,0.721,False,0.613,0.955,0.0126,-0.0034,1.046,1.0
001438,0.588,0.4,0.35,0.25,0.6874,0.688,True,0.645,0.946,0.035,0.043,1.344,1.0
002163,0.588,0.4,0.35,0.25,0.6177,0.701,True,0.29,-0.939,0.0036,0.0148,0.326,1.0
001198,0.588,0.4,0.35,0.25,0.6261,0.725,True,0.258,0.073,0.0037,0.015,0.302,1.0
002152,0.588,0.4,0.35,0.25,0.7021,0.683,True,0.613,0.605,0.0503,0.0749,1.052,1.0
519770,0.588,0.4,0.35,0.25,0.6767,0.727,False,0.323,-0.06,0.0488,0.0713,0.085,1.0
519771,0.588,0.4,0.35,0.25,0.6801,0.719,False,0.323,-0.055,0.0481,0.0698,0.086,1.0
001194,0.588,0.4,0.35,0.25,0.6857,0.714,True,0.29,-0.027,0.0427,0.0699,0.092,1.0
001407,0.588,0.4,0.35,0.25,0.6896,0.717,True,0.29,-0.011,0.0421,0.0697,0.091,1.0
001184,0.588,0.4,0.35,0.25,0.7306,0.693,True,0.677,1.506,0.2122,0.2754,1.794,1.0
001170,0.588,0.4,0.35,0.25,0.7523,0.67,True,0.677,0.961,0.0613,0.135,1.552,1.0
004320,0.588,0.4,0.35,0.25,0.744,0.669,True,0.484,0.898,0.0718,0.1079,1.098,1.0
162201,0.588,0.4,0.35,0.25,0.6953,0.702,True,0.613,1.364,-0.0503,-0.1402,1.436,1.0
001412,0.588,0.4,0.35,0.25,0.7006,0.706,True,0.29,0.071,0.0617,0.0855,0.334,1.0
002112,0.588,0.4,0.35,0.25,0.7005,0.705,True,0.29,0.065,0.0616,0.0853,0.334,1.0
162214,0.588,0.4,0.35,0.25,0.7239,0.681,False,0.613,1.551,0.0713,0.0897,1.469,1.0
000688,0.588,0.4,0.35,0.25,0.7217,0.697,False,0.323,1.173,0.1276,0.1181,1.124,1.0
000742,0.588,0.4,0.35,0.25,0.7266,0.685,True,0.677,1.236,0.0333,0.0335,1.25,1.0
630001,0.588,0.4,0.35,0.25,0.6801,0.704,False,0.452,1.5,-0.0125,-0.0777,1.347,1.0
501026,0.588,0.4,0.35,0.25,0.7278,0.688,True,0.387,1.164,0.095,0.1111,1.093,1.0
001075,0.588,0.4,0.35,0.25,0.6755,0.755,False,0.355,1.326,0.047,0.0313,1.418,1.0
740001,0.588,0.4,0.35,0.25,0.7147,0.723,False,0.194,1.216,0.059,0.1396,1.374,1.0
001723,0.588,0.4,0.35,0.25,0.7156,0.721,True,0.29,1.515,0.087,0.0158,1.645,1.0
