code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
740001,0.4852,0.4,0.35,0.25,0.3948,0.896,False,0.645,0.916,0.0318,0.1708,0.932,1.0
630001,0.4852,0.4,0.35,0.25,0.4152,0.868,True,0.548,1.34,0.0458,0.1072,1.2,1.0
110005,0.4852,0.4,0.35,0.25,0.4373,0.86,False,0.452,1.144,0.0419,0.1372,0.996,1.0
162201,0.4852,0.4,0.35,0.25,0.3998,0.9,False,0.258,1.155,0.0431,0.0867,1.187,1.0
000017,0.4852,0.4,0.35,0.25,0.4114,0.862,False,0.484,0.886,-0.0232,0.0211,1.091,1.0
240011,0.4852,0.4,0.35,0.25,0.4156,0.88,False,0.161,1.475,0.0037,0.0423,1.105,1.0
720001,0.4852,0.4,0.35,0.25,0.418,0.881,False,0.581,1.099,-0.0521,0.0237,1.055,1.0
481015,0.4852,0.4,0.35,0.25,0.4,0.915,False,0.516,1.342,-0.0631,0.0934,1.212,1.0
110029,0.4852,0.4,0.35,0.25,0.3856,0.889,False,0.323,1.511,-0.0422,0.0165,1.241,1.0
162214,0.4852,0.4,0.35,0.25,0.4097,0.888,False,0.129,1.478,-0.0663,-0.0736,1.396,1.0
