code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
240004,0.4885,0.4,0.35,0.25,0.485,0.982,True,0.71,0.564,0.3012,-0.0225,0.805,1.0
162202,0.4885,0.4,0.35,0.25,0.4815,0.952,True,0.581,0.621,0.2896,0.0561,0.745,1.0
020001,0.4885,0.4,0.35,0.25,0.4829,0.987,True,0.581,0.694,0.3299,0.0124,0.828,1.0
375010,0.4885,0.4,0.35,0.25,0.4867,0.99,True,0.548,0.697,0.3325,-0.1134,0.918,1.0
161604,0.4885,0.4,0.35,0.25,0.4845,0.981,True,0.516,0.962,0.385,-0.0456,0.971,1.0
240005,0.4885,0.4,0.35,0.25,0.4846,0.983,True,0.581,0.528,0.2238,-0.0337,0.686,1.0
162605,0.4885,0.4,0.35,0.25,0.487,0.97,True,0.548,0.62,0.1632,-0.1564,0.811,1.0
162201,0.4885,0.4,0.35,0.25,0.4805,0.984,True,0.484,0.459,0.2991,0.0626,0.658,0.6
160706,0.4885,0.4,0.35,0.25,0.4865,0.981,True,0.194,0.902,0.2958,-0.1375,0.997,1.0
288001,0.4885,0.4,0.35,0.25,0.4849,0.989,True,0.419,0.514,0.2675,0.0531,0.702,0.6
519087,0.4885,0.4,0.35,0.25,0.4847,0.978,True,0.355,0.682,0.3348,-0.001,0.935,0.6
580001,0.4885,0.4,0.35,0.25,0.482,0.974,True,0.419,0.581,0.2369,0.0304,0.801,0.6
161903,0.4885,0.4,0.35,0.25,0.4837,0.979,True,0.452,0.696,0.2516,-0.0086,0.808,0.6
163801,0.4885,0.4,0.35,0.25,0.4847,0.978,True,0.484,0.441,0.2247,0.0074,0.681,0.6
110002,0.4885,0.4,0.35,0.25,0.4854,0.983,True,0.484,0.585,0.2353,-0.0462,0.817,0.6
260104,0.4885,0.4,0.35,0.25,0.4852,0.983,True,0.452,0.654,0.2383,-0.1013,0.872,0.6
110005,0.4885,0.4,0.35,0.25,0.4863,0.985,True,0.484,0.535,0.2129,-0.062,0.768,0.6
350002,0.4885,0.4,0.35,0.25,0.4848,0.991,True,0.387,0.603,0.1511,-0.0793,0.797,0.6
213002,0.4885,0.4,0.35,0.25,0.4856,0.97,True,0.387,0.718,0.2189,-0.121,0.855,0.6
161601,0.4885,0.4,0.35,0.25,0.4855,0.945,True,0.355,0.631,0.1203,-0.052,0.748,0.6
310328,0.4885,0.4,0.35,0.25,0.4859,0.981,True,0.355,0.797,0.2068,-0.1693,0.929,0.6
