code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
001412,0.1231,0.55,0.35,0.1,0.1165,0.833,False,0.613,0.056,-0.0024,-0.0185,0.152,1.0
000390,0.1231,0.55,0.35,0.1,0.1099,0.863,False,0.548,0.289,-0.0034,-0.131,0.734,1.0
001194,0.1231,0.55,0.35,0.1,0.0995,0.762,True,0.516,-0.024,0.0105,0.0222,0.069,1.0
001198,0.1231,0.55,0.35,0.1,0.1175,0.881,True,0.516,0.09,-0.0234,-0.0601,0.351,1.0
000742,0.1231,0.55,0.35,0.1,0.1091,0.862,False,0.71,0.837,-0.0523,-0.1914,1.097,1.0
001411,0.1231,0.55,0.35,0.1,0.1132,0.842,False,0.484,0.048,-0.004,-0.0224,0.122,1.0
001407,0.1231,0.55,0.35,0.1,0.0852,0.505,True,0.323,-0.004,0.0098,0.0216,0.1,1.0
001480,0.1231,0.55,0.35,0.1,0.1073,0.873,False,0.419,0.832,0.0495,-0.1156,1.158,1.0
000017,0.1231,0.55,0.35,0.1,0.1138,0.834,False,0.516,0.947,-0.0016,-0.1188,1.004,1.0
720001,0.1231,0.55,0.35,0.1,0.1074,0.875,True,0.516,0.967,0.0503,-0.0947,0.962,1.0
001048,0.1231,0.55,0.35,0.1,0.1151,0.851,False,0.516,0.769,-0.0654,-0.2485,1.31,1.0
000688,0.1231,0.55,0.35,0.1,0.1129,0.85,False,0.742,1.049,-0.0618,-0.1594,1.091,1.0
001437,0.1231,0.55,0.35,0.1,0.108,0.856,False,0.419,0.491,-0.1553,-0.2158,0.995,1.0
001438,0.1231,0.55,0.35,0.1,0.108,0.856,False,0.419,0.717,-0.1559,-0.2166,0.997,1.0
110005,0.1231,0.55,0.35,0.1,0.109,0.862,False,0.613,1.076,-0.0524,-0.1969,1.111,1.0
001170,0.1231,0.55,0.35,0.1,0.1184,0.823,False,0.581,1.004,-0.0901,-0.2378,1.28,1.0
162201,0.1231,0.55,0.35,0.1,0.1089,0.858,False,0.226,0.996,0.0417,-0.1081,1.392,1.0
630001,0.1231,0.55,0.35,0.1,0.1115,0.87,False,0.29,1.182,0.0052,-0.1534,1.229,1.0
000411,0.1231,0.55,0.35,0.1,0.1173,0.837,False,0.419,1.074,-0.0305,-0.1284,1.047,1.0
740001,0.1231,0.55,0.35,0.1,0.1147,0.826,False,0.323,1.007,-0.0567,-0.1845,1.056,1.0
240011,0.1231,0.55,0.35,0.1,0.1182,0.833,False,0.226,1.273,-0.0057,-0.1607,1.292,1.0
001075,0.1231,0.55,0.35,0.1,0.1135,0.844,False,0.419,1.133,-0.0258,-0.1994,1.374,1.0
000828,0.1231,0.55,0.35,0.1,0.1103,0.849,False,0.387,1.251,-0.0268,-0.2195,1.177,1.0
110029,0.1231,0.55,0.35,0.1,0.1089,0.858,False,0.419,1.309,-0.0673,-0.2413,1.597,1.0
162214,0.1231,0.55,0.35,0.1,0.1142,0.836,False,0.323,1.3,-0.0662,-0.2137,1.531,1.0
481015,0.1231,0.55,0.35,0.1,0.1128,0.843,False,0.355,1.393,-0.1166,-0.2598,1.618,1.0
001184,0.1231,0.55,0.35,0.1,0.1081,0.858,False,0.032,1.413,-0.1034,-0.2824,1.748,1.0
