code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
001194,0.8628,0.4,0.35,0.25,0.8264,0.996,True,0.903,0.09,0.4718,1.1698,0.793,1.0
001407,0.8628,0.4,0.35,0.25,0.8264,0.996,True,0.903,0.102,0.4709,1.1663,0.795,1.0
001412,0.8628,0.4,0.35,0.25,0.8254,0.993,True,0.677,0.346,0.5167,1.4188,1.109,1.0
519770,0.8628,0.4,0.35,0.25,0.8288,0.989,True,0.677,-0.028,0.4902,1.089,0.497,1.0
002112,0.8628,0.4,0.35,0.25,0.8254,0.993,True,0.677,0.372,0.517,1.4175,1.109,1.0
014727,0.8628,0.4,0.35,0.25,0.8299,0.985,True,0.742,0.537,0.4524,0.9917,1.067,1.0
519771,0.8628,0.4,0.35,0.25,0.8288,0.989,True,0.645,-0.031,0.4891,1.0872,0.497,1.0
008326,0.8628,0.4,0.35,0.25,0.8273,0.993,True,0.806,0.809,0.4731,1.0196,1.031,1.0
008327,0.8628,0.4,0.35,0.25,0.8273,0.993,True,0.774,0.814,0.4722,1.0174,1.033,1.0
007817,0.8628,0.4,0.35,0.25,0.8267,0.988,True,0.71,0.81,0.5008,1.1026,1.058,1.0
007818,0.8628,0.4,0.35,0.25,0.8267,0.988,True,0.71,0.816,0.4998,1.1001,1.062,1.0
015389,0.8628,0.4,0.35,0.25,0.8248,0.99,True,0.774,0.473,0.3998,1.0915,0.922,1.0
014728,0.8628,0.4,0.35,0.25,0.8298,0.985,True,0.71,0.547,0.4501,0.9862,1.078,1.0
006533,0.8628,0.4,0.35,0.25,0.83,0.984,True,0.613,0.607,0.4923,1.0395,1.145,1.0
002152,0.8628,0.4,0.35,0.25,0.8246,0.989,True,0.645,0.783,0.5302,1.2025,1.001,1.0
016461,0.8628,0.4,0.35,0.25,0.8245,0.989,True,0.613,0.618,0.5266,1.1955,1.009,1.0
001513,0.8628,0.4,0.35,0.25,0.8298,0.99,True,0.613,0.835,0.4555,1.0818,1.187,1.0
010391,0.8628,0.4,0.35,0.25,0.8296,0.987,True,0.71,0.79,0.4271,0.9043,1.312,1.0
008988,0.8628,0.4,0.35,0.25,0.8287,0.994,True,0.806,0.758,0.3906,0.9169,1.04,1.0
010392,0.8628,0.4,0.35,0.25,0.8296,0.987,True,0.71,0.799,0.4245,0.9,1.317,1.0
006502,0.8628,0.4,0.35,0.25,0.8248,0.999,True,0.548,0.881,0.4881,1.3094,1.265,1.0
008989,0.8628,0.4,0.35,0.25,0.8287,0.994,True,0.806,0.766,0.3896,0.914,1.045,1.0
000390,0.8628,0.4,0.35,0.25,0.8266,0.993,True,0.71,0.324,0.3921,0.8329,0.823,1.0
001480,0.8628,0.4,0.35,0.25,0.825,0.999,True,0.484,0.77,0.5323,1.3734,1.285,1.0
011369,0.8628,0.4,0.35,0.25,0.8264,0.987,True,0.387,0.478,0.4958,1.1177,1.2,1.0
011370,0.8628,0.4,0.35,0.25,0.8264,0.987,True,0.387,0.491,0.4929,1.1111,1.208,1.0
006503,0.8628,0.4,0.35,0.25,0.8247,0.999,True,0.516,0.898,0.4842,1.2995,1.275,1.0
010013,0.8628,0.4,0.35,0.25,0.831,0.991,True,0.516,0.785,0.4272,0.9638,1.238,1.0
001075,0.8628,0.4,0.35,0.25,0.8248,0.99,True,0.774,1.128,0.4016,1.0969,0.92,1.0
009855,0.8628,0.4,0.35,0.25,0.8268,0.994,True,0.387,0.824,0.4781,0.9629,1.186,1.0
009856,0.8628,0.4,0.35,0.25,0.8267,0.994,True,0.355,0.832,0.4763,0.9592,1.19,1.0
000411,0.8628,0.4,0.35,0.25,0.8234,0.989,True,0.645,1.055,0.4556,0.9029,1.059,1.0
004320,0.8628,0.4,0.35,0.25,0.827,0.993,True,0.548,0.826,0.4399,1.1192,1.601,1.0
010415,0.8628,0.4,0.35,0.25,0.8253,0.997,True,0.323,0.758,0.4389,1.0763,1.305,1.0
009062,0.8628,0.4,0.35,0.25,0.8327,0.997,True,0.484,0.397,0.3574,1.0933,1.23,1.0
010416,0.8628,0.4,0.35,0.25,0.8253,0.997,True,0.323,0.767,0.4372,1.0724,1.317,1.0
001170,0.8628,0.4,0.35,0.25,0.8251,0.994,True,0.71,0.932,0.439,0.8994,1.53,1.0
009707,0.8628,0.4,0.35,0.25,0.8368,0.984,True,0.774,0.297,0.3611,0.5172,0.928,1.0
009063,0.8628,0.4,0.35,0.25,0.8327,0.997,True,0.484,0.416,0.3533,1.0835,1.237,1.0
013721,0.8628,0.4,0.35,0.25,0.8283,0.998,True,0.645,0.624,0.3392,0.8753,1.189,1.0
720001,0.8628,0.4,0.35,0.25,0.8252,0.999,True,0.419,0.935,0.5699,1.2884,1.189,1.0
016579,0.8628,0.4,0.35,0.25,0.8248,0.993,True,0.323,0.834,0.5835,1.1077,1.364,1.0
009708,0.8628,0.4,0.35,0.25,0.8368,0.984,True,0.774,0.305,0.3601,0.5151,0.931,1.0
000688,0.8628,0.4,0.35,0.25,0.8267,0.995,True,0.839,0.988,0.4184,0.65,1.039,1.0
005903,0.8628,0.4,0.35,0.25,0.8251,0.995,True,0.548,0.812,0.3997,0.8296,1.271,1.0
011144,0.8628,0.4,0.35,0.25,0.8332,0.985,True,0.806,0.753,0.1807,0.643,1.213,1.0
012696,0.8628,0.4,0.35,0.25,0.8305,0.986,True,0.516,0.851,0.4109,0.8792,1.424,1.0
011145,0.8628,0.4,0.35,0.25,0.8331,0.985,True,0.806,0.764,0.1792,0.6389,1.22,1.0
162201,0.8628,0.4,0.35,0.25,0.825,0.994,True,0.548,1.543,0.4804,0.9897,1.327,1.0
240011,0.8628,0.4,0.35,0.25,0.8247,0.99,True,0.516,1.716,0.516,1.1895,1.056,1.0
110029,0.8628,0.4,0.35,0.25,0.8296,0.984,True,0.516,1.813,0.4957,1.0441,1.193,1.0
015576,0.8628,0.4,0.35,0.25,0.8251,0.995,True,0.484,0.552,0.3986,0.8265,1.274,1.0
012697,0.8628,0.4,0.35,0.25,0.8305,0.987,True,0.516,0.86,0.4091,0.8759,1.43,1.0
013242,0.8628,0.4,0.35,0.25,0.8298,0.983,True,0.645,0.705,0.194,0.5462,1.128,1.0
005550,0.8628,0.4,0.35,0.25,0.8256,0.975,True,0.581,0.786,0.3461,1.0055,1.58,1.0
011377,0.8628,0.4,0.35,0.25,0.8362,0.988,True,0.645,0.513,0.2065,0.2853,1.284,1.0
013107,0.8628,0.4,0.35,0.25,0.8327,0.991,True,0.613,0.617,0.2977,0.5668,1.025,1.0
002163,0.8628,0.4,0.35,0.25,0.8398,0.982,True,0.613,0.13,0.3163,0.4698,1.216,1.0
