code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
740001,0.5615,0.4,0.35,0.25,0.4382,0.957,True,0.645,0.867,-0.0499,0.0,0.896,1.0
630001,0.5615,0.4,0.35,0.25,0.4357,0.943,True,0.677,1.383,-0.014,0.0046,1.137,1.0
110005,0.5615,0.4,0.35,0.25,0.4687,0.938,True,0.613,1.178,-0.0012,0.0166,0.94,1.0
720001,0.5615,0.4,0.35,0.25,0.4771,0.959,True,0.645,1.006,-0.0309,-0.0522,1.01,1.0
000017,0.5615,0.4,0.35,0.25,0.4451,0.932,True,0.387,0.788,0.021,-0.0042,1.039,0.6
240011,0.5615,0.4,0.35,0.25,0.4651,0.959,True,0.194,1.432,-0.0508,-0.0455,1.055,0.6
162214,0.5615,0.4,0.35,0.25,0.5187,0.928,True,0.097,1.354,-0.06,-0.0975,1.392,1.0
162201,0.5615,0.4,0.35,0.25,0.4178,0.956,True,0.323,1.318,-0.0575,-0.049,1.135,0.6
481015,0.5615,0.4,0.35,0.25,0.4658,0.939,True,0.419,1.286,-0.0922,-0.1055,1.198,0.6
110029,0.5615,0.4,0.35,0.25,0.4226,0.958,True,0.355,1.578,-0.0942,-0.133,1.198,0.6
