code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
000849,0.1231,0.55,0.35,0.1,0.1117,0.852,False,0.968,0.371,0.0047,-0.0973,0.621,1.0
519697,0.1231,0.55,0.35,0.1,0.1093,0.854,False,0.839,0.551,-0.0003,-0.0843,0.72,1.0
519736,0.1231,0.55,0.35,0.1,0.1129,0.849,False,0.968,0.614,0.0165,-0.0947,0.79,1.0
000339,0.1231,0.55,0.35,0.1,0.1145,0.836,False,0.742,0.76,0.022,-0.1246,0.753,1.0
002031,0.1231,0.55,0.35,0.1,0.114,0.845,False,0.774,0.782,0.001,-0.1028,0.614,1.0
000251,0.1231,0.55,0.35,0.1,0.1218,0.834,False,0.742,0.764,0.0665,0.004,0.945,1.0
580009,0.1231,0.55,0.35,0.1,0.113,0.852,False,0.645,0.72,-0.0014,-0.1207,0.884,1.0
160916,0.1231,0.55,0.35,0.1,0.1131,0.856,False,0.935,0.794,-0.024,-0.1558,0.813,1.0
000878,0.1231,0.55,0.35,0.1,0.1123,0.84,False,0.774,0.867,0.0034,-0.1583,0.926,1.0
290012,0.1231,0.55,0.35,0.1,0.1062,0.868,False,0.581,0.371,0.0177,-0.1582,0.914,1.0
000423,0.1231,0.55,0.35,0.1,0.1159,0.836,False,0.581,0.233,-0.0024,-0.0683,0.881,1.0
040025,0.1231,0.55,0.35,0.1,0.1113,0.857,False,0.935,0.78,-0.0375,-0.1442,0.855,1.0
000259,0.1231,0.55,0.35,0.1,0.116,0.834,False,0.774,0.51,-0.0418,-0.1483,0.907,1.0
000595,0.1231,0.55,0.35,0.1,0.1114,0.857,False,0.581,0.597,-0.0061,-0.1614,0.925,1.0
000409,0.1231,0.55,0.35,0.1,0.1084,0.866,False,0.774,0.887,-0.0332,-0.1083,0.894,1.0
000311,0.1231,0.55,0.35,0.1,0.1172,0.837,False,0.839,0.895,-0.0229,-0.1243,0.968,1.0
519150,0.1231,0.55,0.35,0.1,0.1127,0.866,False,0.581,0.766,0.0267,-0.0716,0.88,1.0
000362,0.1231,0.55,0.35,0.1,0.1135,0.847,False,0.677,0.601,-0.0552,-0.1188,0.964,1.0
000390,0.1231,0.55,0.35,0.1,0.1099,0.863,False,0.548,0.289,-0.0034,-0.131,0.734,1.0
040011,0.1231,0.55,0.35,0.1,0.1104,0.853,False,0.903,0.931,0.0276,-0.0584,0.584,1.0
000590,0.1231,0.55,0.35,0.1,0.1137,0.86,False,0.548,0.019,-0.0138,-0.0055,0.093,1.0
519050,0.1231,0.55,0.35,0.1,0.1158,0.797,False,0.548,0.079,-0.0115,-0.0266,0.169,1.0
320011,0.1231,0.55,0.35,0.1,0.1158,0.845,False,0.839,0.91,-0.0258,-0.136,0.617,1.0
000547,0.1231,0.55,0.35,0.1,0.1138,0.837,False,0.581,0.736,-0.026,-0.1433,0.934,1.0
000613,0.1231,0.55,0.35,0.1,0.1164,0.841,False,0.677,0.933,-0.0037,-0.1209,0.95,1.0
165521,0.1231,0.55,0.35,0.1,0.1199,0.839,False,0.548,0.806,0.0704,0.0,0.878,1.0
169101,0.1231,0.55,0.35,0.1,0.1145,0.85,False,0.839,0.43,-0.0706,-0.1973,0.863,1.0
270041,0.1231,0.55,0.35,0.1,0.1136,0.848,False,0.774,0.633,-0.0575,-0.2295,0.94,1.0
000845,0.1231,0.55,0.35,0.1,0.1174,0.835,False,0.548,0.633,-0.0105,-0.1776,0.975,1.0
450009,0.1231,0.55,0.35,0.1,0.1139,0.851,False,0.903,0.985,0.0049,-0.1251,0.852,1.0
582003,0.1231,0.55,0.35,0.1,0.107,0.88,False,0.645,0.4,-0.1084,-0.2429,0.968,1.0
519130,0.1231,0.55,0.35,0.1,0.1184,0.838,False,0.484,0.039,-0.0053,-0.0232,0.125,1.0
000573,0.1231,0.55,0.35,0.1,0.1233,0.84,True,0.484,0.007,0.0041,0.0017,0.076,1.0
000742,0.1231,0.55,0.35,0.1,0.1091,0.862,False,0.71,0.837,-0.0523,-0.1914,1.097,1.0
519158,0.1231,0.55,0.35,0.1,0.1127,0.865,False,0.516,0.85,-0.0126,-0.1438,0.899,1.0
161721,0.1231,0.55,0.35,0.1,0.1136,0.864,False,0.581,0.922,0.1017,-0.0647,1.256,1.0
000166,0.1231,0.55,0.35,0.1,0.1108,0.862,False,0.452,0.193,-0.019,-0.0787,0.481,1.0
000714,0.1231,0.55,0.35,0.1,0.1166,0.857,False,0.452,0.03,0.0129,-0.0,0.091,1.0
000652,0.1231,0.55,0.35,0.1,0.1122,0.858,False,0.742,1.04,0.008,-0.1195,0.771,1.0
630008,0.1231,0.55,0.35,0.1,0.1092,0.869,False,0.548,0.918,-0.0183,-0.1399,0.714,1.0
000743,0.1231,0.55,0.35,0.1,0.1114,0.872,False,0.581,0.36,-0.0733,-0.1661,0.71,1.0
202213,0.1231,0.55,0.35,0.1,0.1168,0.867,True,0.419,0.1,0.0038,0.0029,0.111,1.0
000066,0.1231,0.55,0.35,0.1,0.1176,0.772,True,0.419,0.204,0.0169,0.0305,0.204,1.0
240020,0.1231,0.55,0.35,0.1,0.1111,0.851,False,0.613,0.83,-0.0603,-0.23,0.989,1.0
310398,0.1231,0.55,0.35,0.1,0.1208,0.834,False,0.742,1.071,0.0308,-0.0417,0.807,1.0
202027,0.1231,0.55,0.35,0.1,0.1104,0.842,False,0.71,0.998,-0.0342,-0.1459,0.912,1.0
519671,0.1231,0.55,0.35,0.1,0.1205,0.834,False,0.774,1.087,0.031,-0.0426,0.795,1.0
160716,0.1231,0.55,0.35,0.1,0.1221,0.835,False,0.774,1.085,0.0335,-0.0185,0.816,1.0
000689,0.1231,0.55,0.35,0.1,0.1144,0.855,False,0.419,0.761,0.0294,-0.0461,0.76,1.0
000684,0.1231,0.55,0.35,0.1,0.1112,0.814,False,0.387,0.707,-0.0176,-0.066,0.783,1.0
000679,0.1231,0.55,0.35,0.1,0.1145,0.833,False,0.355,0.255,-0.0093,-0.0955,0.606,1.0
519991,0.1231,0.55,0.35,0.1,0.109,0.867,False,0.645,0.889,-0.0757,-0.1791,0.84,1.0
100038,0.1231,0.55,0.35,0.1,0.1175,0.842,False,0.871,1.159,-0.0044,-0.1011,0.812,1.0
000020,0.1231,0.55,0.35,0.1,0.1132,0.852,False,0.71,0.916,-0.0446,-0.2012,0.999,1.0
161903,0.1231,0.55,0.35,0.1,0.1164,0.84,False,0.774,1.196,-0.0016,-0.1041,0.818,1.0
320022,0.1231,0.55,0.35,0.1,0.11,0.864,False,0.71,1.014,-0.0349,-0.1499,0.881,1.0
160220,0.1231,0.55,0.35,0.1,0.1125,0.851,False,0.387,0.183,-0.0362,-0.1119,0.59,1.0
050013,0.1231,0.55,0.35,0.1,0.1188,0.847,False,0.742,1.229,0.0122,-0.0472,0.781,1.0
673010,0.1231,0.55,0.35,0.1,0.1091,0.867,False,0.29,0.78,0.0048,-0.1277,1.054,1.0
161211,0.1231,0.55,0.35,0.1,0.1202,0.834,False,0.677,1.136,0.0787,0.0038,0.887,1.0
165515,0.1231,0.55,0.35,0.1,0.1166,0.845,False,0.677,1.158,-0.0077,-0.1124,0.924,1.0
000017,0.1231,0.55,0.35,0.1,0.1138,0.834,False,0.516,0.947,-0.0016,-0.1188,1.004,1.0
165309,0.1231,0.55,0.35,0.1,0.1166,0.841,False,0.71,1.31,-0.0001,-0.1152,0.905,1.0
720001,0.1231,0.55,0.35,0.1,0.1074,0.875,True,0.516,0.967,0.0503,-0.0947,0.962,1.0
160706,0.1231,0.55,0.35,0.1,0.1167,0.841,False,0.677,1.422,-0.0017,-0.1205,0.948,1.0
160615,0.1231,0.55,0.35,0.1,0.1175,0.836,False,0.677,1.337,-0.0095,-0.1262,0.96,1.0
202015,0.1231,0.55,0.35,0.1,0.1168,0.84,False,0.677,1.346,-0.0002,-0.1197,0.947,1.0
481012,0.1231,0.55,0.35,0.1,0.1177,0.828,False,0.645,1.202,0.028,-0.1559,1.181,1.0
100029,0.1231,0.55,0.35,0.1,0.1133,0.82,False,0.71,0.962,-0.074,-0.1889,0.86,1.0
200007,0.1231,0.55,0.35,0.1,0.1143,0.847,False,0.581,0.938,-0.0476,-0.1664,0.91,1.0
080002,0.1231,0.55,0.35,0.1,0.1144,0.844,False,0.452,0.887,-0.0275,-0.1372,1.043,1.0
110013,0.1231,0.55,0.35,0.1,0.1097,0.86,False,0.774,1.142,-0.0285,-0.1681,0.913,1.0
202007,0.1231,0.55,0.35,0.1,0.1162,0.823,False,0.774,1.319,-0.0435,-0.1191,0.907,1.0
530019,0.1231,0.55,0.35,0.1,0.1089,0.874,False,0.548,0.876,-0.0607,-0.1737,0.872,1.0
688888,0.1231,0.55,0.35,0.1,0.1094,0.85,False,0.387,0.832,-0.0255,-0.1629,1.048,1.0
000884,0.1231,0.55,0.35,0.1,0.114,0.848,False,0.774,0.995,-0.0668,-0.2003,0.881,1.0
000534,0.1231,0.55,0.35,0.1,0.1067,0.875,False,0.452,0.942,-0.026,-0.1202,0.92,1.0
519674,0.1231,0.55,0.35,0.1,0.1114,0.857,False,0.613,0.956,-0.0679,-0.1823,0.917,1.0
000531,0.1231,0.55,0.35,0.1,0.1064,0.88,False,0.516,0.853,-0.1161,-0.2771,1.078,1.0
000220,0.1231,0.55,0.35,0.1,0.1134,0.826,False,0.323,0.878,0.0189,-0.1516,1.263,1.0
519068,0.1231,0.55,0.35,0.1,0.1182,0.832,False,0.677,1.021,-0.0341,-0.2019,1.047,1.0
164205,0.1231,0.55,0.35,0.1,0.1115,0.842,False,0.387,0.869,-0.0072,-0.1886,0.899,1.0
240005,0.1231,0.55,0.35,0.1,0.1094,0.872,False,0.581,1.142,-0.0324,-0.1348,0.897,1.0
000523,0.1231,0.55,0.35,0.1,0.1093,0.853,False,0.516,0.979,-0.001,-0.2186,1.011,1.0
000688,0.1231,0.55,0.35,0.1,0.1129,0.85,False,0.742,1.049,-0.0618,-0.1594,1.091,1.0
690003,0.1231,0.55,0.35,0.1,0.1119,0.85,False,0.645,1.284,-0.0435,-0.1409,0.972,1.0
163801,0.1231,0.55,0.35,0.1,0.1144,0.824,False,0.452,0.909,-0.0398,-0.1393,0.844,1.0
260117,0.1231,0.55,0.35,0.1,0.117,0.837,False,0.613,1.233,-0.0072,-0.0984,1.369,1.0
160628,0.1231,0.55,0.35,0.1,0.1154,0.855,False,0.516,1.0,0.1009,-0.084,1.354,1.0
519908,0.1231,0.55,0.35,0.1,0.1129,0.838,False,0.387,0.938,-0.0217,-0.1334,1.016,1.0
000117,0.1231,0.55,0.35,0.1,0.1129,0.851,False,0.419,0.905,-0.0331,-0.1566,1.19,1.0
519181,0.1231,0.55,0.35,0.1,0.1108,0.865,False,0.645,1.2,-0.0361,-0.1754,0.991,1.0
050022,0.1231,0.55,0.35,0.1,0.1102,0.876,False,0.419,0.752,-0.0856,-0.1812,1.033,1.0
580001,0.1231,0.55,0.35,0.1,0.1083,0.873,False,0.516,1.157,-0.0012,-0.107,1.069,1.0
202002,0.1231,0.55,0.35,0.1,0.1175,0.829,False,0.742,1.11,-0.0824,-0.1667,0.939,1.0
