code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
519736,0.521,0.4,0.35,0.25,0.3795,0.931,True,0.871,0.528,0.1369,0.2036,0.885,1.0
000259,0.521,0.4,0.35,0.25,0.3926,0.9,False,0.839,0.346,0.1057,0.1722,0.495,1.0
160916,0.521,0.4,0.35,0.25,0.4243,0.906,False,0.968,0.774,0.1056,0.1773,0.863,1.0
000020,0.521,0.4,0.35,0.25,0.3743,0.894,False,0.903,0.859,0.1395,0.2347,1.024,1.0
270041,0.521,0.4,0.35,0.25,0.4989,0.831,True,0.71,0.608,0.136,0.1813,0.87,1.0
000311,0.521,0.4,0.35,0.25,0.4869,0.888,True,0.806,0.81,0.0973,0.1948,0.911,1.0
000595,0.521,0.4,0.35,0.25,0.4292,0.911,True,0.581,0.401,0.1598,0.2106,0.632,1.0
377240,0.521,0.4,0.35,0.25,0.3233,0.831,False,0.71,0.982,0.2642,0.401,1.181,1.0
040025,0.521,0.4,0.35,0.25,0.3781,0.907,False,0.839,0.752,0.0973,0.1283,0.998,1.0
160211,0.521,0.4,0.35,0.25,0.36,0.91,False,0.871,0.977,0.1144,0.163,0.992,1.0
202027,0.521,0.4,0.35,0.25,0.3736,0.888,True,0.71,0.963,0.1164,0.1501,0.827,1.0
100056,0.521,0.4,0.35,0.25,0.3816,0.89,False,0.645,0.979,0.1081,0.1966,1.022,1.0
519068,0.521,0.4,0.35,0.25,0.5564,0.887,True,0.806,0.923,0.1722,0.28,1.052,1.0
000531,0.521,0.4,0.35,0.25,0.3665,0.919,True,0.419,0.641,0.1186,0.1812,0.784,1.0
160215,0.521,0.4,0.35,0.25,0.3111,0.832,False,0.839,1.353,0.1158,0.2014,1.097,1.0
165508,0.521,0.4,0.35,0.25,0.2997,0.849,False,0.677,1.224,0.1313,0.1548,1.126,1.0
020001,0.521,0.4,0.35,0.25,0.3142,0.831,False,0.806,1.481,0.1153,0.1997,1.064,1.0
200007,0.521,0.4,0.35,0.25,0.4286,0.904,True,0.71,0.951,0.1023,0.1452,0.755,1.0
110025,0.521,0.4,0.35,0.25,0.2875,0.882,True,0.677,1.159,0.0875,0.2029,0.884,1.0
630006,0.521,0.4,0.35,0.25,0.2995,0.894,False,0.742,1.248,0.11,0.1391,1.109,1.0
110005,0.521,0.4,0.35,0.25,0.345,0.851,False,0.806,1.208,0.1133,0.1917,0.984,1.0
110013,0.521,0.4,0.35,0.25,0.3447,0.865,False,0.839,1.279,0.1052,0.2094,1.095,1.0
450009,0.521,0.4,0.35,0.25,0.38,0.879,False,0.935,1.129,0.1059,0.1992,0.957,1.0
470009,0.521,0.4,0.35,0.25,0.4201,0.896,False,0.581,0.967,0.1412,0.2068,1.046,1.0
519697,0.521,0.4,0.35,0.25,0.3113,0.938,False,0.871,0.571,0.0844,0.0875,0.715,1.0
080002,0.521,0.4,0.35,0.25,0.4157,0.892,True,0.516,0.918,0.118,0.1712,0.888,1.0
000423,0.521,0.4,0.35,0.25,0.6532,0.853,True,0.548,0.073,0.1619,0.2158,0.388,1.0
162605,0.521,0.4,0.35,0.25,0.4781,0.914,True,0.677,1.064,0.2107,0.2961,1.078,1.0
000354,0.521,0.4,0.35,0.25,0.2692,0.918,False,0.806,0.608,0.0023,0.0325,0.795,1.0
270028,0.521,0.4,0.35,0.25,0.4436,0.865,True,0.677,1.068,0.1108,0.1932,1.242,1.0
161604,0.521,0.4,0.35,0.25,0.4131,0.875,True,0.677,1.714,0.1113,0.1892,0.988,1.0
000409,0.521,0.4,0.35,0.25,0.3052,0.885,False,0.742,0.817,0.0788,0.091,1.021,1.0
000390,0.521,0.4,0.35,0.25,0.358,0.919,True,0.645,0.092,0.0816,0.0957,0.508,1.0
270025,0.521,0.4,0.35,0.25,0.3836,0.857,False,0.613,1.237,0.1139,0.1992,1.027,1.0
110019,0.521,0.4,0.35,0.25,0.4121,0.876,True,0.645,1.553,0.1233,0.2001,0.945,1.0
000404,0.521,0.4,0.35,0.25,0.2868,0.844,False,0.548,1.326,0.2409,0.3009,1.229,1.0
000523,0.521,0.4,0.35,0.25,0.2714,0.982,False,0.71,0.736,0.0426,0.0482,0.93,1.0
379010,0.521,0.4,0.35,0.25,0.3004,0.826,False,0.581,1.677,0.1916,0.2934,1.257,1.0
100038,0.521,0.4,0.35,0.25,0.4871,0.88,True,0.742,1.189,0.1021,0.1996,0.832,1.0
630016,0.521,0.4,0.35,0.25,0.3618,0.83,False,0.677,0.979,0.0934,0.1274,1.169,1.0
000522,0.521,0.4,0.35,0.25,0.3845,0.855,False,0.581,1.148,0.1008,0.1929,1.201,1.0
162714,0.521,0.4,0.35,0.25,0.4113,0.875,True,0.613,1.305,0.1321,0.2186,1.036,1.0
420005,0.521,0.4,0.35,0.25,0.4118,0.874,False,0.581,1.117,0.1318,0.1841,0.852,1.0
050024,0.521,0.4,0.35,0.25,0.2435,0.841,True,0.516,1.364,0.0937,0.1836,1.14,1.0
200008,0.521,0.4,0.35,0.25,0.4751,0.908,False,0.645,1.174,0.1237,0.2115,0.895,1.0
481012,0.521,0.4,0.35,0.25,0.5075,0.884,True,0.677,1.151,0.1411,0.2702,0.869,1.0
519991,0.521,0.4,0.35,0.25,0.4229,0.892,False,0.419,0.908,0.1292,0.1816,1.012,1.0
519181,0.521,0.4,0.35,0.25,0.3322,0.832,False,0.742,1.401,0.0908,0.1603,0.711,1.0
519679,0.521,0.4,0.35,0.25,0.4415,0.858,False,0.516,0.951,0.0968,0.1736,1.163,1.0
310358,0.521,0.4,0.35,0.25,0.42,0.893,False,0.613,1.315,0.1858,0.2504,1.242,1.0
688888,0.521,0.4,0.35,0.25,0.3126,0.952,False,0.774,0.77,0.0144,-0.0083,0.561,1.0
470008,0.521,0.4,0.35,0.25,0.4459,0.91,False,0.645,1.208,0.1303,0.1469,1.268,1.0
000547,0.521,0.4,0.35,0.25,0.4341,0.899,False,0.903,0.7,0.0808,0.0725,0.861,1.0
519674,0.521,0.4,0.35,0.25,0.3762,0.843,False,0.613,1.033,0.0845,0.1671,1.077,1.0
580009,0.521,0.4,0.35,0.25,0.4278,0.9,True,0.548,0.637,0.077,0.1349,0.949,1.0
519158,0.521,0.4,0.35,0.25,0.3781,0.907,False,0.968,0.765,0.0649,0.0773,0.928,1.0
740001,0.521,0.4,0.35,0.25,0.3501,0.979,False,0.742,0.798,0.0524,0.0461,0.898,1.0
519150,0.521,0.4,0.35,0.25,0.3055,0.878,False,0.839,0.864,0.0563,0.0648,0.976,1.0
260104,0.521,0.4,0.35,0.25,0.3314,0.912,True,0.581,1.192,0.1029,0.1272,0.954,1.0
310368,0.521,0.4,0.35,0.25,0.3639,0.851,True,0.516,1.36,0.1726,0.1805,1.158,1.0
481015,0.521,0.4,0.35,0.25,0.3245,0.85,False,0.516,1.376,0.1217,0.1633,1.255,1.0
320011,0.521,0.4,0.35,0.25,0.4776,0.944,True,0.742,0.876,0.0779,0.1145,0.59,1.0
519025,0.521,0.4,0.35,0.25,0.3845,0.808,False,0.581,1.62,0.1473,0.1899,1.332,1.0
519908,0.521,0.4,0.35,0.25,0.3149,0.873,False,0.645,0.822,0.0149,0.0236,0.982,1.0
000411,0.521,0.4,0.35,0.25,0.3951,0.873,False,0.581,1.028,0.1029,0.105,1.058,1.0
000339,0.521,0.4,0.35,0.25,0.3707,0.906,False,0.645,0.695,0.0577,0.0683,0.831,1.0
582003,0.521,0.4,0.35,0.25,0.393,0.92,True,0.516,0.162,0.0742,0.1366,0.26,1.0
375010,0.521,0.4,0.35,0.25,0.3373,0.839,False,0.484,1.622,0.1673,0.2834,1.206,1.0
377530,0.521,0.4,0.35,0.25,0.3089,0.794,False,0.452,1.33,0.1701,0.303,1.201,1.0
000251,0.521,0.4,0.35,0.25,0.7849,0.816,True,0.613,0.707,0.1025,0.2052,0.942,1.0
460007,0.521,0.4,0.35,0.25,0.4335,0.912,False,0.516,1.421,0.1642,0.2098,1.111,1.0
290012,0.521,0.4,0.35,0.25,0.2693,0.913,False,0.516,0.105,0.0532,0.0658,0.222,1.0
519033,0.521,0.4,0.35,0.25,0.2908,0.81,False,0.355,1.274,0.1878,0.2926,1.047,1.0
002031,0.521,0.4,0.35,0.25,0.4142,0.877,False,0.677,0.815,0.0559,0.0949,0.894,1.0
580003,0.521,0.4,0.35,0.25,0.3087,0.881,False,0.613,1.818,0.0929,0.1332,1.243,1.0
163801,0.521,0.4,0.35,0.25,0.3773,0.917,False,0.419,0.974,0.1036,0.1344,1.06,1.0
673010,0.521,0.4,0.35,0.25,0.2779,0.895,False,0.516,0.725,0.0567,0.0831,0.817,1.0
164205,0.521,0.4,0.35,0.25,,0.0,False,0.677,,-0.0013,-0.0084,,1.0
160615,0.521,0.4,0.35,0.25,0.5391,0.864,True,0.548,1.339,0.1047,0.1849,1.008,1.0
590005,0.521,0.4,0.35,0.25,0.3799,0.821,False,0.581,1.481,0.0964,0.1402,1.212,1.0
000613,0.521,0.4,0.35,0.25,0.5255,0.87,True,0.516,0.9,0.0854,0.1584,0.994,1.0
000362,0.521,0.4,0.35,0.25,0.5109,0.873,True,0.677,0.333,0.0764,0.0773,0.485,1.0
580005,0.521,0.4,0.35,0.25,0.2783,0.877,False,0.548,1.283,0.0907,0.1362,1.225,1.0
000124,0.521,0.4,0.35,0.25,0.3295,0.853,False,0.516,1.218,0.0965,0.1453,1.137,1.0
112002,0.521,0.4,0.35,0.25,0.3635,0.886,False,0.387,1.256,0.1258,0.1654,0.962,1.0
000117,0.521,0.4,0.35,0.25,0.3535,0.861,False,0.742,0.943,0.0693,0.086,1.109,1.0
206002,0.521,0.4,0.35,0.25,0.3611,0.893,True,0.355,1.221,0.1591,0.1729,1.059,1.0
470098,0.521,0.4,0.35,0.25,0.429,0.931,False,0.645,0.974,0.0837,0.0911,1.1,1.0
161118,0.521,0.4,0.35,0.25,0.3582,0.873,False,0.323,1.336,0.1139,0.1761,1.101,1.0
165309,0.521,0.4,0.35,0.25,0.53,0.868,True,0.516,1.329,0.0994,0.1782,0.992,1.0
110002,0.521,0.4,0.35,0.25,0.3728,0.882,True,0.323,1.258,0.1185,0.1578,1.0,1.0
040011,0.521,0.4,0.35,0.25,0.4429,0.936,False,0.774,0.909,0.0384,0.0977,0.708,1.0
310388,0.521,0.4,0.35,0.25,0.417,0.84,True,0.419,1.429,0.2006,0.2958,1.206,1.0
000534,0.521,0.4,0.35,0.25,0.3111,0.906,False,0.581,0.913,0.0524,0.085,1.044,1.0
