code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
000573,0.3193,0.4,0.35,0.25,0.3517,0.947,True,0.71,0.129,-0.0565,0.0547,0.365,1.0
202213,0.3193,0.4,0.35,0.25,0.387,0.946,True,0.839,0.349,-0.0407,0.0055,0.529,1.0
000390,0.3193,0.4,0.35,0.25,0.4019,0.947,False,1.0,0.305,-0.0187,0.0925,0.989,1.0
000196,0.3193,0.4,0.35,0.25,0.3182,0.941,True,0.613,0.132,-0.0135,0.0105,0.209,1.0
000259,0.3193,0.4,0.35,0.25,0.4664,0.938,True,0.806,0.744,-0.0307,0.0201,0.757,1.0
160220,0.3193,0.4,0.35,0.25,0.3611,0.942,True,0.581,0.175,-0.0083,0.0032,0.139,1.0
000423,0.3193,0.4,0.35,0.25,0.3252,0.954,False,0.548,0.625,-0.0312,0.0076,0.794,1.0
000743,0.3193,0.4,0.35,0.25,0.5546,0.997,True,0.806,0.322,-0.0028,0.0124,0.187,1.0
290012,0.3193,0.4,0.35,0.25,0.5138,0.998,False,0.581,0.706,0.3346,0.516,1.114,1.0
519050,0.3193,0.4,0.35,0.25,0.3608,0.949,True,0.452,0.117,-0.0061,0.0054,0.211,1.0
000714,0.3193,0.4,0.35,0.25,0.4995,0.972,False,0.516,0.159,0.0006,0.016,0.554,1.0
519130,0.3193,0.4,0.35,0.25,0.6379,1.0,True,0.581,-0.007,0.0579,0.1099,0.478,1.0
000590,0.3193,0.4,0.35,0.25,0.4693,0.945,False,0.484,0.072,-0.0048,-0.0047,0.272,1.0
519671,0.3193,0.4,0.35,0.25,0.3313,0.956,False,0.71,1.643,-0.0008,0.0656,0.821,1.0
519033,0.3193,0.4,0.35,0.25,0.3648,0.932,True,0.774,1.66,-0.0271,0.0144,0.792,1.0
160716,0.3193,0.4,0.35,0.25,0.3324,0.958,False,0.645,1.598,0.0252,0.0944,0.646,1.0
630008,0.3193,0.4,0.35,0.25,0.4021,0.951,True,0.839,1.154,-0.0239,0.0289,1.22,1.0
310398,0.3193,0.4,0.35,0.25,0.3335,0.957,False,0.645,1.615,0.0038,0.062,0.773,1.0
000124,0.3193,0.4,0.35,0.25,0.3079,0.944,False,0.645,1.495,-0.0567,0.0247,1.175,1.0
020009,0.3193,0.4,0.35,0.25,0.4245,0.957,True,0.935,1.903,-0.0246,0.0595,1.038,1.0
320011,0.3193,0.4,0.35,0.25,0.4256,0.958,True,0.742,1.345,0.0991,0.2055,0.897,1.0
240004,0.3193,0.4,0.35,0.25,0.4355,0.952,False,0.806,1.97,-0.0081,0.1234,0.797,1.0
000849,0.3193,0.4,0.35,0.25,0.4041,0.947,True,0.29,0.833,-0.0275,0.0381,1.156,1.0
162711,0.3193,0.4,0.35,0.25,0.3813,0.945,False,0.677,2.098,-0.0408,-0.0053,0.946,1.0
000534,0.3193,0.4,0.35,0.25,0.4826,0.938,True,0.806,1.349,-0.0179,0.0013,0.914,1.0
519150,0.3193,0.4,0.35,0.25,0.2367,0.904,False,0.71,1.343,-0.1022,0.052,1.032,1.0
163818,0.3193,0.4,0.35,0.25,0.4636,0.959,True,0.677,1.653,-0.021,-0.0007,1.105,1.0
164809,0.3193,0.4,0.35,0.25,0.3812,0.945,False,0.677,1.899,-0.041,-0.0077,0.94,1.0
000066,0.3193,0.4,0.35,0.25,0.3053,0.928,True,0.806,0.563,-0.1558,-0.0861,0.815,1.0
310328,0.3193,0.4,0.35,0.25,0.5024,0.986,False,0.71,2.014,-0.0178,-0.0129,1.137,1.0
210007,0.3193,0.4,0.35,0.25,0.2818,0.94,False,0.581,1.258,-0.0473,-0.0137,0.229,1.0
165309,0.3193,0.4,0.35,0.25,0.3315,0.944,False,0.677,1.982,-0.076,0.011,0.955,1.0
240010,0.3193,0.4,0.35,0.25,0.4377,0.954,False,0.613,2.074,-0.0042,0.0326,1.234,1.0
165515,0.3193,0.4,0.35,0.25,0.3314,0.945,False,0.774,1.729,-0.0773,0.0086,0.908,1.0
100038,0.3193,0.4,0.35,0.25,0.3429,0.947,True,0.548,1.824,-0.0545,0.0151,1.097,1.0
160615,0.3193,0.4,0.35,0.25,0.332,0.945,False,0.645,2.026,-0.0746,0.0089,0.994,1.0
240020,0.3193,0.4,0.35,0.25,0.2596,0.89,False,0.516,1.358,-0.0327,0.0933,1.416,1.0
350002,0.3193,0.4,0.35,0.25,0.5647,0.974,True,1.0,1.844,0.0234,0.1072,0.773,1.0
050024,0.3193,0.4,0.35,0.25,0.3205,0.966,True,0.871,1.846,-0.0638,-0.0145,0.891,1.0
000679,0.3193,0.4,0.35,0.25,0.3423,0.919,True,0.452,0.914,-0.0474,0.034,1.573,1.0
202015,0.3193,0.4,0.35,0.25,0.3311,0.945,False,0.645,2.062,-0.0762,0.0096,1.047,1.0
000547,0.3193,0.4,0.35,0.25,0.3538,0.929,True,0.774,1.009,-0.0634,-0.0399,1.022,1.0
700001,0.3193,0.4,0.35,0.25,0.3307,0.919,False,0.516,1.45,-0.0123,0.0326,0.995,1.0
000878,0.3193,0.4,0.35,0.25,0.2349,0.893,False,0.516,1.482,-0.0686,0.0383,1.42,1.0
080002,0.3193,0.4,0.35,0.25,0.4603,0.939,True,0.742,1.513,-0.0323,-0.0305,0.899,1.0
100039,0.3193,0.4,0.35,0.25,0.5687,0.969,True,0.645,1.501,0.0613,0.158,1.167,1.0
270025,0.3193,0.4,0.35,0.25,0.3062,0.932,True,0.774,1.672,-0.0971,0.0185,0.832,1.0
000654,0.3193,0.4,0.35,0.25,0.4484,0.946,False,0.548,1.449,0.0073,0.0423,1.053,1.0
000613,0.3193,0.4,0.35,0.25,0.3311,0.945,False,0.613,1.437,-0.0774,0.0068,1.046,1.0
000684,0.3193,0.4,0.35,0.25,0.2855,0.887,False,0.548,1.152,-0.0593,0.0736,1.711,1.0
000591,0.3193,0.4,0.35,0.25,0.4303,0.962,False,0.548,1.36,-0.0435,0.0022,0.957,1.0
740001,0.3193,0.4,0.35,0.25,0.6032,1.0,True,0.645,1.35,0.1812,0.1525,1.22,1.0
165521,0.3193,0.4,0.35,0.25,0.3271,0.962,False,0.452,1.331,-0.0349,0.0501,0.906,1.0
040007,0.3193,0.4,0.35,0.25,0.5934,0.977,True,0.613,2.154,0.1,0.1476,1.172,1.0
720001,0.3193,0.4,0.35,0.25,0.5779,0.994,False,0.677,1.239,-0.0254,-0.028,1.184,1.0
040025,0.3193,0.4,0.35,0.25,0.597,0.986,True,0.613,1.326,0.0981,0.1496,1.15,1.0
050022,0.3193,0.4,0.35,0.25,0.581,0.995,True,0.581,1.14,-0.0321,-0.0018,1.019,1.0
580003,0.3193,0.4,0.35,0.25,0.5983,1.0,True,0.613,2.437,-0.0171,0.0394,1.089,1.0
450009,0.3193,0.4,0.35,0.25,0.2934,0.952,False,0.774,1.378,-0.0849,-0.0221,0.761,1.0
000404,0.3193,0.4,0.35,0.25,0.5876,0.964,True,0.645,1.801,0.0931,0.1163,1.331,1.0
160706,0.3193,0.4,0.35,0.25,0.3313,0.945,False,0.581,2.351,-0.0776,0.0061,1.078,1.0
217019,0.3193,0.4,0.35,0.25,0.5136,0.971,True,0.548,2.076,0.0085,0.0973,1.161,1.0
590007,0.3193,0.4,0.35,0.25,0.3423,0.941,True,0.581,1.828,-0.0421,-0.0366,0.876,1.0
160625,0.3193,0.4,0.35,0.25,0.3438,0.962,False,0.452,1.876,-0.045,0.0513,1.228,1.0
519181,0.3193,0.4,0.35,0.25,0.5664,0.996,True,0.742,1.647,-0.0403,-0.0239,0.794,1.0
580005,0.3193,0.4,0.35,0.25,0.2453,0.895,False,0.548,1.383,-0.0862,-0.0033,0.874,1.0
260117,0.3193,0.4,0.35,0.25,0.3306,0.968,False,0.645,1.595,-0.0929,0.0062,1.044,1.0
161211,0.3193,0.4,0.35,0.25,0.3247,0.956,False,0.387,1.724,-0.0428,0.0418,0.911,1.0
673010,0.3193,0.4,0.35,0.25,0.323,0.931,True,0.29,1.212,-0.0549,0.0277,0.937,1.0
481015,0.3193,0.4,0.35,0.25,0.4574,0.932,False,0.548,2.09,-0.0045,0.0008,1.509,1.0
165508,0.3193,0.4,0.35,0.25,0.3219,0.94,False,0.484,1.716,-0.0529,-0.0081,1.005,1.0
