code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
002910,0.1192,0.55,0.35,0.1,0.1688,1.0,False,1.0,0.508,-0.0664,0.11,0.772,1.0
001437,0.1192,0.55,0.35,0.1,0.1909,0.976,True,0.871,0.617,0.1006,0.267,0.887,1.0
000390,0.1192,0.55,0.35,0.1,0.1981,1.0,False,0.968,0.279,0.0618,0.1413,0.863,1.0
001438,0.1192,0.55,0.35,0.1,0.1909,0.976,True,0.871,0.811,0.1001,0.2656,0.887,1.0
005825,0.1192,0.55,0.35,0.1,0.1987,1.0,False,0.903,0.573,-0.1102,0.0114,1.071,1.0
001412,0.1192,0.55,0.35,0.1,0.1909,1.0,False,0.677,0.335,-0.0742,-0.0534,0.628,1.0
519770,0.1192,0.55,0.35,0.1,0.1886,1.0,False,0.548,-0.04,-0.007,-0.0001,0.117,1.0
001407,0.1192,0.55,0.35,0.1,0.1873,1.0,True,0.548,0.004,-0.0184,0.0015,0.121,1.0
519771,0.1192,0.55,0.35,0.1,0.1875,1.0,False,0.548,-0.035,-0.0084,-0.0014,0.119,1.0
001194,0.1192,0.55,0.35,0.1,0.1875,1.0,True,0.548,-0.014,-0.0181,0.0027,0.121,1.0
002112,0.1192,0.55,0.35,0.1,0.1909,1.0,False,0.677,0.364,-0.0743,-0.0537,0.631,1.0
002152,0.1192,0.55,0.35,0.1,0.2087,0.999,True,0.613,0.867,-0.0371,-0.0023,1.046,1.0
006533,0.1192,0.55,0.35,0.1,0.1893,1.0,False,0.935,0.552,-0.1295,-0.0269,1.023,1.0
002289,0.1192,0.55,0.35,0.1,0.1929,1.0,False,0.774,0.902,-0.142,0.0142,0.985,1.0
005550,0.1192,0.55,0.35,0.1,0.1871,1.0,False,0.742,1.045,-0.066,-0.0142,0.865,1.0
005551,0.1192,0.55,0.35,0.1,0.1871,1.0,False,0.742,1.069,-0.0677,-0.0172,0.88,1.0
000411,0.1192,0.55,0.35,0.1,0.191,1.0,True,0.806,1.409,-0.0171,-0.0331,0.876,1.0
001480,0.1192,0.55,0.35,0.1,0.181,0.989,True,0.839,0.978,-0.1764,-0.0441,1.052,1.0
004320,0.1192,0.55,0.35,0.1,0.1954,1.0,True,0.742,1.155,-0.1225,0.0803,1.181,1.0
001048,0.1192,0.55,0.35,0.1,0.2014,0.991,False,0.677,1.055,-0.1454,0.1469,1.223,1.0
001513,0.1192,0.55,0.35,0.1,0.2232,0.997,True,0.645,1.091,-0.1102,0.0487,1.151,1.0
740001,0.1192,0.55,0.35,0.1,0.1957,0.997,False,0.613,1.428,-0.1109,0.1114,1.21,1.0
001198,0.1192,0.55,0.35,0.1,0.1888,1.0,True,0.355,0.447,-0.1473,0.0191,1.191,1.0
001184,0.1192,0.55,0.35,0.1,0.1892,1.0,True,0.71,1.79,-0.0797,-0.0343,0.987,1.0
005903,0.1192,0.55,0.35,0.1,0.188,0.964,True,0.677,1.107,-0.1091,0.087,1.555,1.0
001075,0.1192,0.55,0.35,0.1,0.2075,1.0,False,0.613,1.649,-0.0648,0.0837,1.279,1.0
