code,water,wv,wa,wm,val_pct,val_cov,trend_ok,wr,dc,r4,r7,R_MDD,other_pen
020001,0.5511,0.4,0.35,0.25,0.5559,0.978,True,0.613,0.71,0.1465,0.0645,0.831,1.0
240008,0.5511,0.4,0.35,0.25,0.554,0.98,True,0.613,0.74,0.1377,0.0259,0.889,1.0
163801,0.5511,0.4,0.35,0.25,0.5606,0.966,True,0.581,0.514,0.15,0.0492,0.686,1.0
375010,0.5511,0.4,0.35,0.25,0.5521,0.98,True,0.548,0.71,0.1304,0.0762,0.922,1.0
162201,0.5511,0.4,0.35,0.25,0.5647,0.97,True,0.516,0.533,0.1346,0.1143,0.664,1.0
240004,0.5511,0.4,0.35,0.25,0.5557,0.986,True,0.548,0.608,0.1232,0.0204,0.804,1.0
161604,0.5511,0.4,0.35,0.25,0.5563,0.977,True,0.645,0.965,0.1087,-0.0145,0.973,1.0
162202,0.5511,0.4,0.35,0.25,0.5596,0.979,True,0.548,0.652,0.0774,-0.0072,0.737,1.0
519087,0.5511,0.4,0.35,0.25,0.5525,0.986,False,0.419,0.675,0.1552,0.1411,0.931,0.6
350002,0.5511,0.4,0.35,0.25,0.5564,0.97,True,0.419,0.62,0.1201,0.0675,0.805,0.6
519013,0.5511,0.4,0.35,0.25,0.5588,0.979,True,0.452,0.715,0.1334,0.0037,0.909,0.6
200007,0.5511,0.4,0.35,0.25,0.5581,0.984,True,0.387,0.694,0.139,0.0899,0.92,0.6
260104,0.5511,0.4,0.35,0.25,0.565,0.971,True,0.323,0.688,0.1811,0.0289,0.88,0.6
240005,0.5511,0.4,0.35,0.25,0.557,0.983,True,0.484,0.562,0.1201,0.0247,0.687,0.6
110005,0.5511,0.4,0.35,0.25,0.5573,0.979,True,0.452,0.591,0.1253,0.0019,0.772,0.6
020009,0.5511,0.4,0.35,0.25,0.5551,0.979,True,0.484,0.688,0.1058,0.0505,0.888,0.6
160706,0.5511,0.4,0.35,0.25,0.552,0.981,True,0.258,0.927,0.0848,-0.0467,0.996,1.0
163803,0.5511,0.4,0.35,0.25,0.5546,0.972,True,0.452,0.66,0.1167,-0.0407,0.782,0.6
110002,0.5511,0.4,0.35,0.25,0.5576,0.977,True,0.452,0.653,0.0928,-0.0555,0.821,0.6
112002,0.5511,0.4,0.35,0.25,0.5576,0.978,True,0.452,0.668,0.0944,-0.0546,0.804,0.6
288001,0.5511,0.4,0.35,0.25,0.5544,0.983,True,0.419,0.557,0.0872,-0.0179,0.704,0.6
162605,0.5511,0.4,0.35,0.25,0.5559,0.986,True,0.419,0.662,0.0555,-0.0674,0.806,0.6
161903,0.5511,0.4,0.35,0.25,0.5566,0.981,True,0.419,0.706,0.1027,-0.0425,0.807,0.6
580001,0.5511,0.4,0.35,0.25,0.5566,0.977,True,0.29,0.611,0.0829,-0.035,0.8,0.6
161601,0.5511,0.4,0.35,0.25,0.5534,0.977,True,0.258,0.634,0.046,-0.0781,0.737,0.6
202002,0.5511,0.4,0.35,0.25,0.5525,0.975,True,0.258,0.656,0.0417,-0.0404,0.843,0.6
213002,0.5511,0.4,0.35,0.25,0.5498,0.971,False,0.355,0.815,0.0216,-0.2207,0.853,0.6
310328,0.5511,0.4,0.35,0.25,0.5582,0.98,True,0.226,0.844,0.0604,-0.0958,0.931,0.6
